SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,74.05,74.75,68,68.9,69,73.05,141899,10043785.7,16-JUN-2022,2879,INE144J01027,,72468,51.07
21STCENMGM,EQ,21.9,21.9,21.1,21.6,21.2,21.5,5708,122686.55,16-JUN-2022,57,INE253B01015,,4177,73.18
3IINFOLTD,EQ,44,45.8,41.3,41.8,42.35,43.45,363017,15612821.7,16-JUN-2022,4559,INE748C01038,,190013,52.34
3MINDIA,EQ,20325,20487,19505.3,19875.35,19800,20278.55,1454,29102772,16-JUN-2022,1028,INE470A01017,,683,46.97
3PLAND,BE,13.55,14.4,13.55,14.1,13.7,13.8,9859,137636.1,16-JUN-2022,46,INE105C01023,,-,-
456GS2023,GS,97.5,97.5,97.5,97.5,97.5,99.65,100,9750,16-JUN-2022,1,IN0020210210,,100,100.00
5PAISA,EQ,311,311,283,287.45,289,303.1,28612,8413293.05,16-JUN-2022,1620,INE618L01018,,17099,59.76
622GS2035,GS,83.19,83.19,83.19,83.19,83.19,87.5,1,83.19,16-JUN-2022,1,IN0020200245,,1,100.00
63MOONS,EQ,172.9,172.9,158.1,158.1,158.1,166.4,38385,6191703.05,16-JUN-2022,1055,INE111B01023,,28704,74.78
654GS2032,GS,94.5,94.5,94.5,94.5,94.5,94.41,2100,198450,16-JUN-2022,1,IN0020210244,,2100,100.00
667GS2035,GS,96,96,96,96,96,94.01,5,480,16-JUN-2022,2,IN0020210152,,5,100.00
667GS2050,GS,92,92,90,90.99,90.99,92.49,1412,127194.18,16-JUN-2022,9,IN0020200252,,1412,100.00
68GS2060,GS,85.5,87,85.5,87,87,89,250,21525,16-JUN-2022,2,IN0020200187,,250,100.00
695GS2061,GS,92.95,92.95,90.2,91,91,94.23,4875,443845.93,16-JUN-2022,18,IN0020210202,,4875,100.00
699GS2051,GS,92.5,92.65,91.5,91.74,91.5,92.65,5521,509809.91,16-JUN-2022,28,IN0020210194,,5521,100.00
710GS2029,GS,108.59,108.59,99.25,108.59,108.59,103.42,3003,298075.76,16-JUN-2022,4,IN0020220011,,3002,99.97
716GS2050,GS,101.39,111.39,101.39,111.39,111.39,106.7,61,6194.79,16-JUN-2022,2,IN0020200054,,60,98.36
737GS2023,GS,103.15,103.15,103.15,103.15,103.15,102.8,100,10315,16-JUN-2022,1,IN0020180025,,100,100.00
754GS2036,GS,99,99.2,99,99.2,99.2,99,20,1982,16-JUN-2022,2,IN0020220029,,10,50.00
772GS2049,GS,115,115,115,115,115,115,5,575,16-JUN-2022,1,IN0020190032,,5,100.00
813GS2045,GS,116.85,116.85,116.85,116.85,116.85,116.85,8,934.8,16-JUN-2022,1,IN0020150044,,8,100.00
A2ZINFRA,EQ,11.5,11.7,10.7,10.75,10.7,11.25,261645,2893692.25,16-JUN-2022,546,INE619I01012,,193890,74.10
AAATECH,SM,68,68,68,68,68,68.5,9000,612000,16-JUN-2022,3,INE0D0U01013,,6000,66.67
AAKASH,EQ,22.05,22.35,20.9,21.35,21.25,22,523853,11265372.95,16-JUN-2022,1166,INE087Z01024,,240131,45.84
AAREYDRUGS,EQ,33.75,34.95,31.4,31.85,31.9,33.7,26085,851696.2,16-JUN-2022,399,INE198H01019,,13384,51.31
AARON,EQ,115.95,116,111.05,111.6,111.05,114.75,1340,152855.9,16-JUN-2022,98,INE721Z01010,,726,54.18
AARTIDRUGS,EQ,421.6,430,405,410.85,412,419.35,78142,32777685.6,16-JUN-2022,7504,INE767A01016,,34476,44.12
AARTIIND,EQ,719.7,722,685,691.85,689,713.7,784331,550743375.05,16-JUN-2022,27380,INE769A01020,,402718,51.35
AARTISURF,EQ,679,679,632.1,644.5,633,665.7,6010,3951553.7,16-JUN-2022,799,INE09EO01013,,4200,69.88
