SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,78.7,79.8,74.5,77.1,76.7,78.1,167320,12856952.1,26-MAY-2022,3209,INE144J01027,,78277,46.78
21STCENMGM,EQ,25,25.9,24.9,25.2,25.4,25.4,11081,277861.4,26-MAY-2022,80,INE253B01015,,7141,64.44
3IINFOLTD,EQ,45.15,46,43,45.65,45.95,45.15,438102,19544023.6,26-MAY-2022,5055,INE748C01038,,213340,48.70
3MINDIA,EQ,17995,18003.1,17410,17457.7,17463.95,17926.6,11420,200896458.3,26-MAY-2022,2374,INE470A01017,,9802,85.83
3PLAND,BE,13.25,13.9,13.25,13.9,13.9,13.25,408,5576.75,26-MAY-2022,16,INE105C01023,,-,-
5PAISA,EQ,308.45,314.35,299.25,307.35,305,303.95,11734,3585925.55,26-MAY-2022,765,INE618L01018,,3633,30.96
610GS2031,GS,96.95,96.95,96.95,96.95,96.95,96.95,1,96.95,26-MAY-2022,1,IN0020210095,,1,100.00
633AS26,SG,90.25,90.25,90.25,90.25,90.25,95,100,9025,26-MAY-2022,1,IN1220210018,,,
63MOONS,EQ,162.95,176.8,162.95,170.55,170,171.5,283913,47092227.1,26-MAY-2022,2464,INE111B01023,,74878,26.37
667GS2035,GS,95,95,95,95,95,99.74,30,2850,26-MAY-2022,2,IN0020210152,,30,100.00
667GS2050,GS,94,94,94,94,94,93,624,58656,26-MAY-2022,7,IN0020200252,,624,100.00
676GS2061,GS,91.99,96.58,91,96.5,96.5,91.99,3009,281394.88,26-MAY-2022,23,IN0020200401,,2999,99.67
691GJ30,SG,85.8,85.8,85.75,85.75,85.75,90.25,400,34305,26-MAY-2022,2,IN1520210049,,,
694MH31,SG,85.8,85.8,85.75,85.75,85.75,90.25,400,34305,26-MAY-2022,2,IN2220210172,,,
695GS2061,GS,96,96,95.5,95.6,95.6,95.9,1772,169365.45,26-MAY-2022,9,IN0020210202,,1772,100.00
695PN31,SG,85.8,85.8,85.75,85.75,85.75,90.25,500,42880,26-MAY-2022,2,IN2820210028,,,
699GA31,SG,85.8,85.8,85.75,85.75,85.75,90.25,400,34305,26-MAY-2022,2,IN1420210057,,,
699GS2051,GS,98.9,98.9,96.49,96.49,96.49,96,54,5213.07,26-MAY-2022,5,IN0020210194,,54,100.00
813GS2045,GS,117,117,115,115,115,117,40,4655,26-MAY-2022,4,IN0020150044,,40,100.00
A2ZINFRA,EQ,12.25,12.65,12.15,12.15,12.15,12.75,490286,5968257.75,26-MAY-2022,373,INE619I01012,,321646,65.60
AAATECH,SM,70.1,70.1,70.1,70.1,70.1,69.5,9000,630900,26-MAY-2022,3,INE0D0U01013,,9000,100.00
AAKASH,EQ,16.95,17.65,16.05,17,17.5,16.85,140637,2342965.65,26-MAY-2022,391,INE087Z01024,,94335,67.08
AAREYDRUGS,EQ,36.25,37.35,33.7,34.75,35,35.8,52102,1830392.4,26-MAY-2022,771,INE198H01019,,29872,57.33
AARON,EQ,112,115.9,111,111.8,111,112.2,6861,771708.1,26-MAY-2022,423,INE721Z01010,,4096,59.70
AARTIDRUGS,EQ,402,416.6,401.1,410.05,416.6,406.55,56701,23092555.9,26-MAY-2022,5550,INE767A01016,,22474,39.64
AARTIIND,EQ,745,754.95,717.6,750,750,741.35,527887,389510805,26-MAY-2022,21140,INE769A01020,,148864,28.20
AARTISURF,EQ,700,700,667.25,688.45,688,689.6,5061,3439386.2,26-MAY-2022,881,INE09EO01013,,2335,46.14
AARVEEDEN,EQ,24.35,24.35,22.5,22.95,23.7,23.1,3498,81323.6,26-MAY-2022,82,INE273D01019,,3315,94.77
AARVI,EQ,114.5,114.5,105.2,107.05,107.5,110.65,10959,1183991.5,26-MAY-2022,174,INE754X01016,,6092,55.59
AAVAS,EQ,2172.1,2232.95,2112.5,2191.5,2180,2160.75,54905,119894821.9,26-MAY-2022,9396,INE216P01012,,25286,46.05
ABAN,EQ,47.45,48.3,45,47.45,47.75,47.05,139220,6481373.4,26-MAY-2022,2580,INE421A01028,,66708,47.92
ABB,EQ,2205.95,2210.6,2172.2,2191.2,2196.25,2214.5,105221,230587596.4,26-MAY-2022,15019,INE117A01022,,32804,31.18
ABBOTINDIA,EQ,18056,18162.65,17648,17710.55,17725,18056.25,9604,171295963.1,26-MAY-2022,4255,INE358A01014,,2913,30.33
ABCAPITAL,EQ,96.3,99.75,94.45,98,98.5,95.65,3426005,329919165.5,26-MAY-2022,17134,INE674K01013,,1441292,42.07
ABFRL,EQ,259.6,261.55,249.35,257.4,257.4,257.7,1829267,467113181.05,26-MAY-2022,18860,INE647O01011,,345035,18.86
ABINFRA,SM,9.95,10.95,9.95,10.95,10.95,10.45,12000,124000,26-MAY-2022,3,INE00YB01017,,4000,33.33
ABMINTLLTD,BE,88.8,88.8,85,85.45,85,88.8,80,7059,26-MAY-2022,12,INE251C01025,,-,-
