SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 08-Apr-2025"," 106.74"," 106.74"," 106.74"," 101.89"," 106.45"," 106.35"," 104.01"," 2643"," 2.75"," 12"," 2010"," 76.05"
20MICRONS," EQ"," 08-Apr-2025"," 190.01"," 198.00"," 198.99"," 187.92"," 191.76"," 191.13"," 191.23"," 84100"," 160.83"," 3344"," 36451"," 43.34"
21STCENMGM," EQ"," 08-Apr-2025"," 70.34"," 68.93"," 71.69"," 68.93"," 70.90"," 70.23"," 69.38"," 4691"," 3.25"," 108"," 3993"," 85.12"
360ONE," EQ"," 08-Apr-2025"," 886.55"," 883.00"," 889.80"," 843.05"," 848.80"," 847.70"," 860.51"," 880189"," 7574.13"," 70456"," 444558"," 50.51"
3IINFOLTD," EQ"," 08-Apr-2025"," 20.78"," 21.22"," 21.52"," 20.86"," 21.51"," 21.45"," 21.25"," 325148"," 69.09"," 1673"," 115443"," 35.50"
3MINDIA," EQ"," 08-Apr-2025"," 27429.70"," 27850.00"," 28399.90"," 27504.05"," 27900.00"," 28251.15"," 27983.84"," 2662"," 744.93"," 1788"," 1224"," 45.98"
3PLAND," EQ"," 08-Apr-2025"," 39.50"," 39.85"," 39.85"," 38.00"," 39.60"," 39.49"," 38.95"," 5612"," 2.19"," 108"," 3831"," 68.26"
563GS2026," GS"," 08-Apr-2025"," 101.99"," 101.99"," 101.99"," 101.98"," 101.98"," 101.98"," 101.99"," 241"," 0.25"," 3"," 241"," 100.00"
574GS2026," GS"," 08-Apr-2025"," 101.00"," 100.10"," 100.25"," 100.10"," 100.25"," 100.25"," 100.19"," 3996"," 4.00"," 6"," 3996"," 100.00"
5PAISA," EQ"," 08-Apr-2025"," 350.40"," 351.30"," 364.00"," 351.30"," 360.90"," 362.30"," 359.37"," 18174"," 65.31"," 2677"," 4639"," 25.53"
601GS2028," GS"," 08-Apr-2025"," 98.50"," 96.95"," 99.45"," 96.95"," 99.45"," 99.45"," 98.20"," 1998"," 1.96"," 2"," 0"," 0.00"
613GS2028," GS"," 08-Apr-2025"," 98.00"," 99.18"," 99.18"," 99.18"," 99.18"," 99.18"," 99.18"," 2"," 0.00"," 1"," 2"," 100.00"
63MOONS," EQ"," 08-Apr-2025"," 731.35"," 760.00"," 760.00"," 720.30"," 725.95"," 728.40"," 732.69"," 175456"," 1285.55"," 5734"," 103034"," 58.72"
662GS2051," GS"," 08-Apr-2025"," 94.25"," 97.80"," 97.80"," 97.80"," 97.80"," 97.80"," 97.80"," 130"," 0.13"," 1"," 130"," 100.00"
664GS2035," GS"," 08-Apr-2025"," 101.50"," 102.75"," 102.75"," 102.75"," 102.75"," 102.75"," 102.75"," 4"," 0.00"," 1"," 4"," 100.00"
667GS2050," GS"," 08-Apr-2025"," 99.15"," 98.75"," 99.10"," 98.75"," 98.85"," 98.85"," 98.83"," 589"," 0.58"," 3"," 589"," 100.00"
