SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,14.05,14.05,14.05,14.05,14.05,14.1,300,4215,30-DEC-1998,
21STCENMGM,EQ,0.3,0.3,0.3,0.3,0.3,0.2,100,30,30-DEC-1998,
AARTIDRUGS,EQ,13.55,14,13.55,14,14,13.5,400,5555,30-DEC-1998,
AARTIIND,EQ,27.5,27.6,27.5,27.5,27.5,27.55,700,19260,30-DEC-1998,
ABANLLOYD,EQ,34.9,34.9,33.25,33.5,33.5,33.3,2500,84320,30-DEC-1998,
ABB,EQ,509,515,508,509.25,509.25,504.95,3150,1610685,30-DEC-1998,
ABBOTTLAB,EQ,570,585,570,577,577,560,7400,4308620,30-DEC-1998,
ABGHEAVY,EQ,23,23.95,23,23.95,23.95,22.8,2100,49325,30-DEC-1998,
ABSIND,EQ,36,36,35.5,36,36,36.7,300,10700,30-DEC-1998,
ACC,AE,1148,1148,1090,1090,1090,1063.5,105,116381.25,30-DEC-1998,
ACC,BE,1135,1135,1125,1125,1125,1020,31,35175,30-DEC-1998,
ACC,EQ,1105,1127.7,1075,1080.35,1080.35,1063.8,421650,465138546.5,30-DEC-1998,
ACELAB,EQ,10.5,10.5,9.7,9.8,9.8,9.7,12200,120225,30-DEC-1998,
ADVANIORLI,EQ,24.5,24.5,23.55,24.1,24.1,23.5,8900,213390,30-DEC-1998,
AGRODUTCH,EQ,12,12.1,11.5,11.75,11.75,12,10700,127635,30-DEC-1998,
AHMEDELEC,EQ,45,47.7,45,47.7,47.7,45.25,1100,50937.5,30-DEC-1998,
AHMEDFORGE,EQ,13,13.05,13,13.05,13.05,12.9,800,10425,30-DEC-1998,
AIMCOPEST,EQ,10.5,10.5,10,10.25,10.25,9.8,700,7150,30-DEC-1998,
AKARLAMIN,EQ,1.5,1.95,1.5,1.95,1.95,1.5,3100,4875,30-DEC-1998,
ALBRMORARJ,EQ,200,200,200,200,200,196,50,10000,30-DEC-1998,
ALFALAVAL,EQ,124.5,126,124.5,126,126,126,550,68875,30-DEC-1998,
ALKYLAMINE,EQ,34,34,32.5,34,34,34.15,1500,50632.5,30-DEC-1998,
ALLIEDRES,EQ,1.2,1.2,1.2,1.2,1.2,2.05,300,360,30-DEC-1998,
ALMBICHEM,EQ,1026,1112.9,1026,1100,1100,1065,180,196689.5,30-DEC-1998,
ALOKTEXT,EQ,13,13.7,12.7,13.7,13.7,12.85,300,3940,30-DEC-1998,
ALPHADRUG,EQ,13.75,13.75,10.75,12.5,12.5,12,12700,148825,30-DEC-1998,
ALPICFIN,EQ,20,20.45,20,20.35,20.35,20.3,5400,108440,30-DEC-1998,
ALPINEIND,EQ,4.05,4.7,4.05,4.1,4.1,4.05,4650,19085,30-DEC-1998,
ALTOS,EQ,6,6.25,6,6.25,6.25,6,5000,30630,30-DEC-1998,
AMARAJABAT,EQ,187.5,199.15,187.5,199.15,199.15,184.4,164000,31861420,30-DEC-1998,
AMBASARABH,EQ,7,7,6.25,6.25,6.25,6.2,2350,15027.5,30-DEC-1998,
AMERICADRY,EQ,5,5.85,5,5.6,5.6,5.25,2800,15660,30-DEC-1998,
AMTEKAUTO,EQ,15,15,15,15,15,14.9,200,3000,30-DEC-1998,
AMTREXAPPL,EQ,34.9,34.9,34.9,34.9,34.9,32.3,1900,66310,30-DEC-1998,
ANAGRAMFIN,EQ,3.05,3.05,3.05,3.05,3.05,5.5,200,610,30-DEC-1998,
ANDHRAPET,EQ,2.3,2.5,2.3,2.5,2.5,2.25,4500,11155,30-DEC-1998,
ANDHRSUGAR,EQ,30,30,29,29,29,29,1100,32000,30-DEC-1998,
ANDRAVALLY,EQ,74,75.85,74,75.8,75.8,72,12450,934167.5,30-DEC-1998,
ANSALPROP,EQ,9.75,9.95,9.55,9.55,9.55,9.3,600,5885,30-DEC-1998,
ANTFRIBEAR,EQ,16,16,16,16,16,15,200,3200,30-DEC-1998,
ANTGRAPHIC,EQ,2.1,2.2,2,2.2,2.2,2.05,5300,10910,30-DEC-1998,
APOLLOHOSP,EQ,25.5,25.5,25,25.3,25.3,25.4,1400,35310,30-DEC-1998,
APOLLOTYRE,EQ,64.4,67,64.3,65.85,65.85,63.55,118400,7765762.5,30-DEC-1998,
APOWERTOOL,EQ,1.75,1.75,1.75,1.75,1.75,2.4,1000,1750,30-DEC-1998,
APPAPER,EQ,620,621,620,620,620,605,30,18605,30-DEC-1998,
APPLECREDT,EQ,11.1,11.3,11.1,11.1,11.1,11.25,300,3350,30-DEC-1998,
APPLEIND,EQ,10,10.1,10,10.1,10.1,10.1,3400,34165,30-DEC-1998,
APTECH,BE,615,615,600,600,600,604,31,19050,30-DEC-1998,
APTECH,EQ,605,624.95,581,592.25,592.25,600,41700,25300400,30-DEC-1998,
ARCHIES,EQ,488,502.85,485.25,489.85,489.85,478.9,10600,5225180,30-DEC-1998,
ARTSONENGG,EQ,6.75,7,6.75,7,7,6,700,4775,30-DEC-1998,
ARUNASUGAR,EQ,7.4,7.5,7.25,7.5,7.5,7,1300,9660,30-DEC-1998,
ARVINDMILL,EQ,40.15,42.5,39.85,42,42,39.35,962900,39804580,30-DEC-1998,
ARVINDMILL,N2,1050,1051,1030,1030,1030,1060,53,55070.05,30-DEC-1998,
ARVINDPOLY,EQ,7.8,8.05,7.65,7.9,7.9,7.65,2300,18135,30-DEC-1998,
ARYAFINFAB,EQ,0.8,0.8,0.7,0.7,0.7,0.7,47500,35250,30-DEC-1998,
ASAHIINDIA,EQ,195,195,195,195,195,200,100,19500,30-DEC-1998,
ASHAPURMIN,EQ,106,113.9,105,109,109,106.1,3300,359540,30-DEC-1998,
ASHIMASYN,EQ,39.1,39.75,38.6,39.5,39.5,38.5,3300,129425,30-DEC-1998,
ASHKLEYFIN,EQ,27.55,28.5,27.55,28.5,28.5,27.2,2300,65070,30-DEC-1998,
ASHOKALCO,EQ,17,17,17,17,17,17,200,3400,30-DEC-1998,
ASHOKLEY,BE,47,47,47,47,47,43.75,1,47,30-DEC-1998,
ASHOKLEY,EQ,47,47.25,44.1,47.25,47.25,43.75,943850,43985805,30-DEC-1998,
ASIANCOFFE,EQ,22,22,20.5,21.5,21.5,21.55,4300,91700,30-DEC-1998,
ASIANELEC,EQ,65.2,67,65.2,65.8,65.8,64.75,3300,217615,30-DEC-1998,
ASIANHOTEL,EQ,150,150,148.1,148.1,148.1,149.5,550,82310,30-DEC-1998,
ASIANPAINT,EQ,285,288,283.3,288,288,279.75,2300,657020,30-DEC-1998,
ASSAMCO,EQ,34.95,36.3,34.95,36.25,36.25,33.6,4100,147695,30-DEC-1998,
ASSAMFRONT,EQ,138.95,142,136.5,137,137,135,3400,473930,30-DEC-1998,
ASTRAIDL,EQ,321,329.4,321,329.4,329.4,305,3550,1165015,30-DEC-1998,
ATCOIND,EQ,17.95,17.95,17.5,17.95,17.95,17.45,3800,68090,30-DEC-1998,
ATLASCOPCO,EQ,131.05,138.95,131.05,136.45,136.45,132.4,1850,251737.5,30-DEC-1998,
ATLASCYCLE,EQ,50,50,48.5,48.5,48.5,47.9,750,36875,30-DEC-1998,
ATULPROD,EQ,22,22,20.95,21.35,21.35,21,2300,48430,30-DEC-1998,
ATVPETRO,EQ,1.3,1.3,1.3,1.3,1.3,1.4,1000,1300,30-DEC-1998,
AUROPHARMA,EQ,190.5,192,185,187,187,189.05,15100,2843250,30-DEC-1998,
AUTOAXLES,EQ,28,28,27.25,27.5,27.5,27.75,1900,53000,30-DEC-1998,
AUTOCORP,EQ,19.5,21.45,19.3,20.85,20.85,18.6,2700,54927.5,30-DEC-1998,
AUTOLEC,EQ,41.5,42,40,42,42,41.3,1000,40500,30-DEC-1998,
AUTOLITIND,EQ,15.1,16.35,15,15.65,15.65,15.2,17800,273370,30-DEC-1998,
AUTOPALIND,EQ,3,3,3,3,3,3,300,900,30-DEC-1998,
AVERY,EQ,43,43.5,42.85,43.5,43.5,43.5,250,10792.5,30-DEC-1998,
BAGWATIGAS,EQ,4.3,4.3,4.3,4.3,4.3,4.5,200,860,30-DEC-1998,
BAJAJAUTO,EQ,512,523.5,512,517.5,517.5,507.2,78900,40864135,30-DEC-1998,
BAJAJTEMPO,EQ,124,124,124,124,124,124,300,37200,30-DEC-1998,
BAJAUTOFIN,EQ,32.7,35.45,32.7,35.35,35.35,32.8,10300,355485,30-DEC-1998,
BALAJHOTEL,EQ,40.25,41.5,40.25,41.5,41.5,40.95,200,8175,30-DEC-1998,
BALAJIDIST,EQ,98,98,98,98,98,93.3,100,9800,30-DEC-1998,
BALAJIFOOD,EQ,2.1,2.35,2.1,2.35,2.35,2.1,1500,3275,30-DEC-1998,
BALAJIIND,EQ,95,95,95,95,95,97,100,9500,30-DEC-1998,
BALMLAWRIE,EQ,32.75,32.95,32,32.1,32.1,31.45,1200,38807.5,30-DEC-1998,
BALRAMCHIN,EQ,110,114,109.5,111.5,111.5,110,32600,3650012.5,30-DEC-1998,
BANKBARODA,AE,50,50,50,50,50,48,100,5000,30-DEC-1998,
BANKBARODA,EQ,47.8,50.75,47.8,50.75,50.75,46.95,250400,12565210,30-DEC-1998,
BANKINDIA,EQ,22.8,23.95,22.8,23.95,23.95,22.15,127313,3037238.9,30-DEC-1998,
