SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,32.5,32.75,31.55,31.95,32.25,31.95,109866,3507360.1,05-SEP-2014,947,INE144J01027,
3IINFOTECH,EQ,8.95,8.95,8.5,8.6,8.6,8.65,518028,4498563.3,05-SEP-2014,934,INE748C01020,
3MINDIA,EQ,5993.95,6000,5895,5969.1,6000,5923.1,1564,9288782.7,05-SEP-2014,192,INE470A01017,
8KMILES,EQ,347,347,325,329.25,331.5,336.45,35584,11949074.95,05-SEP-2014,1121,INE650K01013,
A2ZMES,BE,25.6,26.4,25.6,26.4,26.4,25.15,130144,3431928.45,05-SEP-2014,144,INE619I01012,
AARTIDRUGS,EQ,729,745,729,739.95,740,731.25,9894,7302079.75,05-SEP-2014,520,INE767A01016,
AARTIIND,EQ,300,301.75,287,296,293,300.45,64272,19032891.8,05-SEP-2014,1672,INE769A01020,
AARVEEDEN,EQ,49,51.15,47.5,48.1,47.7,49.1,5917,288003.1,05-SEP-2014,131,INE273D01019,
ABAN,EQ,746.3,755.25,735.25,740.9,742.5,744.25,699497,520943177.6,05-SEP-2014,20309,INE421A01028,
ABB,EQ,1069.7,1085,1050,1078.3,1081,1066.3,76784,82160362.55,05-SEP-2014,4062,INE117A01022,
ABBOTINDIA,EQ,2615,2744,2615,2738,2737,2603.9,5866,15819006.4,05-SEP-2014,928,INE358A01014,
ABCIL,EQ,266.95,286.6,265,275.15,273,265.2,83466,23147093.35,05-SEP-2014,2283,INE605B01016,
ABGSHIP,EQ,229.2,233.5,227.1,228.05,227.9,229.2,51377,11790272.8,05-SEP-2014,1425,INE067H01016,
ABIRLANUVO,EQ,1445,1480,1438.05,1442,1440,1457.65,200196,290518332.7,05-SEP-2014,13297,INE069A01017,
ACC,EQ,1532.9,1544,1511.9,1521.75,1525,1525.45,274458,418354964.65,05-SEP-2014,10885,INE012A01025,
ACCELYA,EQ,700,713,698.95,707.15,710.25,696.65,16319,11502842.5,05-SEP-2014,771,INE793A01012,
ACE,EQ,32,34.4,32,33.8,33.4,32.1,630101,21060983.6,05-SEP-2014,2786,INE731H01025,
ACROPETAL,EQ,3.95,3.95,3.6,3.65,3.65,3.65,19672,72104.75,05-SEP-2014,77,INE055L01013,
ADANIENT,EQ,517,523.9,507.1,509.7,509.5,514.3,2389027,1230074689.1,05-SEP-2014,36448,INE423A01024,
ADANIPORTS,EQ,290.8,292.9,286.4,290.15,289.9,289.3,1540290,446935011.1,05-SEP-2014,16317,INE742F01042,
ADANIPOWER,EQ,50,50,48.5,49,48.9,49.35,3887681,191248761.2,05-SEP-2014,15511,INE814H01011,
ADFFOODS,EQ,65.95,71,65.05,70.35,70.45,64.7,539322,37377782.05,05-SEP-2014,4873,INE982B01019,
ADHUNIK,EQ,42.4,43.7,40.9,42.3,42.25,42.8,56046,2369365.1,05-SEP-2014,449,INE400H01019,
ADORWELD,EQ,206.55,220.8,202,219.95,220.8,200.75,16583,3587661.2,05-SEP-2014,379,INE045A01017,
ADSL,EQ,22.9,22.95,22.05,22.2,22.2,22.95,93251,2090890.95,05-SEP-2014,507,INE102I01027,
ADVANIHOTR,EQ,73.5,74.05,73,73,73,73,16587,1211790.5,05-SEP-2014,30,INE199C01026,
ADVANTA,EQ,324,348,322,325.95,325,317.4,98380,32705130.5,05-SEP-2014,2459,INE517H01028,
