SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,64.45,65.15,60.15,61.45,61.5,64.45,151540,9497146.75,15-NOV-2021,2164,INE144J01027,,102443,67.60
21STCENMGM,EQ,57,59.25,56.95,59.25,59.25,58.1,46540,2700291.75,15-NOV-2021,337,INE253B01015,,38690,83.13
3IINFOLTD,EQ,73.55,73.55,73.55,73.55,73.55,70.05,402444,29599756.2,15-NOV-2021,331,INE748C01038,,402444,100.00
3MINDIA,EQ,26700,26782.9,25885,26077.75,25960,26715.8,2884,75363840.5,15-NOV-2021,1878,INE470A01017,,1501,52.05
3PLAND,EQ,13.4,13.75,12.55,13.5,13.45,13.1,16786,225524.85,15-NOV-2021,138,INE105C01023,,12640,75.30
5PAISA,EQ,430,431.95,418,420.55,418,427.7,19469,8232248.05,15-NOV-2021,1162,INE618L01018,,10971,56.35
610GS2031,GS,100,100,100,100,100,101.14,200,20000,15-NOV-2021,2,IN0020210095,,200,100.00
63MOONS,EQ,103.9,108.9,103.5,106.95,106.5,102.95,437789,46862185.45,15-NOV-2021,5936,INE111B01023,,223729,51.10
662GS2051,GS,93.5,93.5,93.5,93.5,93.5,93.8,50,4675,15-NOV-2021,1,IN0020160092,,50,100.00
667GS2035,GS,101,102,101,101,101,99,2600,263700,15-NOV-2021,4,IN0020210152,,2600,100.00
667GS2050,GS,97.75,103.42,97.67,103.42,103.42,98.5,696,68549.82,15-NOV-2021,4,IN0020200252,,598,85.92
676GS2061,GS,98,98.2,98,98.2,98.2,98.05,3000,294400,15-NOV-2021,9,IN0020200401,,3000,100.00
716GS2050,GS,108,108,108,108,108,103.03,10,1080,15-NOV-2021,1,IN0020200054,,10,100.00
732GS2024,GS,100.81,100.81,100.81,100.81,100.81,100,50,5040.5,15-NOV-2021,1,IN0020180488,,50,100.00
772GS2055,GS,108.5,109,108.5,108.55,108.5,109.59,2175,236095,15-NOV-2021,10,IN0020150077,,2145,98.62
A2ZINFRA,EQ,6.35,6.35,6.35,6.35,6.35,6.65,313058,1987918.3,15-NOV-2021,429,INE619I01012,,284104,90.75
AAKASH,EQ,220,223.4,213.15,214.2,214.95,214.55,46152,10024004.05,15-NOV-2021,551,INE087Z01016,,32477,70.37
AAREYDRUGS,EQ,36.65,37.9,36.1,37,37.5,36.65,67078,2468882.9,15-NOV-2021,854,INE198H01019,,50986,76.01
AARON,EQ,117,117.05,110.6,111.65,110.6,116.25,6282,710590.55,15-NOV-2021,189,INE721Z01010,,3846,61.22
AARTIDRUGS,EQ,555,560,545,546.65,546,552.9,146694,80760267.15,15-NOV-2021,7278,INE767A01016,,74448,50.75
AARTIIND,EQ,948.3,968.25,945,963.85,964,948.3,626812,599187981.7,15-NOV-2021,24976,INE769A01020,,340952,54.39
AARTISURF,EQ,1220,1226.55,1191.05,1199.85,1206,1219.65,14993,18060343.9,15-NOV-2021,2476,INE09EO01013,,10234,68.26
AARVEEDEN,EQ,26.65,26.65,24.7,24.7,24.7,26,22854,570704.35,15-NOV-2021,128,INE273D01019,,22494,98.42
AARVI,EQ,60.6,62.55,60.6,61.35,61.65,59.9,48428,2988993.6,15-NOV-2021,334,INE754X01016,,42907,88.60
AAVAS,EQ,2900,2900,2789.65,2846.6,2850,2861.3,38879,111021342.05,15-NOV-2021,7367,INE216P01012,,16469,42.36
ABAN,BE,54.05,54.95,52,52.8,53.9,54,61210,3265052.9,15-NOV-2021,641,INE421A01028,,-,-
ABB,EQ,2230,2231,2137,2148.1,2139,2211.3,91793,200171181.8,15-NOV-2021,12266,INE117A01022,,40541,44.17
ABBOTINDIA,EQ,19788,20076.8,19701.05,19950.5,19867,19754.65,16684,332402981,15-NOV-2021,4719,INE358A01014,,9734,58.34
ABCAPITAL,EQ,107,107.2,104.7,105.05,105.1,106.55,1548195,163094053.35,15-NOV-2021,11101,INE674K01013,,531482,34.33
ABFRL,EQ,299.75,301.5,287.7,290.3,290.2,298.2,3602962,1054987216.7,15-NOV-2021,28182,INE647O01011,,1322416,36.70
ABMINTLLTD,EQ,113.4,113.4,105.85,108.6,108.95,108.3,1816,196176.9,15-NOV-2021,68,INE251C01025,,623,34.31
ABSLAMC,EQ,618.5,623.4,617,617.6,617.95,619.7,338667,209762863.1,15-NOV-2021,18850,INE404A01024,,234868,69.35
ABSLBANETF,EQ,384.11,388.89,384.09,384.76,385,384.11,559,215993.78,15-NOV-2021,25,INF209KB1O58,,536,95.89
ABSLNN50ET,EQ,449,455,449,452.15,450.01,449.94,189,85488.5,15-NOV-2021,40,INF209KB1B87,,136,71.96
ACC,EQ,2570,2589,2530.3,2563.1,2560,2571.95,229541,586643845.65,15-NOV-2021,13830,INE012A01025,,77163,33.62
ACCELYA,EQ,1193.05,1214,1152.35,1164.05,1168,1186.05,25360,29873699.05,15-NOV-2021,3089,INE793A01012,,12600,49.68
ACCORD,SM,18.25,18.25,18.25,18.25,18.25,19.2,2000,36500,15-NOV-2021,1,INE113X01015,,2000,100.00
ACCURACY,EQ,198.1,201.2,191.45,196.4,196.5,197.25,74097,14557065.9,15-NOV-2021,2225,INE648Z01015,,45334,61.18
ACE,EQ,255,258.7,251.05,252.8,252.8,255.15,480016,121991707.2,15-NOV-2021,12392,INE731H01025,,124830,26.01
ACRYSIL,EQ,803,835.6,798.5,831.2,835,795.85,153940,127288105.95,15-NOV-2021,6306,INE482D01024,,97510,63.34
ADANIENT,EQ,1713.75,1764,1691.8,1749.55,1747.05,1705.2,3997553,6897502074.05,15-NOV-2021,89416,INE423A01024,,1059014,26.49
ADANIGREEN,EQ,1330,1334,1284.05,1305.05,1306.8,1292.3,1955088,2548520937.05,15-NOV-2021,53629,INE364U01010,,1196461,61.20
ADANIPORTS,EQ,753.9,756.5,740.55,749.8,749.55,750.3,2434426,1824008241.05,15-NOV-2021,43410,INE742F01042,,472144,19.39
ADANIPOWER,EQ,110.25,110.25,104.75,107.15,107.15,108.45,3084563,331418026,15-NOV-2021,32314,INE814H01011,,1778923,57.67
ADANITRANS,BE,1999,2007.7,1912,1935.85,1940,1988.35,62255,121321571.8,15-NOV-2021,6707,INE931S01010,,-,-
