SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,37.4,37.5,36.3,36.75,36.45,37,170085,6245248.1,21-SEP-2016,471,INE144J01027,
3IINFOTECH,EQ,6,6,5.8,5.85,5.85,5.9,2513798,14838158.9,21-SEP-2016,794,INE748C01020,
3MINDIA,EQ,13270,13300,13051.05,13099.1,13102,13211.05,261,3438280.4,21-SEP-2016,122,INE470A01017,
8KMILES,EQ,1893.9,1899,1864,1868.1,1870,1876.2,11935,22451911.8,21-SEP-2016,1341,INE650K01013,
A2ZINFRA,EQ,41,41.7,39,39.3,39.15,38.9,1520580,60995888,21-SEP-2016,7763,INE619I01012,
AARTIDRUGS,EQ,538.95,539.75,534,538.6,538,536.2,13202,7092466.45,21-SEP-2016,415,INE767A01016,
AARTIIND,EQ,626,629,613.2,617.2,615.35,619.7,70075,43430614.75,21-SEP-2016,3637,INE769A01020,
AARVEEDEN,EQ,77.8,84.7,75.3,80.75,80.5,76.95,55921,4560883.6,21-SEP-2016,883,INE273D01019,
ABAN,EQ,206.95,210.5,206.95,207.55,207.4,206.55,637216,132909624.55,21-SEP-2016,7593,INE421A01028,
ABB,EQ,1160,1173,1147.25,1150.6,1147.25,1157.8,36221,42012845.5,21-SEP-2016,3281,INE117A01022,
ABBOTINDIA,EQ,4635,4733.95,4560.5,4693.25,4688,4635,14314,67131891.65,21-SEP-2016,1573,INE358A01014,
ABFRL,EQ,142.5,144.95,137.6,138.1,138,142.5,1350186,188938591.2,21-SEP-2016,13376,INE647O01011,
ABGSHIP,EQ,30.25,31.2,29.9,30.2,30.35,30.05,211452,6449087.5,21-SEP-2016,1274,INE067H01016,
ABIRLANUVO,EQ,1394.8,1401.4,1385.5,1389,1388,1389.4,181812,253149143.55,21-SEP-2016,7034,INE069A01017,
ACC,EQ,1631.5,1645.75,1625.05,1629.25,1625.3,1632.3,205138,335411376.8,21-SEP-2016,18394,INE012A01025,
ACCELYA,EQ,1400,1478,1400,1436.5,1435,1389.7,13358,19325938.35,21-SEP-2016,1626,INE793A01012,
ACE,EQ,43.5,44.2,42,42.75,42.7,43.5,218565,9456645.65,21-SEP-2016,674,INE731H01025,
ACROPETAL,BZ,2.2,2.2,2.1,2.15,2.15,2.15,10953,23424.85,21-SEP-2016,9,INE055L01013,
ADANIENT,EQ,70.9,71.75,70.3,70.95,70.85,70.5,2383940,169258653.95,21-SEP-2016,10700,INE423A01024,
ADANIPORTS,EQ,275,276,268,269.7,270.1,270.1,5226987,1421376813,21-SEP-2016,53506,INE742F01042,
ADANIPOWER,EQ,27.75,28.1,27.5,27.65,27.55,27.85,2047289,56886005.4,21-SEP-2016,7536,INE814H01011,
ADANITRANS,EQ,40.7,41.85,40.4,40.7,40.65,40.6,792517,32608335.45,21-SEP-2016,3034,INE931S01010,
ADFFOODS,EQ,126.95,130.45,125.55,127.35,127.05,127,75836,9718446.7,21-SEP-2016,1124,INE982B01019,
ADHUNIK,EQ,7.8,8.05,7.8,7.85,7.95,7.8,60598,481049.2,21-SEP-2016,505,INE400H01019,
ADHUNIKIND,EQ,107.9,108.8,103.2,104.7,106.05,107.65,28463,3026410,21-SEP-2016,95,INE452L01012,
ADI,EQ,423.75,425,412,417.6,420,417,6733,2822044.85,21-SEP-2016,364,INE959A01019,
ADLABS,EQ,77.35,78.45,77,77.2,77.4,77.05,31084,2414140.7,21-SEP-2016,366,INE172N01012,
ADORWELD,EQ,284,284.6,281.4,281.9,281.5,284.95,1634,462192.5,21-SEP-2016,88,INE045A01017,
ADSL,EQ,30.8,33.05,30.6,31.9,31.75,31.05,357958,11505099.65,21-SEP-2016,1779,INE102I01027,
ADVANIHOTR,EQ,54.65,54.65,52.5,52.85,52.8,54.35,7597,407929.7,21-SEP-2016,35,INE199C01026,
