SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20MICRONS,EQ,24,24.8,22.5,23.5,23.5,23.65,10585,249651.7,7-JUL-2009,
3IINFOTECH,EQ,68.7,70,67.1,67.75,67.8,67.6,485432,33042388.7,7-JUL-2009,
3MINDIA,EQ,1319,1320,1275.65,1316.35,1320,1290,63,82519.9,7-JUL-2009,
AARTIDRUGS,EQ,52.5,53,51.55,52.45,53,52.75,2049,107233.9,7-JUL-2009,
AARTIIND,EQ,37.1,38.2,36.55,37.7,37.65,37.55,18089,681138.9,7-JUL-2009,
AARVEEDEN,BE,22.1,22.25,22.05,22.05,22.05,22.7,750,16588.5,7-JUL-2009,
ABAN,EQ,810.4,818.7,770.65,789.5,789.9,808.55,1860838,1466589557.4,7-JUL-2009,
ABB,EQ,745,762.2,735,752.6,752,744.65,318301,238815942.45,7-JUL-2009,
ABCIL,EQ,56.2,56.2,54.5,54.75,54.75,56.95,3741,205533.55,7-JUL-2009,
ABGSHIP,EQ,180.6,189,175.35,177.2,176.1,182.2,87933,15739285.15,7-JUL-2009,
ABHISHEK,BE,20.85,20.85,19.25,20,20,19.95,700,13710.4,7-JUL-2009,
ABIRLANUVO,EQ,823,839.9,755.3,762.7,781.75,812.8,192876,149236687.4,7-JUL-2009,
ABSHEKINDS,EQ,11.2,11.2,10.7,10.95,11,11.15,38351,418481.4,7-JUL-2009,
ACC,EQ,725.5,773.45,725.1,765,761.3,723.85,967509,721088185.35,7-JUL-2009,
ACE,EQ,27.65,27.95,26,26.3,26,27.6,65774,1757154.2,7-JUL-2009,
ACKRUTI,EQ,485,489.25,448.3,466.05,468,481.65,47281,21913232.8,7-JUL-2009,
ADANIENT,EQ,812,830,779.95,794.35,794,803.2,312652,249349739.8,7-JUL-2009,
ADHUNIK,EQ,79.95,82.1,78.7,80.05,79.85,80.85,213120,17092638.65,7-JUL-2009,
ADLABSFILM,EQ,322,326,305.1,314.15,312.6,320.3,1232240,386606197.1,7-JUL-2009,
ADORWELD,EQ,125.4,128.45,123.6,125.95,124.45,126.75,1530,191761.35,7-JUL-2009,
ADSL,EQ,319,320,300,306.9,309.9,312.7,5005,1548096.1,7-JUL-2009,
ADVANTA,EQ,629,668,600,626.85,624,628.95,13585,8478016.65,7-JUL-2009,
AEGISCHEM,EQ,124,132.35,122.75,129.45,129.2,119.2,42750,5498043.9,7-JUL-2009,
AFL,EQ,47.7,48.95,46,46.55,46.05,47.85,4783,225914.25,7-JUL-2009,
AFTEK,BE,14.8,15.2,14.15,14.25,14.2,14.9,167462,2397398.45,7-JUL-2009,
AGRODUTCH,BE,11.4,11.55,10.8,11.3,11.55,11.35,17194,191765.2,7-JUL-2009,
AHMEDFORGE,EQ,48.05,49,44.2,46.1,46.3,47.5,61592,2837317.5,7-JUL-2009,
AIAENG,EQ,215,217.4,205.55,209.45,208.7,214.35,28663,6003023.4,7-JUL-2009,
AJANTPHARM,BE,79,80,77.1,79.65,78.55,78.85,853,67632.7,7-JUL-2009,
AJMERA,EQ,170,182.9,161,165.25,164,175.65,69534,11514992.1,7-JUL-2009,
AKSHOPTFBR,EQ,14,14.5,13.05,13.9,14,14,24190,331528,7-JUL-2009,
ALBK,EQ,75.05,76.5,72.35,73.9,73.85,75.55,488936,36050855.35,7-JUL-2009,
ALCHEM,EQ,106.45,110,106,106.4,106.1,106.3,116385,12402392.2,7-JUL-2009,
ALEMBICLTD,EQ,39,39.4,37.25,37.65,37.65,38.05,21118,801344.85,7-JUL-2009,
ALFALAVAL,EQ,889.9,889.9,872.1,873.25,872.1,875.5,182,159091.9,7-JUL-2009,
ALKALI,EQ,245.05,259.85,240,250.2,248.8,250.75,62631,15687881.25,7-JUL-2009,
ALKYLAMINE,EQ,61,66.8,61,66.8,66.8,63.95,6,383.4,7-JUL-2009,
ALLCARGO,EQ,811.95,813,800,813,813,804.85,8264,6664608,7-JUL-2009,
ALLSEC,BE,33,33,30.5,30.9,30.6,31.5,490,15086.95,7-JUL-2009,
ALOKTEXT,E1,13.85,13.85,12.6,12.75,12.7,13.25,34696,444369.1,7-JUL-2009,
ALOKTEXT,EQ,20.6,21.1,19.55,19.8,19.8,20.6,11297687,227116391.5,7-JUL-2009,
ALPA,EQ,12.9,12.9,11.5,11.8,11.5,12.1,7169,85890.3,7-JUL-2009,
ALPHAGEO,EQ,158,158,152.1,155.1,154.5,156.4,1602,247725.45,7-JUL-2009,
ALPSINDUS,BE,10.05,10.85,10.05,10.2,10.05,10.55,70537,714057.65,7-JUL-2009,
AMAR,EQ,27,28,26,27.05,27.7,27.35,13116,351904.1,7-JUL-2009,
AMARAJABAT,EQ,87,88.45,80,84.75,84.15,86.1,30815,2612195.6,7-JUL-2009,
AMBICAAGAR,BE,10,10.5,10,10.25,10.25,10.5,2029,20472.75,7-JUL-2009,
AMBIKCO,EQ,70.75,74,70.75,74,74,77.4,202,14340.25,7-JUL-2009,
AMBUJACEM,EQ,87.1,93.2,86.2,91.55,92.25,87.1,4796447,432068527.55,7-JUL-2009,
AMDIND,EQ,26,26,24.5,25.2,25.2,25.75,1055,26433.05,7-JUL-2009,
AMTEKAUTO,EQ,123.9,124.85,116,119.65,119,120,14536,1734123.95,7-JUL-2009,
AMTEKINDIA,EQ,37.3,38,35.15,35.65,35.75,37.2,116684,4198006.35,7-JUL-2009,
ANANTRAJ,EQ,111.9,113.75,100.1,104.85,104,107.4,130371,13794795.35,7-JUL-2009,
ANDHRABANK,EQ,79,80.35,77.5,80.05,80,77.8,1406750,112220923.2,7-JUL-2009,
ANDHRSUGAR,EQ,93.55,95.2,91.1,92,91.3,95.2,9915,920812.95,7-JUL-2009,
ANGAUTO,EQ,33.5,35.4,32.1,34.55,34.35,33.75,297840,9631943.75,7-JUL-2009,
ANIKINDS,EQ,25,26.8,25,26,26,25.7,194,4985.15,7-JUL-2009,
ANKURDRUGS,EQ,115.25,123,115.25,118.2,119.5,118.6,13836,1624398.75,7-JUL-2009,
ANSALHSG,EQ,46,46.4,41.1,43,43.4,45.65,43689,1879213.4,7-JUL-2009,
ANSALINFRA,EQ,54.7,54.7,50.5,52.1,51.9,53.55,389814,20259242.75,7-JUL-2009,
ANTGRAPHIC,BE,0.6,0.6,0.5,0.5,0.5,0.55,98986,52795.9,7-JUL-2009,
APARINDS,EQ,98,114.35,97.05,112.55,112,95.9,14633,1589350.25,7-JUL-2009,
APCOTEXIND,EQ,62.9,63,61,61.5,62.2,61.65,2261,139973.95,7-JUL-2009,
APIL,EQ,430,449.4,430,444.3,443.1,429.25,176865,77994346.3,7-JUL-2009,
APOLLOHOSP,EQ,585,585,561.3,579.7,578.5,569.75,9625,5536623.7,7-JUL-2009,
APOLLOSIND,EQ,39.15,40.3,37.5,40.2,40.3,38.35,42770,1699591,7-JUL-2009,
APOLLOTYRE,EQ,29,30.75,28.6,30.55,30.5,29.05,1456101,43207506.6,7-JUL-2009,
APPAPER,BE,74,74,74,74,74,73.55,2,148,7-JUL-2009,
APTECHT,EQ,157.7,161.2,144.5,148.85,149,156.8,1242183,186798038.7,7-JUL-2009,
ARCHIDPLY,BE,26.1,27.85,25.45,27.85,27.85,26.75,5269,135161.9,7-JUL-2009,
ARCHIES,EQ,69.8,69.8,63.25,66.8,67.25,66.95,5097,338344.8,7-JUL-2009,
AREVAT&D,EQ,310,316.5,301.5,311.1,312.05,307.65,357342,110414730.7,7-JUL-2009,
ARIES,EQ,45.8,50.95,45.8,47.9,48.4,47.8,26082,1244719.25,7-JUL-2009,
ARIHANT,EQ,130.8,140.65,130.75,140.65,140.65,133.95,2169,297913.25,7-JUL-2009,
ARL,EQ,1.75,1.75,1.6,1.65,1.7,1.75,217561,361582.85,7-JUL-2009,
AROGRANITE,EQ,41.55,45.65,41.55,44.85,45,44.05,5457,245286.05,7-JUL-2009,
ARROWTEX,EQ,10,10.05,9,9.6,9.65,9.6,11615,109842.2,7-JUL-2009,
ARVIND,EQ,26.1,26.5,24.6,25.05,24.8,25.9,2249680,56810500.05,7-JUL-2009,
ASAHIINDIA,EQ,47.1,47.9,45.3,45.75,46,47.55,17464,807033.6,7-JUL-2009,
ASHAPURMIN,EQ,40.4,42.25,39.55,39.55,39.55,41.6,30230,1205256,7-JUL-2009,
ASHIMASYN,BE,3.95,3.95,3.75,3.75,3.75,3.95,651,2496.25,7-JUL-2009,
ASHOKLEY,EQ,29.75,31,29.25,30.55,30.35,29.2,2639243,79465817.2,7-JUL-2009,
ASIANELEC,BE,37,40.15,36.3,40.15,40.15,38.2,141220,5507036.5,7-JUL-2009,
ASIANHOTEL,EQ,322,322,305,308.55,306.1,313.7,3276,1012823.85,7-JUL-2009,
ASIANPAINT,EQ,1199.95,1212,1187,1207.7,1212,1193.65,159156,190998634.25,7-JUL-2009,
ASIANTILES,EQ,29,31,28.2,29.1,29,30.15,5318,154808,7-JUL-2009,
ASIL,BE,2.55,2.55,2.55,2.55,2.55,2.65,1,2.55,7-JUL-2009,
ASSAMCO,EQ,15.9,15.9,14.6,15.3,15.2,15.5,268830,4084337.25,7-JUL-2009,
ASTRAL,EQ,107,107,100.5,102.1,102,106.25,3545,365966.5,7-JUL-2009,
ASTRAMICRO,EQ,72.3,74.8,65.4,71.35,74.3,71.05,235950,16468764.8,7-JUL-2009,
ASTRAZEN,EQ,605,610,605,607.9,610,608.4,76,46223,7-JUL-2009,
ATFL,EQ,126,147,126,142.6,141,128.7,23194,3225520.3,7-JUL-2009,
ATLANTA,EQ,73.05,75,68,70.8,70.2,73.85,19755,1407603.1,7-JUL-2009,
ATLASCYCLE,EQ,100.85,105,100.85,103.4,104.6,103.25,288,29738.75,7-JUL-2009,
ATNINTER,BE,1.3,1.4,1.3,1.4,1.4,1.35,4491,6023.35,7-JUL-2009,
ATUL,EQ,60.65,61.75,58.6,59.95,59.75,60.15,41904,2507725,7-JUL-2009,
AURIONPRO,BE,164.5,175,164.5,165.45,175,172.95,7755,1283051,7-JUL-2009,
AUROPHARMA,EQ,460.3,475,438,462.9,461,463.05,103249,46929341.1,7-JUL-2009,
AUSTRAL,EQ,269.9,269.9,253.35,260.6,259,265.15,61934,16375135.15,7-JUL-2009,
AUTOAXLES,EQ,141.4,143.2,138.75,140.5,139.2,143.2,2606,365994.85,7-JUL-2009,
AUTOIND,BE,71.05,75.6,71,75.6,75.6,72.25,1221,88280.75,7-JUL-2009,
AUTOLITIND,EQ,19.8,24.8,19.1,22.4,22.5,22,2188,47364.8,7-JUL-2009,
AVAYAGCL,BE,98.25,98.9,95.1,96.1,96,98.1,954,93187.6,7-JUL-2009,
AVENTIS,EQ,1090,1110,1090,1092.3,1091.2,1101.7,592,650701.25,7-JUL-2009,
AXIS-IT&T,EQ,18.5,18.5,18.5,18.5,18.5,16.8,2791,51633.5,7-JUL-2009,
AXISBANK,EQ,798,826,795,816.75,815.5,794.4,3693980,3000059653.9,7-JUL-2009,
BAGFILMS,BE,17.7,19,17.45,17.7,17.7,18.35,35468,627860.45,7-JUL-2009,
BAJAJ-AUTO,EQ,965,1010,906.55,989.6,990,961.4,147391,145917787.65,7-JUL-2009,
BAJAJELEC,EQ,383,405,375,389.95,390,384.95,6213,2370039.15,7-JUL-2009,
BAJAJFINSV,EQ,348,367.95,346,348.4,346.1,358.05,7812,2743209.15,7-JUL-2009,
BAJAJHIND,EQ,183.5,189.9,181,184.25,184,182.8,2234271,414625117.7,7-JUL-2009,
BAJAJHLDNG,EQ,400.5,400.5,375.15,380.05,382.1,400.5,281008,106988147.2,7-JUL-2009,
BAJAUTOFIN,EQ,156.8,156.8,144.2,146.05,146,146.35,2568,378277.95,7-JUL-2009,
BALAJITELE,EQ,50.85,51.85,48,48.6,48.8,50,371558,18262376.9,7-JUL-2009,
BALAMINES,EQ,81.3,81.3,81.3,81.3,81.3,81,100,8130,7-JUL-2009,
BALKRISIND,EQ,256,269,256,269,269,265.8,700,183750,7-JUL-2009,
BALLARPUR,EQ,19.35,19.55,18.6,19,19.1,19.2,1200053,22783260.35,7-JUL-2009,
BALMLAWRIE,EQ,427,430,410,418,420,422.2,12398,5156778,7-JUL-2009,
BALPHARMA,EQ,21.75,24,20,20.9,20.8,21.15,5328,114546.65,7-JUL-2009,
BALRAMCHIN,EQ,103.85,107.35,102.55,103.9,104.5,103.1,4275586,447911226.65,7-JUL-2009,
