SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 07-Mar-2025"," 110.00"," 110.00"," 110.00"," 109.51"," 109.51"," 109.51"," 109.80"," 1872"," 2.06"," 6"," 1872"," 100.00"
20MICRONS," EQ"," 07-Mar-2025"," 207.62"," 202.00"," 210.00"," 201.00"," 204.30"," 204.33"," 205.80"," 137064"," 282.07"," 4363"," 44284"," 32.31"
21STCENMGM," BE"," 07-Mar-2025"," 69.34"," 69.90"," 70.39"," 67.95"," 69.00"," 68.05"," 68.88"," 7072"," 4.87"," 85"," -"," -"
360ONE," EQ"," 07-Mar-2025"," 966.25"," 965.95"," 979.80"," 964.55"," 977.00"," 972.90"," 974.48"," 521682"," 5083.66"," 31896"," 317372"," 60.84"
3IINFOLTD," EQ"," 07-Mar-2025"," 24.33"," 24.30"," 24.85"," 24.30"," 24.60"," 24.45"," 24.60"," 492333"," 121.10"," 2033"," 245925"," 49.95"
3MINDIA," EQ"," 07-Mar-2025"," 27904.90"," 27904.90"," 28322.00"," 27555.20"," 27849.00"," 27723.30"," 27948.54"," 4144"," 1158.19"," 2401"," 2114"," 51.01"
3PLAND," BE"," 07-Mar-2025"," 41.55"," 40.14"," 42.99"," 39.60"," 42.52"," 42.24"," 42.09"," 9422"," 3.97"," 89"," -"," -"
563GS2026," GS"," 07-Mar-2025"," 101.19"," 101.18"," 101.18"," 101.18"," 101.18"," 101.18"," 101.18"," 13"," 0.01"," 3"," 13"," 100.00"
574GS2026," GS"," 07-Mar-2025"," 99.40"," 99.40"," 100.50"," 99.30"," 100.50"," 100.50"," 99.32"," 4500"," 4.47"," 17"," 4409"," 97.98"
5PAISA," EQ"," 07-Mar-2025"," 352.60"," 348.90"," 362.90"," 348.85"," 361.05"," 357.70"," 357.32"," 23065"," 82.42"," 2305"," 9025"," 39.13"
610GS2031," GS"," 07-Mar-2025"," 96.91"," 99.34"," 99.34"," 97.91"," 97.91"," 97.91"," 98.48"," 5"," 0.00"," 3"," 3"," 60.00"
63MOONS," EQ"," 07-Mar-2025"," 724.60"," 722.00"," 760.80"," 719.00"," 757.00"," 756.10"," 752.59"," 411558"," 3097.34"," 6360"," 193717"," 47.07"
654GS2032," GS"," 07-Mar-2025"," 99.50"," 99.51"," 99.51"," 99.51"," 99.51"," 99.51"," 99.51"," 5"," 0.00"," 1"," 5"," 100.00"
676GS2061," GS"," 07-Mar-2025"," 95.98"," 96.50"," 96.50"," 96.00"," 96.29"," 96.29"," 96.27"," 573"," 0.55"," 7"," 573"," 100.00"
68GS2060," GS"," 07-Mar-2025"," 96.36"," 101.05"," 101.05"," 101.05"," 101.05"," 101.05"," 101.05"," 7"," 0.01"," 2"," 7"," 100.00"
699GS2026," GS"," 07-Mar-2025"," 102.49"," 102.40"," 102.40"," 102.40"," 102.40"," 102.40"," 102.40"," 700"," 0.72"," 1"," 700"," 100.00"
699GS2051," GS"," 07-Mar-2025"," 100.53"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 1"," 0.00"," 1"," 1"," 100.00"
702GS2027," GS"," 07-Mar-2025"," 101.91"," 102.00"," 102.00"," 102.00"," 102.00"," 102.00"," 102.00"," 1300"," 1.33"," 2"," 1300"," 100.00"
702GS2031," GS"," 07-Mar-2025"," 101.40"," 101.40"," 101.40"," 101.40"," 101.40"," 101.40"," 101.40"," 100"," 0.10"," 1"," 100"," 100.00"
704GS2029," GS"," 07-Mar-2025"," 102.88"," 102.88"," 102.88"," 102.88"," 102.88"," 102.88"," 102.88"," 100"," 0.10"," 1"," 100"," 100.00"
706GS2028," GS"," 07-Mar-2025"," 103.10"," 104.45"," 104.45"," 104.45"," 104.45"," 104.45"," 104.45"," 2000"," 2.09"," 2"," 2000"," 100.00"
709GS2054," GS"," 07-Mar-2025"," 100.95"," 101.11"," 101.11"," 101.00"," 101.00"," 101.00"," 101.01"," 30800"," 31.11"," 15"," 30800"," 100.00"
709GS2074," GS"," 07-Mar-2025"," 102.45"," 102.45"," 102.45"," 101.30"," 102.00"," 102.00"," 101.30"," 5008"," 5.07"," 5"," 5005"," 99.94"
710GS2029," GS"," 07-Mar-2025"," 103.43"," 103.45"," 103.60"," 103.45"," 103.60"," 103.60"," 103.59"," 1100"," 1.14"," 4"," 1100"," 100.00"
716GS2050," GS"," 07-Mar-2025"," 103.51"," 103.59"," 104.00"," 103.58"," 104.00"," 104.00"," 103.59"," 1940"," 2.01"," 6"," 1940"," 100.00"
717GS2030," GS"," 07-Mar-2025"," 104.30"," 104.35"," 104.55"," 104.20"," 104.50"," 104.50"," 104.46"," 85227"," 89.03"," 19"," 85227"," 100.00"
718GS2033," GS"," 07-Mar-2025"," 102.53"," 103.30"," 103.30"," 103.30"," 103.30"," 103.30"," 103.30"," 15000"," 15.50"," 2"," 15000"," 100.00"
718GS2037," GS"," 07-Mar-2025"," 103.00"," 103.10"," 103.55"," 103.00"," 103.55"," 103.55"," 103.23"," 40985"," 42.31"," 17"," 40567"," 98.98"
71GS2034," GS"," 07-Mar-2025"," 104.10"," 105.50"," 105.50"," 105.50"," 105.50"," 105.50"," 105.50"," 1"," 0.00"," 1"," 1"," 100.00"
725GS2063," GS"," 07-Mar-2025"," 103.74"," 103.74"," 103.94"," 103.50"," 103.80"," 103.80"," 103.78"," 10636"," 11.04"," 13"," 10528"," 98.98"
726GS2032," GS"," 07-Mar-2025"," 102.76"," 103.20"," 103.20"," 103.20"," 103.20"," 103.20"," 103.20"," 30000"," 30.96"," 1"," 30000"," 100.00"
726GS2033," GS"," 07-Mar-2025"," 103.25"," 103.25"," 103.26"," 103.25"," 103.26"," 103.26"," 103.26"," 4500"," 4.65"," 2"," 4500"," 100.00"
727GS2026," GS"," 07-Mar-2025"," 108.47"," 103.04"," 103.04"," 103.04"," 103.04"," 103.04"," 103.04"," 101"," 0.10"," 2"," 101"," 100.00"
732GS2030," GS"," 07-Mar-2025"," 103.80"," 103.80"," 103.80"," 103.80"," 103.80"," 103.80"," 103.80"," 4200"," 4.36"," 6"," 4200"," 100.00"
733GS2026," GS"," 07-Mar-2025"," 102.80"," 102.90"," 103.67"," 102.90"," 103.67"," 103.67"," 102.92"," 7600"," 7.82"," 6"," 7600"," 100.00"
734GS2064," GS"," 07-Mar-2025"," 105.99"," 106.20"," 106.25"," 106.20"," 106.25"," 106.25"," 106.23"," 21610"," 22.96"," 5"," 21610"," 100.00"
