SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 10-Mar-2025"," 109.51"," 109.51"," 109.90"," 109.51"," 109.90"," 109.90"," 109.90"," 180"," 0.20"," 2"," 180"," 100.00"
20MICRONS," EQ"," 10-Mar-2025"," 204.33"," 203.00"," 218.00"," 201.00"," 205.00"," 204.27"," 209.62"," 159993"," 335.37"," 4397"," 67929"," 42.46"
21STCENMGM," BE"," 10-Mar-2025"," 68.05"," 69.00"," 69.00"," 66.70"," 66.70"," 67.57"," 68.85"," 2189"," 1.51"," 32"," -"," -"
360ONE," EQ"," 10-Mar-2025"," 972.90"," 972.00"," 984.00"," 890.00"," 894.00"," 895.40"," 909.66"," 2325435"," 21153.58"," 114801"," 1092193"," 46.97"
3IINFOLTD," EQ"," 10-Mar-2025"," 24.45"," 24.41"," 24.75"," 23.20"," 23.44"," 23.46"," 23.79"," 610088"," 145.16"," 2389"," 426404"," 69.89"
3MINDIA," EQ"," 10-Mar-2025"," 27723.30"," 27750.10"," 27900.05"," 27095.00"," 27125.45"," 27468.15"," 27455.67"," 3931"," 1079.28"," 2441"," 1535"," 39.05"
3PLAND," BE"," 10-Mar-2025"," 42.24"," 42.24"," 43.91"," 41.02"," 42.74"," 41.21"," 42.09"," 17427"," 7.33"," 86"," -"," -"
574GS2026," GS"," 10-Mar-2025"," 100.50"," 97.99"," 99.90"," 97.99"," 99.60"," 99.60"," 99.04"," 572"," 0.57"," 8"," 520"," 90.91"
5PAISA," EQ"," 10-Mar-2025"," 357.70"," 361.30"," 362.00"," 340.10"," 340.10"," 344.65"," 350.02"," 28925"," 101.24"," 2785"," 16773"," 57.99"
63MOONS," EQ"," 10-Mar-2025"," 756.10"," 748.00"," 756.25"," 718.30"," 718.30"," 718.30"," 733.60"," 313890"," 2302.69"," 6494"," 200953"," 64.02"
