SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
21STCENMGM,BE,4.65,4.65,4.65,4.65,4.65,3.8,1000,4650,18-JAN-2001,
AARTIDRUGS,EQ,20.55,21.4,20.5,21.4,21.4,20.65,375,7867.5,18-JAN-2001,
AARTIIND,EQ,39,39,39,39,39,38,100,3900,18-JAN-2001,
ABANLLOYD,EQ,47.85,48.15,42.7,42.95,42.7,46.4,56623,2597604.7,18-JAN-2001,
ABB,EQ,255,255,240,252.15,252.8,250.7,4997,1257592.4,18-JAN-2001,
ABBALPO,EQ,31.8,32,30.7,30.7,30.8,31.25,6198,194764.2,18-JAN-2001,
ABBOTTLAB,EQ,222,224.95,215,220,220,222.6,873,192022.1,18-JAN-2001,
ABSIND,EQ,28.75,30.8,28.75,30,30,29.25,10025,299507.5,18-JAN-2001,
ACC,EQ,154.6,159.4,152.5,157.5,159.3,153.55,4225333,658453492.9,18-JAN-2001,
ADANIEXPO,EQ,605,609,600,606,606,604.5,565300,340102929.5,18-JAN-2001,
ADITYAINTL,EQ,69,69,69,69,69,73,100,6900,18-JAN-2001,
ADLABSFILM,EQ,87.4,87.9,82.25,84.2,85,86,10070,850115.2,18-JAN-2001,
ADVANIORLI,EQ,16.9,16.9,16.25,16.25,16.25,16.75,6641,109580.05,18-JAN-2001,
AEGISCHEM,EQ,8.25,8.25,8.05,8.05,8.05,7.65,150,1217.5,18-JAN-2001,
AFTEKINFO,BE,589.95,635.1,576.5,635.1,635.1,547.5,14792,9204684.75,18-JAN-2001,
AGREVOIND,EQ,178,178.1,175,175,175,179,730,128330,18-JAN-2001,
AGRODUTCH,EQ,49.75,49.75,47,47.3,47.3,48,3249,154397.5,18-JAN-2001,
AHMEDELEC,EQ,41.15,41.55,41.05,41.2,41.2,41,4100,170201.25,18-JAN-2001,
AJANTPHARM,EQ,105.15,106,105.1,105.1,105.1,105.15,850,89609.25,18-JAN-2001,
AKSHOPTFBR,EQ,132.2,132.85,128.5,131.35,131.45,130,105166,13735244.8,18-JAN-2001,
ALBRMORARJ,EQ,179,180,174,180,180,174,270,47974,18-JAN-2001,
ALEMBICLTD,EQ,162.45,162.75,159.15,162,162,162.4,786,127020.5,18-JAN-2001,
ALFALAVAL,EQ,145,145,143.1,145,145,145,523,75389.4,18-JAN-2001,
ALKYLAMINE,EQ,17.5,17.5,16,16.95,16.95,17.75,1700,27947.5,18-JAN-2001,
ALOKTEXT,EQ,17.95,17.95,17.15,17.35,17.15,17.55,35621,624392.8,18-JAN-2001,
ALPICFIN,EQ,24.4,26,24.4,26,26,26,410,10454,18-JAN-2001,
ALPSINDUS,BE,107,107,107,107,107,99,50000,5350000,18-JAN-2001,
ALPSINDUS,EQ,113.8,113.8,105,105.3,105,106.05,8000,851495,18-JAN-2001,
AMARAJABAT,EQ,227,228.4,227,227.9,228,226.25,278616,63505755.35,18-JAN-2001,
AMBASARABH,EQ,6.7,7.05,6.7,6.85,6.85,7.2,1739,12051.75,18-JAN-2001,
AMFORGEIND,EQ,5,5,5,5,5,5,33,165,18-JAN-2001,
AMITSPIN,EQ,4.05,4.05,4,4,4,3.6,600,2405,18-JAN-2001,
AMTEKAUTO,BE,270,270,268,270,270,258.9,235,63350,18-JAN-2001,
AMTEKAUTO,EQ,257,265.9,256.5,263.3,263.3,254.35,29200,7633935,18-JAN-2001,
AMTREXAPPL,EQ,14.6,16.5,14.6,16,16,16.5,1025,16362.5,18-JAN-2001,
