SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
3IINFOTECH,EQ,127.5,127.8,122.5,123,122.55,126.3,273674,33985391.1,17-OCT-2005,
3MINDIA,EQ,780,805.75,760.55,800.5,802,785.5,1784,1414819.25,17-OCT-2005,
AARTIDRUGS,BE,121,125.7,119,125.7,125.7,124.55,3617,436318.35,17-OCT-2005,
AARTIIND,EQ,136.25,140,136.25,138.6,138.05,138.8,28748,3957785.4,17-OCT-2005,
ABANLOYD,EQ,570,581,545.2,552.8,548.05,572,13829,7790989.1,17-OCT-2005,
ABB,EQ,1660,1660,1611,1625.85,1625,1656.05,59393,96761546.4,17-OCT-2005,
ABSHEKINDS,EQ,36,36.7,33.5,34,34,35.9,368655,12690306.45,17-OCT-2005,
ACC,EQ,449,449,432.6,445.5,444,441.85,1560414,685788325.3,17-OCT-2005,
ADANIEXPO,EQ,62.5,62.5,61,61.45,61.1,62.1,419967,25822512.85,17-OCT-2005,
ADLABSFILM,EQ,289,289,273,280.3,280,284.45,48200,13407161,17-OCT-2005,
ADORWELD,EQ,243.1,244,232,238.65,237.1,241.75,22415,5324147.6,17-OCT-2005,
AEGISCHEM,EQ,170,174,164,166.5,164,168.35,33812,5660684.8,17-OCT-2005,
AFTEKINFO,EQ,109.6,111.4,107.2,109.15,109.8,109.2,1261459,137765560.1,17-OCT-2005,
AGRODUTCH,EQ,66.55,66.55,62.3,63.35,63.05,65.5,75980,4818666.35,17-OCT-2005,
AHMEDFORGE,EQ,149.2,152.9,145.05,146.3,146,149.8,19512,2900852.55,17-OCT-2005,
AJANTPHARM,EQ,77,78,73.05,73.95,74.65,77.85,17074,1274938.65,17-OCT-2005,
AKSHOPTFBR,EQ,63.9,66.8,62.6,64.85,64.8,62.95,525141,34114705.5,17-OCT-2005,
ALBK,EQ,90.25,90.9,86.1,86.6,86.1,89.1,1777087,156432044.8,17-OCT-2005,
ALEMBICLTD,EQ,277.95,288.95,256,281.45,286,261.7,48989,13558635.45,17-OCT-2005,
ALFALAVAL,EQ,907.95,928,901.5,926.05,928,910,2863,2600863.5,17-OCT-2005,
ALLSEC,EQ,215.95,217.8,205.1,205.9,205.6,213.85,47367,9923332.15,17-OCT-2005,
ALOKTEXT,EQ,75.1,75.1,71.85,72.35,72.25,75.1,905934,65951889.7,17-OCT-2005,
ALPSINDUS,EQ,121.4,123,119,121.7,121.5,121.85,41027,4984106.7,17-OCT-2005,
AMAR,EQ,51.8,52,50.4,50.95,50.7,50.55,571626,29163726.5,17-OCT-2005,
AMARAJABAT,BE,142.05,142.05,138.35,139.65,139.95,142.05,6564,920000.1,17-OCT-2005,
AMBICAAGAR,EQ,20.6,21,20.3,20.85,21,20.85,20117,416730.95,17-OCT-2005,
AMTEKAUTO,EQ,298,298,261,269.8,268,277.1,354495,95630416,17-OCT-2005,
AMTEKINDIA,EQ,99.5,99.5,95,96.85,98.1,98.1,174222,16837238.3,17-OCT-2005,
AMTREXAPPL,BE,83,83.9,78,79.5,79.5,81.75,7835,628270.65,17-OCT-2005,
ANDHRABANK,EQ,99.8,100.8,97.3,98.05,97.5,99.3,408008,40133047.6,17-OCT-2005,
ANDHRSUGAR,EQ,147,148,143.05,143.6,144.35,146.85,36418,5276048.9,17-OCT-2005,
ANTGRAPHIC,EQ,5.6,5.65,5.25,5.35,5.25,5.75,10753,58106.3,17-OCT-2005,
APARINDS,EQ,220,222.7,218.25,220.1,222.7,223.35,4006,883296.3,17-OCT-2005,
APCOTEXLAT,EQ,64.8,66.05,63.15,65.7,66,65.75,2957,192124.5,17-OCT-2005,
APIL,EQ,178,179.6,173.7,174.2,173.9,177.65,53262,9351751.65,17-OCT-2005,
APOLLOHOSP,EQ,420,424.5,413,418.35,419,416.4,69794,29185489.3,17-OCT-2005,
APOLLOTYRE,EQ,272.05,275,270.05,272.7,275,272.6,6160,1669992.6,17-OCT-2005,
APPAPER,EQ,108.55,109.5,107,109,109,107.15,5531,598340.2,17-OCT-2005,
APTECHT,EQ,98.75,99.4,96.1,97.65,97.7,97.65,1295797,126702184.45,17-OCT-2005,
ARCHIES,EQ,136.8,137,125.75,126.9,127,131.2,5983,767600.55,17-OCT-2005,
ARHAMFISCL,BE,14.1,14.1,13.5,13.5,13.5,14.2,25276,344830.3,17-OCT-2005,
ARL,BE,2.5,2.5,2.4,2.4,2.4,2.5,372566,905972.3,17-OCT-2005,
ARSBONDS,N1,104,104.15,103.9,104.14,104.15,103.94,33380,3474489.21,17-OCT-2005,
ARVINDMILL,EQ,125,126.95,120.8,122.65,122.4,126.2,1571022,192708590.7,17-OCT-2005,
ASAHIINDIA,EQ,76,76.45,72.5,75.7,75.9,75.1,94097,7080298.3,17-OCT-2005,
ASAL,EQ,110.3,112,108,111.5,112,113.55,8348,920506.75,17-OCT-2005,
ASHAPURMIN,EQ,722,724.5,703,713.1,712.5,727.5,1457,1037611.25,17-OCT-2005,
ASHIMASYN,BE,19.55,21.1,19.1,19.25,19.1,20.1,32044,627929.5,17-OCT-2005,
ASHOKLEY,EQ,28.15,28.15,27.25,27.8,27.75,27.9,1911717,52876918,17-OCT-2005,
ASIANELEC,BE,215,224.45,214,224.45,224.45,213.75,35345,7791335.8,17-OCT-2005,
ASIANHOTEL,EQ,440,445,430.05,433.8,430.05,430,3842,1674600,17-OCT-2005,
ASIANPAINT,EQ,500,520,492.7,512.8,516.95,499.4,498690,250249933,17-OCT-2005,
ASIL,EQ,10.1,15,9,9.25,9.05,5,516323,5290042.65,17-OCT-2005,
ASTRAIDL,EQ,1728,1798,1725,1739.75,1739.75,1752.3,187,326356.9,17-OCT-2005,
ASTRAMICRO,EQ,215.5,219,212.5,212.5,212.5,223.65,141078,30115365.7,17-OCT-2005,
ATFL,EQ,106.7,107.5,100.65,103.45,103.05,105.6,136147,14134125.05,17-OCT-2005,
ATLASCYCLE,BE,144,144,138.25,139.9,140,144.7,1450,203368,17-OCT-2005,
ATNINT,EQ,3.85,3.95,3.7,3.7,3.7,3.9,179246,677223.15,17-OCT-2005,
ATUL,EQ,117,123.8,115.2,120.9,122.4,116.75,305605,36759859.9,17-OCT-2005,
AUROPHARMA,EQ,343,343,331.1,335.6,337,340.7,26737,8949182.05,17-OCT-2005,
AUTOAXLES,EQ,490,496,490,490,490,496.8,903,442970,17-OCT-2005,
AVAYAGCL,EQ,354.95,354.95,321.1,335.45,333.2,342.7,6550,2185202.85,17-OCT-2005,
AVENTIS,EQ,1403,1409.45,1371.35,1378.45,1371.35,1401.95,808,1125570.2,17-OCT-2005,
AXIS-IT&T,BE,19,19,18.05,18.05,18.05,19,9370,170665.15,17-OCT-2005,
AZTEC,EQ,150,153.55,146.3,152.5,153.3,150.1,906074,136313944.35,17-OCT-2005,
BAGFILMS,EQ,11.3,12.1,11.3,11.75,11.75,11.9,206158,2440552.5,17-OCT-2005,
BAGYAMETAL,EQ,30.9,30.9,29,29.45,29.25,29.8,40273,1188452.7,17-OCT-2005,
BAJAJAUTO,EQ,1710,1808.9,1710,1787.2,1805,1694,422168,742965518.45,17-OCT-2005,
BAJAJHIND,EQ,210.25,220,207.3,215.95,220,210.25,150113,31851886.15,17-OCT-2005,
BAJAJPLAST,BE,9,9,8.85,9,9,9.3,1169,10495.8,17-OCT-2005,
BAJAUTOFIN,EQ,360,360,331.1,331.1,331.1,367.85,43348,14525898.85,17-OCT-2005,
BALAJITELE,EQ,131.8,134.95,129,130.95,132,130.1,42848,5581428.15,17-OCT-2005,
BALASPONGE,EQ,38.1,38.9,37,38,38,38.8,10747,406859.8,17-OCT-2005,
BALASTEELS,EQ,21.25,21.4,20.25,20.55,20.25,21.25,51948,1076155.2,17-OCT-2005,
BALMLAWRIE,EQ,431,440,423,429.95,430,437.05,11088,4777742.05,17-OCT-2005,
BALRAMCHIN,EQ,85.1,85.8,82.5,83.15,83.2,84.85,536783,44941351,17-OCT-2005,
BANARISUG,EQ,745,770,725.25,739.15,749,751.35,2717,2014020.45,17-OCT-2005,
BANKBARODA,EQ,228.85,229.9,223,228.5,227.9,226.9,415275,94274903.95,17-OCT-2005,
BANKINDIA,EQ,119,119,112.6,114.15,113.3,116.1,2197208,251308756.75,17-OCT-2005,
BANKRAJAS,EQ,52.1,52.5,50.4,50.7,50.6,52.1,508222,25974278.65,17-OCT-2005,
BASF,EQ,232,232,222,225.1,225.1,229.75,10374,2341159.35,17-OCT-2005,
BATAINDIA,EQ,141.25,141.3,137.65,140,140.2,139.8,269244,37579175.4,17-OCT-2005,
BBTC,EQ,209.55,212.9,205.2,209.2,208,216.2,4413,925099.1,17-OCT-2005,
BEL,EQ,752.5,752.5,730,746,746.1,747,84128,62187954.4,17-OCT-2005,
