SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,46.15,47.6,46.15,47.4,47.5,46.75,12394,584370,01-JUL-2011,112,INE144J01019,
3IINFOTECH,EQ,46,49,45.8,47.3,47.45,46.3,1374647,64300771.1,01-JUL-2011,6328,INE748C01020,
3MINDIA,EQ,4190,4250,4178,4184.75,4178.05,4187.3,272,1147646.8,01-JUL-2011,107,INE470A01017,
A2ZMES,EQ,253.1,257.7,252,253.15,254.2,252,183271,46627783.95,01-JUL-2011,5092,INE619I01012,
AANJANEYA,EQ,373.1,375,366.1,368.45,369,369.9,247557,91728217.2,01-JUL-2011,5494,INE928K01013,
AARTIDRUGS,EQ,128.6,135.75,128.6,134.35,134.85,129.65,10292,1369479.6,01-JUL-2011,543,INE767A01016,
AARTIIND,EQ,48.85,48.85,47.6,48.4,48.8,48.25,40366,1953532.6,01-JUL-2011,206,INE769A01020,
AARVEEDEN,EQ,52,52.4,48.55,49.35,49.7,51.8,2830,140404.35,01-JUL-2011,41,INE273D01019,
ABAN,EQ,528,531.8,504.4,513.7,513.55,524.6,1667775,860300984.6,01-JUL-2011,40084,INE421A01028,
ABB,EQ,878.35,879.9,864,865.65,864,875.55,29622,25718258.1,01-JUL-2011,2125,INE117A01022,
ABBOTINDIA,EQ,1485.9,1495,1468,1475.6,1475,1482.15,5699,8403717.9,01-JUL-2011,185,INE358A01014,
ABCIL,EQ,123.45,127.45,123.45,126.95,126,123.05,10649,1342398.5,01-JUL-2011,232,INE605B01016,
ABGSHIP,EQ,356.05,364.5,354.35,358.45,359,352.25,279391,100305739,01-JUL-2011,6730,INE067H01016,
ABHISHEK,EQ,14.2,14.25,13.7,13.95,13.95,13.85,3804,53142.8,01-JUL-2011,22,INE004I01017,
ABIRLANUVO,EQ,862.5,925,862.5,904.5,905,903.15,26899,24372156.75,01-JUL-2011,2118,INE069A01017,
ACC,EQ,952.05,969.9,941.55,955.2,953.1,950.45,333826,318187018.95,01-JUL-2011,10176,INE012A01025,
ACE,EQ,49.35,50.75,48,48.1,48,48.7,268841,13256719.5,01-JUL-2011,1930,INE731H01025,
ACKRUTI,EQ,196,205.8,196,198.5,197.95,194.45,106894,21351284.15,01-JUL-2011,3745,INE703H01016,
