SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 30-Jun-2025"," 108.35"," 108.15"," 108.15"," 108.15"," 108.15"," 108.15"," 108.15"," 1000"," 1.08"," 1"," 1000"," 100.00"
20MICRONS," EQ"," 30-Jun-2025"," 229.36"," 226.20"," 234.89"," 226.20"," 231.00"," 231.28"," 231.30"," 147501"," 341.17"," 3058"," 81253"," 55.09"
21STCENMGM," EQ"," 30-Jun-2025"," 59.97"," 58.77"," 58.77"," 58.77"," 58.77"," 58.77"," 58.77"," 6347"," 3.73"," 129"," 6347"," 100.00"
360ONE," EQ"," 30-Jun-2025"," 1195.70"," 1206.50"," 1206.50"," 1178.00"," 1190.00"," 1194.50"," 1198.30"," 2857456"," 34240.90"," 53362"," 2357276"," 82.50"
3IINFOLTD," EQ"," 30-Jun-2025"," 25.23"," 25.21"," 25.60"," 24.96"," 25.09"," 25.02"," 25.16"," 552884"," 139.09"," 2360"," 342293"," 61.91"
3MINDIA," EQ"," 30-Jun-2025"," 28650.00"," 28705.00"," 29000.00"," 28420.00"," 28500.00"," 28500.00"," 28562.76"," 4282"," 1223.06"," 1785"," 2853"," 66.63"
3PLAND," EQ"," 30-Jun-2025"," 50.90"," 50.20"," 51.98"," 50.20"," 50.95"," 50.92"," 50.80"," 10160"," 5.16"," 210"," 5830"," 57.38"
515GS2025," GS"," 30-Jun-2025"," 101.99"," 101.99"," 101.99"," 98.50"," 101.99"," 99.27"," 99.83"," 340"," 0.34"," 7"," 135"," 39.71"
574GS2026," GS"," 30-Jun-2025"," 99.40"," 99.90"," 100.00"," 99.90"," 100.00"," 100.00"," 99.97"," 3000"," 3.00"," 3"," 3000"," 100.00"
5PAISA," EQ"," 30-Jun-2025"," 409.75"," 411.55"," 420.00"," 410.40"," 412.00"," 412.50"," 414.73"," 28709"," 119.07"," 2795"," 14142"," 49.26"
610GS2031," GS"," 30-Jun-2025"," 100.00"," 97.50"," 100.00"," 97.50"," 100.00"," 100.00"," 99.98"," 965"," 0.96"," 3"," 960"," 99.48"
619GS2034," GS"," 30-Jun-2025"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 51"," 0.05"," 3"," 51"," 100.00"
633GS2035," GS"," 30-Jun-2025"," 101.00"," 100.00"," 101.00"," 100.00"," 101.00"," 101.00"," 100.56"," 900"," 0.91"," 4"," 500"," 55.56"
63MOONS," EQ"," 30-Jun-2025"," 1008.45"," 1014.35"," 1014.95"," 969.00"," 1003.00"," 1001.55"," 993.62"," 372412"," 3700.36"," 15974"," 139604"," 37.49"
664GS2027," GS"," 30-Jun-2025"," 104.00"," 102.39"," 102.39"," 102.39"," 102.39"," 102.39"," 102.39"," 1000"," 1.02"," 1"," 1000"," 100.00"
667GS2035," GS"," 30-Jun-2025"," 120.00"," 126.00"," 126.00"," 126.00"," 126.00"," 126.00"," 126.00"," 1"," 0.00"," 1"," 1"," 100.00"
667GS2050," GS"," 30-Jun-2025"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 812"," 0.80"," 2"," 812"," 100.00"
675GS2029," GS"," 30-Jun-2025"," 103.10"," 103.10"," 103.10"," 103.10"," 103.10"," 103.10"," 103.10"," 700"," 0.72"," 2"," 700"," 100.00"
676GS2061," GS"," 30-Jun-2025"," 99.75"," 100.80"," 100.80"," 99.75"," 100.50"," 99.97"," 99.80"," 7201"," 7.19"," 6"," 6001"," 83.34"
679GS2031," GS"," 30-Jun-2025"," 103.09"," 101.90"," 103.00"," 101.90"," 103.00"," 103.00"," 102.70"," 365"," 0.37"," 4"," 265"," 72.60"
68GS2060," GS"," 30-Jun-2025"," 99.49"," 96.00"," 99.48"," 96.00"," 99.48"," 99.48"," 98.98"," 7"," 0.01"," 2"," 7"," 100.00"
690GS2065," GS"," 30-Jun-2025"," 100.00"," 100.40"," 100.40"," 100.00"," 100.00"," 100.00"," 100.20"," 200"," 0.20"," 2"," 200"," 100.00"
695GS2061," GS"," 30-Jun-2025"," 100.01"," 105.00"," 105.00"," 102.50"," 102.50"," 102.50"," 103.58"," 1249"," 1.29"," 7"," 1248"," 99.92"
698GR2054," GS"," 30-Jun-2025"," 100.40"," 100.40"," 100.40"," 100.40"," 100.40"," 100.40"," 100.40"," 100"," 0.10"," 1"," 100"," 100.00"
699GS2026," GS"," 30-Jun-2025"," 102.28"," 102.30"," 102.50"," 101.85"," 102.50"," 102.49"," 102.31"," 25917"," 26.51"," 14"," 22026"," 84.99"
699GS2051," GS"," 30-Jun-2025"," 101.40"," 100.40"," 100.40"," 100.00"," 100.00"," 100.00"," 100.00"," 1401"," 1.40"," 4"," 1401"," 100.00"
702GS2027," GS"," 30-Jun-2025"," 102.90"," 102.00"," 102.00"," 102.00"," 102.00"," 102.00"," 102.00"," 1000"," 1.02"," 1"," 1000"," 100.00"
702GS2031," GS"," 30-Jun-2025"," 103.20"," 103.00"," 104.13"," 103.00"," 104.02"," 104.02"," 103.69"," 4720"," 4.89"," 4"," 4620"," 97.88"
706GS2028," GS"," 30-Jun-2025"," 104.00"," 103.40"," 103.52"," 103.40"," 103.52"," 103.52"," 103.50"," 106"," 0.11"," 3"," 106"," 100.00"
709GS2054," GS"," 30-Jun-2025"," 103.50"," 103.20"," 103.25"," 103.20"," 103.25"," 103.25"," 103.20"," 1150"," 1.19"," 3"," 1150"," 100.00"
709GS2074," GS"," 30-Jun-2025"," 100.60"," 101.00"," 101.00"," 100.51"," 100.60"," 100.59"," 100.65"," 39422"," 39.68"," 48"," 39422"," 100.00"
710GS2029," GS"," 30-Jun-2025"," 104.88"," 104.94"," 105.00"," 104.57"," 104.57"," 104.57"," 104.81"," 10493"," 11.00"," 7"," 10270"," 97.87"
717GS2030," GS"," 30-Jun-2025"," 104.30"," 105.01"," 106.50"," 105.01"," 105.29"," 105.29"," 106.32"," 26867"," 28.57"," 10"," 25267"," 94.04"
718GS2033," GS"," 30-Jun-2025"," 107.75"," 107.74"," 108.00"," 106.20"," 106.50"," 106.50"," 107.49"," 29000"," 31.17"," 6"," 24148"," 83.27"
718GS2037," GS"," 30-Jun-2025"," 107.50"," 107.49"," 108.05"," 107.49"," 107.75"," 107.75"," 107.80"," 31511"," 33.97"," 11"," 29750"," 94.41"
71GS2034," GS"," 30-Jun-2025"," 104.86"," 104.86"," 104.86"," 104.80"," 104.80"," 104.80"," 104.84"," 100"," 0.10"," 3"," 100"," 100.00"
725GS2063," GS"," 30-Jun-2025"," 102.33"," 102.50"," 103.00"," 102.35"," 102.45"," 102.45"," 102.51"," 50488"," 51.76"," 18"," 50438"," 99.90"
726GS2032," GS"," 30-Jun-2025"," 108.00"," 107.99"," 108.00"," 107.00"," 107.00"," 107.00"," 108.00"," 24446"," 26.40"," 6"," 24445"," 100.00"
734GS2064," GS"," 30-Jun-2025"," 104.89"," 104.89"," 104.89"," 104.60"," 104.75"," 104.75"," 104.79"," 30094"," 31.54"," 35"," 30093"," 100.00"
736GS2052," GS"," 30-Jun-2025"," 104.94"," 102.31"," 105.03"," 102.31"," 105.03"," 105.03"," 103.67"," 2"," 0.00"," 2"," 1"," 50.00"
737GS2028," GS"," 30-Jun-2025"," 105.30"," 105.30"," 105.30"," 105.01"," 105.01"," 105.01"," 105.08"," 4843"," 5.09"," 4"," 4843"," 100.00"
738GS2027," GS"," 30-Jun-2025"," 102.96"," 103.50"," 103.50"," 102.97"," 103.30"," 103.23"," 103.15"," 42980"," 44.33"," 39"," 34421"," 80.09"
73GS2053," GS"," 30-Jun-2025"," 104.26"," 104.30"," 104.30"," 103.50"," 104.30"," 104.23"," 103.93"," 16900"," 17.56"," 7"," 11910"," 70.47"
740IIFCL33," N1"," 30-Jun-2025"," 1125.37"," 1144.22"," 1144.22"," 1144.22"," 1144.22"," 1144.22"," 1144.22"," 30"," 0.34"," 1"," 30"," 100.00"
746GS2073," GS"," 30-Jun-2025"," 106.53"," 107.74"," 107.74"," 107.74"," 107.74"," 107.74"," 107.74"," 2126"," 2.29"," 5"," 2126"," 100.00"
74GS2062," GS"," 30-Jun-2025"," 105.50"," 105.50"," 106.31"," 105.50"," 106.31"," 106.31"," 105.92"," 42572"," 45.09"," 12"," 42572"," 100.00"
754GS2036," GS"," 30-Jun-2025"," 109.10"," 109.20"," 109.62"," 109.13"," 109.57"," 109.57"," 109.41"," 755683"," 826.81"," 235"," 743683"," 98.41"
772GS2055," GS"," 30-Jun-2025"," 109.02"," 109.25"," 109.50"," 109.01"," 109.01"," 109.01"," 109.34"," 1695"," 1.85"," 8"," 1695"," 100.00"
813GS2045," GS"," 30-Jun-2025"," 119.75"," 115.49"," 115.49"," 115.49"," 115.49"," 115.49"," 115.49"," 200"," 0.23"," 1"," 200"," 100.00"
824GS2027," GS"," 30-Jun-2025"," 106.25"," 106.75"," 106.75"," 106.75"," 106.75"," 106.75"," 106.75"," 1"," 0.00"," 1"," 1"," 100.00"
897GS2030," GS"," 30-Jun-2025"," 114.00"," 113.99"," 113.99"," 113.99"," 113.99"," 113.99"," 113.99"," 500"," 0.57"," 2"," 500"," 100.00"
92GS2030," GS"," 30-Jun-2025"," 117.60"," 117.60"," 117.60"," 117.60"," 117.60"," 117.60"," 117.60"," 100"," 0.12"," 1"," 100"," 100.00"
A2ZINFRA," BE"," 30-Jun-2025"," 19.68"," 19.68"," 20.00"," 19.05"," 19.49"," 19.37"," 19.29"," 180868"," 34.90"," 330"," -"," -"
AAATECH," EQ"," 30-Jun-2025"," 82.53"," 82.50"," 83.59"," 82.00"," 82.70"," 82.88"," 82.77"," 16715"," 13.83"," 723"," 10278"," 61.49"
AADHARHFC," EQ"," 30-Jun-2025"," 444.20"," 449.85"," 460.00"," 446.10"," 457.00"," 454.60"," 454.49"," 921272"," 4187.06"," 29236"," 485134"," 52.66"
AAKAAR," ST"," 30-Jun-2025"," 71.25"," 69.50"," 69.50"," 67.70"," 68.00"," 68.10"," 67.92"," 105600"," 71.72"," 64"," 92800"," 87.88"
AAKASH," BE"," 30-Jun-2025"," 10.92"," 10.37"," 10.39"," 10.37"," 10.37"," 10.37"," 10.37"," 332764"," 34.51"," 909"," -"," -"
AAREYDRUGS," BE"," 30-Jun-2025"," 67.66"," 66.30"," 68.00"," 66.30"," 68.00"," 68.00"," 66.41"," 231549"," 153.78"," 131"," -"," -"
AARON," EQ"," 30-Jun-2025"," 360.40"," 361.70"," 368.70"," 359.50"," 367.40"," 367.45"," 363.28"," 7758"," 28.18"," 891"," 4788"," 61.72"
AARTECH," EQ"," 30-Jun-2025"," 70.91"," 71.29"," 71.29"," 69.00"," 69.06"," 69.42"," 69.87"," 52060"," 36.38"," 1249"," 27130"," 52.11"
AARTIDRUGS," EQ"," 30-Jun-2025"," 453.20"," 453.20"," 469.90"," 453.15"," 459.00"," 458.15"," 462.60"," 289912"," 1341.12"," 16277"," 95160"," 32.82"
AARTIIND," EQ"," 30-Jun-2025"," 479.15"," 480.05"," 486.00"," 478.15"," 479.35"," 479.45"," 482.22"," 956977"," 4614.77"," 20573"," 363327"," 37.97"
AARTIPHARM," EQ"," 30-Jun-2025"," 859.55"," 863.80"," 925.00"," 863.00"," 905.25"," 890.35"," 879.68"," 512499"," 4508.36"," 25349"," 279005"," 54.44"
AARTISURF," BE"," 30-Jun-2025"," 551.45"," 560.00"," 565.00"," 552.00"," 564.90"," 563.10"," 561.72"," 6698"," 37.62"," 194"," -"," -"
AARVEEDEN," BE"," 30-Jun-2025"," 150.90"," 150.90"," 150.90"," 148.00"," 148.00"," 148.00"," 149.73"," 9025"," 13.51"," 48"," -"," -"
AARVI," EQ"," 30-Jun-2025"," 110.80"," 110.00"," 116.69"," 109.03"," 112.71"," 113.47"," 113.19"," 14001"," 15.85"," 330"," 6841"," 48.86"
AATMAJ," SM"," 30-Jun-2025"," 19.65"," 19.70"," 19.70"," 19.00"," 19.50"," 19.50"," 19.36"," 12000"," 2.32"," 6"," 12000"," 100.00"
AAVAS," EQ"," 30-Jun-2025"," 1986.20"," 1999.00"," 2152.90"," 1994.60"," 2080.10"," 2092.50"," 2110.90"," 1360083"," 28709.95"," 98329"," 455639"," 33.50"
ABAN," EQ"," 30-Jun-2025"," 57.26"," 57.19"," 57.90"," 55.75"," 56.39"," 56.12"," 56.50"," 99719"," 56.34"," 1910"," 58914"," 59.08"
ABB," EQ"," 30-Jun-2025"," 6069.50"," 6090.00"," 6133.50"," 6060.00"," 6085.00"," 6080.50"," 6092.32"," 157658"," 9605.04"," 28186"," 86874"," 55.10"
ABBOTINDIA," EQ"," 30-Jun-2025"," 34940.00"," 34945.00"," 35790.00"," 34140.00"," 35300.00"," 35670.00"," 35128.91"," 25043"," 8797.33"," 9542"," 9131"," 36.46"
ABCAPITAL," EQ"," 30-Jun-2025"," 269.33"," 268.00"," 278.09"," 268.00"," 277.60"," 276.60"," 274.59"," 10466882"," 28741.44"," 68477"," 5755510"," 54.99"
ABCOTS," SM"," 30-Jun-2025"," 422.95"," 422.95"," 426.00"," 422.00"," 422.00"," 423.15"," 424.39"," 7250"," 30.77"," 7"," 5000"," 68.97"
ABDL," EQ"," 30-Jun-2025"," 425.00"," 427.00"," 433.00"," 423.00"," 431.00"," 430.95"," 428.21"," 266594"," 1141.57"," 7540"," 151890"," 56.97"
ABFRL," EQ"," 30-Jun-2025"," 74.70"," 74.65"," 75.99"," 74.35"," 75.02"," 75.00"," 75.17"," 9507230"," 7146.21"," 29542"," 3291683"," 34.62"
ABGSEC," EQ"," 30-Jun-2025"," 109.51"," 109.96"," 109.97"," 109.46"," 109.93"," 109.93"," 109.55"," 727"," 0.80"," 12"," 666"," 91.61"
ABHAPOWER," ST"," 30-Jun-2025"," 30.00"," 28.60"," 29.20"," 28.60"," 29.00"," 29.00"," 28.89"," 11200"," 3.24"," 7"," 9600"," 85.71"
ABINFRA," BE"," 30-Jun-2025"," 160.96"," 162.00"," 163.90"," 157.50"," 163.00"," 162.97"," 162.10"," 33054"," 53.58"," 270"," -"," -"
ABLBL," BE"," 30-Jun-2025"," 160.02"," 159.80"," 166.78"," 156.55"," 157.73"," 157.08"," 160.96"," 3005152"," 4837.24"," 15516"," -"," -"
ABMINTLLTD," EQ"," 30-Jun-2025"," 67.58"," 70.95"," 70.95"," 70.95"," 70.95"," 70.95"," 70.95"," 1742"," 1.24"," 28"," 1742"," 100.00"
ABREL," EQ"," 30-Jun-2025"," 2397.60"," 2397.60"," 2442.00"," 2390.00"," 2438.90"," 2435.80"," 2415.67"," 72279"," 1746.02"," 11770"," 29968"," 41.46"
ABSLAMC," EQ"," 30-Jun-2025"," 763.95"," 766.50"," 815.00"," 763.95"," 800.00"," 799.85"," 801.00"," 1190147"," 9533.12"," 58077"," 408527"," 34.33"
ABSLBANETF," EQ"," 30-Jun-2025"," 58.37"," 58.55"," 59.15"," 58.12"," 58.27"," 58.31"," 58.35"," 248887"," 145.23"," 1628"," 237122"," 95.27"
ABSLLIQUID," EQ"," 30-Jun-2025"," 999.99"," 1000.01"," 1000.01"," 999.99"," 1000.00"," 1000.00"," 1000.00"," 3523"," 35.23"," 28"," 1624"," 46.10"
ABSLNN50ET," EQ"," 30-Jun-2025"," 71.44"," 72.85"," 72.85"," 71.51"," 71.88"," 71.75"," 71.82"," 13128"," 9.43"," 350"," 6318"," 48.13"
ABSLPSE," EQ"," 30-Jun-2025"," 10.24"," 10.30"," 10.40"," 10.21"," 10.25"," 10.26"," 10.24"," 936246"," 95.91"," 1736"," 880354"," 94.03"
ABSMARINE," ST"," 30-Jun-2025"," 201.00"," 205.00"," 205.00"," 204.95"," 205.00"," 205.00"," 204.99"," 9000"," 18.45"," 13"," 9000"," 100.00"
ACC," EQ"," 30-Jun-2025"," 1920.20"," 1924.00"," 1933.80"," 1910.10"," 1920.70"," 1917.20"," 1918.99"," 320037"," 6141.48"," 23414"," 164609"," 51.43"
