SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,76.5,77.15,72.5,72.9,73.4,75.55,147821,10917505.3,29-MAR-2022,2083,INE144J01027,,101153,68.43
21STCENMGM,EQ,30.9,30.9,30.9,30.9,30.9,30.3,2227,68814.3,29-MAR-2022,17,INE253B01015,,2227,100.00
3IINFOLTD,EQ,52,52.9,49.55,50.3,49.85,51.75,1545057,79254286.45,29-MAR-2022,7666,INE748C01038,,1125742,72.86
3MINDIA,EQ,19600.5,20600,19374.1,19680.35,20015,19521.4,7450,145620681.65,29-MAR-2022,2160,INE470A01017,,5775,77.52
3PLAND,EQ,14.75,16,14.75,15.15,15.15,15.45,13785,213326.55,29-MAR-2022,104,INE105C01023,,10524,76.34
426GS2023,GS,102.1,102.2,102.1,102.2,102.2,103.88,1100,112410,29-MAR-2022,2,IN0020210046,,1100,100.00
563GS2026,GS,90.4,92.51,90.4,92.5,92.5,95.1,2084,188604.1,29-MAR-2022,4,IN0020210012,,2084,100.00
5PAISA,EQ,354.5,360,348,350.9,350,351.95,23782,8385190.1,29-MAR-2022,1568,INE618L01018,,12155,51.11
63MOONS,BE,248.3,253.95,243,252.85,250,242.8,110560,27504109.95,29-MAR-2022,1091,INE111B01023,,-,-
654GS2032,GS,99,99,99,99,99,99,1,99,29-MAR-2022,1,IN0020210244,,1,100.00
667GS2050,GS,96,96.15,96,96.15,96.15,96.01,12108,1162402.36,29-MAR-2022,9,IN0020200252,,12100,99.93
676GS2061,GS,96.05,96.06,96,96,96,99,4000,384130,29-MAR-2022,3,IN0020200401,,4000,100.00
68GS2060,GS,97,99,97,99,99,97.62,117,11445,29-MAR-2022,4,IN0020200187,,117,100.00
699GS2051,GS,100.91,100.91,100.91,100.91,100.91,96.12,1,100.91,29-MAR-2022,1,IN0020210194,,1,100.00
719GS2060,GS,97.01,97.01,97.01,97.01,97.01,102.01,1236,119904.36,29-MAR-2022,1,IN0020200039,,1236,100.00
727GS2026,GS,105,105,105,105,105,105,1,105,29-MAR-2022,1,IN0020190016,,1,100.00
732GS2024,GS,99.51,99.51,99.51,99.51,99.51,99,30,2985.3,29-MAR-2022,1,IN0020180488,,30,100.00
795GS2032,GS,116,116,116,116,116,117,12,1392,29-MAR-2022,2,IN0020020106,,12,100.00
A2ZINFRA,EQ,9.8,9.9,9.3,9.35,9.4,9.7,734659,7013014.9,29-MAR-2022,805,INE619I01012,,661860,90.09
AAATECH,SM,68.1,68.1,68.1,68.1,68.1,68,39000,2655900,29-MAR-2022,1,INE0D0U01013,,39000,100.00
AAKASH,EQ,25,25,23.5,23.5,23.5,24.7,579094,13633938.5,29-MAR-2022,783,INE087Z01024,,486340,83.98
AAREYDRUGS,EQ,42.8,42.8,40.25,41,41.9,41.35,44509,1856073.95,29-MAR-2022,725,INE198H01019,,26265,59.01
AARON,EQ,112.2,116,112.05,112.4,112.2,113,2595,293652.55,29-MAR-2022,121,INE721Z01010,,1635,63.01
AARTIDRUGS,EQ,429,441,419,420.8,420,426.95,297607,127378649.8,29-MAR-2022,10614,INE767A01016,,153640,51.63
AARTIIND,EQ,910,933,910,922.35,923.05,907.55,710079,655984170.75,29-MAR-2022,20317,INE769A01020,,370835,52.22
AARTISURF,EQ,783.8,790,755,760.2,760,775.25,37907,29090051.25,29-MAR-2022,3590,INE09EO01013,,29054,76.65
AARVEEDEN,EQ,24.5,24.5,23.7,23.95,23.95,24,9136,219083.95,29-MAR-2022,94,INE273D01019,,7321,80.13
AARVI,EQ,91.6,97.5,90.1,95.85,97.5,90.1,65372,6174722.75,29-MAR-2022,640,INE754X01016,,44111,67.48
AAVAS,EQ,2180,2544,2135.1,2325.7,2340.45,2164.95,246558,549711369.7,29-MAR-2022,26544,INE216P01012,,131409,53.30
ABAN,EQ,47,49.5,45.3,45.75,45.7,47.1,423169,20068589.7,29-MAR-2022,3940,INE421A01028,,170765,40.35
ABB,EQ,2009.9,2055,2000,2038.8,2052.55,2002.9,149014,302431395.9,29-MAR-2022,16610,INE117A01022,,68572,46.02
ABBOTINDIA,EQ,16298.9,17000,16230,16909.95,16949.9,16238.75,27342,453836653.35,29-MAR-2022,8892,INE358A01014,,10897,39.85
ABCAPITAL,EQ,107.95,108.8,106.75,107.35,107.45,107.25,3053226,328855002.25,29-MAR-2022,16487,INE674K01013,,1361642,44.60
ABCOTS,SM,46.55,46.55,44.95,44.95,44.95,47.4,20000,918000,29-MAR-2022,5,INE08PH01015,,16000,80.00
ABFRL,EQ,300.6,304.5,296.5,303.35,302.9,299.3,2789003,839127343.65,29-MAR-2022,23292,INE647O01011,,897588,32.18
ABINFRA,SM,9.4,10.15,9.4,10.15,10.15,9.85,12000,115800,29-MAR-2022,3,INE00YB01017,,8000,66.67
ABMINTLLTD,EQ,94,101.6,94,99.9,99.9,92.4,10149,1010346.3,29-MAR-2022,381,INE251C01025,,4408,43.43
ABSLAMC,EQ,507,511.05,503.15,507.1,505.5,508.75,249307,126611348.25,29-MAR-2022,9254,INE404A01024,,163200,65.46
ABSLBANETF,EQ,42,42,35.11,35.56,35.75,35.48,8013,284051.49,29-MAR-2022,138,INF209KB17D5,,7047,87.94
ABSLNN50ET,EQ,41.6,42.2,40.6,41.79,41.8,41.41,1288,53409.43,29-MAR-2022,60,INF209KB16D7,,1200,93.17
ACC,EQ,2073,2135.3,2070.25,2128.55,2129,2059.65,725118,1534258512.95,29-MAR-2022,41912,INE012A01025,,211722,29.20
ACCELYA,EQ,959.2,967,928.65,931.8,932.1,954.4,33404,31413938.2,29-MAR-2022,3401,INE793A01012,,21254,63.63
ACCURACY,EQ,233.7,241.5,228,230.05,229.1,233.8,30709,7246709.1,29-MAR-2022,1151,INE648Z01015,,12540,40.83
ACE,EQ,214,215.85,210.45,214.1,213.9,213,318842,67973719.45,29-MAR-2022,5918,INE731H01025,,175120,54.92
ACRYSIL,EQ,840,871.5,839.5,859.9,859.95,837.7,222364,191048340.5,29-MAR-2022,16311,INE482D01024,,106399,47.85
ADANIENT,EQ,1919.25,1930.9,1885.5,1917.25,1912.6,1909.7,1715098,3282169537.95,29-MAR-2022,47960,INE423A01024,,282168,16.45
ADANIGREEN,EQ,1935.2,1947,1904,1923.3,1926,1930.85,481913,926110770.75,29-MAR-2022,23039,INE364U01010,,178664,37.07
ADANIPORTS,EQ,741,766.9,738.05,761.95,760.25,737,11423551,8623331266.4,29-MAR-2022,145925,INE742F01042,,2472342,21.64
ADANIPOWER,EQ,154.65,181.4,154,173.55,173.65,152.25,242199873,40936513604.95,29-MAR-2022,904838,INE814H01011,,25965822,10.72
ADANITRANS,EQ,2472,2496.05,2430,2461.55,2472,2439,154636,381192498.1,29-MAR-2022,10176,INE931S01010,,78442,50.73
ADFFOODS,EQ,696,704.95,676.1,680.9,688.6,690.1,21403,14791221.5,29-MAR-2022,1934,INE982B01019,,12008,56.10
ADL,BE,43.3,46.9,43.3,46.7,46.85,45.5,1335,60675.9,29-MAR-2022,28,INE0CHO01012,,-,-
ADORWELD,EQ,629,629,605,607.1,606.25,622,19508,11922897.25,29-MAR-2022,1268,INE045A01017,,14860,76.17
ADROITINFO,EQ,11.3,12.4,11.3,11.35,11.55,11.85,17775,207615.15,29-MAR-2022,99,INE737B01033,,16524,92.96
ADSL,EQ,115.1,118.05,112,112.45,112.1,116.1,169263,19187454.35,29-MAR-2022,2391,INE102I01027,,107564,63.55
ADVANIHOTR,EQ,96.15,96.7,90.9,91.7,91.85,95.4,213866,19780034.55,29-MAR-2022,6646,INE199C01026,,121817,56.96
ADVENZYMES,EQ,285.7,291.7,276,278.6,278.6,284.2,227781,64255830.15,29-MAR-2022,8859,INE837H01020,,119823,52.60
AEGISCHEM,EQ,203.5,204,196,199.75,200,201.4,1142718,229027528.55,29-MAR-2022,30608,INE208C01025,,749475,65.59
AFFLE,EQ,1216,1234.85,1207,1229.3,1230,1206,264900,324154888.85,29-MAR-2022,18695,INE00WC01027,,128258,48.42
AGARIND,EQ,665.8,678,650,653.55,650,645.15,114954,76138281.15,29-MAR-2022,9660,INE204E01012,,55262,48.07
AGRITECH,EQ,136.4,136.4,136.4,136.4,136.4,129.95,16547,2257010.8,29-MAR-2022,185,INE449G01018,,16394,99.08
AGROPHOS,EQ,23.25,23.7,22.35,22.65,22.55,22.9,49219,1124636.85,29-MAR-2022,420,INE740V01019,,27803,56.49
AGSTRA,EQ,98.75,99.9,96.75,97,97.05,98.7,984822,95798252.55,29-MAR-2022,4801,INE583L01014,,903608,91.75
AHLADA,EQ,109.55,110,101,105.75,101,107.7,73917,7905790.95,29-MAR-2022,1033,INE00PV01013,,58507,79.15
AHLEAST,EQ,248.7,248.7,228.3,235.15,233,237.9,105782,25172409.75,29-MAR-2022,9740,INE926K01017,,33579,31.74
AHLUCONT,EQ,461,461,451.05,454.3,453.9,454.15,50490,23073831.5,29-MAR-2022,4297,INE758C01029,,32204,63.78
AIAENG,EQ,1651.15,1667.1,1622.5,1638.35,1650,1660.45,194075,319673571,29-MAR-2022,7042,INE212H01026,,176502,90.95
AILIMITED,SM,21.75,21.75,21.75,21.75,21.75,20.75,3000,65250,29-MAR-2022,1,INE0CAJ01017,,3000,100.00
AIRAN,EQ,18.15,18.15,17,17.6,17.6,18.05,292143,5158641.75,29-MAR-2022,1471,INE645W01026,,187129,64.05
AIROLAM,EQ,69.15,69.8,66.05,67.5,68,67.05,15917,1081379.15,29-MAR-2022,196,INE801L01010,,12548,78.83
AIRTELPP,E1,372,382.75,368,380.65,379.15,367.45,1365736,515554064.85,29-MAR-2022,11782,IN9397D01014,,967318,70.83
AISL,SM,49.8,49.9,49.75,49.9,49.9,50.4,7200,358980,29-MAR-2022,6,INE635Y01015,,7200,100.00
AJANTPHARM,EQ,1910,1925.95,1875,1890.2,1877,1909.8,37847,71868335.2,29-MAR-2022,3372,INE031B01049,,25109,66.34
AJMERA,EQ,324.85,328,311,321.45,317.8,320.05,55729,17924062.55,29-MAR-2022,1959,INE298G01027,,21864,39.23
