SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1015ECL29,NR,960,1009.5,960,1002,1002,1000,658,634191,21-JUN-2024,3,INE804IA7014,,,
1018GS2026,GS,115.9,119.51,113.82,117.6,117.6,115.9,2632,310165.16,21-JUN-2024,6,IN0020010081,,2632,100.00
1025ICCL26,NT,950,950,950,950,0.0,999.99,30,28500,21-JUN-2024,2,INE244L07507,,,
1025IHF34,Z8,950,950,950,950,950,950,120,114000,21-JUN-2024,11,INE148I07SQ7,,,
1035UCL26,NA,907.1,907.1,907,907.08,907,905,125,113385,21-JUN-2024,2,INE583D07448,,,
1040NFL26,NA,1000,1020,1000,1020,1020,1001,154,154280,21-JUN-2024,8,INE342T07437,,,
1050ISFL28,N5,1026,1026,1026,1026,1026,1038,25,25650,21-JUN-2024,1,INE413U07251,,,
1050NFL26,N7,1000.2,1005,1000,1000.5,1000.5,1000.18,676,677293.5,21-JUN-2024,15,INE342T07387,,,
1050UCL25,N7,995.95,995.95,995.95,995.95,995.95,999.9,70,69716.5,21-JUN-2024,1,INE583D07315,,,
1075IHF33A,N2,940,940,940,940,940,918.09,50,47000,21-JUN-2024,2,INE148I07PT7,,,
10CAGL27,N5,1023,1023,1023,1023,1023,1023,10,10230,21-JUN-2024,1,INE741K07496,,,
10IIFL28,N4,1005,1010,1000,1010,1010,995.05,1441,1448485,21-JUN-2024,18,INE477L08147,,,
10IIFL28A,NE,945,950,925.3,945,945,945,562,531301.8,21-JUN-2024,10,INE530B08094,,,
10NIDO26,N6,1050,1050,1050,1050,1050,1050,319,334950,21-JUN-2024,4,INE530L07228,,,
1102NFL26,N8,1081,1081,1081,1081,1081,1079,30,32430,21-JUN-2024,2,INE342T07403,,,
182D010824,TB,99.05,99.05,99.05,99.05,99.05,99.1,100,9905,21-JUN-2024,1,IN002023Y458,,,
182D110724,TB,99.5,99.97,99.5,99.97,99.97,99.5,15200,1512452,21-JUN-2024,3,IN002023Y425,,,
182D120924,TB,98.3,98.3,98.3,98.3,98.3,98.39,100,9830,21-JUN-2024,1,IN002023Y524,,,
182D180724,TB,99.37,99.37,99.37,99.37,99.37,99.37,200,19874,21-JUN-2024,1,IN002023Y433,,,
182D181024,TB,97.6,97.6,97.6,97.6,97.6,97.36,100,9760,21-JUN-2024,1,IN002024Y035,,,
182D190924,TB,98,98,98,98,98,97.7,10300,1009400,21-JUN-2024,1,IN002023Y532,,,
