SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIIND,EQ,115.5,115.75,105.25,106.3,106.1,113.35,10480,1142074.65,1-AUG-2003,
ABANLLOYD,EQ,309.9,319.3,309.45,318.05,318,307.75,43568,13739449.8,1-AUG-2003,
ABB,EQ,380,387.95,374,375.55,375.5,379.5,34509,13178356.95,1-AUG-2003,
ABSHEKINDS,EQ,9.8,9.9,9.5,9.55,9.6,9.8,34994,335966.2,1-AUG-2003,
ABSIND,EQ,95.8,98.35,95,95.5,95.1,97.1,17437,1678148.2,1-AUG-2003,
ACC,EQ,196.2,204.5,194.65,202.15,202.6,194.25,3422173,688746107.35,1-AUG-2003,
ADANIEXPO,EQ,180,185.5,180,183.65,184.5,183.55,37368,6846552.15,1-AUG-2003,
ADLABSFILM,EQ,55.1,57.5,54,56.3,56,55.1,55278,3109412.15,1-AUG-2003,
ADVANIORLI,EQ,37.4,37.4,35.65,36.05,35.9,37.35,11514,417874.05,1-AUG-2003,
AEGISCHEM,EQ,11.7,11.7,11.4,11.5,11.6,11.7,2840,32645.35,1-AUG-2003,
AFTEKINFO,EQ,304.15,313.4,303,311.45,312.85,302.2,837640,259320673.45,1-AUG-2003,
AGEEGOLD,EQ,27.1,27.5,27.1,27.3,27.3,27.25,155,4238,1-AUG-2003,
AGREVOIND,EQ,191,192.9,183,186.15,186.5,195.25,4664,871573.1,1-AUG-2003,
AGRODUTCH,EQ,17.65,18.3,17.5,17.6,17.5,18,24499,439611.95,1-AUG-2003,
AHMEDELEC,EQ,68.5,68.5,64.25,66.7,66.65,64.1,20805,1390411.65,1-AUG-2003,
AHMEDFORGE,EQ,56.1,58,56.1,56.85,58,56.9,48705,2760551.55,1-AUG-2003,
AJANTPHARM,EQ,45.95,45.95,43.8,44.4,44.15,45.4,122587,5449324.95,1-AUG-2003,
AKSHOPTFBR,EQ,22.95,23.35,22.15,22.5,22.7,22.6,36439,828664.9,1-AUG-2003,
ALBK,EQ,19.45,19.45,19,19.1,19.15,19.2,572812,10993933.8,1-AUG-2003,
ALEMBICLTD,EQ,285,287,269.55,272.55,273,282.35,22574,6220343.4,1-AUG-2003,
ALFALAVAL,EQ,342,375,341,365.4,364.15,330.45,109092,39812995.95,1-AUG-2003,
ALOKTEXT,EQ,29.75,29.85,27.95,28.6,28,29.35,694849,20203042.9,1-AUG-2003,
ALPSINDUS,EQ,26.9,26.95,26,26.35,26.5,26,4496,119284.5,1-AUG-2003,
AMARAJABAT,EQ,66,66,64.1,64.8,64.6,67.15,43960,2845203.55,1-AUG-2003,
AMBUJARAJN,EQ,5.3,6.2,5,6.15,6.2,5.15,2718441,15973620.55,1-AUG-2003,
AMITSPIN,EQ,4.25,4.35,4.2,4.3,4.35,4.4,2500,10625,1-AUG-2003,
AMTEKAUTO,EQ,208.7,213,204.15,211.45,213,204.85,3823,800398.5,1-AUG-2003,
AMTREXAPPL,EQ,22.7,22.95,22.45,22.6,22.6,22.55,5730,129915.25,1-AUG-2003,
ANAMALFIN,EQ,7.7,8.2,7.5,7.85,8.15,8.15,7900,61140,1-AUG-2003,
ANDHRABANK,EQ,35,35.6,34.9,35.05,35.05,34.8,1936585,68107914.55,1-AUG-2003,
ANDHRSUGAR,EQ,47.55,48,46.55,47.25,47.6,47,41647,1979109.5,1-AUG-2003,
ANTGRAPHIC,EQ,2.75,2.9,2.6,2.9,2.9,2.4,17390,50236,1-AUG-2003,
APCOTEXLAT,EQ,29.95,29.95,28.85,29.3,28.85,29.35,2888,84828.15,1-AUG-2003,
APIL,EQ,111,113.95,110,112.55,113.95,110.8,43860,4897274.35,1-AUG-2003,
APOLLOHOSP,EQ,142.05,143.9,125.85,142.7,143.4,144.65,48648,6930863.85,1-AUG-2003,
APOLLOTYRE,EQ,158,159,152.65,154.1,154,157.2,157591,24309667.35,1-AUG-2003,
APTECHT,EQ,62.3,64,59.1,59.65,59.3,61.95,257638,15777105.05,1-AUG-2003,
ARCHIES,EQ,60.1,61,59.55,60,59.85,60.25,2000,120296.25,1-AUG-2003,
ARHAMFISCL,EQ,8.1,8.4,7.95,8.05,8.15,8.1,22269,180828.6,1-AUG-2003,
ARIHANTCRE,EQ,4.05,4.15,3.75,3.85,3.85,4.05,107401,417701.25,1-AUG-2003,
ARL,EQ,6,6.2,5.75,6.1,6.1,5.75,1759794,10497729.7,1-AUG-2003,
ARVINDMILL,EQ,44.5,45,42.5,43.3,43.2,44.45,1688843,72904719,1-AUG-2003,
ASAHIINDIA,EQ,74.95,75.6,71.5,74.15,73.5,72.7,27345,2019816.6,1-AUG-2003,
ASHAPURMIN,EQ,93,95,93,95,95,91.6,150,14145,1-AUG-2003,
ASHIMASYN,EQ,20.3,20.9,20.25,20.25,20.25,20.35,1550,31577.5,1-AUG-2003,
ASHKLEYFIN,EQ,50.6,53,50.5,51.6,52.2,50.4,39464,2040765.9,1-AUG-2003,
ASHOKLEY,EQ,134,142,131,139.6,141.5,134.15,424528,57548597.15,1-AUG-2003,
ASIANELEC,EQ,90.9,95,85.05,87.7,88,89.65,147088,13297600.9,1-AUG-2003,
ASIANHOTEL,EQ,97.15,99,97,98.05,98.05,97.55,2470,242247,1-AUG-2003,
ASIANPAINT,EQ,400,405,396,404.1,401,398.5,174070,69639071.7,1-AUG-2003,
ASTRAIDL,EQ,372.05,377,372.05,376.95,376.95,372.45,110,40974.75,1-AUG-2003,
ATCOIND,EQ,11.2,11.5,10.95,11.2,11.25,11.1,19700,220126.4,1-AUG-2003,
ATFL,EQ,46,46.25,45,45.05,45,46.25,4060,186280.1,1-AUG-2003,
ATLASCYCLE,EQ,77,82.15,76.15,80.15,80.9,75.3,15548,1229068.65,1-AUG-2003,
ATULPROD,EQ,50,50.5,48.9,49.2,49.1,49.85,13230,654671.9,1-AUG-2003,
AUROPHARMA,EQ,414,414,389,390.5,390,402.3,119195,47090683.05,1-AUG-2003,
AUTOAXLES,EQ,149,150,144,148.4,149,149.05,42009,6173883.4,1-AUG-2003,
AUTORIDFIN,EQ,2.35,2.45,2.2,2.25,2.25,2.45,3050,7097.5,1-AUG-2003,
AVENTIS,EQ,435,443.9,433.1,436,435,433.5,20200,8816859.5,1-AUG-2003,
AZTEC,EQ,22.6,22.9,21.55,21.7,21.75,22,38459,850402.4,1-AUG-2003,
BAJAJAUTO,EQ,640,653,617.2,645.75,653,638.55,328549,208575596.8,1-AUG-2003,
BAJAJHIND,EQ,130.8,130.8,123.5,127.9,129.7,127.25,21532,2701113.6,1-AUG-2003,
BAJAJPLAST,EQ,3.9,4.5,3.65,4.35,4.35,4.2,11560,48551.5,1-AUG-2003,
BAJAUTOFIN,EQ,70,70,56.25,60,59.9,59.3,24901,1505147.45,1-AUG-2003,
BALAJIDIST,EQ,7.2,7.35,7.1,7.2,7.2,7.25,15601,113155.15,1-AUG-2003,
BALAJITELE,EQ,72.8,72.8,71,71.7,71.9,71.75,276091,19860177,1-AUG-2003,
BALMLAWRIE,EQ,92.1,92.7,90,90.45,90.25,89.5,55543,5020239.5,1-AUG-2003,
BALRAMCHIN,EQ,158.7,168,158.7,164.95,168,160.45,38469,6336144.45,1-AUG-2003,
BANARISUG,EQ,158.5,168,150,164.65,168,160,5571,885160.75,1-AUG-2003,
BANKBARODA,EQ,135.5,136.2,131.6,134.3,134.65,134.3,1570664,211114015.15,1-AUG-2003,
BANKINDIA,EQ,49.65,49.65,48.55,48.85,48.95,49.3,1065977,52231863.25,1-AUG-2003,
BANKPUNJAB,EQ,21.9,22.5,21.6,21.9,21.95,21.8,778440,17204039.4,1-AUG-2003,
BANKRAJAS,EQ,27.9,27.9,26.7,26.85,26.8,27.05,950749,25713364.95,1-AUG-2003,
BASF,EQ,122,123.25,116.3,117.35,118,121.8,43511,5188822.2,1-AUG-2003,
BATAINDIA,EQ,38,40.85,36,39.95,39.95,41.8,270810,10632862.55,1-AUG-2003,
BEL,EQ,363.95,371.8,355,368.45,371,358.3,406252,148308937.25,1-AUG-2003,
BELCERAMIC,EQ,5.8,6.2,5.8,6.1,6.1,5.75,35361,214839.1,1-AUG-2003,
BEML,EQ,81.05,81.8,80,80.3,80.3,80.65,92876,7491277.25,1-AUG-2003,
BERGEPAINT,EQ,83.1,85.85,83,83.15,84.25,84.65,13759,1164266.6,1-AUG-2003,
BFLSOFTWAR,EQ,354.7,355,345.15,350.1,350,343.1,8925,3118853.5,1-AUG-2003,
BGFL,EQ,25.05,28.05,25,28.05,28.05,23.35,255693,6822609.95,1-AUG-2003,
BHARATFORG,EQ,419.9,419.9,398,405.3,405,400.25,44394,17974496.8,1-AUG-2003,
BHARATGEAR,EQ,14.75,14.75,13.35,14.05,13.5,14.15,12262,173963.55,1-AUG-2003,
BHARATRAS,EQ,34.15,35.5,34.15,35.25,35.25,35.15,856,30051.75,1-AUG-2003,
BHARTI,EQ,50.85,53.5,49.75,52.95,52.9,50.65,2978418,155791757.45,1-AUG-2003,
BHEL,EQ,264.9,264.9,260,262.7,264,264.85,550880,144184209.7,1-AUG-2003,
BIL,EQ,35,35,29.5,29.85,29.65,30.2,8949,269356.4,1-AUG-2003,
BILT,EQ,55,55.1,52.7,53.55,53.6,54.5,899355,48148389.85,1-AUG-2003,
BINDALAGRO,EQ,5.65,5.85,5.65,5.75,5.75,5.85,56273,323412.35,1-AUG-2003,
BIRLA3M,EQ,339,342,333.1,333.1,333.1,341.35,1180,398925.05,1-AUG-2003,
BIRLAERIC,EQ,15,15,14.65,14.85,14.85,15,31500,468935.15,1-AUG-2003,
BIRLAJUTE,EQ,36,39.3,35.6,38.65,39,35.6,1186753,44693331.85,1-AUG-2003,
BLBLIMITED,EQ,8.5,8.5,8,8.5,8.5,8.35,1050,8775,1-AUG-2003,
BLUEDART,EQ,83.5,84,81.5,83,83,83.7,22324,1851284.9,1-AUG-2003,
BLUESTARCO,EQ,94,94,93,93.65,94,93.1,7068,661654.15,1-AUG-2003,
BLUESTINFO,EQ,135.15,136.85,133.3,134.35,133.55,136.75,3477,470302.05,1-AUG-2003,
BOMDYEING,EQ,63.55,64.7,62.25,64.2,64.5,63.9,89985,5699918.1,1-AUG-2003,
BONGAIREFN,EQ,52.1,53.4,51.05,51.5,51.5,51.3,2301544,120020843.25,1-AUG-2003,
BPCL,EQ,268.7,282.65,266.1,273.65,273.55,263.9,1219968,332190476.9,1-AUG-2003,
BPL,EQ,40.25,41.7,40.15,40.45,40.15,40.6,50644,2076801.05,1-AUG-2003,
BPLENGG,EQ,6.35,6.35,6.1,6.15,6.2,6.2,17407,107533.9,1-AUG-2003,
BPLREFRIG,EQ,2.8,2.85,2.8,2.85,2.85,2.95,300,850,1-AUG-2003,
BPLSANTECH,EQ,2.7,3.2,2.7,2.9,2.9,3.2,300,856,1-AUG-2003,
BPLSANUTIL,EQ,4,4,3.2,3.25,3.25,3.6,325,1070,1-AUG-2003,
BRITANNIA,EQ,545.05,553,544,547.45,548,542.95,4395,2406811.1,1-AUG-2003,
BSELINFO,EQ,15.75,16.85,15.75,15.8,15.8,14.75,650,10352.5,1-AUG-2003,
BSES,EQ,278,287,278,284.95,286,282.55,238868,67521017,1-AUG-2003,
BSL,EQ,35.1,35.2,35.1,35.1,35.1,35.8,562,19737.45,1-AUG-2003,
CADILAHC,EQ,238,243.5,234,236.6,237.35,236.2,346730,82658013.85,1-AUG-2003,
CALSOFT,EQ,23.1,23.1,23.1,23.1,23.1,23,100,2310,1-AUG-2003,
CANBK,EQ,108.85,111.9,107.4,110.3,110.65,108.15,6742215,744071483.6,1-AUG-2003,
CANFINHOME,EQ,41,41.5,36.3,39.25,39.3,41.55,38322,1490239.2,1-AUG-2003,
CARBORUNIV,EQ,159.85,160,150,150.55,151.25,162.15,16691,2546273.5,1-AUG-2003,
CEAT,EQ,39.1,39.9,38.4,38.75,38.65,39.1,57228,2240870.55,1-AUG-2003,
CENTENKA,EQ,88,94,86.65,92.9,94,88.2,73007,6662479.95,1-AUG-2003,
CENTEXTRU,EQ,3.1,3.95,3.1,3.65,3.7,3.65,9300,35072.5,1-AUG-2003,
CENTURION,EQ,13.75,13.85,13.3,13.6,13.7,13.55,787190,10733769.2,1-AUG-2003,
CENTURYTEX,EQ,88.75,95.4,86.75,94.6,94.5,88.1,2038400,187832099.85,1-AUG-2003,
CESC,EQ,43.65,49.5,43.55,47.55,47.25,43.6,734015,34370186.65,1-AUG-2003,
CGIGARSH,EQ,53.5,53.5,50.5,51.4,50.5,52.95,3411,178065.4,1-AUG-2003,
CHAMBLFERT,EQ,15.4,15.4,15,15.1,15.1,15.25,390872,5898668.65,1-AUG-2003,
CHEMPLAST,EQ,30,30,28,28,28,28,3879,110118.85,1-AUG-2003,
CHENNPETRO,EQ,64.4,67.9,61.15,64.8,64,63.7,2722961,177132853.7,1-AUG-2003,
CHESLINTEX,EQ,15.7,15.9,15.35,15.45,15.4,15.6,26909,417956.45,1-AUG-2003,
CHLORIDIND,EQ,88.45,90,88.45,89.2,89.1,89.9,7660,683171.85,1-AUG-2003,
CHOLAINV,EQ,50.5,53,50.5,51.8,52,50.35,43915,2267011.9,1-AUG-2003,
CIMCOBIRLA,EQ,3.25,3.4,3,3.25,3.3,3.3,5854,18827.05,1-AUG-2003,
