SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,101,101,97,100,100,101,300,29950,19-APR-1995,
AARTIIND,EQ,86,88.9,86,88.9,88.9,87,900,77790,19-APR-1995,
ABANLLOYD,EQ,126,130,126,130,130,132.5,400,51200,19-APR-1995,
ABB,EQ,600,604.95,600,604.95,604.95,604.95,550,330595,19-APR-1995,
ABSIND,EQ,150,152,150,150.25,150.25,152.75,900,135512.5,19-APR-1995,
ACC,EQ,4000,4025,3965,4000,4000,3996,155,619330,19-APR-1995,
ADVANIORLI,EQ,119,122,119,121.5,121,120,1200,144950,19-APR-1995,
AEGISCHEM,EQ,45.55,46.25,45.55,45.95,46.25,47,600,27605,19-APR-1995,
AGRIHATCH,EQ,21.5,21.5,21.5,21.5,21.5,21,100,2150,19-APR-1995,
AHMEDELEC,EQ,46,49,46,48,48,48.25,1900,90012.5,19-APR-1995,
ALFALAVAL,EQ,320,320,318,320,320,313,200,63800,19-APR-1995,
ALMBICHEM,EQ,2900,2925,2900,2925,2925,2916.7,20,58250,19-APR-1995,
ALPICFIN,EQ,275,275,265,269.5,269.5,272,1400,379660,19-APR-1995,
ALPINEIND,EQ,45.5,46,45.05,45.05,45.05,45.5,1050,47865,19-APR-1995,
AMERICADRY,EQ,51.25,51.25,50.5,51,51,52.5,700,35625,19-APR-1995,
AMRUTIND,EQ,72,73.25,72,73,73,71.75,2000,145025,19-APR-1995,
ANAGRAMFIN,EQ,185,185,175,175,175,190,450,81350,19-APR-1995,
ANDHRAPET,EQ,20,22.5,20,21.25,21.25,21.1,7700,166080,19-APR-1995,
ANDHRSUGAR,EQ,112,112,112,112,112,110,500,56000,19-APR-1995,
ANDRAVALLY,EQ,995,995,980,980,980,1000,355,348650,19-APR-1995,
APOLLOTYRE,EQ,125,125,120.1,122,122,122,1500,183545,19-APR-1995,
APPAPER,EQ,3250,3301,3250,3260,3260,3300,90,296555,19-APR-1995,
APPLECREDT,EQ,150,150,146,146,146,150.05,1300,190610,19-APR-1995,
APPLEIND,EQ,71.5,71.5,66.5,68,68,68,4600,309590,19-APR-1995,
ARIHANTCOT,EQ,9,9,9,9,9,0.0,300,2700,19-APR-1995,
ARVINDMILL,EQ,137,137,133.5,134.8,135.25,135.35,7950,1067582.5,19-APR-1995,
ASHKLEYFIN,EQ,100,100,100,100,100,96,200,20000,19-APR-1995,
ASHOKLEY,EQ,150,154.25,150,154.15,154,148.05,850,130525,19-APR-1995,
ASIANCONSO,EQ,35,35,35,35,35,37.95,200,7000,19-APR-1995,
ASIANPAINT,EQ,620,625,620,621.5,622.5,610,1000,620875,19-APR-1995,
