SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,60.45,60.75,59.2,59.45,60.5,60.15,149027,8906267.1,01-JUL-2021,1902,INE144J01027,
21STCENMGM,EQ,23.05,23.05,23,23.05,23.05,22.6,13436,309674.35,01-JUL-2021,159,INE253B01015,
396GS2022,GS,81.38,81.38,81.38,81.38,81.38,77.51,100,8138,01-JUL-2021,1,IN0020200260,
3IINFOTECH,BE,10,10.15,9.55,9.9,9.95,9.85,9271261,90736570.4,01-JUL-2021,10307,INE748C01020,
3MINDIA,EQ,24360,24599.35,24250,24315.35,24350,24331.55,1236,30144028.75,01-JUL-2021,774,INE470A01017,
3PLAND,EQ,12.9,13.4,12.3,12.95,13.05,12.95,16112,208120,01-JUL-2021,111,INE105C01023,
522GS2025,GS,105,105,105,105,105,100,1,105,01-JUL-2021,1,IN0020200112,
585GS2030,GS,100,100,100,100,100,99,200,20000,01-JUL-2021,1,IN0020200294,
5PAISA,EQ,419,424,417,418.95,419,416.75,10478,4410484.7,01-JUL-2021,449,INE618L01018,
63MOONS,BE,92.7,92.9,90,90.55,91.3,91.5,25650,2338000.25,01-JUL-2021,385,INE111B01023,
667GS2050,GS,99.6,101,99.5,101,101,99.97,1801,181396,01-JUL-2021,7,IN0020200252,
676GS2061,GS,99.6,101.75,99.6,99.65,99.65,99.6,795,79257.25,01-JUL-2021,4,IN0020200401,
68GS2060,GS,100,100,100,100,100,102,185,18500,01-JUL-2021,2,IN0020200187,
716GS2050,GS,114.5,114.5,114.5,114.5,114.5,111,1,114.5,01-JUL-2021,1,IN0020200054,
719GS2060,GS,113,113,113,113,113,111.99,1,113,01-JUL-2021,1,IN0020200039,
763GS2059,GS,120,120,120,120,120,120,5,600,01-JUL-2021,1,IN0020190057,
772GS2049,GS,117.39,117.39,117.39,117.39,117.39,116.9,1,117.39,01-JUL-2021,1,IN0020190032,
