SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,39.75,40.5,37.95,38.75,38.45,39.75,101846,3975484.25,05-SEP-2017,718,INE144J01027,
3IINFOTECH,EQ,4.05,4.1,4,4.05,4.05,4,741848,2993182.2,05-SEP-2017,499,INE748C01020,
3MINDIA,EQ,14779.05,14779.05,14480,14512.6,14500.05,14634.8,679,9891442,05-SEP-2017,205,INE470A01017,
63MOONS,EQ,62.65,64,62.05,63.45,63.65,62.45,203187,12939161.8,05-SEP-2017,1374,INE111B01023,
8KMILES,EQ,495,502.8,494.95,498.65,499.7,495.3,46811,23328058.25,05-SEP-2017,1409,INE650K01021,
A2ZINFRA,EQ,37.5,38.6,37.1,37.2,37.25,37.6,673555,25417258.2,05-SEP-2017,2725,INE619I01012,
AARTIDRUGS,EQ,520.6,530,513.05,528.35,529.85,520.1,7508,3925163.8,05-SEP-2017,427,INE767A01016,
AARTIIND,EQ,854.15,871,842.1,847,844.8,854.15,45355,38550500.1,05-SEP-2017,1852,INE769A01020,
AARVEEDEN,EQ,47.45,47.5,47,47.5,47.5,45.25,107173,5080790.45,05-SEP-2017,347,INE273D01019,
ABAN,EQ,179.35,183.5,178.25,180.2,179.85,178.4,959208,173124814.1,05-SEP-2017,9125,INE421A01028,
ABB,EQ,1317.2,1365,1312,1337.8,1335,1318.2,102490,137007464.9,05-SEP-2017,7058,INE117A01022,
ABBOTINDIA,EQ,4275,4275,4225,4237.65,4230,4242.35,849,3602093.15,05-SEP-2017,292,INE358A01014,
ABCAPITAL,BE,214.4,214.4,214.4,214.4,214.4,225.65,192377,41245628.8,05-SEP-2017,2310,INE674K01013,
ABFRL,EQ,170.85,174.95,170.85,174.2,174.9,171.25,461250,80152540.4,05-SEP-2017,3966,INE647O01011,
ABGSHIP,BZ,10.5,10.75,10.2,10.6,10.35,10.7,40432,429399.15,05-SEP-2017,96,INE067H01016,
ABMINTLTD,BE,65,65,62.25,63.5,63.5,62.1,857,54668,05-SEP-2017,8,INE251C01017,
ACC,EQ,1772.4,1810.55,1758.45,1804.95,1807.85,1771.1,550555,986129374.75,05-SEP-2017,23831,INE012A01025,
ACCELYA,EQ,1405,1421.75,1405,1415.55,1420,1410.05,2294,3250623.25,05-SEP-2017,133,INE793A01012,
ACCORD,SM,58.4,58.5,58.4,58.5,58.5,56.05,4000,233800,05-SEP-2017,2,INE113X01015,
