SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 27-Jun-2025"," 108.25"," 108.35"," 108.35"," 108.25"," 108.35"," 108.35"," 108.35"," 7502"," 8.13"," 5"," 7502"," 100.00"
20MICRONS," EQ"," 27-Jun-2025"," 230.29"," 234.00"," 237.86"," 228.51"," 230.73"," 229.36"," 232.01"," 103324"," 239.72"," 2164"," 50355"," 48.74"
21STCENMGM," EQ"," 27-Jun-2025"," 61.20"," 59.97"," 59.97"," 59.97"," 59.97"," 59.97"," 59.97"," 3600"," 2.16"," 136"," 3600"," 100.00"
360ONE," EQ"," 27-Jun-2025"," 1164.85"," 1180.00"," 1208.70"," 1170.00"," 1200.00"," 1195.70"," 1190.24"," 3387240"," 40316.22"," 101267"," 2125500"," 62.75"
3IINFOLTD," EQ"," 27-Jun-2025"," 25.52"," 25.69"," 25.88"," 25.20"," 25.27"," 25.23"," 25.38"," 330389"," 83.85"," 1919"," 178074"," 53.90"
3MINDIA," EQ"," 27-Jun-2025"," 28605.00"," 28865.00"," 28865.00"," 28500.00"," 28650.00"," 28650.00"," 28633.82"," 2909"," 832.96"," 1665"," 1542"," 53.01"
3PLAND," EQ"," 27-Jun-2025"," 50.64"," 52.14"," 52.14"," 50.28"," 50.86"," 50.90"," 51.04"," 6308"," 3.22"," 173"," 4987"," 79.06"
563GS2026," GS"," 27-Jun-2025"," 101.25"," 102.45"," 102.45"," 102.45"," 102.45"," 102.45"," 102.45"," 1"," 0.00"," 1"," 1"," 100.00"
574GS2026," GS"," 27-Jun-2025"," 98.81"," 99.25"," 101.00"," 99.25"," 99.40"," 99.40"," 99.41"," 24"," 0.02"," 4"," 22"," 91.67"
5PAISA," EQ"," 27-Jun-2025"," 410.65"," 412.90"," 417.00"," 408.00"," 408.20"," 409.75"," 412.46"," 23860"," 98.41"," 2453"," 9911"," 41.54"
63MOONS," EQ"," 27-Jun-2025"," 992.95"," 1000.00"," 1042.20"," 993.15"," 1009.60"," 1008.45"," 1018.43"," 458096"," 4665.38"," 18424"," 187123"," 40.85"
