SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,34.5,36.9,34.5,36.45,36.8,35.15,68543,2466117.75,30-SEP-2016,520,INE144J01027,
3IINFOTECH,EQ,5.4,5.8,5.4,5.75,5.75,5.35,2703058,15373135,30-SEP-2016,1200,INE748C01020,
3MINDIA,EQ,12855,12987.95,12760,12883.9,12890,12757,591,7616897,30-SEP-2016,225,INE470A01017,
8KMILES,EQ,1920.95,1990,1920.95,1976.35,1989.15,1903.3,32789,64015001.45,30-SEP-2016,3219,INE650K01013,
A2ZINFRA,EQ,34.9,35.8,33.65,35.45,35.8,34.9,348481,12237143.75,30-SEP-2016,2004,INE619I01012,
AARTIDRUGS,EQ,600,623.3,596.6,620.95,620,595.45,52182,32045636.75,30-SEP-2016,1625,INE767A01016,
AARTIIND,EQ,608.3,625,600,620.65,619,605.85,32735,20127837.4,30-SEP-2016,1778,INE769A01020,
AARVEEDEN,EQ,72,74.7,72,73.75,74.4,72.2,4510,332012.85,30-SEP-2016,61,INE273D01019,
ABAN,EQ,195,199.9,193.55,195.8,196.6,191.2,973927,191226629.15,30-SEP-2016,15247,INE421A01028,
ABB,EQ,1124.95,1156.5,1107,1141.9,1139.9,1123.2,18152,20545505.85,30-SEP-2016,2570,INE117A01022,
ABBOTINDIA,EQ,4657,4754.7,4599.95,4744.75,4725.5,4610.95,2931,13778257.55,30-SEP-2016,893,INE358A01014,
ABFRL,EQ,137,139.6,136.5,137.85,138,138.05,252121,34742974.35,30-SEP-2016,7081,INE647O01011,
ABGSHIP,EQ,28.55,30.4,28.55,29.9,29.7,29.45,291919,8746188.5,30-SEP-2016,1911,INE067H01016,
ABIRLANUVO,EQ,1328.1,1371.95,1328.1,1363.35,1368,1326.4,318653,432380450.15,30-SEP-2016,12969,INE069A01017,
ACC,EQ,1576.25,1611.85,1576.25,1599.85,1611.85,1588.4,155560,248346491.2,30-SEP-2016,12815,INE012A01025,
ACCELYA,EQ,1320,1385,1306.05,1340.05,1342,1320.3,2262,3018224.4,30-SEP-2016,605,INE793A01012,
ACE,EQ,42,43.85,41.55,43.55,43.5,42.6,134693,5805302.45,30-SEP-2016,600,INE731H01025,
ACROPETAL,BZ,1.8,1.85,1.8,1.8,1.8,1.85,1829,3299.15,30-SEP-2016,4,INE055L01013,
ADANIENT,EQ,64.8,66.3,63.3,65.7,65.85,64.9,3074896,200158302.35,30-SEP-2016,14436,INE423A01024,
ADANIPORTS,EQ,258,259.8,249.1,256.75,255.5,256.8,8404996,2125140461.1,30-SEP-2016,52041,INE742F01042,
ADANIPOWER,EQ,25.1,25.2,24.6,24.9,24.9,25.05,10570312,263870380.4,30-SEP-2016,14724,INE814H01011,
ADANITRANS,EQ,37.5,38.9,37,38.15,38.2,37.8,625090,23823279.1,30-SEP-2016,1753,INE931S01010,
ADFFOODS,EQ,122.05,127,117.1,125.15,125,124.6,77953,9717707.85,30-SEP-2016,749,INE982B01019,
ADHUNIK,EQ,7.35,7.65,6.95,7.05,7.2,7.35,191342,1359842.6,30-SEP-2016,752,INE400H01019,
ADHUNIKIND,EQ,95.2,100.8,93.3,95.15,97.95,97.15,36865,3541032.4,30-SEP-2016,112,INE452L01012,
ADI,EQ,415,427.2,411,426.75,426,408.9,11221,4739871.65,30-SEP-2016,460,INE959A01019,
