SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,32.85,32.85,30.5,30.65,30.95,31.55,41010,1275942.7,10-JUL-2015,371,INE144J01027,
3IINFOTECH,BE,4.7,4.75,4.35,4.55,4.55,4.55,3356369,15100939.75,10-JUL-2015,2366,INE748C01020,
3MINDIA,EQ,8295,8295,8075,8099.65,8090,8154.45,654,5305272.45,10-JUL-2015,115,INE470A01017,
8KMILES,EQ,910.5,945,886,924.95,930,902.3,166503,153727354.2,10-JUL-2015,8423,INE650K01013,
A2ZINFRA,EQ,23.8,23.8,22.3,22.75,22.35,22.65,1184308,27293630.4,10-JUL-2015,3406,INE619I01012,
AARTIDRUGS,EQ,654,668.95,647.5,653.15,653,646.8,34272,22568676.55,10-JUL-2015,1794,INE767A01016,
AARTIIND,EQ,335.8,349,331.4,346.6,349,336.8,67809,23117795.5,10-JUL-2015,2654,INE769A01020,
AARVEEDEN,EQ,45.3,47,45.1,47,47,46.15,1078,49578,10-JUL-2015,16,INE273D01019,
ABAN,EQ,289.5,290,276.7,278.45,277.5,285.5,1000219,281774713.25,10-JUL-2015,21396,INE421A01028,
ABB,EQ,1380.5,1409.35,1361,1375.25,1375,1389.65,49795,68600867.65,10-JUL-2015,7882,INE117A01022,
ABBOTINDIA,EQ,4033.05,4049.95,3951.7,4000.6,4012,4033.2,1967,7865016.7,10-JUL-2015,462,INE358A01014,
ABCIL,EQ,217.55,222,216.15,220.9,221,215.8,10278,2249970.95,10-JUL-2015,144,INE605B01016,
ABGSHIP,EQ,181.45,183.5,180.5,181.65,181.45,180.2,120384,21897820.4,10-JUL-2015,1265,INE067H01016,
ABIRLANUVO,EQ,1900,1907.5,1870.2,1882.15,1877,1881.65,151859,286231102.3,10-JUL-2015,10243,INE069A01017,
ACC,EQ,1490.25,1500,1465,1472.2,1472,1485.05,230020,338847947,10-JUL-2015,23373,INE012A01025,
ACCELYA,EQ,1008,1008,991.35,995.1,995,999.45,2897,2886558,10-JUL-2015,242,INE793A01012,
ACE,EQ,43.75,43.85,43,43.2,43.05,43.4,134503,5834386.9,10-JUL-2015,884,INE731H01025,
ACROPETAL,EQ,3.5,3.5,3.1,3.15,3.15,3.3,54255,174854.55,10-JUL-2015,58,INE055L01013,
ADANIENT,EQ,89.4,90.4,88.3,89.6,89.5,88.95,5118260,457494044.2,10-JUL-2015,35562,INE423A01024,
ADANIPORTS,EQ,318.75,321.55,315.2,317.1,316,315.15,2531442,803929746.5,10-JUL-2015,48893,INE742F01042,
ADANIPOWER,EQ,30.1,30.25,28.15,28.5,28.5,29.9,45818730,1310300732.45,10-JUL-2015,37681,INE814H01011,
ADFFOODS,EQ,73.6,74.7,69.75,71.1,70.65,70.45,253563,18227124,10-JUL-2015,3391,INE982B01019,
ADHUNIK,EQ,14.85,15.7,14.85,15.35,15.4,14.95,63815,985171.4,10-JUL-2015,596,INE400H01019,
ADI,EQ,265,265,250,262.9,262.9,254.1,8061,2084934.05,10-JUL-2015,65,INE959A01019,
ADLABS,EQ,152.45,157.4,152,153.3,152,150.5,49878,7685993.35,10-JUL-2015,1175,INE172N01012,
ADORWELD,EQ,263,281.9,263,272.1,275,265.5,18428,5077125.4,10-JUL-2015,597,INE045A01017,
ADSL,EQ,29.95,30.35,27.25,27.6,27.3,29.65,244738,6936510.9,10-JUL-2015,1316,INE102I01027,
ADVANIHOTR,EQ,53.1,55,53.1,55,55,55,1070,57541.35,10-JUL-2015,14,INE199C01026,
ADVANTA,EQ,458.9,477.6,455.05,468.2,468,455.45,74448,34673395.35,10-JUL-2015,2856,INE517H01028,
AEGISCHEM,EQ,853.9,853.95,825.5,829.3,828.55,846.15,16645,13972440,10-JUL-2015,1009,INE208C01017,
AFL,EQ,95.75,107.9,91.3,103.05,103.2,93.9,304120,31344137.15,10-JUL-2015,4342,INE020G01017,
AGARIND,EQ,100,103.9,99,100,100,99.15,2805,281323.3,10-JUL-2015,103,INE204E01012,
AGCNET,EQ,126.6,126.6,116.85,118.2,118.25,120.25,12297,1479299.05,10-JUL-2015,438,INE676A01019,
AGRODUTCH,EQ,4.1,4.25,4,4.15,4.25,4.05,21340,89999.65,10-JUL-2015,63,INE135B01014,
AHLEAST,EQ,198,198,170,171.95,170,169.6,564,98106.9,10-JUL-2015,27,INE926K01017,
AHLUCONT,EQ,223.95,225.2,217.5,221.2,217.55,220.75,21169,4705946.75,10-JUL-2015,526,INE758C01029,
AHLWEST,EQ,108,109.7,107,109.1,107,112.6,107,11590.45,10-JUL-2015,13,INE915K01010,
AIAENG,EQ,1004,1013.85,996.9,1004.55,1012,1001.2,28060,28173175.25,10-JUL-2015,2756,INE212H01026,
AIL,EQ,768,778,762,766.4,765.1,765,11311,8698414.65,10-JUL-2015,576,INE878A01011,
AJANTPHARM,EQ,1605.5,1614.7,1586.95,1599.3,1599,1601.9,136086,217751927.25,10-JUL-2015,10469,INE031B01049,
AJMERA,EQ,145.15,147.2,138.1,140.85,140,144.25,68109,9715033.6,10-JUL-2015,1357,INE298G01027,
AKSHOPTFBR,EQ,18.2,18.9,17.45,18.45,18.35,17.9,6384606,116614757.85,10-JUL-2015,10252,INE523B01011,
AKZOINDIA,EQ,1298.95,1300,1272.75,1281,1272.75,1282.7,12742,16387958.15,10-JUL-2015,1184,INE133A01011,
ALANKIT,EQ,217.5,218.7,215.7,216.35,215.7,217.35,162349,35197406.1,10-JUL-2015,683,INE914E01024,
ALBK,EQ,92.1,92.6,90.9,92.35,92.5,91.65,1431820,131597093.15,10-JUL-2015,9181,INE428A01015,
ALCHEM,EQ,25,26.3,25,25.05,25,25.1,4417,112765,10-JUL-2015,48,INE964B01033,
ALEMBICLTD,EQ,43.4,46.65,43.4,45.95,45.8,42.8,3165229,143720359,10-JUL-2015,17205,INE426A01027,
ALICON,EQ,288.05,297.85,283,285.5,284.95,289.25,4743,1383997.15,10-JUL-2015,206,INE062D01024,
ALKALI,EQ,45.55,46.25,44.25,44.55,44.8,45.65,3826,171613.3,10-JUL-2015,93,INE773I01017,
ALKYLAMINE,EQ,292,292,280.1,282,282,283.8,1155,328273.1,10-JUL-2015,59,INE150B01021,
