SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 17-Oct-2024"," 110.98"," 111.11"," 111.11"," 110.89"," 110.90"," 110.89"," 110.95"," 5381"," 5.97"," 12"," 5381"," 100.00"
20MICRONS," BE"," 17-Oct-2024"," 278.00"," 291.90"," 291.90"," 291.90"," 291.90"," 291.90"," 291.90"," 22450"," 65.53"," 179"," -"," -"
21STCENMGM," BE"," 17-Oct-2024"," 113.32"," 115.58"," 115.58"," 115.58"," 115.58"," 115.58"," 115.58"," 1169"," 1.35"," 15"," -"," -"
360ONE," EQ"," 17-Oct-2024"," 1122.20"," 1125.60"," 1143.65"," 1101.10"," 1106.00"," 1108.40"," 1118.12"," 539214"," 6029.08"," 47901"," 270888"," 50.24"
3IINFOLTD," EQ"," 17-Oct-2024"," 29.94"," 30.04"," 30.06"," 28.01"," 29.11"," 28.72"," 29.20"," 821409"," 239.84"," 5215"," 506047"," 61.61"
3MINDIA," EQ"," 17-Oct-2024"," 34219.15"," 34219.15"," 34387.95"," 33334.95"," 33600.05"," 33718.55"," 33680.70"," 3676"," 1238.10"," 2218"," 1660"," 45.16"
3PLAND," BE"," 17-Oct-2024"," 38.48"," 38.49"," 38.50"," 37.50"," 37.50"," 37.58"," 37.97"," 5903"," 2.24"," 58"," -"," -"
574GS2026," GS"," 17-Oct-2024"," 99.99"," 100.85"," 100.85"," 100.85"," 100.85"," 100.85"," 100.85"," 8"," 0.01"," 2"," 8"," 100.00"
5PAISA," EQ"," 17-Oct-2024"," 586.40"," 590.00"," 592.25"," 560.60"," 580.05"," 570.70"," 575.08"," 468490"," 2694.18"," 15503"," 161023"," 34.37"
618GS2024," GS"," 17-Oct-2024"," 102.40"," 99.84"," 99.84"," 99.84"," 99.84"," 99.84"," 99.84"," 5"," 0.00"," 1"," 5"," 100.00"
63MOONS," EQ"," 17-Oct-2024"," 514.90"," 515.55"," 516.85"," 489.30"," 501.90"," 502.30"," 502.83"," 568225"," 2857.22"," 12802"," 237732"," 41.84"
645GS2029," GS"," 17-Oct-2024"," 95.95"," 97.00"," 97.15"," 97.00"," 97.15"," 97.15"," 97.08"," 1542"," 1.50"," 2"," 771"," 50.00"
654GS2032," GS"," 17-Oct-2024"," 100.48"," 99.83"," 99.83"," 99.83"," 99.83"," 99.83"," 99.83"," 20000"," 19.97"," 1"," 20000"," 100.00"
667GS2050," GS"," 17-Oct-2024"," 98.50"," 101.89"," 101.89"," 101.88"," 101.88"," 101.88"," 101.89"," 2"," 0.00"," 2"," 1"," 50.00"
679GS2034," GS"," 17-Oct-2024"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 1"," 0.00"," 1"," 1"," 100.00"
689GS2025," GS"," 17-Oct-2024"," 99.43"," 99.43"," 99.90"," 99.43"," 99.90"," 99.90"," 99.67"," 14"," 0.01"," 2"," 7"," 50.00"
697GR2034," GS"," 17-Oct-2024"," 100.00"," 100.00"," 100.00"," 99.90"," 99.90"," 99.93"," 99.94"," 699"," 0.70"," 6"," 699"," 100.00"
