SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,30.55,30.9,30.35,30.45,30.65,30.5,49883,1523979.9,29-SEP-2014,606,INE144J01027,
3IINFOTECH,EQ,8.05,8.5,8.05,8.1,8.1,8.1,776841,6393259.35,29-SEP-2014,2269,INE748C01020,
3MINDIA,EQ,6375,6375,6275.05,6341.75,6341.1,6228.45,343,2173806.3,29-SEP-2014,110,INE470A01017,
8KMILES,EQ,481.6,493.35,481.1,493.35,493.35,469.9,27251,13343958,29-SEP-2014,526,INE650K01013,
A2ZMES,EQ,22.3,23.4,22,23.4,23.4,22.3,94067,2184271.4,29-SEP-2014,265,INE619I01012,
AARTIDRUGS,EQ,772.05,783.65,759,770.2,767,768.5,5673,4382987.65,29-SEP-2014,553,INE767A01016,
AARTIIND,EQ,281,282,273.05,276.35,275,281,34499,9604018.5,29-SEP-2014,1092,INE769A01020,
AARVEEDEN,EQ,51.95,52,49.1,51.7,51.55,49,4038,204694.6,29-SEP-2014,137,INE273D01019,
ABAN,EQ,607.4,619.45,600.1,608.05,607,604.85,682831,416315288.6,29-SEP-2014,20894,INE421A01028,
ABB,EQ,1161.3,1183.75,1148.55,1154.7,1150,1160.75,44693,52048660.6,29-SEP-2014,3722,INE117A01022,
ABBOTINDIA,EQ,3119.95,3170,3110,3119.35,3120,3094.1,4265,13403289.85,29-SEP-2014,369,INE358A01014,
ABCIL,EQ,279.05,288,272.05,279.15,277.2,269.35,44236,12429412.45,29-SEP-2014,1603,INE605B01016,
ABGSHIP,EQ,223.8,236,223.8,230.1,231.55,223.8,174603,40399570,29-SEP-2014,3795,INE067H01016,
ABIRLANUVO,EQ,1636,1657.4,1621.45,1641.9,1647.9,1642.15,130506,213642350.35,29-SEP-2014,11260,INE069A01017,
ACC,EQ,1435.3,1446.9,1415.4,1438.5,1437,1435.15,129568,185970494,29-SEP-2014,6341,INE012A01025,
ACCELYA,EQ,709.95,723,709.95,716.3,715,704.75,11242,8068679.85,29-SEP-2014,627,INE793A01012,
ACE,EQ,33.1,34.2,33,33.45,33.5,33.05,165961,5583731.75,29-SEP-2014,827,INE731H01025,
ACROPETAL,EQ,4.8,4.95,4.65,4.7,4.75,5.15,126022,600406,29-SEP-2014,382,INE055L01013,
ADANIENT,EQ,475,485,470.4,477,474.95,473.65,864159,413827456.3,29-SEP-2014,15128,INE423A01024,
ADANIPORTS,EQ,281.9,285.7,277.1,281.45,281.5,279.95,4799075,1353817916.4,29-SEP-2014,56243,INE742F01042,
ADANIPOWER,EQ,45.3,45.75,44.1,44.4,44.55,45.1,4013984,180917789.9,29-SEP-2014,12252,INE814H01011,
ADFFOODS,EQ,71.9,73.75,70.25,71.85,71.75,71.5,112060,8100632.55,29-SEP-2014,1456,INE982B01019,
ADHUNIK,EQ,39,40,38.5,38.75,38.95,39.15,23372,917800.3,29-SEP-2014,267,INE400H01019,
ADORWELD,EQ,215,220,210.05,214.2,214.25,211.85,2068,443424.85,29-SEP-2014,103,INE045A01017,
ADSL,EQ,20.4,20.45,19.4,19.4,19.4,20.4,130509,2547340.65,29-SEP-2014,515,INE102I01027,
ADVANIHOTR,EQ,73.2,74.4,72.1,72.15,72.1,73.55,316,22972.75,29-SEP-2014,11,INE199C01026,
ADVANTA,EQ,326,333.1,316,320.65,323,321.55,10330,3344730.2,29-SEP-2014,643,INE517H01028,
AEGISCHEM,EQ,350.05,357.95,350,352.45,352,349,39159,13781876.6,29-SEP-2014,1784,INE208C01017,
AFL,EQ,69.95,70,67.5,68.2,67.55,67.4,5885,404813,29-SEP-2014,95,INE020G01017,
AFTEK,BE,5.6,5.8,5.45,5.5,5.55,5.6,43153,242358.25,29-SEP-2014,89,INE796A01023,
AGARIND,EQ,88,97.5,85,97.5,97.5,81.25,14322,1351863.15,29-SEP-2014,378,INE204E01012,
AGCNET,EQ,66,68.8,65,65,65,66.75,1609,105536.85,29-SEP-2014,60,INE676A01019,
AGRITECH,BE,6.75,6.85,6.75,6.8,6.8,6.9,420,2850,29-SEP-2014,4,INE449G01018,
AGRODUTCH,EQ,3.35,3.55,3.35,3.5,3.55,3.4,11444,39917.4,29-SEP-2014,24,INE135B01014,
AHLEAST,EQ,182,193.9,182,183.15,182.1,185.35,357,66630.05,29-SEP-2014,29,INE926K01017,
