SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,37.9,38.45,34.4,37.45,37.45,36.95,200703,7526036.1,07-SEP-2016,608,INE144J01027,
3IINFOTECH,EQ,5.1,5.4,5.05,5.25,5.25,5.15,3253663,16969501.8,07-SEP-2016,1110,INE748C01020,
3MINDIA,EQ,13098.95,13440,13050,13185.7,13185,12998.9,6958,91279866.05,07-SEP-2016,502,INE470A01017,
8KMILES,EQ,1979.45,1988.5,1960,1966.5,1965,1964,9127,17992801.2,07-SEP-2016,1282,INE650K01013,
A2ZINFRA,EQ,37.5,38.65,37.3,37.75,37.85,38,444711,16880331.25,07-SEP-2016,2295,INE619I01012,
AARTIDRUGS,EQ,482.5,489.6,476,487.5,489.6,478.3,9142,4401066.55,07-SEP-2016,355,INE767A01016,
AARTIIND,EQ,619.95,625.75,619,620.05,620,621.7,21834,13556576.9,07-SEP-2016,544,INE769A01020,
AARVEEDEN,EQ,72.75,75.6,66.2,72.3,72.85,72.7,14402,1036302.1,07-SEP-2016,245,INE273D01019,
ABAN,EQ,217,224.8,216.3,218.65,218.65,216.6,1546326,340550449.35,07-SEP-2016,17518,INE421A01028,
ABB,EQ,1175,1199,1168,1180,1180,1167.85,103722,122518485.45,07-SEP-2016,7436,INE117A01022,
ABBOTINDIA,EQ,4624,4624.95,4565.15,4585.1,4580,4576.85,1269,5832038.1,07-SEP-2016,426,INE358A01014,
ABFRL,EQ,154.2,155.15,150,150.9,151.75,151.6,757556,115157082.6,07-SEP-2016,6316,INE647O01011,
ABGSHIP,EQ,28.35,29.6,28.3,28.65,28.75,28.35,139391,4006903.55,07-SEP-2016,985,INE067H01016,
ABIRLANUVO,EQ,1377,1385,1366.55,1376.35,1375,1378.15,384875,529898340.85,07-SEP-2016,10886,INE069A01017,
ACC,EQ,1701,1706.8,1682.1,1696.35,1696,1698.85,246479,418628960.8,07-SEP-2016,14329,INE012A01025,
ACCELYA,EQ,1235,1239.95,1210,1229.75,1236,1234.9,2433,2974520,07-SEP-2016,187,INE793A01012,
