SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,107.7,110.4,106.85,107.65,108,106.85,180559,19570040.4,20-SEP-2022,3723,INE144J01027,
21STCENMGM,EQ,24.9,24.9,24.15,24.25,24.5,24.6,11816,287747.65,20-SEP-2022,97,INE253B01015,
364D150623,TB,94.5,94.5,94.5,94.5,94.5,95.4,100,9450,20-SEP-2022,1,IN002022Z119,
3IINFOLTD,EQ,48.7,49.6,48,48.3,48.45,48.15,393894,19151808.2,20-SEP-2022,3488,INE748C01038,
3MINDIA,EQ,23550,24331.75,23449.2,23919.55,23900,23441.9,4895,117621885.55,20-SEP-2022,3227,INE470A01017,
3PLAND,EQ,18.4,18.9,17.1,17.75,17.75,18,36876,664832.55,20-SEP-2022,304,INE105C01023,
4THDIM,BE,32.05,32.05,32.05,32.05,32.05,30.55,101,3237.05,20-SEP-2022,2,INE382T01022,
5PAISA,EQ,364,364.5,348.8,351.15,349,359.45,24583,8791615.3,20-SEP-2022,1321,INE618L01018,
63MOONS,EQ,178.05,186.85,176.6,181.25,180.45,176.85,142093,25745937,20-SEP-2022,4091,INE111B01023,
667GS2035,GS,96.44,96.44,96.44,96.44,96.44,96.25,6,578.64,20-SEP-2022,2,IN0020210152,
667GS2050,GS,97.44,97.44,92.21,93.36,93,94.48,588,54544.7,20-SEP-2022,11,IN0020200252,
669GS2024,GS,101,102,101,101.5,101.5,101.5,500,50700.5,20-SEP-2022,4,IN0020220052,
676GS2061,GS,91.1,91.1,91.1,91.1,91.1,91.1,50,4555,20-SEP-2022,4,IN0020200401,
695GS2061,GS,96.3,97,96,96,96,97,1261,122112.3,20-SEP-2022,6,IN0020210202,
699GS2051,GS,97.48,97.48,96.1,96.19,97.38,97.49,615,59121.11,20-SEP-2022,9,IN0020210194,
710GS2029,GS,103.99,103.99,103.03,103.03,103.03,101.5,100126,10316006.74,20-SEP-2022,4,IN0020220011,
716GS2050,GS,100.71,101,100.71,100.87,100.71,105.95,100,10085.5,20-SEP-2022,3,IN0020200054,
726GS2032,GS,100.5,100.75,100.5,100.75,100.75,101.75,10000,1007365,20-SEP-2022,3,IN0020220060,
738GS2027,GS,102.5,102.5,102.5,102.5,102.5,102.5,201,20602.5,20-SEP-2022,6,IN0020220037,
74GS2062,GS,102,102,101.5,101.5,101.5,100,2000,203995.5,20-SEP-2022,5,IN0020220094,
754GS2036,GS,104,105,104,105,105,103.5,232,24310,20-SEP-2022,3,IN0020220029,
768GS2023,GS,103.4,103.5,103.4,103.5,103.5,103.4,2800,289600,20-SEP-2022,3,IN0020150010,
795GS2032,GS,101.85,101.85,101.85,101.85,101.85,107,1,101.85,20-SEP-2022,1,IN0020020106,
824GS2027,GS,105.15,108.8,105.15,108.8,108.8,105.15,1500,158820,20-SEP-2022,3,IN0020060078,
91D081222,TB,98,98,98,98,98,98.7,100,9800,20-SEP-2022,1,IN002022X239,
A2ZINFRA,EQ,11.65,12.2,11.1,11.4,11.35,11.75,766623,8953422.55,20-SEP-2022,967,INE619I01012,
AAATECH,SM,84,85.95,84,85.95,85.95,89.45,13500,1142775,20-SEP-2022,3,INE0D0U01013,
AAKASH,EQ,15.2,15.45,14.55,15.15,14.95,15.15,435232,6533945.75,20-SEP-2022,1014,INE087Z01024,
AAREYDRUGS,EQ,42.75,42.75,41.2,41.3,41.4,41.7,33112,1382997.45,20-SEP-2022,493,INE198H01019,
AARON,BE,164.05,172,164.05,167.2,170,168.05,6930,1160513.65,20-SEP-2022,319,INE721Z01010,
AARTIDRUGS,EQ,455.9,462,455.9,460.35,460,453.2,109859,50504639.2,20-SEP-2022,5717,INE767A01016,
AARTIIND,EQ,870,897.4,870,875.3,875.35,865.95,581461,513206135.05,20-SEP-2022,18875,INE769A01020,
AARTISURF,EQ,821.5,840,813.8,835.5,839.2,813.8,14414,11910892.8,20-SEP-2022,1436,INE09EO01013,
AARVEEDEN,EQ,25.8,25.95,25.25,25.55,25.7,25.4,20023,513275.5,20-SEP-2022,203,INE273D01019,
AARVI,EQ,154.9,156,134.55,147.75,146.5,149.5,180234,26319445.25,20-SEP-2022,3418,INE754X01016,
AAVAS,EQ,2245.1,2257.4,2206.35,2222.4,2225,2235.1,55902,124874269.55,20-SEP-2022,7567,INE216P01012,
ABAN,EQ,56,56.6,55.15,55.4,55.2,55.55,167867,9376133.3,20-SEP-2022,2416,INE421A01028,
ABB,EQ,3184.2,3218.8,3131.1,3150.55,3150,3157.8,252096,800585026.95,20-SEP-2022,21154,INE117A01022,
