SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,81.6,83,76.75,76.75,76.75,85.25,333625,26549244.15,14-FEB-2022,4304,INE144J01027,,202974,60.84
21STCENMGM,EQ,36.7,36.7,36.7,36.7,36.7,37.4,706,25910.2,14-FEB-2022,26,INE253B01015,,706,100.00
3IINFOLTD,EQ,63.3,64.4,63.3,63.3,63.3,66.6,1313447,83238054.15,14-FEB-2022,4420,INE748C01038,,479953,36.54
3MINDIA,EQ,23055,23055,22457,22585.8,22500,23061.8,1830,41395188.5,14-FEB-2022,1002,INE470A01017,,1010,55.19
3PLAND,BE,17.05,17.55,17.05,17.25,17.4,17.9,3278,56014.8,14-FEB-2022,73,INE105C01023,,-,-
515GS2025,GS,96.55,96.55,96,96,96,99,99,9557.9,14-FEB-2022,2,IN0020200278,,98,98.99
5PAISA,EQ,377,377,361.05,365.2,364.05,377.25,17012,6273024.45,14-FEB-2022,812,INE618L01018,,10693,62.86
63MOONS,BE,254.9,264,254.9,254.9,254.9,268.3,91422,23403391.1,14-FEB-2022,1071,INE111B01023,,-,-
664GS2035,GS,94,94,94,94,94,94,500,47000,14-FEB-2022,4,IN0020210020,,500,100.00
667GS2035,GS,94.8,95.61,94.8,95.61,95.61,97,4999,476948.73,14-FEB-2022,13,IN0020210152,,4999,100.00
667GS2050,GS,93.88,93.88,93.88,93.88,93.88,93.87,112,10514.56,14-FEB-2022,1,IN0020200252,,112,100.00
676GS2061,GS,99.5,99.5,99.5,99.5,99.5,95.64,3400,338300,14-FEB-2022,2,IN0020200401,,3400,100.00
699GS2051,GS,98,98,97,97.9,97.9,97,5512,534680.8,14-FEB-2022,5,IN0020210194,,5512,100.00
716GS2050,GS,102.99,102.99,102.5,102.5,102.5,102.99,82,8416.14,14-FEB-2022,5,IN0020200054,,82,100.00
717GS2028,GS,102,102,101,101,101,103,100,10199,14-FEB-2022,2,IN0020170174,,100,100.00
763GS2059,GS,108.5,108.5,108.5,108.5,108.5,108.5,84,9114,14-FEB-2022,1,IN0020190057,,84,100.00
772GS2055,GS,109.28,109.28,109,109.03,109,109.27,575,62719.4,14-FEB-2022,8,IN0020150077,,575,100.00
824GS2033,GS,111.9,111.9,111.9,111.9,111.9,111.9,100,11190,14-FEB-2022,1,IN0020140052,,100,100.00
A2ZINFRA,EQ,9.9,10.15,9.8,9.8,9.8,10.3,571396,5633251.2,14-FEB-2022,903,INE619I01012,,368995,64.58
AAATECH,SM,69,69,68,68,68,71,9000,618000,14-FEB-2022,3,INE0D0U01013,,9000,100.00
AAKASH,BE,28.55,29.9,28.4,28.75,29,29.85,241526,6929594.35,14-FEB-2022,484,INE087Z01024,,-,-
AAREYDRUGS,EQ,49,50.65,45,45.9,46.2,49.25,109371,5126806.2,14-FEB-2022,1525,INE198H01019,,76362,69.82
