SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,33.15,33.95,32.7,33.6,0.0,33.15,1000,32907.5,23-JAN-1996,
ABANLLOYD,EQ,90,90,89,89,0.0,91,200,17900,23-JAN-1996,
ABB,EQ,555.55,558.9,551.05,553.8,0.0,555.55,2600,1442127.5,23-JAN-1996,
ABGHEAVY,EQ,35,35,33.75,33.75,0.0,36,1000,34675,23-JAN-1996,
ABSIND,EQ,71.25,69.75,69,69.5,0.0,71.25,500,34687.5,23-JAN-1996,
ACC,EQ,2773.3,2790,2716,2736.65,0.0,2773.3,32165,88583111.75,23-JAN-1996,
ADITYASPIN,EQ,5.25,5.75,5.15,5.15,0.0,5.2,1800,9590,23-JAN-1996,
ADVANIORLI,EQ,143,147,143.55,145,0.0,143,1100,159980,23-JAN-1996,
AEC,EQ,28,28.5,28,28.5,0.0,28,300,8500,23-JAN-1996,
AEGISCHEM,EQ,29.5,30.5,29,29.3,0.0,29.5,2950,87747.5,23-JAN-1996,
AGRODUTCH,EQ,8,8,8,8,0.0,8,1000,8000,23-JAN-1996,
AHMEDELEC,EQ,92.9,92,86,87.65,0.0,92.9,11800,1054427.5,23-JAN-1996,
AHMEDFORGE,EQ,75.5,75.5,75.5,75.5,0.0,75.5,1900,143450,23-JAN-1996,
AIMCOPEST,EQ,20,20.25,20,20.25,0.0,20.2,200,4025,23-JAN-1996,
AKAIMPEX,EQ,21.5,21.75,21.5,21.75,0.0,22,200,4325,23-JAN-1996,
AKARLAMIN,EQ,14.5,14.8,14.3,14.65,0.0,15.25,2100,30565,23-JAN-1996,
AKGACOUST,EQ,26,26.75,26,26.75,0.0,26,200,5275,23-JAN-1996,
ALFALAVAL,EQ,160,162,154,154,0.0,160,650,103820,23-JAN-1996,
ALMBICHEM,EQ,1100,1100,1031,1031,0.0,1145,10,10655,23-JAN-1996,
ALPHADRUG,EQ,8.05,8.35,8.15,8.15,0.0,8.05,2000,16360,23-JAN-1996,
ALPICFIN,EQ,102.95,103.75,101.55,102.4,0.0,102.95,1900,195075,23-JAN-1996,
ALPINEIND,EQ,35.95,36.5,35,35.05,0.0,35.95,2350,82800,23-JAN-1996,
ALSAMARINE,EQ,18.4,18.4,17.25,17.3,0.0,18.4,400,7035,23-JAN-1996,
ALTOS,EQ,66.35,68.3,66.55,66.9,0.0,66.35,3000,202795,23-JAN-1996,
AMARAJABAT,EQ,42.35,43.5,42,42.85,0.0,42.35,8800,378425,23-JAN-1996,
AMBASARABH,EQ,20.25,20.4,19.7,20,0.0,20.25,59150,1179727.5,23-JAN-1996,
AMERICADRY,EQ,28.55,30.35,28.55,29.3,0.0,29.2,1000,29520,23-JAN-1996,
AMFORGEIND,EQ,65,65,65,65,0.0,62,300,19500,23-JAN-1996,
AMRUTIND,EQ,21.95,21.5,21,21.35,0.0,21.95,3200,68020,23-JAN-1996,
AMTEKAUTO,EQ,68.95,70,68.95,70,0.0,70,1400,97255,23-JAN-1996,
ANAGRAMFIN,EQ,86,86,82.5,82.5,0.0,84,650,54062.5,23-JAN-1996,
ANAMALFIN,EQ,20,20,19.7,19.7,0.0,19.7,800,15945,23-JAN-1996,
ANDHRAPET,EQ,10,10.5,9.9,10,0.0,10,3500,35080,23-JAN-1996,
ANDRAVALLY,EQ,84.95,85.5,83.25,83.55,0.0,84.95,3050,256372.5,23-JAN-1996,
ANSALHOUS,EQ,16.5,16.55,16.05,16.05,0.0,16.3,1200,19620,23-JAN-1996,
ANSALPROP,EQ,48.05,46.75,45.15,45.6,0.0,48.05,700,32210,23-JAN-1996,
APOLLOHOSP,EQ,33.8,33,30.5,32.5,0.0,33.8,3500,113795,23-JAN-1996,
APOLLOTUBE,EQ,10.95,11,10.25,10.25,0.0,10.95,900,9595,23-JAN-1996,
APOLLOTYRE,EQ,130.1,132.25,129.5,131.55,0.0,130.1,7250,947905,23-JAN-1996,
APPAPER,EQ,1900,1900,1900,1900,0.0,2250,5,9500,23-JAN-1996,
APPLECREDT,EQ,58.2,59,58.2,58.3,0.0,60,1300,75970,23-JAN-1996,
APPLEIND,EQ,31.25,31,30,30.35,0.0,31.25,4800,147040,23-JAN-1996,
ARAVALISEC,EQ,11.5,11.6,11.5,11.6,0.0,11.5,1900,21920,23-JAN-1996,
ARIHANTCOT,EQ,5.75,5.75,5.3,5.3,0.0,5.65,600,3245,23-JAN-1996,
ARIHANTCRE,EQ,28.5,28.5,28.5,28.5,0.0,27.65,600,17100,23-JAN-1996,
ARIHANTRED,EQ,4,4,4,4,0.0,4,1000,4000,23-JAN-1996,
ARUNASUGAR,EQ,18.5,19,18.85,18.85,0.0,18.5,2400,45510,23-JAN-1996,
ARVINDMILL,EQ,101.2,100.1,98,98.5,0.0,101.2,12500,1231150,23-JAN-1996,
ARVINDPOLY,EQ,16,16,15.25,15.7,0.0,16.15,2200,34575,23-JAN-1996,
