SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,36.8,36.8,34.9,36.55,36.7,35.8,39198,1424788.55,10-JUL-2018,718,INE144J01027,
21STCENMGM,EQ,33.8,34,33.25,34,34,33.85,6650,225954.95,10-JUL-2018,29,INE253B01015,
3IINFOTECH,EQ,4.05,4.15,4,4,4,4.05,3839119,15466434.25,10-JUL-2018,3093,INE748C01020,
3MINDIA,EQ,19873.3,20199,19850.05,20051.4,20102.5,19873.3,647,12941527.1,10-JUL-2018,183,INE470A01017,
3PLAND,EQ,15.25,15.25,14.25,14.9,14.3,14.45,4594,68319.1,10-JUL-2018,20,INE105C01023,
5PAISA,EQ,306.75,306.75,303,306.75,306.75,292.15,4443,1360996.4,10-JUL-2018,121,INE618L01018,
63MOONS,EQ,75.25,79.25,75.25,76.35,76,75.2,349787,27057172.1,10-JUL-2018,3657,INE111B01023,
8KMILES,EQ,385.9,388.15,376.3,382.4,381.75,383.15,535518,204382310,10-JUL-2018,12779,INE650K01021,
A2ZINFRA,EQ,21.3,21.75,21,21.45,21.5,21.5,188494,4030763.5,10-JUL-2018,912,INE619I01012,
AARTIDRUGS,EQ,574.85,582,556.5,562.8,560,570.6,14112,8022323.2,10-JUL-2018,935,INE767A01016,
AARTIIND,EQ,1237.55,1264.4,1235,1257.3,1264,1237.55,21226,26477097.05,10-JUL-2018,1736,INE769A01020,
AARVEEDEN,EQ,32.55,32.55,30.5,31.35,31.25,31.25,12101,380527.5,10-JUL-2018,73,INE273D01019,
AARVI,SM,58.8,58.8,58.8,58.8,58.8,56,22000,1293600,10-JUL-2018,11,INE754X01016,
ABAN,EQ,113.5,116.7,111.6,114.2,113.75,113.25,744306,85250618.35,10-JUL-2018,8643,INE421A01028,
ABB,EQ,1211.35,1235,1205.2,1228.4,1228,1201.15,89360,109572314.45,10-JUL-2018,8312,INE117A01022,
ABBOTINDIA,EQ,7171.95,7171.95,7065.1,7090.9,7090,7152,10200,72520873.8,10-JUL-2018,1067,INE358A01014,
ABCAPITAL,EQ,128.4,132.15,127.95,130.9,131,127.95,1733408,226415265.4,10-JUL-2018,17526,INE674K01013,
ABFRL,EQ,139.8,141.75,138.1,138.95,138.35,138.9,453441,63428523.05,10-JUL-2018,3603,INE647O01011,
ABGSHIP,BZ,6,6,5.6,5.75,5.9,5.75,22199,127096.25,10-JUL-2018,51,INE067H01016,
ACC,EQ,1378.8,1395,1362,1371,1373.25,1375.8,511695,707770799.35,10-JUL-2018,17802,INE012A01025,
ACCELYA,EQ,1148.7,1158.75,1139.45,1149.75,1143.05,1149.85,2190,2518065.25,10-JUL-2018,175,INE793A01012,
ACCURACY,SM,87,88.5,87,87.25,87.25,87,9600,843280,10-JUL-2018,6,INE648Z01015,
ACE,EQ,128.9,133,127.1,133,133,126.7,356481,46705333.8,10-JUL-2018,2938,INE731H01025,
ACEINTEG,SM,35,35,35,35,35,37,3000,105000,10-JUL-2018,1,INE543V01017,
ADANIENT,EQ,113,115.35,112.1,114.1,115,111.65,5607485,638420346.9,10-JUL-2018,25431,INE423A01024,
ADANIGREEN,EQ,30.55,31.85,30.25,31.1,31,30.95,492511,15338719.1,10-JUL-2018,5831,INE364U01010,
ADANIPORTS,EQ,367.55,375.3,367.55,370.45,371.3,366.95,1656692,616219546.9,10-JUL-2018,31812,INE742F01042,
ADANIPOWER,EQ,16.6,17.5,16.55,17.35,17.4,16.55,13163101,224978436,10-JUL-2018,12869,INE814H01011,
ADANITRANS,EQ,161.15,162.4,156,160.4,160,161.55,484788,77438975.75,10-JUL-2018,4494,INE931S01010,
ADFFOODS,EQ,245.25,257.5,243.15,252.7,252.35,248.05,191923,48401517.1,10-JUL-2018,3942,INE982B01019,
ADHUNIK,EQ,4.5,4.5,4.4,4.5,4.5,4.3,295675,1327144.85,10-JUL-2018,170,INE400H01019,
ADHUNIKIND,EQ,75,79.5,72.1,78.5,78.7,76.65,26043,1979249.25,10-JUL-2018,322,INE452L01012,
ADLABS,EQ,38.8,39.65,37.35,38.3,37.9,38.45,70498,2736826,10-JUL-2018,747,INE172N01012,
ADORWELD,EQ,297.8,303,293,296.15,294.95,288.85,10412,3087577.25,10-JUL-2018,271,INE045A01017,
ADROITINFO,EQ,30.5,31.85,29.55,30.95,31.2,30.25,46229,1424344.75,10-JUL-2018,266,INE737B01033,
ADSL,EQ,16.6,17.1,16.4,16.85,16.9,16.6,28805,483766,10-JUL-2018,155,INE102I01027,
ADVANIHOTR,EQ,53,53.45,51.95,52.15,52.6,52.6,3379,177624.8,10-JUL-2018,74,INE199C01026,
ADVENZYMES,EQ,211.15,217.85,211.15,215.35,215.35,210.7,87246,18770920.5,10-JUL-2018,2129,INE837H01020,
AEGISCHEM,EQ,231.05,238.4,231,237.9,237.5,227.2,212141,49895986.9,10-JUL-2018,4412,INE208C01025,
AFL,EQ,56.1,56.15,56.1,56.15,56.15,54.95,301,16886.65,10-JUL-2018,6,INE020G01017,
AGARIND,EQ,272.55,283.5,267.05,272.45,271.2,272.6,995,277290.55,10-JUL-2018,50,INE204E01012,
AGCNET,EQ,102.55,114.85,102.55,109.3,112.95,106.1,4729,512122.5,10-JUL-2018,76,INE676A01019,
AGLSL,EQ,84.85,84.85,81.15,81.55,81.15,82.5,305,24881.45,10-JUL-2018,11,INE517U01013,
AGRITECH,EQ,105.9,115,103.2,108.3,108.05,103.4,71909,7874405.8,10-JUL-2018,1453,INE449G01018,
AGROPHOS,SM,35.5,35.7,35.4,35.7,35.7,35.65,36000,1279200,10-JUL-2018,5,INE740V01019,
AHLEAST,EQ,263.5,267.35,258.05,264.95,263.95,262.8,1024,268416.5,10-JUL-2018,93,INE926K01017,
AHLUCONT,EQ,335,346.9,335,340.35,341,336.85,6730,2298875,10-JUL-2018,243,INE758C01029,
AHLWEST,BE,320.3,320.3,300.05,300.75,300.05,305.05,74,22273.3,10-JUL-2018,12,INE915K01010,
AIAENG,EQ,1581.05,1624.3,1573.5,1610.5,1617,1580.65,13782,22006994.7,10-JUL-2018,1907,INE212H01026,
