SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,38.45,38.45,37.5,37.55,37.6,37.55,20502,771359.65,24-SEP-2019,180,INE144J01027,
21STCENMGM,EQ,12.5,12.5,12.1,12.2,12.2,12.3,300,3686,24-SEP-2019,4,INE253B01015,
3IINFOTECH,EQ,2.15,2.2,2.1,2.2,2.2,2.15,557084,1210609.25,24-SEP-2019,339,INE748C01020,
3MINDIA,EQ,20450,20699.95,19600,19722.3,19686.55,20379.15,2556,50951993.6,24-SEP-2019,1309,INE470A01017,
5PAISA,EQ,156.5,156.65,155,156.65,156.65,149.2,2380,372701.45,24-SEP-2019,45,INE618L01018,
63MOONS,EQ,146.35,146.95,135.35,137.55,135.35,142.45,383130,54332289,24-SEP-2019,5057,INE111B01023,
75GS2034,GS,96.19,96.19,96.19,96.19,96.19,101.19,505,48575.95,24-SEP-2019,2,IN0020040039,
813GS2045,GS,97.59,97.59,97.59,97.59,97.59,102.69,1090,106373.1,24-SEP-2019,4,IN0020150044,
8KMILES,BZ,62,62,59,59,59,62.1,10191,601569,24-SEP-2019,106,INE650K01021,
A2ZINFRA,EQ,11,11.1,10.35,11,10.95,10.65,312758,3374926.45,24-SEP-2019,542,INE619I01012,
AARON,SM,48,48,48,48,48,48,3300,158400,24-SEP-2019,1,INE721Z01010,
AARTIDRUGS,EQ,480,487.95,466,482.9,482,478.95,9392,4494658.2,24-SEP-2019,954,INE767A01016,
AARTIIND,EQ,1687,1687,1632.65,1637.8,1642,1674.15,60505,100112782.4,24-SEP-2019,7389,INE769A01020,
AARVEEDEN,EQ,17.8,18.4,16.65,17.45,17.8,18.3,2831,49342.6,24-SEP-2019,82,INE273D01019,
AAVAS,EQ,1609,1639.75,1560.1,1585.25,1580,1601.35,16189,25719667.25,24-SEP-2019,3387,INE216P01012,
ABAN,EQ,31,31.65,30.6,30.6,30.6,32.2,70356,2164839.55,24-SEP-2019,551,INE421A01028,
ABB,EQ,1570,1581,1545,1573.35,1567,1553.25,137947,216160390.25,24-SEP-2019,9512,INE117A01022,
ABBOTINDIA,EQ,10750,10988.8,10750,10807.45,10850,10716.3,6799,73582140.7,24-SEP-2019,1806,INE358A01014,
ABCAPITAL,EQ,93.35,95,90.65,90.85,90.95,93.2,1394289,128197980.25,24-SEP-2019,9720,INE674K01013,
ABFRL,EQ,216,216,206.55,211.45,210.6,213.55,371500,78459253.4,24-SEP-2019,6905,INE647O01011,
ABINFRA,SM,19.25,19.25,19.25,19.25,19.25,18.35,4000,77000,24-SEP-2019,1,INE00YB01017,
ABMINTLTD,BE,13.9,13.9,13.9,13.9,13.9,14.6,50,695,24-SEP-2019,2,INE251C01017,
ABSLNN50ET,EQ,279.6,279.6,277.92,278.52,278.52,280.78,571,159079.07,24-SEP-2019,6,INF209KB1B87,
ABSLRIF6RG,MF,7.12,7.12,7.12,7.12,7.12,7.02,5000,35600,24-SEP-2019,1,INF209KB1LL4,
ACC,EQ,1670,1672,1622,1650.8,1652,1675.75,609163,1002447504.1,24-SEP-2019,27704,INE012A01025,
ACCELYA,EQ,860.95,860.95,853,854.15,853,860.95,1912,1636763.65,24-SEP-2019,178,INE793A01012,
ACCURACY,SM,37.5,37.6,36.15,36.85,37.6,36,28800,1066560,24-SEP-2019,18,INE648Z01015,
ACE,EQ,73,74.5,69.85,72.05,72.25,70.95,577992,41433647.75,24-SEP-2019,4055,INE731H01025,
ADANIENT,EQ,151.25,153,145.4,148.05,147.2,152.4,4576924,681934178.9,24-SEP-2019,24217,INE423A01024,
ADANIGAS,EQ,133.05,136.9,131.75,133.1,133.5,135.35,491534,65910234.9,24-SEP-2019,5264,INE399L01023,
ADANIGREEN,EQ,52,53.5,51.3,52.7,52.6,52.2,763788,40142051.9,24-SEP-2019,3268,INE364U01010,
ADANIPORTS,EQ,409.95,417.5,403.95,413.85,413.85,410.95,3112368,1285168990.7,24-SEP-2019,72213,INE742F01042,
ADANIPOWER,EQ,66.4,68.2,65.7,67.6,67.4,65.9,20451509,1368877888.3,24-SEP-2019,59888,INE814H01011,
ADANITRANS,EQ,232,237.2,230.6,232.5,232.9,232.55,73384,17132954.55,24-SEP-2019,2518,INE931S01010,
ADFFOODS,EQ,284.95,293,280.5,283.75,283.5,283.5,30235,8697448.05,24-SEP-2019,1117,INE982B01019,
ADHUNIK,BZ,1.1,1.1,1.05,1.05,1.05,1.1,705,740.5,24-SEP-2019,3,INE400H01019,
