SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
ABANLLOYD,EQ,22.25,22.7,21.5,21.9,22,23.25,1386,30676.6,14-SEP-2000,
ABB,EQ,224.2,227.5,224,224.05,224,224.65,7935,1783660.75,14-SEP-2000,
ABBALPO,EQ,19.15,20,19.15,19.95,19.95,19.2,8531,168125.45,14-SEP-2000,
ABBOTTLAB,EQ,543,559.25,539,539.9,539,543.05,1338,728128,14-SEP-2000,
ABGHEAVY,EQ,19.1,19.7,19.1,19.7,19.7,19.3,900,17520,14-SEP-2000,
ABSIND,EQ,31,31,29.15,29.3,29.3,29.3,2850,83830,14-SEP-2000,
ACC,EQ,115.8,115.8,113.15,113.8,114,115.2,667708,76244450.7,14-SEP-2000,
ADANIEXPO,EQ,598.5,603.5,597,599.15,597.4,598.35,10225,6135115.5,14-SEP-2000,
ADITYAINTL,EQ,48.75,48.75,48.75,48.75,48.75,46,100,4875,14-SEP-2000,
ADVANIORLI,EQ,16,16,15.9,15.9,15.9,16,700,11190,14-SEP-2000,
AFTEKINFO,BE,1761,1929.95,1722.2,1837,1872,1786.95,5166,9766928.6,14-SEP-2000,
AGREVOIND,EQ,206.05,219.85,206,210,210,218.95,1009,213313.7,14-SEP-2000,
AGRODUTCH,EQ,83.35,83.35,83.35,83.35,83.35,39.4,2,166.7,14-SEP-2000,
AHMEDELEC,EQ,43,43.15,43,43.1,43.1,45.45,200,8610.95,14-SEP-2000,
AJANTPHARM,EQ,124.5,125,120.8,123.45,122.6,120.25,2560,316412.25,14-SEP-2000,
AKARLAMIN,EQ,3.5,3.6,3.5,3.5,3.5,3.6,1200,4250,14-SEP-2000,
AKSHOPTFBR,EQ,98.65,98.65,86,92.55,93,91.65,298372,27760058.95,14-SEP-2000,
ALBRMORARJ,EQ,148,148,130,132,132,138,250,33725,14-SEP-2000,
ALEMBICLTD,EQ,182.35,182.35,171.1,175.25,175.25,181.55,2110,370227.75,14-SEP-2000,
ALFALAVAL,EQ,140.5,140.5,137,137.05,138.9,137,160,22196.9,14-SEP-2000,
ALKYLAMINE,EQ,25.75,25.75,24.15,24.2,24.2,25.15,895,22001.25,14-SEP-2000,
ALOKTEXT,EQ,20.65,21.15,20.35,21.05,20.9,20.65,34506,714032.4,14-SEP-2000,
ALPICFIN,EQ,33,33,28.35,31.85,31.9,30.65,8600,264165,14-SEP-2000,
ALPSINDUS,EQ,152,152,150,150,150,152,900,135820,14-SEP-2000,
AMARAJABAT,EQ,70.55,72.4,70,71.3,71.15,71.4,5320,377078.5,14-SEP-2000,
AMBASARABH,EQ,9.8,9.85,9.5,9.85,9.85,9.95,2508,24268.55,14-SEP-2000,
AMERICADRY,EQ,7,7,7,7,7,6.45,200,1400,14-SEP-2000,
AMFORGEIND,EQ,6.2,6.2,5.95,5.95,5.95,6.7,1200,7190,14-SEP-2000,
AMTEKAUTO,EQ,98.15,106,96.5,102,102,101.9,39300,3959415,14-SEP-2000,
AMTREXAPPL,EQ,20.5,21.25,19.75,20.45,20.4,20.05,1400,28962.5,14-SEP-2000,
ANAMALFIN,EQ,4.55,4.95,4.55,4.95,4.95,4.5,400,1860,14-SEP-2000,
ANDHRAPET,EQ,3.8,4.7,3.8,4.5,4.7,4,10700,44065,14-SEP-2000,
ANDHRSUGAR,EQ,21,21,21,21,21,22,300,6300,14-SEP-2000,
ANDRAVALLY,EQ,67.75,67.75,67.5,67.5,67.5,67.55,1804,121820,14-SEP-2000,
ANSALHOUS,EQ,6.1,6.7,6.05,6.5,6.5,6.8,1000,6275,14-SEP-2000,
ANSALPROP,EQ,10,10.5,10,10.5,10.5,10.3,800,8275,14-SEP-2000,
ANTGRAPHIC,EQ,9.55,11,9.5,10.45,10.8,11.65,2600,27480,14-SEP-2000,
APCOTEXLAT,EQ,18.05,18.05,18,18,18,18,2050,36950,14-SEP-2000,
APOLLOHOSP,EQ,245,245,220.15,231.15,230,250.1,12581,2871177.85,14-SEP-2000,
APOLLOTYRE,EQ,83.05,83.8,82.4,83.1,83.2,83.45,37776,3140172.45,14-SEP-2000,
APOWERTOOL,EQ,3.7,4.4,3.5,3.65,3.75,3.7,306711,1171869.3,14-SEP-2000,
APPLECREDT,EQ,13.75,13.75,13.75,13.75,13.75,13.75,300,4125,14-SEP-2000,
APPLEIND,EQ,7.3,7.3,7,7,7,7.1,6800,47965,14-SEP-2000,
APTECH,EQ,600,609.8,588,594.45,596.75,598.15,174637,104714268.95,14-SEP-2000,
ARCHIES,BE,300,310,298.7,304.35,305,296.7,1577,475146.3,14-SEP-2000,
ARIHANTCRE,BE,20.5,21.5,20.5,21,21,21,8498,178393.6,14-SEP-2000,
ARIHANTRED,EQ,1.55,1.55,1.5,1.5,1.5,1.75,200,305,14-SEP-2000,
ARVINDMILL,EQ,13.25,13.5,12.5,12.6,12.75,13.15,392079,5107472.95,14-SEP-2000,
ASAHIINDIA,EQ,449.95,458,449.95,458,458,454.95,586,266619.2,14-SEP-2000,
ASHIMASYN,EQ,40.25,40.5,36.15,36.5,36.5,39.25,1840,69295,14-SEP-2000,
ASHKLEYFIN,BE,29.5,29.75,28,28,28,27.85,1047,30773.25,14-SEP-2000,
ASHOKLEY,EQ,45,45.3,44,44.05,44.45,45.25,47605,2131885.3,14-SEP-2000,
ASIANELEC,EQ,39.8,39.8,38.15,38.15,38.15,40.25,51,1947.3,14-SEP-2000,
ASIANHOTEL,EQ,84.5,84.5,82,82,82,83.1,690,57046,14-SEP-2000,
ASIANPAINT,EQ,253.9,255,245,246.75,251,252.35,8343,2080031.6,14-SEP-2000,
ASTRAIDL,EQ,315,334.9,310,326.95,328,313.6,4469,1441661.45,14-SEP-2000,
ATCOIND,BE,117,117,96.55,97,97,114.9,32641,3376918.7,14-SEP-2000,
ATLASCOPCO,EQ,106,107.95,105,105,106,106,512,54134.4,14-SEP-2000,
ATLASCYCLE,EQ,96.9,97,94.5,95.25,95.25,96,837,79996.4,14-SEP-2000,
ATULPROD,EQ,10.5,10.5,10.35,10.35,10.35,10.35,365,3792.75,14-SEP-2000,
ATVPETRO,EQ,3.1,3.1,3.05,3.05,3.05,3.05,2000,6150,14-SEP-2000,
AUROPHARMA,EQ,540,542,522,528.25,527,536.5,30414,16222134.45,14-SEP-2000,
AUTOLITIND,EQ,16.85,16.95,16.5,16.5,16.5,17,400,6685,14-SEP-2000,
AUTORIDFIN,EQ,6.6,6.6,6.6,6.6,6.6,8.4,200,1320,14-SEP-2000,
