SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,25.05,26.35,25,26.35,0.0,25.5,300,7640,17-JUL-1997,
21STCENMGM,EQ,1.65,1.65,1.65,1.65,0.0,1.85,100,165,17-JUL-1997,
AARTIDRUGS,EQ,12.8,13.25,12.75,13.25,0.0,12.25,4800,62585,17-JUL-1997,
AARTIIND,EQ,25.5,25.5,24.75,24.75,0.0,25.55,1300,32930,17-JUL-1997,
ABANLLOYD,EQ,64,64,63.5,63.55,0.0,64,700,44615,17-JUL-1997,
ABB,EQ,615,619,610.5,615.1,0.0,623,1400,861507.5,17-JUL-1997,
ABBOTTLAB,EQ,281,286,281,286,0.0,260,1000,284650,17-JUL-1997,
ABGHEAVY,EQ,35.25,35.25,33,33.4,0.0,35.55,5200,177015,17-JUL-1997,
ABSIND,EQ,56.5,58.95,55.55,57,0.0,59,3000,172007.5,17-JUL-1997,
ACC,BE,1508,1508,1500,1500,0.0,1502,6,9040,17-JUL-1997,
ACC,EQ,1510,1516.95,1452.25,1475.3,0.0,1513.85,774830,1145866433.75,17-JUL-1997,
ACELAB,EQ,17.85,18.3,17.8,18.1,0.0,18.6,3500,63115,17-JUL-1997,
ADANIEXPO,EQ,287,289,281,281.05,0.0,284.9,2000,567495,17-JUL-1997,
ADITYAINTL,EQ,70.75,70.75,70.75,70.75,0.0,70.5,500,35375,17-JUL-1997,
ADITYASPIN,EQ,1.7,1.7,1.7,1.7,0.0,1.7,100,170,17-JUL-1997,
ADVANIORLI,EQ,43.5,44.5,43.25,44.5,0.0,44.9,2700,118175,17-JUL-1997,
AEC,EQ,5.5,5.5,5.5,5.5,0.0,5.5,300,1650,17-JUL-1997,
AEGISCHEM,EQ,20,20,19,19,0.0,19.5,5850,113137.5,17-JUL-1997,
AGRODUTCH,EQ,4.7,4.7,4.55,4.55,0.0,4.6,800,3695,17-JUL-1997,
AHMEDELEC,EQ,77,80.4,75,79.35,0.0,77.45,15250,1180742.5,17-JUL-1997,
AHMEDFORGE,EQ,36,36,36,36,0.0,36.75,300,10800,17-JUL-1997,
AIMCOPEST,EQ,7.1,7.25,6.2,6.2,0.0,7.2,12300,79230,17-JUL-1997,
AKAIMPEX,EQ,4.5,4.5,4.5,4.5,0.0,4.5,600,2700,17-JUL-1997,
AKARLAMIN,EQ,4.25,4.35,4.25,4.3,0.0,4.5,8900,38240,17-JUL-1997,
AKGACOUST,EQ,7.5,7.5,7.5,7.5,0.0,7.95,100,750,17-JUL-1997,
ALFALAVAL,EQ,119.4,122.8,119.4,122.8,0.0,121.25,4950,602242.5,17-JUL-1997,
ALIANCREDT,EQ,9.4,10.7,9.4,10,0.0,9.95,1200,11975,17-JUL-1997,
ALKYLAMINE,EQ,70,71,67.2,67.2,0.0,67.2,4200,287797.5,17-JUL-1997,
ALLIEDRES,EQ,14.4,14.4,14.4,14.4,0.0,15.45,400,5760,17-JUL-1997,
ALMBICHEM,EQ,748.3,775,745,765,0.0,727,225,171613,17-JUL-1997,
ALOKTEXT,EQ,12.9,13.45,12.8,13.3,0.0,14,1800,23380,17-JUL-1997,
ALPHADRUG,EQ,13.4,13.4,12.05,12.65,0.0,12.85,10200,126795,17-JUL-1997,
ALPICFIN,EQ,45.4,45.4,44,44.5,0.0,45.5,3900,173785,17-JUL-1997,
ALPINEIND,EQ,14.3,15,14.3,15,0.0,14.95,1750,26095,17-JUL-1997,
ALPSINDUS,EQ,36.95,36.95,36.95,36.95,0.0,36.25,100,3695,17-JUL-1997,
ALSAMARINE,EQ,2.6,2.6,2.6,2.6,0.0,2.65,100,260,17-JUL-1997,
ALTOS,EQ,17,17.4,17,17.3,0.0,17.2,3200,55170,17-JUL-1997,
AMARAJABAT,EQ,74,75,73.7,74,0.0,74.4,5800,431860,17-JUL-1997,
AMBASARABH,EQ,11.25,11.5,11.1,11.25,0.0,11.75,6700,76675,17-JUL-1997,
AMBUJELCST,EQ,2,2,2,2,0.0,2.25,400,800,17-JUL-1997,
AMERICADRY,EQ,5.75,6,5.65,6,0.0,5.95,4800,28290,17-JUL-1997,
AMFORGEIND,EQ,23,23,22.25,22.25,0.0,22.55,200,4525,17-JUL-1997,
AMITSPIN,EQ,4,4.2,4,4.2,0.0,4.25,300,1240,17-JUL-1997,
AMRUTIND,EQ,5.05,5.05,4.5,4.75,0.0,5.05,57300,269550,17-JUL-1997,
AMTEKAUTO,EQ,28.7,28.9,28,28,0.0,29,2600,74120,17-JUL-1997,
AMTREXAPPL,EQ,18.55,20.35,18.05,19.75,0.0,18.5,10500,200445,17-JUL-1997,
ANAGRAMFIN,EQ,31.1,32.25,31.1,31.75,0.0,31.9,1100,34800,17-JUL-1997,
ANAMALFIN,EQ,16.6,16.7,16.4,16.6,0.0,16.95,1100,18285,17-JUL-1997,
ANDHRAPET,EQ,5,5.5,4.9,5.15,0.0,5,11600,59810,17-JUL-1997,
ANDHRSUGAR,EQ,47.5,47.5,47.5,47.5,0.0,49,100,4750,17-JUL-1997,
ANDRAVALLY,EQ,83,89,83,88.7,0.0,84.25,67650,5857502.5,17-JUL-1997,
ANSALHOUS,EQ,14.1,14.8,14.1,14.75,0.0,14.75,4700,68700,17-JUL-1997,
ANSALPROP,EQ,22.65,22.65,22,22,0.0,23.05,300,6730,17-JUL-1997,
ANTFRIBEAR,EQ,54.75,54.75,52,54.25,0.0,55.25,550,29302.5,17-JUL-1997,
APCOTEXLAT,EQ,92.7,92.7,92.7,92.7,0.0,86.6,1000,92700,17-JUL-1997,
APOLLOHOSP,EQ,30.3,30.95,30.05,30.95,0.0,31.3,2400,73330,17-JUL-1997,
APOLLOTYRE,EQ,121.4,121.4,119.25,120.2,0.0,121.65,13900,1670257.5,17-JUL-1997,
APPAPER,EQ,875,879,870,870,0.0,870,65,56910.5,17-JUL-1997,
APPLECREDT,EQ,22.6,22.6,22.4,22.5,0.0,23.25,1500,33670,17-JUL-1997,
APPLEIND,EQ,12,12,11.6,11.75,0.0,12.15,4100,48230,17-JUL-1997,
APRAYON,EQ,33.5,34,33.5,34,0.0,33.55,4300,146145,17-JUL-1997,
APTECH,EQ,388.95,398.95,388.95,396.75,0.0,388.8,22500,8903145,17-JUL-1997,
ARAVALISEC,EQ,4.5,4.5,4.5,4.5,0.0,4.5,550,2475,17-JUL-1997,
ARENTERP,EQ,6.75,6.75,6.75,6.75,0.0,6.9,200,1350,17-JUL-1997,
ARIHANTCOT,EQ,1.85,2.15,1.85,2.1,0.0,2.1,2500,5185,17-JUL-1997,
ARIHANTCRE,EQ,6,6,6,6,0.0,5.2,100,600,17-JUL-1997,
ARIHANTIND,EQ,2.1,2.1,1.8,1.95,0.0,2.1,3050,5815,17-JUL-1997,
ARIHANTRED,EQ,1.6,1.6,1.6,1.6,0.0,1.55,400,640,17-JUL-1997,
ARTSONENGG,EQ,9.2,9.2,8.5,8.5,0.0,9.35,1800,16045,17-JUL-1997,
ARUNASUGAR,EQ,8.5,8.75,8.5,8.75,0.0,8.5,1200,10447.5,17-JUL-1997,
ARVINDMILL,EQ,140.1,140.5,138.15,139.65,0.0,140.6,40250,5604742.5,17-JUL-1997,
ARVINDPOLY,EQ,11.5,11.85,11.5,11.5,0.0,11.9,2200,25380,17-JUL-1997,
ARYAFINFAB,EQ,4.6,4.6,4.05,4.25,0.0,4.15,2600,11530,17-JUL-1997,
ASHAPURMIN,EQ,81,81,81,81,0.0,81,200,16200,17-JUL-1997,
ASHIMASYN,EQ,42.5,43.5,42.05,42.75,0.0,43.1,2900,123480,17-JUL-1997,
ASHKLEYFIN,EQ,39.5,40,39.5,39.7,0.0,40,6300,250070,17-JUL-1997,
ASHOKALCO,EQ,25.5,25.5,25,25,0.0,26,300,7600,17-JUL-1997,
ASHOKLEY,EQ,87,87,85,85.75,0.0,87.2,69350,5956740,17-JUL-1997,
ASHOKORG,EQ,31.9,31.9,31.9,31.9,0.0,29,300,9570,17-JUL-1997,
ASIANALLOY,EQ,7.5,7.75,7.5,7.75,0.0,7.5,600,4575,17-JUL-1997,
ASIANCABLE,EQ,4.05,4.4,4.05,4.4,0.0,4,700,2975,17-JUL-1997,
ASIANCOFFE,EQ,41.05,42.5,40.55,41,0.0,42.05,12700,524475,17-JUL-1997,
ASIANCONSO,EQ,1.4,1.45,1.4,1.4,0.0,1.65,1700,2395,17-JUL-1997,
ASIANELEC,EQ,138,140,136.55,138.9,0.0,140.6,3750,518525,17-JUL-1997,
ASIANHOTEL,EQ,252,252,248.75,249.8,0.0,252.7,6900,1726397.5,17-JUL-1997,
ASIANPAINT,EQ,350,351,342,348.15,0.0,350.8,36050,12539330,17-JUL-1997,
ASILIND,EQ,17.5,17.5,17.5,17.5,0.0,17.6,100,1750,17-JUL-1997,
ASOCALCHOL,EQ,7.9,8.25,7.9,8.25,0.0,8.05,1000,8040,17-JUL-1997,
ASSAMCO,EQ,46.5,49,46.5,46.5,0.0,47,3200,151915,17-JUL-1997,
ATASHIND,EQ,2,2.1,2,2,0.0,2.2,1100,2220,17-JUL-1997,
ATCOIND,EQ,43,45,43,45,0.0,44.55,1700,75130,17-JUL-1997,
ATLANTSPG,EQ,12,12.65,11.8,12.3,0.0,12.05,500,6105,17-JUL-1997,
ATLASCOPCO,EQ,272,272,266,268,0.0,279,450,120950,17-JUL-1997,
ATLASCYCLE,EQ,68,69,67.5,67.7,0.0,71.5,650,44297.5,17-JUL-1997,
ATULPROD,EQ,26.25,26.25,25.3,25.5,0.0,26.35,5450,139377.5,17-JUL-1997,
ATVPETRO,EQ,3.05,3.3,3.05,3.25,0.0,3.2,3500,10790,17-JUL-1997,
ATVPROJ,EQ,4.8,4.8,4.3,4.35,0.0,4.85,8700,39345,17-JUL-1997,
AUROPHARMA,EQ,81,81,78.05,81,0.0,81,1000,80155,17-JUL-1997,
AUTOCORP,EQ,50.25,50.55,50.05,50.05,0.0,52,600,30160,17-JUL-1997,
AUTOLEC,EQ,51,51,46.1,47.9,0.0,47.7,5000,237080,17-JUL-1997,
AUTOLITIND,EQ,67.9,67.9,66.1,66.5,0.0,68.1,600,39965,17-JUL-1997,
AUTOPALIND,EQ,12.55,12.55,11.35,11.35,0.0,12.6,6100,71935,17-JUL-1997,
AUTORIDFIN,EQ,13.9,14,13.75,13.75,0.0,14.25,500,6940,17-JUL-1997,
AVERY,EQ,67.05,67.55,67.05,67.15,0.0,68.6,800,53875,17-JUL-1997,
BAGWATIGAS,EQ,4.75,5.4,4.75,5.4,0.0,4.8,800,4050,17-JUL-1997,
BAGYAMETAL,EQ,22.5,22.5,22.5,22.5,0.0,22.5,200,4500,17-JUL-1997,
BAJAJAUTO,EQ,832.8,869,828.5,864.35,0.0,830.6,286900,244350062.5,17-JUL-1997,
BAJAJHIND,EQ,65,67.2,65,65.9,0.0,63.3,400,26320,17-JUL-1997,
BAJAJTEMPO,EQ,218,222,217,220.05,0.0,219.55,1100,240775,17-JUL-1997,
