SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,30.25,31.5,30.25,31.35,31.25,30.7,94069,2912093.1,13-SEP-2013,764,INE144J01027,
3IINFOTECH,EQ,4.25,4.45,4.25,4.35,4.45,4.25,468008,2033790.95,13-SEP-2013,696,INE748C01020,
3MINDIA,EQ,3052.05,3097,2968.5,2999.6,2968.5,3098,1064,3238703.75,13-SEP-2013,95,INE470A01017,
A2ZMES,EQ,10.05,10.1,9.75,10,10,10.1,84258,843673.25,13-SEP-2013,258,INE619I01012,
AARTIDRUGS,EQ,204,210.7,192,194.65,193.15,199.9,1310,256136.9,13-SEP-2013,72,INE767A01016,
AARTIIND,EQ,67.5,71.45,66.1,70.25,69.8,68.1,8588,599898,13-SEP-2013,277,INE769A01020,
AARVEEDEN,EQ,31,31.5,30.5,30.5,30.5,30.9,1483,45814.95,13-SEP-2013,49,INE273D01019,
ABAN,EQ,229.95,230.9,221.6,222.95,222.2,228.45,233912,52774498.6,13-SEP-2013,15802,INE421A01028,
ABB,EQ,552,575,540.25,562.45,560,549.25,115699,64442261.4,13-SEP-2013,6467,INE117A01022,
ABBOTINDIA,EQ,1378.15,1385.7,1370,1370.25,1382.9,1374.75,881,1209807.7,13-SEP-2013,196,INE358A01014,
ABCIL,BE,82,82.9,82,82.05,82.05,82.1,350,28882.5,13-SEP-2013,3,INE605B01016,
ABGSHIP,EQ,272.45,272.45,268,268.3,268,268.75,1198,322322.5,13-SEP-2013,211,INE067H01016,
ABIRLANUVO,EQ,1184.9,1199.7,1175,1186.5,1185.6,1188.15,132740,157547852.65,13-SEP-2013,9059,INE069A01017,
ACC,EQ,1033,1052,1026.45,1043.7,1045.05,1027.35,420328,438282593.25,13-SEP-2013,13776,INE012A01025,
ACCELYA,EQ,643,654.4,630.25,633.95,634,645.15,16423,10475963.75,13-SEP-2013,722,INE793A01012,
ACE,EQ,8.9,9.45,8.9,9.25,9.35,8.9,155893,1446280.85,13-SEP-2013,575,INE731H01025,
ACROPETAL,BE,5.7,5.75,5.45,5.45,5.45,5.7,4354,24597.1,13-SEP-2013,22,INE055L01013,
ADANIENT,EQ,138.4,143.75,138,141.05,141,136.55,3607963,509778715.05,13-SEP-2013,30123,INE423A01024,
ADANIPORTS,EQ,129.5,137,129.5,136.2,136,129.15,1256650,169299208.5,13-SEP-2013,17814,INE742F01042,
ADANIPOWER,EQ,35,36.7,35,36.05,36,34.9,6116880,221046563.5,13-SEP-2013,14198,INE814H01011,
ADFFOODS,EQ,42.7,46,42.15,44.45,44.9,42.65,5566,246617.55,13-SEP-2013,238,INE982B01019,
ADHUNIK,BL,24.7,24.7,24.7,24.7,24.7,32.2,5300000,130910000,13-SEP-2013,1,INE400H01019,
ADHUNIK,EQ,23.5,25.6,23.5,25.35,25,23.5,124903,3121291,13-SEP-2013,883,INE400H01019,
ADORWELD,EQ,96.9,96.9,95.1,95.65,95.8,94.95,1623,155935.6,13-SEP-2013,77,INE045A01017,
ADSL,EQ,20,20,19.15,19.4,19.15,20.05,40030,778893.5,13-SEP-2013,388,INE102I01027,
ADVANIHOTR,EQ,28.4,28.4,28.4,28.4,28.4,28,500,14200,13-SEP-2013,1,INE199C01026,
ADVANTA,EQ,128,128,124,125.1,124.9,124.8,7484,941662.15,13-SEP-2013,237,INE517H01028,
AEGISCHEM,EQ,128,129.5,125.5,126.6,125.55,129.55,6651,844590.85,13-SEP-2013,546,INE208C01017,
AFL,EQ,22,22,21.1,21.5,21.5,21.55,3478,74566.2,13-SEP-2013,19,INE020G01017,
AFTEK,BE,3.3,3.4,3.2,3.25,3.2,3.35,26160,85693.5,13-SEP-2013,37,INE796A01023,
AGCNET,EQ,86.95,87,80.05,80.85,80.2,85,1098,89737.1,13-SEP-2013,111,INE676A01019,
AHLEAST,EQ,119,119,119,119,119,119.3,4,476,13-SEP-2013,3,INE926K01017,
