SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 16-Dec-2024"," 112.00"," 112.50"," 112.50"," 112.50"," 112.50"," 112.50"," 112.50"," 1888"," 2.12"," 3"," 1888"," 100.00"
20MICRONS," BE"," 16-Dec-2024"," 254.51"," 254.00"," 254.00"," 245.50"," 247.00"," 246.77"," 248.05"," 47261"," 117.23"," 749"," -"," -"
21STCENMGM," BE"," 16-Dec-2024"," 92.87"," 91.01"," 93.01"," 91.01"," 92.00"," 91.06"," 91.35"," 16288"," 14.88"," 188"," -"," -"
360ONE," EQ"," 16-Dec-2024"," 1186.60"," 1186.80"," 1245.00"," 1184.60"," 1239.95"," 1242.40"," 1226.74"," 951845"," 11676.68"," 51197"," 493472"," 51.84"
3IINFOLTD," EQ"," 16-Dec-2024"," 32.69"," 32.66"," 33.19"," 32.06"," 32.07"," 32.25"," 32.48"," 797484"," 259.02"," 5062"," 369661"," 46.35"
3MINDIA," EQ"," 16-Dec-2024"," 31602.20"," 31602.20"," 31661.85"," 31265.75"," 31518.00"," 31494.35"," 31460.59"," 3936"," 1238.29"," 2359"," 2239"," 56.89"
3PLAND," EQ"," 16-Dec-2024"," 64.60"," 66.26"," 71.06"," 66.26"," 71.06"," 71.06"," 70.21"," 397807"," 279.31"," 3940"," 197438"," 49.63"
515GS2025," GS"," 16-Dec-2024"," 99.00"," 99.00"," 99.00"," 99.00"," 99.00"," 99.00"," 99.00"," 300"," 0.30"," 1"," 300"," 100.00"
563GS2026," GS"," 16-Dec-2024"," 102.55"," 98.79"," 98.79"," 98.73"," 98.73"," 98.73"," 98.76"," 20"," 0.02"," 2"," 10"," 50.00"
574GS2026," GS"," 16-Dec-2024"," 97.80"," 97.48"," 97.48"," 97.48"," 97.48"," 97.48"," 97.48"," 7"," 0.01"," 1"," 7"," 100.00"
579GS2030," GS"," 16-Dec-2024"," 95.37"," 95.01"," 95.01"," 93.29"," 93.29"," 93.29"," 94.15"," 20"," 0.02"," 2"," 10"," 50.00"
5PAISA," EQ"," 16-Dec-2024"," 494.00"," 500.50"," 501.85"," 493.00"," 494.50"," 494.25"," 497.13"," 21123"," 105.01"," 1725"," 8691"," 41.14"
622GS2035," GS"," 16-Dec-2024"," 95.05"," 99.47"," 99.47"," 99.47"," 99.47"," 99.47"," 99.47"," 1"," 0.00"," 1"," 1"," 100.00"
63MOONS," EQ"," 16-Dec-2024"," 852.90"," 895.50"," 895.50"," 895.50"," 895.50"," 895.50"," 895.50"," 67865"," 607.73"," 567"," 67865"," 100.00"
654GS2032," GS"," 16-Dec-2024"," 101.50"," 101.80"," 101.80"," 101.50"," 101.50"," 101.50"," 101.78"," 29"," 0.03"," 5"," 25"," 86.21"
664GS2027," GS"," 16-Dec-2024"," 99.06"," 99.05"," 100.30"," 99.05"," 100.30"," 100.30"," 100.19"," 2200"," 2.20"," 2"," 2000"," 90.91"
664GS2035," GS"," 16-Dec-2024"," 98.15"," 98.20"," 98.20"," 98.20"," 98.20"," 98.20"," 98.20"," 2869"," 2.82"," 1"," 2869"," 100.00"
667GS2035," GS"," 16-Dec-2024"," 100.00"," 100.00"," 100.48"," 100.00"," 100.48"," 100.48"," 100.03"," 12416"," 12.42"," 44"," 12416"," 100.00"
676GS2061," GS"," 16-Dec-2024"," 97.50"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 440"," 0.43"," 3"," 440"," 100.00"
679GS2034," GS"," 16-Dec-2024"," 99.90"," 99.90"," 100.05"," 99.90"," 100.05"," 100.05"," 99.91"," 1500"," 1.50"," 2"," 1500"," 100.00"
689GS2025," GS"," 16-Dec-2024"," 102.37"," 101.75"," 102.70"," 101.75"," 102.35"," 102.35"," 102.44"," 252"," 0.26"," 4"," 201"," 79.76"
695GS2061," GS"," 16-Dec-2024"," 101.00"," 98.48"," 99.95"," 98.48"," 99.95"," 99.95"," 99.95"," 501"," 0.50"," 2"," 501"," 100.00"
697GR2034," GS"," 16-Dec-2024"," 101.86"," 96.81"," 96.81"," 96.81"," 96.81"," 96.81"," 96.81"," 890"," 0.86"," 1"," 890"," 100.00"
699GS2026," GS"," 16-Dec-2024"," 101.00"," 101.25"," 101.30"," 101.15"," 101.21"," 101.21"," 101.28"," 12499"," 12.66"," 6"," 12099"," 96.80"
699GS2051," GS"," 16-Dec-2024"," 100.98"," 100.98"," 100.98"," 98.22"," 100.30"," 100.30"," 100.34"," 1493"," 1.50"," 18"," 1493"," 100.00"
702GS2027," GS"," 16-Dec-2024"," 100.47"," 101.00"," 101.40"," 100.40"," 101.20"," 101.19"," 101.07"," 14185"," 14.34"," 19"," 12612"," 88.91"
702GS2031," GS"," 16-Dec-2024"," 104.00"," 100.00"," 105.11"," 100.00"," 102.18"," 102.18"," 100.06"," 20601"," 20.61"," 24"," 20601"," 100.00"
704GS2029," GS"," 16-Dec-2024"," 101.92"," 101.95"," 101.95"," 101.94"," 101.94"," 101.94"," 101.94"," 4100"," 4.18"," 3"," 4100"," 100.00"
706GS2028," GS"," 16-Dec-2024"," 102.47"," 102.25"," 102.45"," 102.00"," 102.45"," 102.45"," 102.20"," 2500"," 2.55"," 4"," 2500"," 100.00"
709GS2054," GS"," 16-Dec-2024"," 103.10"," 103.10"," 103.25"," 103.10"," 103.25"," 103.25"," 103.17"," 199"," 0.21"," 2"," 199"," 100.00"
709GS2074," GS"," 16-Dec-2024"," 102.49"," 102.00"," 102.00"," 102.00"," 102.00"," 102.00"," 102.00"," 100"," 0.10"," 2"," 100"," 100.00"
710GS2029," GS"," 16-Dec-2024"," 103.45"," 101.26"," 102.75"," 101.26"," 102.75"," 102.75"," 102.44"," 3316"," 3.40"," 10"," 2916"," 87.94"
