SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 19-Nov-2024"," 112.30"," 110.20"," 113.00"," 110.20"," 112.00"," 110.50"," 110.58"," 11253"," 12.44"," 41"," 11253"," 100.00"
20MICRONS," BE"," 19-Nov-2024"," 223.80"," 219.35"," 223.80"," 219.35"," 223.80"," 223.80"," 219.98"," 86449"," 190.17"," 554"," -"," -"
21STCENMGM," BE"," 19-Nov-2024"," 107.55"," 105.39"," 105.39"," 105.39"," 105.39"," 105.39"," 105.39"," 7402"," 7.80"," 79"," -"," -"
360ONE," EQ"," 19-Nov-2024"," 1048.05"," 1051.15"," 1075.50"," 1039.05"," 1059.00"," 1065.50"," 1063.55"," 235557"," 2505.26"," 22000"," 110880"," 47.07"
3IINFOLTD," EQ"," 19-Nov-2024"," 26.54"," 26.69"," 27.24"," 26.31"," 26.55"," 26.65"," 26.95"," 324613"," 87.49"," 2514"," 148016"," 45.60"
3MINDIA," EQ"," 19-Nov-2024"," 31664.15"," 31900.00"," 32218.85"," 31325.00"," 31800.20"," 31901.90"," 31856.18"," 3644"," 1160.84"," 1931"," 620"," 17.01"
3PLAND," EQ"," 19-Nov-2024"," 46.21"," 45.51"," 48.00"," 45.51"," 46.70"," 46.11"," 46.71"," 44786"," 20.92"," 1187"," 26058"," 58.18"
563GS2026," GS"," 19-Nov-2024"," 98.12"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 1000"," 1.01"," 17"," 1000"," 100.00"
574GS2026," GS"," 19-Nov-2024"," 98.30"," 97.95"," 97.95"," 97.50"," 97.75"," 97.75"," 97.71"," 3144"," 3.07"," 8"," 3143"," 99.97"
5PAISA," EQ"," 19-Nov-2024"," 474.05"," 476.00"," 489.10"," 476.00"," 478.00"," 479.30"," 483.31"," 27569"," 133.24"," 2158"," 9895"," 35.89"
619GS2034," GS"," 19-Nov-2024"," 94.27"," 94.27"," 94.27"," 89.55"," 89.55"," 89.55"," 91.91"," 2"," 0.00"," 2"," 1"," 50.00"
63MOONS," EQ"," 19-Nov-2024"," 584.70"," 586.15"," 613.90"," 580.75"," 581.00"," 587.45"," 604.76"," 794576"," 4805.27"," 13291"," 388876"," 48.94"
645GS2029," GS"," 19-Nov-2024"," 92.29"," 96.90"," 96.90"," 87.67"," 87.67"," 87.67"," 92.29"," 8"," 0.01"," 2"," 4"," 50.00"
654GS2032," GS"," 19-Nov-2024"," 100.50"," 100.27"," 100.27"," 100.27"," 100.27"," 100.27"," 100.27"," 4000"," 4.01"," 1"," 4000"," 100.00"
667GS2035," GS"," 19-Nov-2024"," 101.32"," 101.31"," 101.31"," 100.04"," 100.08"," 100.08"," 100.06"," 9103"," 9.11"," 3"," 4606"," 50.60"
667GS2050," GS"," 19-Nov-2024"," 99.00"," 99.00"," 99.00"," 99.00"," 99.00"," 99.00"," 99.00"," 16594"," 16.43"," 8"," 16594"," 100.00"
679GS2034," GS"," 19-Nov-2024"," 100.17"," 100.17"," 100.17"," 100.17"," 100.17"," 100.17"," 100.17"," 99"," 0.10"," 1"," 99"," 100.00"
697GR2034," GS"," 19-Nov-2024"," 100.00"," 97.00"," 99.90"," 97.00"," 97.00"," 97.00"," 97.45"," 130"," 0.13"," 3"," 130"," 100.00"
699GS2026," GS"," 19-Nov-2024"," 100.70"," 100.52"," 100.52"," 100.52"," 100.52"," 100.52"," 100.52"," 1000"," 1.01"," 1"," 1000"," 100.00"
699GS2051," GS"," 19-Nov-2024"," 101.91"," 104.46"," 104.46"," 103.70"," 103.70"," 103.70"," 104.24"," 70"," 0.07"," 2"," 70"," 100.00"
702GS2027," GS"," 19-Nov-2024"," 103.12"," 103.15"," 103.89"," 103.15"," 103.20"," 103.20"," 103.16"," 5701"," 5.88"," 6"," 5701"," 100.00"
702GS2031," GS"," 19-Nov-2024"," 103.75"," 103.75"," 103.75"," 103.50"," 103.75"," 103.75"," 103.56"," 132"," 0.14"," 3"," 132"," 100.00"
704GS2029," GS"," 19-Nov-2024"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 300"," 0.31"," 3"," 300"," 100.00"
706GS2028," GS"," 19-Nov-2024"," 101.49"," 101.20"," 101.20"," 101.11"," 101.13"," 101.13"," 101.20"," 14169"," 14.34"," 5"," 14169"," 100.00"
709GS2054," GS"," 19-Nov-2024"," 103.27"," 103.26"," 103.26"," 102.50"," 103.19"," 103.19"," 103.04"," 400"," 0.41"," 4"," 400"," 100.00"
710GS2029," GS"," 19-Nov-2024"," 101.45"," 103.99"," 103.99"," 103.99"," 103.99"," 103.99"," 103.99"," 1"," 0.00"," 1"," 1"," 100.00"
717GS2030," GS"," 19-Nov-2024"," 101.59"," 101.57"," 101.59"," 101.57"," 101.57"," 101.57"," 101.57"," 4051"," 4.11"," 4"," 4051"," 100.00"
718GS2033," GS"," 19-Nov-2024"," 103.31"," 103.31"," 103.95"," 103.31"," 103.95"," 103.95"," 103.31"," 3110"," 3.21"," 5"," 3100"," 99.68"
718GS2037," GS"," 19-Nov-2024"," 104.34"," 104.34"," 104.34"," 104.21"," 104.21"," 104.21"," 104.26"," 1200"," 1.25"," 2"," 1200"," 100.00"
71GS2034," GS"," 19-Nov-2024"," 101.75"," 101.75"," 101.75"," 101.75"," 101.75"," 101.75"," 101.75"," 100"," 0.10"," 1"," 100"," 100.00"
723GS2039," GS"," 19-Nov-2024"," 103.75"," 105.55"," 105.80"," 105.55"," 105.80"," 105.80"," 105.56"," 2100"," 2.22"," 3"," 2100"," 100.00"
725GS2063," GS"," 19-Nov-2024"," 106.05"," 106.05"," 106.05"," 105.50"," 106.00"," 106.00"," 105.74"," 1900"," 2.01"," 7"," 1100"," 57.89"
726GS2032," GS"," 19-Nov-2024"," 103.71"," 103.71"," 104.39"," 103.71"," 104.39"," 104.39"," 104.15"," 44184"," 46.02"," 17"," 36241"," 82.02"
726GS2033," GS"," 19-Nov-2024"," 103.29"," 103.50"," 103.51"," 103.50"," 103.50"," 103.50"," 103.50"," 24700"," 25.57"," 6"," 24700"," 100.00"
727GS2026," GS"," 19-Nov-2024"," 100.75"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 4"," 0.00"," 1"," 4"," 100.00"
732GS2030," GS"," 19-Nov-2024"," 102.20"," 102.20"," 102.40"," 102.20"," 102.40"," 102.40"," 102.32"," 8600"," 8.80"," 10"," 8600"," 100.00"
733GS2026," GS"," 19-Nov-2024"," 101.38"," 101.45"," 101.55"," 101.30"," 101.55"," 101.32"," 101.30"," 34873"," 35.33"," 9"," 34871"," 99.99"
734GS2064," GS"," 19-Nov-2024"," 104.86"," 105.00"," 105.00"," 104.50"," 104.90"," 104.89"," 104.60"," 6816"," 7.13"," 21"," 6816"," 100.00"
736GS2052," GS"," 19-Nov-2024"," 105.50"," 106.50"," 106.50"," 106.50"," 106.50"," 106.50"," 106.50"," 3500"," 3.73"," 2"," 3500"," 100.00"
737GS2028," GS"," 19-Nov-2024"," 102.47"," 102.35"," 102.40"," 102.05"," 102.05"," 102.05"," 102.28"," 1900"," 1.94"," 14"," 1900"," 100.00"
738GS2027," GS"," 19-Nov-2024"," 104.42"," 104.41"," 104.55"," 104.30"," 104.51"," 104.51"," 104.43"," 121800"," 127.20"," 23"," 121790"," 99.99"
