SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
3IINFOTECH,EQ,112.4,113,108.3,109.65,110.85,113.6,331806,36648482.7,28-AUG-2008,
3MINDIA,EQ,1580,1625,1580,1620.85,1625,1562,791,1280423.75,28-AUG-2008,
AARTIDRUGS,EQ,53,54.2,53,53.25,53.25,54.2,3476,185582.4,28-AUG-2008,
AARTIIND,BE,44.15,45.45,44.15,44.95,45.45,45.25,9184,411949.2,28-AUG-2008,
AARVEEDEN,BE,64.75,64.75,62.6,62.8,62.6,64.7,867,55162.9,28-AUG-2008,
ABAN,EQ,2138,2158,2012,2024.6,2025,2131.05,441424,914785207.1,28-AUG-2008,
ABB,EQ,874,888,851.15,861.9,862,875.95,444906,388694012.55,28-AUG-2008,
ABGSHIP,EQ,366,366,351.2,353.2,354.5,358.05,22896,8096744.05,28-AUG-2008,
ABHISHEK,EQ,41.55,44,41.55,42.2,42,43.8,5016,212627.6,28-AUG-2008,
ABIRLANUVO,EQ,1314.85,1330,1296,1302.6,1300,1312.2,44654,58529691.3,28-AUG-2008,
ABSHEKINDS,EQ,15.2,15.2,14.25,14.35,14.4,14.7,49330,718457.95,28-AUG-2008,
ACC,EQ,560,571,542.05,548.2,548.7,558.3,551616,307310092.35,28-AUG-2008,
ACE,EQ,70.15,71,67.6,68.45,68.8,70.15,13557,941286.2,28-AUG-2008,
ADANIENT,EQ,574.75,575,552.2,559.05,560.45,566.1,106261,59801004,28-AUG-2008,
ADHUNIK,EQ,107.3,109.95,107.3,108.55,109,108.75,75596,8229672.45,28-AUG-2008,
ADLABSFILM,EQ,493,494.7,465.1,468.85,469.4,493.35,1454405,692293813.85,28-AUG-2008,
ADORWELD,EQ,127.5,129,126.6,127.1,127.7,128.5,3246,413973.9,28-AUG-2008,
ADSL,EQ,691.55,724.95,691.55,718.3,724.95,699.05,2227,1583418.15,28-AUG-2008,
ADVANIHOTR,EQ,59.4,59.4,56.1,58,58,57.7,776,44092.8,28-AUG-2008,
ADVANTA,EQ,778.4,778.4,702,755,702,769.2,532,401897.6,28-AUG-2008,
AEGISCHEM,EQ,163.75,170.05,163.75,166.55,166.1,170.6,1942,328174.3,28-AUG-2008,
AFL,EQ,88,90.85,88,89.1,89,86.15,11549,1032203.9,28-AUG-2008,
AFTEK,EQ,40.65,40.8,38.5,38.7,38.6,40.35,434495,17088306.15,28-AUG-2008,
AGRODUTCH,EQ,23.1,23.25,22.65,22.85,22.85,22.95,12230,279957.1,28-AUG-2008,
AHMEDFORGE,EQ,90.05,90.9,87.6,88.35,88,91.55,24072,2135762.7,28-AUG-2008,
AIAENG,EQ,1570,1724,1530,1541.55,1546,1549.45,1538,2380933.9,28-AUG-2008,
AIRDECCAN,EQ,79.15,80.6,75,75.75,75.5,79.75,545539,42047956.35,28-AUG-2008,
AJANTPHARM,EQ,81,83,81,81.25,81.25,82.15,390,31698.15,28-AUG-2008,
AKRUTI,EQ,820,934,807.1,900.5,873.35,823.9,2769760,2509700152.35,28-AUG-2008,
AKSHOPTFBR,EQ,42.3,42.4,39.65,40,40.5,40.7,3461,140829.75,28-AUG-2008,
ALBK,EQ,62.25,62.5,60,60.3,60.85,62.25,707531,42961383.2,28-AUG-2008,
ALCHEM,EQ,85,88,82,82.7,82.5,85,118491,9858410.5,28-AUG-2008,
ALEMBICLTD,EQ,42.95,42.95,42,42.05,42,42.05,95285,4028776.05,28-AUG-2008,
ALFALAVAL,EQ,799.9,799.9,791,795.4,799.2,805,179,142494.3,28-AUG-2008,
ALLCARGO,EQ,842.2,843.85,815,838.85,834,840.35,10985,9218392.55,28-AUG-2008,
ALLSEC,EQ,46.7,47.5,45,45.3,45.15,46.05,31522,1463302.3,28-AUG-2008,
ALMONDZ,EQ,28,28.25,28,28,28,29.8,2250,63225,28-AUG-2008,
ALOKTEXT,EQ,40,41.5,39.05,40,39.75,39.85,2711698,108133198.3,28-AUG-2008,
ALPA,EQ,23.5,23.5,21.25,22.6,22.2,23.45,15785,357551.8,28-AUG-2008,
