SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,38.7,39,37.5,38.25,38.8,38.3,174582,6675377.25,28-SEP-2016,413,INE144J01027,
3IINFOTECH,EQ,5.7,5.85,5.6,5.8,5.8,5.6,2191594,12635872.65,28-SEP-2016,698,INE748C01020,
3MINDIA,EQ,13119,13500,13070,13188.25,13195,13101.65,2303,30452656.3,28-SEP-2016,565,INE470A01017,
8KMILES,EQ,1980,2019.8,1965.1,1999.45,1999.9,1954.75,43010,85769263,28-SEP-2016,4342,INE650K01013,
A2ZINFRA,EQ,38.6,38.6,37.65,38,38.2,38.05,312685,11893501.3,28-SEP-2016,1773,INE619I01012,
AARTIDRUGS,EQ,603,641,603,638.65,636,606.65,49059,30916357.8,28-SEP-2016,2320,INE767A01016,
AARTIIND,EQ,613,623.95,607,608.3,607.15,610,30255,18497305.3,28-SEP-2016,994,INE769A01020,
AARVEEDEN,EQ,75.05,81.8,75.05,77.5,77.35,75.25,36568,2860480.9,28-SEP-2016,415,INE273D01019,
ABAN,EQ,205.5,207.3,203.2,203.85,203.7,205.7,469933,96364063.9,28-SEP-2016,6053,INE421A01028,
ABB,EQ,1152,1164.8,1146.5,1156.95,1161.05,1151.7,49164,56814294,28-SEP-2016,3075,INE117A01022,
ABBOTINDIA,EQ,4704.55,4733.95,4676,4698,4680,4734.55,811,3814510.1,28-SEP-2016,354,INE358A01014,
ABFRL,EQ,139.6,143.5,139,141.9,141.9,139.35,512446,72294565.95,28-SEP-2016,3912,INE647O01011,
ABGSHIP,EQ,30.8,30.9,30.3,30.45,30.3,30.7,100274,3065518.7,28-SEP-2016,689,INE067H01016,
ABIRLANUVO,EQ,1372.6,1391,1370,1387.1,1387.95,1371.7,240204,332602878.95,28-SEP-2016,8587,INE069A01017,
ACC,EQ,1605,1623,1603,1616.15,1613.25,1608.4,123374,199085299.95,28-SEP-2016,9000,INE012A01025,
ACCELYA,EQ,1399,1399,1360.05,1388.75,1399,1386.7,2762,3805000.85,28-SEP-2016,313,INE793A01012,
