SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 07-Jan-2025"," 111.97"," 111.98"," 111.98"," 111.98"," 111.98"," 111.98"," 111.98"," 4500"," 5.04"," 1"," 4500"," 100.00"
20MICRONS," BE"," 07-Jan-2025"," 247.97"," 242.00"," 254.90"," 239.25"," 250.00"," 250.13"," 244.93"," 83202"," 203.79"," 751"," -"," -"
21STCENMGM," BE"," 07-Jan-2025"," 91.14"," 92.74"," 92.74"," 89.31"," 90.75"," 90.04"," 90.25"," 5604"," 5.06"," 107"," -"," -"
360ONE," EQ"," 07-Jan-2025"," 1257.90"," 1235.00"," 1253.35"," 1197.00"," 1208.00"," 1217.30"," 1225.58"," 1064624"," 13047.77"," 48996"," 777311"," 73.01"
3IINFOLTD," EQ"," 07-Jan-2025"," 29.85"," 29.94"," 30.74"," 29.94"," 30.23"," 30.30"," 30.31"," 477361"," 144.70"," 3029"," 201943"," 42.30"
3MINDIA," EQ"," 07-Jan-2025"," 30275.40"," 30057.00"," 31255.00"," 29900.00"," 31000.00"," 30957.75"," 30441.50"," 7413"," 2256.63"," 3598"," 2684"," 36.21"
3PLAND," BE"," 07-Jan-2025"," 59.62"," 57.00"," 59.47"," 57.00"," 58.80"," 58.25"," 58.06"," 14332"," 8.32"," 196"," -"," -"
563GS2026," GS"," 07-Jan-2025"," 99.90"," 99.18"," 100.70"," 99.18"," 100.70"," 100.70"," 99.61"," 14"," 0.01"," 2"," 14"," 100.00"
5PAISA," EQ"," 07-Jan-2025"," 456.40"," 457.00"," 471.85"," 440.00"," 467.60"," 464.15"," 462.03"," 24984"," 115.43"," 2960"," 10553"," 42.24"
63MOONS," EQ"," 07-Jan-2025"," 861.60"," 866.00"," 904.65"," 865.60"," 904.65"," 904.65"," 901.03"," 453261"," 4084.03"," 3333"," 168714"," 37.22"
654GS2032," GS"," 07-Jan-2025"," 101.50"," 102.10"," 102.10"," 101.00"," 101.00"," 101.00"," 101.32"," 1311"," 1.33"," 6"," 1021"," 77.88"
664GS2035," GS"," 07-Jan-2025"," 101.77"," 96.70"," 96.71"," 96.70"," 96.71"," 96.71"," 96.71"," 18"," 0.02"," 3"," 9"," 50.00"
667GS2035," GS"," 07-Jan-2025"," 99.50"," 104.47"," 104.47"," 104.00"," 104.00"," 104.00"," 104.29"," 3"," 0.00"," 3"," 3"," 100.00"
667GS2050," GS"," 07-Jan-2025"," 99.38"," 98.20"," 98.20"," 98.18"," 98.18"," 98.18"," 98.20"," 155"," 0.15"," 2"," 155"," 100.00"
