SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1018GS2026,GS,100,101,100,101,101,96.95,51,5101,21-OCT-2021,2,IN0020010081,,51,100.00
20MICRONS,EQ,64.35,64.85,58.55,59.55,60,62.8,440516,27081636.3,21-OCT-2021,7866,INE144J01027,,180754,41.03
21STCENMGM,EQ,49.35,50.3,48.4,48.4,48.4,49.35,27024,1322823.95,21-OCT-2021,173,INE253B01015,,20485,75.80
3MINDIA,EQ,26199.95,26199.95,25590.25,25740,25700,26016.7,3193,82249661.55,21-OCT-2021,2278,INE470A01017,,1594,49.92
3PLAND,EQ,13.3,13.5,12.7,13.1,13.1,13.3,9277,120768,21-OCT-2021,91,INE105C01023,,7169,77.28
5PAISA,EQ,457.85,459,425,443.65,448,445.8,51616,22939812.2,21-OCT-2021,3456,INE618L01018,,23065,44.69
63MOONS,EQ,99,101.1,96,96.8,96.6,98.45,56028,5523918.65,21-OCT-2021,1389,INE111B01023,,33591,59.95
667GS2035,GS,95.5,95.5,94,95.15,95.15,96,145,13758.65,21-OCT-2021,4,IN0020210152,,124,85.52
667GS2050,GS,99,99,98.9,98.9,98.9,97.7,35,3463.7,21-OCT-2021,4,IN0020200252,,25,71.43
676GS2061,GS,97.5,97.5,96,96,96,96.23,15559,1506690.8,21-OCT-2021,34,IN0020200401,,12516,80.44
68GS2060,GS,96.51,96.51,96.51,96.51,96.51,96.51,200,19302,21-OCT-2021,3,IN0020200187,,200,100.00
A2ZINFRA,EQ,4.35,4.4,4.2,4.3,4.35,4.35,597759,2565060.85,21-OCT-2021,495,INE619I01012,,481889,80.62
AAATECH,SM,62,62,62,62,62,64,3000,186000,21-OCT-2021,1,INE0D0U01013,,3000,100.00
AAKASH,EQ,183,192.15,173.85,192.15,192.15,183,92398,16755456.05,21-OCT-2021,634,INE087Z01016,,55803,60.39
AAREYDRUGS,EQ,34.2,35.85,32.7,33.85,34.8,34.95,35770,1233759.35,21-OCT-2021,792,INE198H01019,,18251,51.02
AARON,EQ,104,106.8,101,103.45,104.1,103.45,3238,333415.05,21-OCT-2021,128,INE721Z01010,,1693,52.29
