SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20MICRONS,EQ,25.65,26.25,24.5,25.2,25.45,25.65,17035,432487.1,29-JUL-2009,
3IINFOTECH,EQ,78,81.2,74.45,76.5,76.3,78.8,1493008,116372462.2,29-JUL-2009,
3MINDIA,EQ,1325,1498,1290,1382.1,1400,1375.75,984,1365901.45,29-JUL-2009,
AARTIDRUGS,EQ,55,56,53.05,54.7,54.75,55.15,5436,297874,29-JUL-2009,
AARTIIND,EQ,39.8,41.9,39.5,39.65,39.85,40.45,31183,1260806.25,29-JUL-2009,
AARVEEDEN,BE,25,26.8,25,25.3,25.3,26.1,805,21046,29-JUL-2009,
ABAN,EQ,955,1025,945,1015.9,1009,966.05,7356470,7281583311.7,29-JUL-2009,
ABB,EQ,728.2,747.5,693.7,699.9,696.8,725.6,898837,639387627.05,29-JUL-2009,
ABCIL,EQ,64.75,66.4,63.8,64.05,63.8,64.95,9329,602896.05,29-JUL-2009,
ABGSHIP,EQ,206.8,207.8,196.45,203.5,202.6,208.9,303840,61117791.45,29-JUL-2009,
ABHISHEK,BE,20,20.8,19.85,19.9,19.9,20.85,4077,81430.6,29-JUL-2009,
ABIRLANUVO,EQ,888,892,841,854.3,852,889.3,125233,108828202.85,29-JUL-2009,
ABSHEKINDS,EQ,14.05,14.05,13.4,13.65,13.7,13.95,120067,1647645.75,29-JUL-2009,
ACC,EQ,869.1,883,819.1,858.65,859.7,865.55,1034607,886491379.95,29-JUL-2009,
ACE,EQ,34.1,34.15,30.4,31.2,31.35,33.45,413861,13203095.3,29-JUL-2009,
ACKRUTI,EQ,578.25,603,553.7,568,566.05,585.85,257193,149440745.5,29-JUL-2009,
ADANIENT,EQ,835,844,822,833.85,828.5,845.65,97697,81286468.95,29-JUL-2009,
ADHUNIK,EQ,91.8,94.25,90,92.6,92.5,91.8,457561,42001847.95,29-JUL-2009,
ADLABSFILM,EQ,364,371.7,338.45,357.45,357,366.85,2329594,829802009.75,29-JUL-2009,
ADORWELD,EQ,138.25,142.5,135,135.8,135.05,138.4,21236,2965331,29-JUL-2009,
ADSL,EQ,337.2,340.95,324,330.3,331,330.15,72143,24001244.3,29-JUL-2009,
ADVANIHOTR,BE,36.8,37.05,36.8,37.05,37.05,37.6,302,11164.1,29-JUL-2009,
ADVANTA,EQ,595.1,614.95,576.1,586.5,589,602.05,13688,7992161.65,29-JUL-2009,
AEGISCHEM,EQ,121,124,117.6,121.25,120.2,119.65,5911,715409.8,29-JUL-2009,
AFL,EQ,49.6,50,45.1,47.75,47.35,49.75,17534,840622.7,29-JUL-2009,
AFTEK,BE,15,15.8,14.75,15.25,15.2,15.5,247054,3759112,29-JUL-2009,
AGRODUTCH,BE,11.8,12.15,11.55,12,12,11.7,8926,106452.05,29-JUL-2009,
AHMEDFORGE,EQ,57.3,59.55,54.9,56.2,56.8,57.75,47544,2730990.35,29-JUL-2009,
AIAENG,EQ,206.9,223.7,206.9,220.05,220,212.1,91916,20024800.45,29-JUL-2009,
AICHAMP,BE,21.75,22.5,21.75,22.5,22.5,22.65,140,3052.5,29-JUL-2009,
AJANTPHARM,BE,87.3,89.9,87.3,87.95,87.45,88.15,1957,171968.3,29-JUL-2009,
AJMERA,EQ,171.4,182,164,172.25,171.95,177.8,87755,15636403.05,29-JUL-2009,
AKSHOPTFBR,EQ,15.8,15.85,15.1,15.3,15.15,15.8,28782,443772.4,29-JUL-2009,
ALBK,EQ,88.15,89,85.7,87.75,87.65,88.45,607384,53253517.5,29-JUL-2009,
ALCHEM,EQ,106.45,106.7,106.15,106.55,106.45,106.75,130675,13921656.3,29-JUL-2009,
ALEMBICLTD,EQ,40.6,43.8,40,41.1,41,39.55,370960,15629917.4,29-JUL-2009,
ALFALAVAL,EQ,890,930,890,912.25,903,905.15,550,502629.2,29-JUL-2009,
ALKALI,EQ,247,253.05,235,238.8,237,244.55,80493,19748793.8,29-JUL-2009,
ALKYLAMINE,EQ,57.65,57.65,57.65,57.65,57.65,59.45,50,2882.5,29-JUL-2009,
ALLCARGO,EQ,795,805,785,785,785,800.5,7608,6093655.1,29-JUL-2009,
ALLSEC,BE,37.95,37.95,37.85,37.95,37.95,36.1,7307,277155.45,29-JUL-2009,
ALMONDZ,BE,24.5,24.5,24.5,24.5,24.5,24.3,200,4900,29-JUL-2009,
ALOKTEXT,EQ,21.4,21.95,20.15,20.9,21,21.5,9908447,209114042,29-JUL-2009,
ALPA,EQ,14.1,14.1,13.15,13.2,13.2,13.7,18628,250499.6,29-JUL-2009,
ALPHAGEO,EQ,165,170.8,160.55,162.65,161.65,172,7989,1323676.55,29-JUL-2009,
