SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIIND,EQ,58.75,58.75,58.75,58.75,58.75,59,100,5875,3-DEC-2002,
ABANLLOYD,EQ,137,138.85,131.15,131.7,132,137.45,9707,1296029.3,3-DEC-2002,
ABB,EQ,232,243.65,232,242.75,243.55,241.4,39853,9644886.75,3-DEC-2002,
ABBALPO,EQ,44,45.4,42.5,42.7,43.05,44.6,28639,1253541.45,3-DEC-2002,
ABBOTTLAB,EQ,135.3,138.8,135.3,136,136,139,172,23370,3-DEC-2002,
ABSHEKINDS,EQ,7.45,7.5,7,7.2,7.45,7.4,33934,246279,3-DEC-2002,
ABSIND,EQ,66.5,66.75,65.75,66,65.75,67.45,5404,357123.7,3-DEC-2002,
ACC,EQ,163.8,165,158.25,159.15,159.35,163.45,552665,89376510.9,3-DEC-2002,
ADANIEXPO,EQ,153.6,156.85,150,153.15,150,154.9,23647,3667390.15,3-DEC-2002,
ADLABSFILM,EQ,65.5,65.9,62.1,62.65,62.1,65.3,56417,3604358.5,3-DEC-2002,
ADVANIORLI,EQ,30.1,30.1,27.3,28,28,27.75,4092,114589.95,3-DEC-2002,
AEGISCHEM,EQ,11.9,11.9,10.05,10.05,10.2,9.95,6715,68429.65,3-DEC-2002,
AFTEKINFO,EQ,303,303,282,286.55,284,303.3,1584165,466142025.8,3-DEC-2002,
AGEEGOLD,EQ,37,38,36.5,37,36.5,37.6,2600,97183.25,3-DEC-2002,
AGREVOIND,EQ,152,153.65,148.85,148.85,148.85,153.5,2256,340430.3,3-DEC-2002,
AGRODUTCH,EQ,16.05,16.85,15.6,15.75,15.6,16.45,30557,492014.5,3-DEC-2002,
AHMEDELEC,EQ,55.95,56,55.1,55.8,55.8,55.2,3262,181084.9,3-DEC-2002,
AHMEDFORGE,EQ,24.75,25.4,24.75,24.8,24.8,24.9,2803,69830.5,3-DEC-2002,
AJANTPHARM,EQ,38,39.5,36,37.3,37.4,37.6,6020,223124.5,3-DEC-2002,
AKSHOPTFBR,EQ,29,29.4,27.75,28,28.3,29.2,25148,716359.25,3-DEC-2002,
ALBK,EQ,11,11.15,10.8,10.8,10.8,10.95,527001,5764713.7,3-DEC-2002,
ALEMBICLTD,EQ,139.1,141.95,137,138.35,138,136.7,9184,1284117.1,3-DEC-2002,
ALFALAVAL,EQ,243.5,246,240.1,242,240.1,244.5,138,33621.5,3-DEC-2002,
ALOKTEXT,EQ,15.5,15.5,13.95,14.05,14,15.2,506424,7260552.4,3-DEC-2002,
ALPSINDUS,EQ,24,24,19.6,21.65,21.8,21.6,424,9097.1,3-DEC-2002,
AMARAJABAT,EQ,66,67.7,64,64.45,64.5,66.9,17976,1171133.7,3-DEC-2002,
AMBUJARAJN,EQ,3.75,3.75,3.2,3.3,3.3,3.35,35985,119595.85,3-DEC-2002,
AMITSPIN,EQ,3.45,3.45,3.25,3.25,3.25,3.35,1600,5275,3-DEC-2002,
AMTEKAUTO,BE,0,0,0,393.4,469,395.75,2600,1023440,3-DEC-2002,
AMTREXAPPL,EQ,17.6,18,17.6,17.6,17.6,18.15,1850,32758.75,3-DEC-2002,
ANAMALFIN,EQ,6.25,6.25,6.15,6.2,6.2,6.35,500,3089.3,3-DEC-2002,
ANDHRABANK,EQ,17.25,17.25,16.5,16.55,16.5,16.9,384870,6423547.95,3-DEC-2002,
ANDHRSUGAR,EQ,23.5,23.7,22.75,23,23,23.45,37110,866578.65,3-DEC-2002,
ANTGRAPHIC,EQ,3.6,3.6,2.65,2.7,2.7,3.1,4295,12734.25,3-DEC-2002,
APCOTEXLAT,EQ,29.5,29.5,28,28.45,28,29,5538,158672.35,3-DEC-2002,
APOLLOHOSP,EQ,115,115,105.5,107.05,108,111.5,266959,29449067.25,3-DEC-2002,
APOLLOTYRE,EQ,138,141.45,137.3,138.8,138,137.15,264366,36817852.65,3-DEC-2002,
APTECHT,EQ,34,34.1,28,30.35,30.2,34,235099,7461117.25,3-DEC-2002,
ARCHIES,EQ,97.3,97.3,87.6,88.3,87.6,90.85,11012,996261.95,3-DEC-2002,
ARHAMFISCL,EQ,6.5,7.2,5.8,6.45,6.45,6.6,159617,1062291.35,3-DEC-2002,
ARIHANTCRE,EQ,4.35,4.5,4.05,4.05,4.1,4.45,77400,327590,3-DEC-2002,
ARVINDMILL,EQ,25,25,23.7,23.75,23.75,24.55,420637,10143148.85,3-DEC-2002,
ASAHIINDIA,EQ,34.95,35,32.7,33.85,33.85,35,3220,110422,3-DEC-2002,
ASHIMASYN,EQ,16.25,16.25,15.05,15.2,15.65,15.25,2202,33936.3,3-DEC-2002,
ASHKLEYFIN,EQ,45,45,43.7,44.2,44.2,45,4840,214245.35,3-DEC-2002,
ASHOKLEY,EQ,94.1,95.5,89.1,90.95,91,93.8,131177,12211064.7,3-DEC-2002,
ASIANELEC,EQ,25.8,26.85,25,26.6,25.65,25.65,10100,261692.5,3-DEC-2002,
ASIANHOTEL,EQ,71.5,71.5,70.6,71.5,71.5,70.4,451,32181,3-DEC-2002,
ASIANPAINT,EQ,330,330,325.15,326.85,327,327.85,92521,30262185.6,3-DEC-2002,
ASTRAIDL,EQ,365,367,363.45,363.75,367,370.45,320,116530,3-DEC-2002,
ATCOIND,EQ,22.3,22.45,18.85,19.6,19.5,20.95,100753,2002242.85,3-DEC-2002,
ATLASCOPCO,EQ,182.4,190,182.4,187.75,190,187.95,4150,771926.1,3-DEC-2002,
ATLASCYCLE,EQ,71.05,71.75,69.25,69.5,71.75,73.3,1276,90738.5,3-DEC-2002,
ATULPROD,EQ,32,32.25,30.75,31,31,31.05,3815,119400.35,3-DEC-2002,
AUROPHARMA,EQ,217.3,219,212,212.7,212,215.4,7495,1609676.1,3-DEC-2002,
AUTORIDFIN,EQ,3.35,3.35,2.5,2.85,2.85,2.8,2125,6131.75,3-DEC-2002,
AZTEC,EQ,39.9,40.4,36.25,36.6,36.7,39.6,242938,9142772.9,3-DEC-2002,
BAJAJAUTO,EQ,484.8,484.8,472.6,479.45,480.75,478,173702,83309535.6,3-DEC-2002,
