SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,61.4,63.3,59.95,62.8,63.15,61.35,157664,9733487.75,20-OCT-2021,2584,INE144J01027,,94072,59.67
21STCENMGM,EQ,49.1,51.1,49.1,49.35,49.9,50.1,83830,4154267.5,20-OCT-2021,403,INE253B01015,,73552,87.74
3MINDIA,EQ,25720,26549.75,25283.7,26016.7,26000,25981.2,6201,160671649,20-OCT-2021,3927,INE470A01017,,3120,50.31
3PLAND,EQ,13.45,14,13.2,13.3,13.3,13.4,7686,103115.8,20-OCT-2021,84,INE105C01023,,3351,43.60
585GS2030,GS,98.63,98.63,98.63,98.63,98.63,98.63,200,19726,20-OCT-2021,1,IN0020200294,,200,100.00
5PAISA,EQ,460,473.75,438.6,445.8,449,503.5,172917,78799609.75,20-OCT-2021,9551,INE618L01018,,77124,44.60
619GS2034,GS,95.3,95.3,95.3,95.3,95.3,100.3,10,953,20-OCT-2021,2,IN0020200096,,10,100.00
63MOONS,EQ,101.15,101.15,97.9,98.45,98.8,99.8,69840,6907779.8,20-OCT-2021,1578,INE111B01023,,42009,60.15
664GS2035,GS,95.02,95.02,95.02,95.02,95.02,100,1,95.02,20-OCT-2021,1,IN0020210020,,1,100.00
667GS2050,GS,98.5,98.5,97.7,97.7,97.7,98.81,400,39125.6,20-OCT-2021,3,IN0020200252,,400,100.00
676GS2061,GS,97.5,98,96,96.23,96,96.75,29175,2837055.66,20-OCT-2021,52,IN0020200401,,16175,55.44
719GS2060,GS,109.5,109.5,109.5,109.5,109.5,109.5,2,219,20-OCT-2021,1,IN0020200039,,2,100.00
726GS2029,GS,110.25,110.25,110.25,110.25,110.25,105,100,11025,20-OCT-2021,1,IN0020180454,,100,100.00
762GS2039,GS,108,108,108,108,108,110,200,21600,20-OCT-2021,1,IN0020190024,,200,100.00
A2ZINFRA,EQ,4.45,4.5,4.25,4.35,4.4,4.5,780367,3383123.4,20-OCT-2021,834,INE619I01012,,449870,57.65
AAKASH,EQ,191,191.15,178.65,183,186,187.3,20526,3797196.3,20-OCT-2021,407,INE087Z01016,,15683,76.41
AAREYDRUGS,EQ,35.95,35.95,34.65,34.95,35.1,35.35,33712,1180123.35,20-OCT-2021,574,INE198H01019,,23641,70.13
AARON,EQ,100.15,107.15,99.5,103.45,104.8,102.05,7138,743166,20-OCT-2021,223,INE721Z01010,,3117,43.67
AARTIDRUGS,EQ,621,623.45,610,612.2,612.1,621.95,209653,128480413.1,20-OCT-2021,18051,INE767A01016,,132399,63.15
AARTIIND,EQ,1110.25,1110.25,970.5,1013.25,1025,1102.25,3066624,3176414223.75,20-OCT-2021,110690,INE769A01020,,1347113,43.93
AARTISURF,EQ,1446,1446,1379.25,1395.5,1405,1423.55,17079,23957955.55,20-OCT-2021,2743,INE09EO01013,,10033,58.74
AARVEEDEN,EQ,27.5,27.5,25.15,26.05,27,26.4,49552,1279587.45,20-OCT-2021,353,INE273D01019,,24521,49.49
AARVI,EQ,61.5,61.5,60.2,60.45,60.35,61.75,4895,297108.95,20-OCT-2021,81,INE754X01016,,3516,71.83
AAVAS,EQ,2847.25,2859.95,2660.05,2706.35,2699.5,2844.05,51316,140880000.35,20-OCT-2021,12838,INE216P01012,,22365,43.58
ABAN,EQ,60,62,58.05,59.45,59.4,61.1,341753,20410008.45,20-OCT-2021,5183,INE421A01028,,154839,45.31
ABB,EQ,1857,1857.9,1815.25,1830.25,1826,1846.25,93490,171598919.4,20-OCT-2021,9543,INE117A01022,,52890,56.57
ABBOTINDIA,EQ,20639,21366,20328.9,20686.1,20739,20573.75,43185,904402237.25,20-OCT-2021,17586,INE358A01014,,6517,15.09
ABCAPITAL,EQ,106.8,106.9,103.15,103.75,103.95,106.3,3034976,317741477.75,20-OCT-2021,31446,INE674K01013,,1290948,42.54
ABFRL,EQ,254.7,256.6,245.35,252.5,252.5,254.65,3565713,896429799.8,20-OCT-2021,32065,INE647O01011,,1062100,29.79
ABMINTLLTD,EQ,124.85,129.7,119.6,121.4,120.1,124.85,2701,330852.25,20-OCT-2021,143,INE251C01025,,1132,41.91
ABSLAMC,EQ,681.55,683.15,661.2,662.15,662.55,678.9,391114,261555319.8,20-OCT-2021,25328,INE404A01024,,270593,69.19
ABSLBANETF,EQ,398,398,388,393.41,393.37,394.92,327,129314.49,20-OCT-2021,24,INF209KB1O58,,171,52.29
ABSLNN50ET,EQ,467.7,493.6,438,439.17,439.25,450.7,2096,933521.05,20-OCT-2021,58,INF209KB1B87,,838,39.98
ACC,EQ,2289,2359,2221,2263.6,2260.55,2242.75,3817624,8796035974.55,20-OCT-2021,211916,INE012A01025,,632759,16.57
ACCELYA,EQ,1324,1335,1285.2,1321.85,1329,1311.95,34379,45259892.45,20-OCT-2021,4959,INE793A01012,,14690,42.73
ACCORD,SM,20.35,20.35,20.2,20.2,20.2,21.25,8000,161900,20-OCT-2021,4,INE113X01015,,8000,100.00
ACCURACY,EQ,174.6,174.6,162.5,164.15,162.5,170.1,47042,7744404.8,20-OCT-2021,944,INE648Z01015,,23203,49.32
ACE,EQ,252.95,254.2,240,246.7,246,251.1,605428,150173242.85,20-OCT-2021,16169,INE731H01025,,183133,30.25
ACRYSIL,EQ,755,755,716.55,718.25,719.8,754.25,99052,71889943.1,20-OCT-2021,6910,INE482D01024,,66034,66.67
ADANIENT,EQ,1574,1607.35,1539.1,1589.7,1585,1569.45,2768997,4374819176.45,20-OCT-2021,68151,INE423A01024,,704188,25.43
ADANIGREEN,EQ,1195,1210,1122.3,1179.15,1184.95,1181.35,241623,285750256.1,20-OCT-2021,14983,INE364U01010,,165196,68.37
ADANIPORTS,EQ,792,802.9,777.5,794.9,797,792.25,5467049,4329563948.5,20-OCT-2021,88272,INE742F01042,,1124660,20.57
ADANIPOWER,EQ,122.2,128,115,120.9,121,124.85,20580766,2494789073.25,20-OCT-2021,176760,INE814H01011,,8414092,40.88
ADANITRANS,BE,1700,1750,1680,1710.2,1705,1745.05,70059,119409491.8,20-OCT-2021,6879,INE931S01010,,-,-
ADFFOODS,EQ,907.5,907.5,875,885.05,889,910.4,11539,10255092.75,20-OCT-2021,1814,INE982B01019,,7144,61.91
ADL,BE,46.5,48.55,44.45,46.4,47,46.25,12237,572130.65,20-OCT-2021,52,INE0CHO01012,,-,-
ADORWELD,EQ,703.5,703.7,676.4,682.75,680.55,699.45,15559,10633327.75,20-OCT-2021,1153,INE045A01017,,10173,65.38
ADROITINFO,EQ,13.3,13.3,12.1,12.8,13.2,12.7,83657,1075417.2,20-OCT-2021,523,INE737B01033,,67625,80.84
ADSL,EQ,83.75,87.3,82.1,84.25,84.6,84.7,264599,22404839.85,20-OCT-2021,4593,INE102I01027,,118035,44.61
ADVANIHOTR,EQ,80,83,77.5,78.15,78.7,80.95,30600,2412844.3,20-OCT-2021,765,INE199C01026,,18322,59.88
ADVENZYMES,EQ,385.1,388,380,382.2,383,387.25,145487,55678149.9,20-OCT-2021,6450,INE837H01020,,69467,47.75
AEGISCHEM,EQ,220,220,211.5,212.25,212.6,219.35,504641,108179474.8,20-OCT-2021,21526,INE208C01025,,284489,56.37
AFFLE,EQ,1107.9,1107.9,1026,1077.25,1075,1116,432246,462671840.55,20-OCT-2021,41213,INE00WC01027,,242135,56.02
AGARIND,EQ,355,355,320,328.7,325,351.5,65495,21955810.1,20-OCT-2021,3797,INE204E01012,,38175,58.29
AGCNET,BE,985,990,940,974.6,975,988.4,5030,4929170.1,20-OCT-2021,236,INE676A01019,,-,-
AGRITECH,BE,74.8,74.8,72.75,72.8,72.8,73.15,4881,356356.65,20-OCT-2021,74,INE449G01018,,-,-
AGROPHOS,EQ,17.05,17.8,16.65,16.8,16.9,17.1,42716,722424.5,20-OCT-2021,251,INE740V01019,,34905,81.71
AHLADA,EQ,150.15,155.35,148,151.2,150.25,153.25,12337,1872443.65,20-OCT-2021,564,INE00PV01013,,7435,60.27
AHLEAST,EQ,189,190,185.15,188.55,189.45,189,8506,1597989.6,20-OCT-2021,111,INE926K01017,,6048,71.10
AHLUCONT,EQ,351.15,357.65,345.5,351.2,348.3,353.05,23352,8250229.25,20-OCT-2021,1349,INE758C01029,,14338,61.40
AHLWEST,EQ,282,282,266.1,278.1,278.95,278.8,1460,401848.8,20-OCT-2021,71,INE915K01010,,982,67.26
AIAENG,EQ,1915,1925.15,1900.05,1911.85,1910,1910.6,28703,54879806.55,20-OCT-2021,3463,INE212H01026,,16027,55.84
AILIMITED,SM,24.7,24.75,24.7,24.7,24.7,26,12000,296550,20-OCT-2021,4,INE0CAJ01017,,9000,75.00
AIRAN,EQ,21.45,21.45,20.35,20.65,20.55,20.75,76363,1590758,20-OCT-2021,595,INE645W01026,,58653,76.81
AIROLAM,EQ,72.05,73.65,66.25,70.65,70,72.05,46838,3232450.85,20-OCT-2021,440,INE801L01010,,30550,65.22
AISL,SM,62.3,62.3,62.3,62.3,62.3,67.3,1200,74760,20-OCT-2021,1,INE635Y01015,,1200,100.00
AJANTPHARM,EQ,2165,2230,2140.1,2216.25,2219,2161.95,77769,171242636.7,20-OCT-2021,12210,INE031B01049,,26715,34.35
AJMERA,BE,338.5,340,321.35,330.95,333.5,338.25,18085,5956476.1,20-OCT-2021,359,INE298G01027,,-,-
AJOONI,EQ,63.35,64.5,61.35,62.45,63.2,63.35,291319,18120143.3,20-OCT-2021,973,INE820Y01013,,244147,83.81
AJRINFRA,EQ,1.45,1.5,1.4,1.45,1.45,1.45,630625,897268,20-OCT-2021,524,INE181G01025,,536393,85.06
AKASH,EQ,243.9,244.1,229.55,232.1,232.95,235.7,23900,5738280.15,20-OCT-2021,767,INE737W01013,,18498,77.40
AKG,EQ,41.15,44.2,39.35,42,41.05,42.7,92851,3901084.35,20-OCT-2021,536,INE00Y801016,,78862,84.93
AKSHARCHEM,EQ,524,542.95,505.45,515.3,523,523.85,56128,29242240,20-OCT-2021,7257,INE542B01011,,19043,33.93
AKSHOPTFBR,EQ,8.8,8.8,8.4,8.5,8.65,8.8,621547,5344161.2,20-OCT-2021,797,INE523B01011,,469519,75.54
AKZOINDIA,EQ,2205,2218.15,2184.65,2197.85,2190,2206,6724,14765999.15,20-OCT-2021,1239,INE133A01011,,3774,56.13
ALANKIT,EQ,17.85,17.85,17.3,17.55,17.5,17.75,2146984,37309084.25,20-OCT-2021,2046,INE914E01040,,991847,46.20
ALBERTDAVD,EQ,607.55,607.55,581.55,588.6,590,605.7,27137,16127768.35,20-OCT-2021,2507,INE155C01010,,12408,45.72
ALEMBICLTD,EQ,109.3,110.9,108,108.3,108.8,110.5,193708,21145307.6,20-OCT-2021,4693,INE426A01027,,107108,55.29
ALICON,EQ,790,790,771.8,773.2,774.05,791.95,12529,9712581.2,20-OCT-2021,696,INE062D01024,,9848,78.60
ALKALI,EQ,91.05,91.75,86.9,87.65,87.75,91.05,54726,4836396.85,20-OCT-2021,1344,INE773I01017,,28925,52.85
ALKEM,EQ,3790,3869,3738.3,3824.1,3827.8,3842.15,143233,544920909.3,20-OCT-2021,15552,INE540L01014,,80857,56.45
ALKYLAMINE,EQ,3953.55,3960.95,3766,3825.3,3829.85,3934.55,59208,227325583.4,20-OCT-2021,17739,INE150B01039,,31635,53.43
ALLCARGO,EQ,262,266,255.5,257.75,258.5,265.95,854356,221658300.95,20-OCT-2021,17887,INE418H01029,,353122,41.33
ALLSEC,EQ,470,470,444,446.1,445,474.15,41926,18998018.8,20-OCT-2021,2338,INE835G01018,,12731,30.37
ALMONDZ,EQ,129,135.6,123.15,135.55,135.6,129.15,64358,8425686.15,20-OCT-2021,910,INE326B01027,,43070,66.92
ALOKINDS,EQ,23.95,24.15,22.1,23.05,23,23.7,16491172,381553266.7,20-OCT-2021,29122,INE270A01029,,7357085,44.61
ALPA,EQ,53.2,57.8,51.6,52.8,53,52.05,194197,10621061.85,20-OCT-2021,2845,INE385I01010,,79675,41.03
ALPHAGEO,EQ,435,444.9,403.2,412.3,414.35,431.5,139442,59611192.8,20-OCT-2021,13665,INE137C01018,,40656,29.16
ALPSINDUS,BE,3.45,3.45,3.45,3.45,3.45,3.6,24588,84828.6,20-OCT-2021,93,INE093B01015,,-,-
AMARAJABAT,EQ,708.95,710,692.5,704.05,703.8,708.85,1172582,824303490.05,20-OCT-2021,46112,INE885A01032,,405988,34.62
AMBANIORG,SM,101.1,101.1,100,100,100,105,4000,402200,20-OCT-2021,2,INE00C501018,,4000,100.00
AMBER,EQ,3602.2,3635.75,3335,3428.2,3420,3602.2,88589,305308859.9,20-OCT-2021,22719,INE371P01015,,38924,43.94
AMBICAAGAR,EQ,19.8,19.8,18.55,19.35,19.8,19.15,34817,672511.45,20-OCT-2021,323,INE792B01012,,24701,70.95
AMBIKCO,EQ,1896.95,1988,1815,1888.55,1920,1890.8,65757,126117599.8,20-OCT-2021,12197,INE540G01014,,23833,36.24
AMBUJACEM,EQ,391,399.9,387.6,392.75,392.85,389.35,5245333,2066972865.05,20-OCT-2021,67137,INE079A01024,,1709698,32.59
AMDIND,EQ,35.9,39.7,34.55,39.4,39.55,36.45,478626,18082468.2,20-OCT-2021,3174,INE005I01014,,286998,59.96
AMIORG,EQ,1329,1332.45,1245,1250.55,1250,1327.8,532441,678631866.35,20-OCT-2021,23695,INE00FF01017,,315414,59.24
