SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,67.8,67.8,59,60.3,60,64.8,965236,61046710.65,16-SEP-2021,13154,INE144J01027,,393635,40.78
21STCENMGM,EQ,39.85,39.85,39.85,39.85,39.85,39.1,12488,497646.8,16-SEP-2021,17,INE253B01015,,12488,100.00
3MINDIA,EQ,25438,25487,25100,25156.85,25112,25337.85,19396,488860184.45,16-SEP-2021,1105,INE470A01017,,18547,95.62
3PLAND,BE,13.95,14.85,13.55,14.15,13.8,14.2,6646,94991.1,16-SEP-2021,55,INE105C01023,,-,-
509GS2022,GS,94,94,94,94,94,98,987,92778,16-SEP-2021,1,IN0020200021,,987,100.00
5PAISA,EQ,474.7,485,469,477.4,475.7,472.95,27272,13039521.9,16-SEP-2021,1188,INE618L01018,,14866,54.51
619GS2034,GS,97.8,97.8,95,95.93,95,93.15,400,38560,16-SEP-2021,6,IN0020200096,,200,50.00
63MOONS,EQ,95.5,97.25,93.7,95.15,95.35,95.35,75910,7204511.6,16-SEP-2021,1447,INE111B01023,,48508,63.90
667GS2050,GS,97.5,97.9,97.5,97.9,97.9,96.49,300,29290,16-SEP-2021,2,IN0020200252,,300,100.00
676GS2061,GS,98,99,97.16,98.58,98.7,97.57,17511,1721003.52,16-SEP-2021,15,IN0020200401,,17511,100.00
719GS2060,GS,110,110,110,110,110,110,101,11110,16-SEP-2021,2,IN0020200039,,101,100.00
772GS2055,GS,116,116,116,116,116,116,10,1160,16-SEP-2021,1,IN0020150077,,10,100.00
A2ZINFRA,EQ,4.35,4.55,4.25,4.3,4.35,4.35,939923,4129082.85,16-SEP-2021,650,INE619I01012,,528469,56.22
AAATECH,SM,50,50,49.6,49.95,49.95,49,9000,448650,16-SEP-2021,3,INE0D0U01013,,6000,66.67
AAKASH,EQ,287.3,291.8,276.1,280.9,280.5,290.8,166332,47419012.9,16-SEP-2021,843,INE087Z01016,,90668,54.51
AAREYDRUGS,EQ,37.55,38.15,37.5,37.65,37.65,37.8,15694,592885.75,16-SEP-2021,390,INE198H01019,,11387,72.56
AARON,EQ,106,107.95,101.35,102.8,101.6,103.15,14271,1487635.3,16-SEP-2021,294,INE721Z01010,,6832,47.87
AARTIDRUGS,EQ,621.95,628.65,614.05,616.65,617.75,620.35,221608,137426161.7,16-SEP-2021,12259,INE767A01016,,97793,44.13
AARTIIND,EQ,939,961.65,937.05,953.75,952.75,937.05,1841671,1754550522.85,16-SEP-2021,74287,INE769A01020,,684263,37.15
AARTISURF,EQ,1578.7,1582.5,1500,1513,1515,1564.95,40702,62386080.05,16-SEP-2021,6067,INE09EO01013,,21987,54.02
AARVEEDEN,EQ,18.9,19.6,18.9,19.3,19.2,18.85,34944,677475.25,16-SEP-2021,162,INE273D01019,,10946,31.32
AARVI,EQ,57.1,59.3,57.05,58.45,58.3,58.4,13113,767122.8,16-SEP-2021,147,INE754X01016,,7274,55.47
AAVAS,EQ,2550,2644.45,2526.8,2554.05,2542.05,2527.25,131674,340572434.3,16-SEP-2021,21195,INE216P01012,,52430,39.82
ABAN,EQ,46,46.6,44.5,44.95,44.8,45.2,146526,6662761.1,16-SEP-2021,1634,INE421A01028,,86795,59.24
ABB,EQ,1900,1943.9,1881.9,1908.05,1902,1905.9,248127,475847060.45,16-SEP-2021,18113,INE117A01022,,104385,42.07
ABBOTINDIA,EQ,21264,21420.7,20900,21004.1,20995,21124.3,10406,220542847.45,16-SEP-2021,4000,INE358A01014,,4321,41.52
ABCAPITAL,EQ,115.6,117.3,114.65,114.9,114.9,114.65,3185216,367971547.35,16-SEP-2021,24968,INE674K01013,,1460785,45.86
ABFRL,EQ,220,222.75,217.1,217.7,218,219.65,2752932,606310278.95,16-SEP-2021,23169,INE647O01011,,832649,30.25
ABMINTLLTD,BE,105.2,105.2,105.2,105.2,105.2,110.7,763,80267.6,16-SEP-2021,21,INE251C01025,,-,-
ABSLBANETF,EQ,367.79,374.71,367.67,374.7,374.7,367.14,473,176579.9,16-SEP-2021,30,INF209KB1O58,,351,74.21
ABSLNN50ET,EQ,439.5,444,439.5,441.25,441.25,439.98,30,13261,16-SEP-2021,14,INF209KB1B87,,26,86.67
ACC,EQ,2476.6,2479.4,2416.25,2429.7,2430,2467.4,264530,643984455.55,16-SEP-2021,19609,INE012A01025,,78630,29.72
ACCELYA,EQ,1281,1310,1260.6,1293.1,1282,1279.85,48559,62548175.5,16-SEP-2021,4605,INE793A01012,,23353,48.09
ACCURACY,EQ,134.2,137.65,132,132.3,133.45,136.55,49362,6597511.05,16-SEP-2021,1509,INE648Z01015,,29288,59.33
ACE,EQ,272,281.75,268.2,274.4,273.95,269.1,2501008,689640156.75,16-SEP-2021,49120,INE731H01025,,504816,20.18
ACRYSIL,EQ,665,669,640,647.3,645.9,662.45,44425,29156889.2,16-SEP-2021,2784,INE482D01024,,28406,63.94
ADANIENT,EQ,1523,1535,1499.75,1503.2,1501.7,1516.8,7616906,11461689739.35,16-SEP-2021,47394,INE423A01024,,4074935,53.50
ADANIGREEN,EQ,1137,1180.25,1110.45,1169.65,1165,1126.95,581390,667933330.45,16-SEP-2021,20405,INE364U01010,,371277,63.86
ADANIPORTS,EQ,769,772.75,760,769.65,768.1,765.95,4625316,3545602751.15,16-SEP-2021,78970,INE742F01042,,1507205,32.59
ADANIPOWER,BE,100.35,100.4,98.2,98.55,98.7,99.5,1989457,196614020.5,16-SEP-2021,23252,INE814H01011,,-,-
ADANITRANS,BE,1940,1981.05,1868.9,1916.15,1923.9,1944.05,314449,611200028.95,16-SEP-2021,19974,INE931S01010,,-,-
ADFFOODS,EQ,950,963.7,930,944.15,945,954.6,24600,23169998.7,16-SEP-2021,2432,INE982B01019,,11762,47.81
ADL,BE,41.4,43.4,39.6,41.85,40.4,41.4,2158,89119.9,16-SEP-2021,27,INE0CHO01012,,-,-
ADORWELD,EQ,685,696.9,675,676.05,675.25,676.95,11186,7629755.65,16-SEP-2021,624,INE045A01017,,5368,47.99
ADROITINFO,BE,10.9,10.9,10.35,10.7,10.7,10.45,4258,44995.15,16-SEP-2021,36,INE737B01033,,-,-
ADSL,EQ,73,74.15,71.15,71.6,71.4,73.15,145572,10548078.95,16-SEP-2021,2128,INE102I01027,,87832,60.34
ADVANIHOTR,EQ,78.8,79.6,75.65,76.15,76.1,77.25,24546,1905984.7,16-SEP-2021,1260,INE199C01026,,17098,69.66
ADVENZYMES,EQ,395.2,396.7,385.15,390.2,390.2,393.75,433042,168775306.45,16-SEP-2021,17467,INE837H01020,,186524,43.07
AEGISCHEM,EQ,243,244.5,237.6,238.9,238.55,242.3,858078,206896473.95,16-SEP-2021,14512,INE208C01025,,501922,58.49
AFFLE,EQ,4940,4950,4861.4,4874.25,4871.55,4915.65,31306,153016501.75,16-SEP-2021,6963,INE00WC01019,,22392,71.53
AGARIND,EQ,305.35,311.95,305.05,308.2,306.5,305.35,13742,4242020.15,16-SEP-2021,497,INE204E01012,,9661,70.30
AGCNET,BE,1325,1325,1258.65,1258.65,1258.65,1324.85,2741,3453066.8,16-SEP-2021,219,INE676A01019,,-,-
AGRITECH,EQ,73.55,73.6,71,73.5,73.6,70.1,125056,9061680.25,16-SEP-2021,1589,INE449G01018,,78157,62.50
AGROPHOS,EQ,16.4,16.4,15.75,16.15,16,16.1,49541,794359.5,16-SEP-2021,237,INE740V01019,,38132,76.97
AHLADA,EQ,154,154,144.15,146.45,146.85,147.3,27749,4163077.15,16-SEP-2021,1016,INE00PV01013,,21500,77.48
AHLEAST,EQ,195,195,186.65,188.5,190,188.8,5455,1036279.8,16-SEP-2021,146,INE926K01017,,3985,73.05
AHLUCONT,EQ,391.5,396,385.1,387.7,389.45,391.5,20969,8175273.55,16-SEP-2021,1761,INE758C01029,,13011,62.05
