SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 06-Jan-2025"," 110.00"," 111.99"," 111.99"," 111.97"," 111.97"," 111.97"," 111.99"," 1009"," 1.13"," 2"," 1009"," 100.00"
20MICRONS," BE"," 06-Jan-2025"," 261.03"," 261.00"," 263.00"," 247.97"," 247.97"," 247.97"," 250.70"," 122720"," 307.66"," 930"," -"," -"
21STCENMGM," BE"," 06-Jan-2025"," 93.00"," 94.75"," 94.75"," 91.14"," 91.14"," 91.14"," 92.54"," 4449"," 4.12"," 121"," -"," -"
360ONE," EQ"," 06-Jan-2025"," 1297.15"," 1306.10"," 1318.00"," 1246.50"," 1250.55"," 1257.90"," 1263.38"," 582553"," 7359.85"," 37233"," 426071"," 73.14"
3IINFOLTD," EQ"," 06-Jan-2025"," 31.78"," 31.77"," 31.77"," 29.64"," 30.25"," 29.85"," 30.56"," 1080541"," 330.25"," 5632"," 504626"," 46.70"
3MINDIA," EQ"," 06-Jan-2025"," 30623.95"," 30623.95"," 30629.95"," 30000.00"," 30011.00"," 30275.40"," 30226.80"," 6116"," 1848.67"," 3814"," 2822"," 46.14"
3PLAND," BE"," 06-Jan-2025"," 59.88"," 59.88"," 62.00"," 57.00"," 59.84"," 59.62"," 59.10"," 14381"," 8.50"," 231"," -"," -"
563GS2026," GS"," 06-Jan-2025"," 100.75"," 100.91"," 100.91"," 99.16"," 99.90"," 99.90"," 100.31"," 1714"," 1.72"," 5"," 1714"," 100.00"
574GS2026," GS"," 06-Jan-2025"," 99.05"," 97.93"," 99.00"," 97.91"," 97.91"," 97.91"," 97.95"," 200"," 0.20"," 4"," 100"," 50.00"
5PAISA," EQ"," 06-Jan-2025"," 474.95"," 476.80"," 476.85"," 451.00"," 459.00"," 456.40"," 462.07"," 39737"," 183.61"," 3913"," 20984"," 52.81"
622GS2035," GS"," 06-Jan-2025"," 99.00"," 101.48"," 101.48"," 101.48"," 101.48"," 101.48"," 101.48"," 5"," 0.01"," 1"," 5"," 100.00"
63MOONS," EQ"," 06-Jan-2025"," 906.95"," 916.80"," 916.80"," 861.60"," 861.60"," 861.60"," 879.84"," 386157"," 3397.57"," 9669"," 187980"," 48.68"
664GS2027," GS"," 06-Jan-2025"," 99.25"," 99.25"," 99.25"," 99.25"," 99.25"," 99.25"," 99.25"," 100"," 0.10"," 1"," 100"," 100.00"
675GS2029," GS"," 06-Jan-2025"," 98.45"," 98.45"," 98.45"," 98.45"," 98.45"," 98.45"," 98.45"," 100"," 0.10"," 1"," 100"," 100.00"
676GS2061," GS"," 06-Jan-2025"," 98.30"," 98.30"," 99.00"," 97.35"," 97.35"," 97.35"," 97.69"," 277"," 0.27"," 8"," 168"," 60.65"
679GS2034," GS"," 06-Jan-2025"," 101.89"," 99.90"," 100.06"," 99.90"," 100.06"," 100.06"," 99.96"," 247"," 0.25"," 2"," 247"," 100.00"
689GS2025," GS"," 06-Jan-2025"," 103.45"," 103.45"," 103.45"," 103.45"," 103.45"," 103.45"," 103.45"," 6"," 0.01"," 4"," 6"," 100.00"
692GS2039," GS"," 06-Jan-2025"," 101.70"," 100.20"," 100.20"," 100.20"," 100.20"," 100.20"," 100.20"," 100"," 0.10"," 1"," 100"," 100.00"
695GS2061," GS"," 06-Jan-2025"," 99.45"," 99.00"," 99.35"," 99.00"," 99.00"," 99.00"," 99.00"," 993"," 0.98"," 12"," 993"," 100.00"
697GR2034," GS"," 06-Jan-2025"," 101.00"," 106.00"," 106.00"," 105.00"," 105.00"," 105.00"," 105.01"," 101"," 0.11"," 2"," 101"," 100.00"
699GS2026," GS"," 06-Jan-2025"," 101.60"," 101.38"," 101.49"," 101.38"," 101.49"," 101.49"," 101.40"," 1200"," 1.22"," 5"," 1200"," 100.00"
699GS2051," GS"," 06-Jan-2025"," 99.80"," 99.80"," 100.06"," 99.80"," 100.06"," 100.06"," 99.80"," 1034"," 1.03"," 4"," 1024"," 99.03"
