SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
21STCENMGM,EQ,4,4.5,4,4.35,4.5,4.05,12200,52990,22-OCT-1999,
AARTIDRUGS,EQ,38.25,38.5,36.3,38.3,38.5,38.95,17300,648040,22-OCT-1999,
AARTIIND,EQ,54.1,55.7,52,55.25,55.25,55.05,4900,264885,22-OCT-1999,
ABANLLOYD,EQ,40,42.45,38.3,42.4,42.45,39.3,56200,2335415,22-OCT-1999,
ABB,EQ,452,478,445,469.05,470.95,452.75,57402,26679666.95,22-OCT-1999,
ABBOTTLAB,EQ,1005,1005,974,976.35,974,1037.5,650,639447.5,22-OCT-1999,
ABGHEAVY,EQ,43,43.9,42.6,43.9,43.9,43.15,5900,254710,22-OCT-1999,
ABSIND,EQ,64.9,65.8,63.25,65.1,65,62.95,4200,270137.5,22-OCT-1999,
ACC,EQ,251,257.5,246,253.25,254,250.65,2706269,683032236.55,22-OCT-1999,
ADANIEXPO,EQ,878,879,860,874.75,879,873,2200,1916900,22-OCT-1999,
ADVANIORLI,EQ,29.5,29.5,28.7,29.1,29.45,29.8,6400,185525,22-OCT-1999,
AEGISCHEM,EQ,29.75,30.1,27.25,29.2,29,29.2,42550,1235690,22-OCT-1999,
AGREVOIND,EQ,665,700,660,682.8,700,659.75,1700,1141765,22-OCT-1999,
AHMEDELEC,EQ,62,64.5,61,61.2,61,64.15,3450,215210,22-OCT-1999,
AHMEDFORGE,EQ,32.05,32.1,31.3,32,32,29.7,12100,387040,22-OCT-1999,
AIMCOPEST,EQ,12,12,11.6,11.85,12,12.2,2000,23800,22-OCT-1999,
AKAIMPEX,EQ,4.5,5.25,4.5,4.75,4.75,5.65,4500,21440,22-OCT-1999,
AKARLAMIN,EQ,9.75,10.1,9,9.4,9.4,9.7,20600,191960,22-OCT-1999,
ALBRMORARJ,EQ,335,335,335,335,335,335,850,284750,22-OCT-1999,
ALEMBICLTD,EQ,656,663,611.25,611.25,611.25,664.4,5500,3414680,22-OCT-1999,
ALFALAVAL,EQ,210,224.55,208,223.6,224.5,207.9,10800,2387690,22-OCT-1999,
ALKYLAMINE,EQ,67.55,69,65,68.2,69,68.95,6850,458317.5,22-OCT-1999,
ALOKTEXT,EQ,21.5,24.9,21.5,22.55,22.55,23.2,3700,85595,22-OCT-1999,
ALPHADRUG,EQ,30.5,31,29.2,30.45,30.15,31.7,47200,1421640,22-OCT-1999,
ALPICFIN,EQ,59.6,59.6,51.1,59.6,59.6,55.15,122200,7010195,22-OCT-1999,
ALPINEIND,EQ,5.35,5.9,4.5,5.85,5.9,6.05,4300,21392.5,22-OCT-1999,
ALPSINDUS,EQ,61,62.05,58.05,61.9,60.25,60.5,18700,1134320,22-OCT-1999,
AMARAJABAT,EQ,232,241,229.25,237.9,240,234.95,53600,12632150,22-OCT-1999,
AMBASARABH,EQ,20.4,21.4,19.05,20,20.25,20.25,152250,3006647.5,22-OCT-1999,
AMERICADRY,EQ,13,13,12.15,12.25,12.3,13.45,15600,193030,22-OCT-1999,
AMFORGEIND,EQ,31,32,30.5,31.25,31.4,30.5,7600,235940,22-OCT-1999,
AMITSPIN,EQ,5.5,6.2,5.5,6.2,6.2,5.8,2000,12160,22-OCT-1999,
AMTEKAUTO,EQ,50.9,52.65,49.1,51.9,52.65,48.75,29500,1495100,22-OCT-1999,
AMTREXAPPL,EQ,35.4,37,35.4,36.05,35.85,37.3,9900,356170,22-OCT-1999,
ANAMALFIN,EQ,6.55,8,6.55,7.65,7.5,7.75,4500,33285,22-OCT-1999,
ANDHRAPET,EQ,8.6,9.25,8.4,9,9.05,9.3,147800,1322340,22-OCT-1999,
ANDHRSUGAR,EQ,27.7,29.25,27.7,29.25,29.25,28.7,1800,51850,22-OCT-1999,
ANDRAVALLY,EQ,48.3,49.05,47.5,48.05,48.6,49,28250,1358527.5,22-OCT-1999,
ANDREWYULE,EQ,12,14.5,12,14.5,14.5,12,300,3950,22-OCT-1999,
ANSALHOUS,EQ,11.5,11.5,11.25,11.5,11.5,11.5,1200,13775,22-OCT-1999,
ANSALPROP,EQ,19.25,20.6,19.25,19.3,19.3,19.8,1100,21655,22-OCT-1999,
ANTFRIBEAR,EQ,15.4,15.4,14.55,14.6,14.55,14.5,4100,61105,22-OCT-1999,
ANTGRAPHIC,EQ,14.5,16,13.7,15.65,16,15.65,128100,1924625,22-OCT-1999,
APCOTEXLAT,EQ,47.9,49.7,47,48,48,46,950,45900,22-OCT-1999,
APOLLOHOSP,EQ,157.9,157.9,146,146,146,158.65,63750,9341757.5,22-OCT-1999,
APOLLOTYRE,BE,208,208,208,208,208,60.6,2,416,22-OCT-1999,
APOLLOTYRE,EQ,205.05,205.7,198,199.65,200,207.3,333000,67050672.5,22-OCT-1999,
APOWERTOOL,EQ,8.35,9,7.55,8.6,8.35,8.55,267900,2257015,22-OCT-1999,
APPAPER,EQ,748,750,730.05,745,745,750,125,92931.25,22-OCT-1999,
APPLECREDT,EQ,18.5,19.85,18.1,19.15,19.85,18.75,23800,449545,22-OCT-1999,
APPLEIND,EQ,8.5,9,8.35,8.85,8.85,8.85,41900,368910,22-OCT-1999,
APRAYON,EQ,19,20,14.95,19.5,19.5,19.9,601700,9030460,22-OCT-1999,
APTECH,EQ,1062,1125,1020.9,1027.05,1030,1109.65,37669,39872091.65,22-OCT-1999,
ARCHIES,EQ,723,723,685,689.5,685.15,705,8800,6232425,22-OCT-1999,
