SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,34.25,34.25,31.15,32.5,32.4,32.5,80877,2636666.05,02-JUL-2020,1029,INE144J01027,
21STCENMGM,EQ,11.1,11.1,10.9,11.05,11.05,11.1,2755,30394.75,02-JUL-2020,12,INE253B01015,
3IINFOTECH,EQ,2.9,2.9,2.7,2.7,2.75,2.8,21099048,58520219.95,02-JUL-2020,4922,INE748C01020,
3MINDIA,EQ,18787.4,18843.95,18600,18647.1,18650,18605.4,12208,229208197.85,02-JUL-2020,1207,INE470A01017,
3PLAND,EQ,6.4,6.75,6.4,6.75,6.75,6.45,550,3674,02-JUL-2020,6,INE105C01023,
509GS2022,GS,99,100,99,99.2,99,102,7,694,02-JUL-2020,4,IN0020200021,
5PAISA,EQ,227,235.55,217.1,230.8,231.85,225.9,24784,5708216.45,02-JUL-2020,901,INE618L01018,
63MOONS,BE,74.95,76.85,74.1,75.15,75.6,74.95,13858,1042044,02-JUL-2020,165,INE111B01023,
719GS2060,GS,113,113,113,113,113,113.82,101,11413,02-JUL-2020,2,IN0020200039,
824GS2033,GS,105.95,105.95,105.95,105.95,105.95,105.95,100,10595,02-JUL-2020,1,IN0020140052,
A2ZINFRA,EQ,5.7,5.7,5.3,5.6,5.6,5.5,336708,1885742.5,02-JUL-2020,18489,INE619I01012,
AAKASH,SM,21.8,21.8,21.8,21.8,21.8,20.8,9000,196200,02-JUL-2020,2,INE087Z01016,
AARON,SM,43.7,43.7,43.7,43.7,43.7,43.35,3300,144210,02-JUL-2020,1,INE721Z01010,
AARTIDRUGS,EQ,1279.65,1289,1240,1259.1,1259.9,1276.25,41219,52112186.65,02-JUL-2020,3216,INE767A01016,
AARTIIND,EQ,936,936,925.05,927.45,926.5,926.3,186997,173904909.95,02-JUL-2020,9782,INE769A01020,
AARVEEDEN,BE,11.85,11.85,10.8,11.5,11.3,11.35,4850,54922.5,02-JUL-2020,26,INE273D01019,
AARVI,EQ,32.9,32.9,32.9,32.9,32.9,31.35,1250,41125,02-JUL-2020,6,INE754X01016,
AAVAS,EQ,1325,1350,1295,1304.4,1306,1315.45,19995,26464478.95,02-JUL-2020,2748,INE216P01012,
