SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,73.8,75.2,71.5,72.2,72.5,73.45,128927,9446879.15,15-MAR-2022,2162,INE144J01027,,59285,45.98
21STCENMGM,EQ,26.05,26.05,25.6,26.05,26.05,25.55,32315,841658.95,15-MAR-2022,152,INE253B01015,,25678,79.46
3IINFOLTD,EQ,58.6,60.65,56,56.2,56.05,58.7,864169,50267686.55,15-MAR-2022,7849,INE748C01038,,556588,64.41
3MINDIA,EQ,19810,20177.75,19451,19562.5,19483.1,19704.95,6314,124736683.15,15-MAR-2022,2970,INE470A01017,,3760,59.55
3PLAND,BE,16.6,16.6,16.05,16.05,16.05,16.5,3505,56867.3,15-MAR-2022,37,INE105C01023,,-,-
5PAISA,EQ,309,314.95,302.1,305.55,309.45,307,20855,6450049.2,15-MAR-2022,817,INE618L01018,,9683,46.43
610GS2031,GS,99,99,99,99,99,95,10,990,15-MAR-2022,1,IN0020210095,,10,100.00
63MOONS,BE,234.7,235,218.35,223.45,225,229.8,52474,11808445.7,15-MAR-2022,1027,INE111B01023,,-,-
667GS2050,GS,96,96.5,96,96.49,96.49,96.5,2302,221092.48,15-MAR-2022,7,IN0020200252,,2302,100.00
676GS2061,GS,98.5,98.5,95.2,98,98,96,2562,251561,15-MAR-2022,10,IN0020200401,,2562,100.00
695GS2061,GS,99,99,99,99,99,97.6,1,99,15-MAR-2022,1,IN0020210202,,1,100.00
699GS2051,GS,102.75,102.75,102.75,102.75,102.75,102.89,1,102.75,15-MAR-2022,1,IN0020210194,,1,100.00
717GS2028,GS,103.19,103.2,103.19,103.2,103.2,102,2950,304437.49,15-MAR-2022,2,IN0020170174,,2950,100.00
719GS2060,GS,101.74,101.74,98,98,98,96.9,717,72161,15-MAR-2022,4,IN0020200039,,717,100.00
726GS2029,GS,96.21,96.21,96.21,96.21,96.21,96.21,10,962.1,15-MAR-2022,1,IN0020180454,,10,100.00
737GS2023,GS,97.32,97.32,97.32,97.32,97.32,102.24,10,973.2,15-MAR-2022,1,IN0020180025,,10,100.00
A2ZINFRA,EQ,10.75,10.75,10.35,10.65,10.7,10.4,442076,4665170.55,15-MAR-2022,787,INE619I01012,,280581,63.47
AAKASH,BE,28.5,28.9,27,27.75,28,28.25,15234,424231.95,15-MAR-2022,201,INE087Z01024,,-,-
AAREYDRUGS,EQ,44.35,44.7,43,43.15,43,44.05,20866,912415.95,15-MAR-2022,338,INE198H01019,,13326,63.86
AARON,EQ,120.95,121,112.6,113.45,113.4,118.5,10715,1220425.3,15-MAR-2022,202,INE721Z01010,,6414,59.86
AARTIDRUGS,EQ,453,458.7,441.5,443.65,445.9,452.1,144165,64807616.25,15-MAR-2022,5670,INE767A01016,,72422,50.24
AARTIIND,EQ,875.75,882,851.45,859.4,858.15,870.6,816692,709208919.1,15-MAR-2022,33678,INE769A01020,,297967,36.48
AARTISURF,EQ,783.85,783.85,750.05,756.15,760,772.9,14024,10728621.15,15-MAR-2022,1954,INE09EO01013,,8786,62.65
AARVEEDEN,EQ,25.85,25.85,24.55,24.9,25.2,25.6,3736,93751.45,15-MAR-2022,119,INE273D01019,,1826,48.88
AARVI,EQ,94.7,94.75,88,88.35,88,93.55,170850,15808383.25,15-MAR-2022,749,INE754X01016,,150647,88.18
AAVAS,EQ,2515,2515,2415.35,2452.55,2440,2486.15,121272,297354296.3,15-MAR-2022,21618,INE216P01012,,62619,51.64
ABAN,EQ,48.3,48.9,46,46.45,46.15,48.45,144108,6811809,15-MAR-2022,1785,INE421A01028,,97682,67.78
ABB,EQ,2078.5,2095.1,2041.05,2091.7,2092.95,2078.5,178988,371517865.85,15-MAR-2022,19092,INE117A01022,,97429,54.43
ABBOTINDIA,EQ,17198.6,17294.6,17070,17203.95,17200,17041.45,15049,258039948.2,15-MAR-2022,4206,INE358A01014,,7895,52.46
ABCAPITAL,EQ,104.85,105.95,103.7,104.7,104.45,103.95,3913921,410967224.55,15-MAR-2022,25454,INE674K01013,,1342180,34.29
ABCOTS,SM,53,53,50.5,50.5,50.5,52,20000,1026200,15-MAR-2022,5,INE08PH01015,,12000,60.00
ABFRL,EQ,279.7,279.7,268.8,273.15,273.6,276.85,1231973,337755703.15,15-MAR-2022,13973,INE647O01011,,285691,23.19
ABMINTLLTD,EQ,95,95,88.05,91.05,90.4,92.1,619,56046.15,15-MAR-2022,45,INE251C01025,,315,50.89
ABSLAMC,EQ,498.95,498.95,490.2,491.8,490.5,497.25,212373,105356147.9,15-MAR-2022,7273,INE404A01024,,146694,69.07
ABSLBANETF,EQ,34.5,35.9,34.5,34.85,34.84,35.17,14526,512344.1,15-MAR-2022,196,INF209KB17D5,,8432,58.05
ABSLNN50ET,EQ,41.45,41.45,40.1,40.17,40.38,40.64,1298,52762.64,15-MAR-2022,124,INF209KB16D7,,704,54.24
ACC,EQ,2070,2109.7,2043.7,2060.35,2060.8,2058.05,358798,745264453.6,15-MAR-2022,23276,INE012A01025,,124563,34.72
ACCELYA,EQ,975.1,994.25,953.45,970.05,963.05,975.1,21186,20595773.15,15-MAR-2022,2807,INE793A01012,,13299,62.77
ACCORD,SM,31,31,31,31,31,32,6000,186000,15-MAR-2022,1,INE113X01015,,6000,100.00
ACCURACY,EQ,240.8,245.35,235.4,239.3,237.25,236.2,23260,5596600.45,15-MAR-2022,733,INE648Z01015,,7597,32.66
ACE,EQ,215.7,220.35,212,213.75,214.95,214.3,259062,56144118.35,15-MAR-2022,5101,INE731H01025,,81774,31.57
ACRYSIL,EQ,720.9,724.7,705.4,717.85,719,718.05,57851,41501887.9,15-MAR-2022,4967,INE482D01024,,25205,43.57
ADANIENT,EQ,1740,1754.2,1686.65,1701.4,1698.35,1736.1,1085901,1870960182.15,15-MAR-2022,36494,INE423A01024,,248627,22.90
ADANIGREEN,EQ,1840.7,1850,1785,1798.75,1804.95,1822.4,396469,716166000.45,15-MAR-2022,33529,INE364U01010,,204252,51.52
ADANIPORTS,EQ,733,736,716.25,721.3,719.9,730.55,4228582,3079991788.85,15-MAR-2022,62879,INE742F01042,,1969193,46.57
ADANIPOWER,EQ,122.9,127.2,121.5,122.3,122.35,122.15,27067023,3351666538,15-MAR-2022,92116,INE814H01011,,4449458,16.44
ADANITRANS,EQ,2275,2294.85,2200,2217.55,2211,2268.3,337239,757065585.1,15-MAR-2022,17609,INE931S01010,,284816,84.46
ADFFOODS,EQ,713.1,716.6,696,700.4,696,706,4770,3376488.6,15-MAR-2022,791,INE982B01019,,2746,57.57
ADL,BE,42.6,44.2,41.25,44,44,42.6,75,3172.8,15-MAR-2022,8,INE0CHO01012,,-,-
ADORWELD,EQ,663.5,663.5,635,644.85,641.6,650.85,10607,6850774.45,15-MAR-2022,938,INE045A01017,,4852,45.74
ADROITINFO,BE,13.75,13.75,13,13.75,13.75,13.1,27235,370821.45,15-MAR-2022,65,INE737B01033,,-,-
ADSL,EQ,120.25,126.9,120,124.5,124,121.95,209677,25793211.5,15-MAR-2022,2677,INE102I01027,,128807,61.43
ADVANIHOTR,EQ,92,92,87.1,88.25,88,91.95,105625,9376553.75,15-MAR-2022,1932,INE199C01026,,60143,56.94
ADVENZYMES,EQ,301,311.25,299,299.65,300.35,300.1,172212,52456982.95,15-MAR-2022,7363,INE837H01020,,62699,36.41
AEGISCHEM,EQ,193.5,195.95,188.8,190.95,191.3,192.2,448583,86319592.75,15-MAR-2022,7463,INE208C01025,,236419,52.70
