SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
182D291222,TB,97.21,97.21,97.21,97.21,97.21,97.21,100,9721,23-SEP-2022,1,IN002022Y138,
20MICRONS,EQ,107.2,109.85,104.6,105.7,105.2,107.3,202647,21675199.9,23-SEP-2022,4017,INE144J01027,
21STCENMGM,EQ,25.15,25.65,25.15,25.2,25.2,25.15,7319,186722.85,23-SEP-2022,61,INE253B01015,
364D170823,TB,89,89,89,89,89,89.27,200,17800,23-SEP-2022,1,IN002022Z200,
364D290623,TB,94.2,94.2,94.2,94.2,94.2,93.96,100,9420,23-SEP-2022,1,IN002022Z135,
3IINFOLTD,EQ,46.9,47.6,45.05,45.3,45.5,46.7,400588,18459740.5,23-SEP-2022,3059,INE748C01038,
3MINDIA,EQ,23600,23898.95,23100,23713,23645.3,23828.25,8135,190711403.95,23-SEP-2022,3271,INE470A01017,
3PLAND,EQ,18.3,18.3,17.5,17.6,18,18.3,3570,63372.65,23-SEP-2022,36,INE105C01023,
4THDIM,EQ,40.7,40.7,37.05,40.7,40.7,37,19800,804610.55,23-SEP-2022,105,INE382T01022,
5PAISA,EQ,365,365,341,342.7,341.05,348.25,16631,5803434.2,23-SEP-2022,1399,INE618L01018,
63MOONS,EQ,181.5,181.5,164.55,166.05,167.4,176.35,94295,16136350.3,23-SEP-2022,2366,INE111B01023,
667GS2035,GS,96.5,96.5,95.2,95.2,95.2,96.44,23,2206.5,23-SEP-2022,2,IN0020210152,
667GS2050,GS,98.17,98.17,92.8,93,93,93.5,1012,93922.14,23-SEP-2022,4,IN0020200252,
676GS2061,GS,93.3,93.3,93.3,93.3,93.3,93.15,11,1026.3,23-SEP-2022,2,IN0020200401,
695GS2061,GS,96,96,96,96,96,97.25,1000,96000,23-SEP-2022,2,IN0020210202,
699GS2051,GS,103.6,103.6,96.2,96.5,96.5,98.7,1007,97186.55,23-SEP-2022,6,IN0020210194,
736GS2052,GS,99.99,99.99,99.99,99.99,99.99,98,850,84991.5,23-SEP-2022,1,IN0020220086,
738GS2027,GS,101.9,105,101.9,103.5,103.5,102,1155,120665,23-SEP-2022,7,IN0020220037,
768GS2023,GS,103.6,103.6,103.6,103.6,103.6,103.5,5000,518000,23-SEP-2022,1,IN0020150010,
795GS2032,GS,106,106,106,106,106,106.94,100,10600,23-SEP-2022,1,IN0020020106,
82GS2025,GS,103.4,103.6,103.4,103.6,103.6,103.5,2,207,23-SEP-2022,2,IN0020120047,
91D011222,TB,93.69,93.69,93.69,93.69,93.69,98.61,100,9369,23-SEP-2022,1,IN002022X221,
91D081222,TB,98,98,98,98,98,98,300,29400,23-SEP-2022,2,IN002022X239,
91D151222,TB,94.01,94.01,94.01,94.01,94.01,98.94,100,9401,23-SEP-2022,1,IN002022X247,
91D290922,TB,99.4,99.4,99.4,99.4,99.4,99.5,100,9940,23-SEP-2022,1,IN002022X130,
A2ZINFRA,EQ,11.05,11.35,10.9,11,11.1,11.2,313224,3460398.95,23-SEP-2022,503,INE619I01012,
AAATECH,SM,73.1,73.1,70.1,70.1,70.1,75,13500,968400,23-SEP-2022,3,INE0D0U01013,
AAKASH,EQ,14.1,14.65,13.8,13.95,14,14.3,86800,1217571.55,23-SEP-2022,451,INE087Z01024,
AAREYDRUGS,EQ,41,41,39.1,39.65,39.6,40.8,34043,1354731.85,23-SEP-2022,426,INE198H01019,
AARON,BE,164.9,164.9,157,158.95,160,160.45,5232,836870.3,23-SEP-2022,230,INE721Z01010,
AARTIDRUGS,EQ,471.45,480,464.65,467.25,465,471.45,218333,103873634.05,23-SEP-2022,12581,INE767A01016,
AARTIIND,EQ,873.05,883.9,851.95,854.95,853,876.4,698318,605401761.35,23-SEP-2022,27324,INE769A01020,
AARTISURF,EQ,829.5,831.6,802.35,807.75,810,829.45,9868,8047601.75,23-SEP-2022,1044,INE09EO01013,
AARVEEDEN,EQ,25.9,28.3,25.9,26.8,27,25.85,109833,2995693.95,23-SEP-2022,877,INE273D01019,
AARVI,EQ,167.6,168.6,157.3,160.45,160.2,168.2,46795,7628027.8,23-SEP-2022,1359,INE754X01016,
AAVAS,EQ,2190,2207.2,2170.05,2175.65,2185.75,2199.55,26754,58783242.1,23-SEP-2022,6658,INE216P01012,
ABAN,EQ,55,55,52.05,52.65,52.2,54.45,89755,4788257.15,23-SEP-2022,1549,INE421A01028,
ABB,EQ,3172.4,3172.4,3110.45,3124.65,3137,3144.1,162047,507787684.45,23-SEP-2022,19877,INE117A01022,
ABBOTINDIA,EQ,18000,18158.6,17800,17853.75,17802.4,17908,24724,443837243.65,23-SEP-2022,3857,INE358A01014,
ABCAPITAL,EQ,115.9,116.05,110.5,111.85,111.7,115.95,4892735,550425823.75,23-SEP-2022,23377,INE674K01013,
ABCOTS,SM,41.9,41.9,39.2,40,40,41,16000,648400,23-SEP-2022,4,INE08PH01015,
ABFRL,EQ,346.4,347.75,333.6,335.15,334,344.75,1742818,593215621.8,23-SEP-2022,23990,INE647O01011,
ABMINTLLTD,BE,75.8,77,75.8,77,77,77.8,51,3867,23-SEP-2022,2,INE251C01025,
ABSLAMC,EQ,477.4,489,467,468.2,467.5,474.85,305892,145073692.75,23-SEP-2022,3249,INE404A01024,
ABSLBANETF,EQ,40.87,41.28,39.49,39.55,39.5,40.87,27136,1082867.45,23-SEP-2022,289,INF209KB17D5,
ABSLNN50ET,EQ,46.65,46.65,44.41,44.54,44.63,45.41,3941,176274.16,23-SEP-2022,105,INF209KB16D7,
ACC,EQ,2575,2585.5,2472.2,2488.9,2485.3,2555.7,1396618,3529976404.05,23-SEP-2022,54365,INE012A01025,
ACCELYA,EQ,1138.5,1174,1135,1140.85,1140.45,1144.6,16497,18860017.25,23-SEP-2022,2122,INE793A01012,
ACCORD,SM,27.9,28.25,27.9,28,28,26.95,14000,393100,23-SEP-2022,7,INE113X01015,
ACCURACY,EQ,258.5,260,250,257.8,253.75,255.8,36037,9212164.35,23-SEP-2022,854,INE648Z01015,
ACE,EQ,292,300.9,284.35,286.45,285.5,294.55,577563,169270286.25,23-SEP-2022,13641,INE731H01025,
ACRYSIL,EQ,644,647.05,615.1,623,630,641.7,127236,79773181.35,23-SEP-2022,8229,INE482D01024,
ADANIENT,EQ,3732,3737.9,3655,3674.3,3663,3716.3,3001474,11096130275.6,23-SEP-2022,104208,INE423A01024,
ADANIGREEN,EQ,2364,2378,2305,2323.85,2312,2363.6,1562228,3659566286.65,23-SEP-2022,67974,INE364U01010,
ADANIPORTS,EQ,950,950.85,910.15,913.8,912.7,946.65,6646619,6158628539.6,23-SEP-2022,115698,INE742F01042,
ADANIPOWER,BE,396.25,397,383.85,385.6,386.5,396.25,2420004,937703413.65,23-SEP-2022,48821,INE814H01011,
ADANITRANS,EQ,4017,4033.9,3840,3872.55,3862,3997.9,367210,1442133254.3,23-SEP-2022,26953,INE931S01010,
ADFFOODS,EQ,720,726,706.65,716.6,712,719.5,21098,15182723.55,23-SEP-2022,2232,INE982B01019,
ADL,BE,71,71,70,70.45,70.95,70.7,871,61036.75,23-SEP-2022,23,INE0CHO01012,
ADORWELD,EQ,1002.2,1015,947.95,964,971.95,1002.15,43724,42923853.65,23-SEP-2022,5533,INE045A01017,
ADROITINFO,EQ,18.3,19.35,18.1,18.25,18.25,19,45433,840852.1,23-SEP-2022,331,INE737B01033,
ADSL,EQ,112.25,112.25,107.65,109,109.5,111.4,87027,9568235.35,23-SEP-2022,1935,INE102I01027,
ADVANIHOTR,EQ,84.5,84.5,82.5,82.8,82.65,83.45,33394,2782659.35,23-SEP-2022,744,INE199C01026,
ADVENZYMES,EQ,308,308,288.2,290.9,291,308.55,426010,127045577.9,23-SEP-2022,10224,INE837H01020,
AEGISCHEM,EQ,277,284.4,273.05,276.35,276.5,276.8,427554,118394070.45,23-SEP-2022,9723,INE208C01025,
AETHER,EQ,980,985,935,941.7,944,973.75,131436,126696645.25,23-SEP-2022,9510,INE0BWX01014,
