SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,61.1,62.1,60.3,61.2,61.35,60.4,65235,3992266.3,25-NOV-2021,1261,INE144J01027,,27078,41.51
21STCENMGM,EQ,62.25,62.25,59.95,59.95,59.95,61.15,52182,3132414.85,25-NOV-2021,337,INE253B01015,,45593,87.37
3IINFOLTD,EQ,103.35,103.35,103.35,103.35,103.35,98.45,88422,9138413.7,25-NOV-2021,759,INE748C01038,,88422,100.00
3MINDIA,EQ,25885,25916.8,25570,25831.65,25887,25885,621,15977492.95,25-NOV-2021,429,INE470A01017,,251,40.42
3PLAND,EQ,13.25,13.55,12.9,13.1,13.1,13.25,3689,48863.35,25-NOV-2021,92,INE105C01023,,2976,80.67
448GS2023,GS,94,94,94,94,94,94.1,95,8930,25-NOV-2021,1,IN0020200211,,95,100.00
5PAISA,EQ,409,414.4,397.55,401.95,400,409.25,12031,4892458.95,25-NOV-2021,786,INE618L01018,,7086,58.90
63MOONS,EQ,117.5,117.5,112.5,113.4,112.85,113.75,107789,12366785.45,25-NOV-2021,2860,INE111B01023,,54270,50.35
662GS2051,GS,98,98,95,95,95,93.5,50,4756,25-NOV-2021,2,IN0020160092,,50,100.00
667GS2035,GS,101,101,101,101,101,100.36,602,60802,25-NOV-2021,2,IN0020210152,,602,100.00
667GS2050,GS,99,99,99,99,99,99,1431,141669,25-NOV-2021,4,IN0020200252,,1431,100.00
676GS2061,GS,98.5,98.98,98.5,98.98,98.98,99,3000,295990,25-NOV-2021,3,IN0020200401,,2000,66.67
706GS2046,GS,96,103.95,96,103.95,103.95,99,102,9807.9,25-NOV-2021,2,IN0020160068,,100,98.04
719GS2060,GS,105,105,105,105,105,100,1,105,25-NOV-2021,1,IN0020200039,,1,100.00
719KL51,SG,99,99,99,99,99,99.5,100,9900,25-NOV-2021,1,IN2020210117,,,
769GS2043,GS,106.05,106.05,106.05,106.05,106.05,101,172,18240.6,25-NOV-2021,2,IN0020190040,,172,100.00
772GS2055,GS,109,109,108.5,109,109,109,7176,780719.4,25-NOV-2021,10,IN0020150077,,7176,100.00
A2ZINFRA,BE,6,6,6,6,6,5.75,496473,2978838,25-NOV-2021,198,INE619I01012,,-,-
AAATECH,SM,58,60.3,58,60,60,56,21000,1246650,25-NOV-2021,7,INE0D0U01013,,15000,71.43
AAKASH,EQ,212.7,223.1,212.7,223.05,223,212.5,211279,46389939.4,25-NOV-2021,1072,INE087Z01016,,93944,44.46
AAREYDRUGS,EQ,36.85,36.85,35,35.5,35.75,34.95,49264,1756403.85,25-NOV-2021,495,INE198H01019,,32007,64.97
AARON,EQ,110.65,110.65,103.25,105.2,103.6,108.45,12120,1285549.8,25-NOV-2021,346,INE721Z01010,,6763,55.80
AARTIDRUGS,EQ,536,548,525.1,530,532,536.35,208325,111761982.7,25-NOV-2021,10840,INE767A01016,,52492,25.20
AARTIIND,EQ,940.85,955,935,948.5,949,940.85,648267,613177454.7,25-NOV-2021,20984,INE769A01020,,375208,57.88
AARTISURF,EQ,1119,1119,1090.05,1099.25,1099.75,1106.25,13360,14678655.4,25-NOV-2021,1946,INE09EO01013,,9245,69.20
AARVEEDEN,EQ,23.4,23.5,22.55,23.4,23.5,23,6052,141112.2,25-NOV-2021,93,INE273D01019,,5170,85.43
AARVI,EQ,61.8,61.8,60.4,61.35,61.55,60.55,13470,821781.45,25-NOV-2021,181,INE754X01016,,9220,68.45
AAVAS,EQ,2755,2815.8,2755,2798.1,2793,2785.35,29095,81383768.15,25-NOV-2021,9811,INE216P01012,,17767,61.07
ABAN,BE,51.55,52.1,50,50.85,51.15,51.3,54055,2754029.65,25-NOV-2021,642,INE421A01028,,-,-
ABB,EQ,2094.15,2101.45,2040,2046.95,2045,2085.8,248082,513931797.55,25-NOV-2021,7890,INE117A01022,,209101,84.29
ABBOTINDIA,EQ,19237,19404,19120.25,19317.95,19249,19167.4,11434,220289237.75,25-NOV-2021,4627,INE358A01014,,4053,35.45
