SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
3IINFOTECH,EQ,96,96.15,95,95.25,95.15,95.3,102994,9817728.65,31-MAY-2005,
3MINDIA,EQ,675.05,715,675.05,707.2,700,707.15,1087,765217.2,31-MAY-2005,
AARTIDRUGS,EQ,115.4,115.4,109.3,111.9,113,112.85,20305,2276158.85,31-MAY-2005,
AARTIIND,EQ,112.95,112.95,106.8,108.8,108.55,109.5,73949,7966935.85,31-MAY-2005,
ABANLOYD,EQ,409,409,394,395.4,397,397.6,12496,4966175.8,31-MAY-2005,
ABB,EQ,1310,1310,1282,1301.65,1305.5,1309.95,12502,16251655.8,31-MAY-2005,
ABSHEKINDS,EQ,32.9,32.9,32.05,32.55,32.55,32.5,174891,5667192.05,31-MAY-2005,
ABSIND,EQ,118.55,120.5,118.55,120,120.5,119.15,7572,907787.75,31-MAY-2005,
ACC,EQ,370,380.4,370,376.7,376.45,374.85,456784,172546185.3,31-MAY-2005,
ADANIEXPO,EQ,64,64.55,63.75,63.95,63.8,64.65,470606,30238338.35,31-MAY-2005,
ADLABSFILM,EQ,165.5,165.7,161.55,162.8,163,163.95,34068,5586510.65,31-MAY-2005,
ADORWELD,EQ,165.5,171,161,168.95,170.1,165.85,88502,14755010.8,31-MAY-2005,
AEGISCHEM,EQ,89.2,89.2,85.5,86.5,86,87.55,6179,537310.15,31-MAY-2005,
AFTEKINFO,EQ,69.8,72.5,67.6,70.4,71.15,68.7,1091089,75408181.85,31-MAY-2005,
AGRODUTCH,EQ,48.5,51.95,47.65,51.4,51.5,48.25,318194,16150227.2,31-MAY-2005,
AHMEDELEC,EQ,147.95,148,144.15,145.25,145.85,146.4,8815,1281634.9,31-MAY-2005,
AHMEDFORGE,EQ,313,328.9,313,322.85,321.8,322.05,11210,3637403.6,31-MAY-2005,
AJANTPHARM,EQ,74.3,81.6,73.9,81.25,81.6,74.15,302594,24182443.25,31-MAY-2005,
AKSHOPTFBR,EQ,53.05,57.5,53.05,56.15,56.45,54.45,48021,2686606.15,31-MAY-2005,
ALBK,EQ,85.1,85.65,84.7,85.05,84.95,85.15,735368,62639697.95,31-MAY-2005,
ALEMBICLTD,EQ,275.55,278.75,272,273.4,273.05,275.45,12702,3492458,31-MAY-2005,
ALFALAVAL,EQ,728,734,728,730,730,730.9,1167,852173.5,31-MAY-2005,
ALLSEC,EQ,147.75,156.4,143,154.45,154,146.85,1509854,230384384.5,31-MAY-2005,
ALOKTEXT,EQ,66,67.9,65.5,67.4,67.85,65.3,3686603,246285298.75,31-MAY-2005,
ALPSINDUS,EQ,116.05,120.9,116,118.9,118.25,117.05,262246,31138068.3,31-MAY-2005,
AMARAJABAT,EQ,112,117.3,112,114.9,114.15,114.4,24849,2859542.2,31-MAY-2005,
AMBICAAGAR,EQ,23.3,23.35,22.55,22.9,22.65,23.15,64285,1470527.8,31-MAY-2005,
AMITSPIN,BE,8.9,9,8.5,8.6,8.6,9,24736,215649.85,31-MAY-2005,
AMTEKAUTO,EQ,158,158.9,155.55,156.35,156.45,157.85,69169,10877052.3,31-MAY-2005,
AMTREXAPPL,EQ,46.95,47.65,46.1,46.4,46.5,46.75,20226,942884.45,31-MAY-2005,
ANDHRABANK,EQ,99.7,100.5,98.8,99.95,100,99,767302,76612374.15,31-MAY-2005,
ANDHRSUGAR,EQ,123.75,124.45,123,123.15,123.1,123.45,40721,5019759.6,31-MAY-2005,
ANTGRAPHIC,BE,3.85,4,3.85,4,4,4,5801,22654.15,31-MAY-2005,
APARINDS,EQ,133.5,140.25,133.5,139.95,139.35,133.55,19370,2700102.25,31-MAY-2005,
APCOTEXLAT,EQ,51.8,57.3,51.75,55.6,55.05,51.2,232407,12947810.8,31-MAY-2005,
APIL,EQ,226.85,243.8,223.25,240.8,243.5,224.7,752551,179013660.8,31-MAY-2005,
APOLLOHOSP,EQ,324,327.5,321.1,326.3,326,322.05,57184,18585294.85,31-MAY-2005,
APOLLOTYRE,EQ,281.1,283.3,276,279,281,282.15,19889,5558001.95,31-MAY-2005,
APPAPER,EQ,120.95,122.35,115.35,119.55,120,119.5,14264,1710833.05,31-MAY-2005,
APTECHT,EQ,50.65,54.3,49.7,53.2,52.95,50.05,1907708,100789502.05,31-MAY-2005,
ARCHIES,EQ,113.4,115.05,111.9,113.4,114.25,113.4,56943,6456100.4,31-MAY-2005,
ARHAMFISCL,EQ,11.8,12.5,11.8,12.2,12.4,12,51398,627111.15,31-MAY-2005,
ARL,EQ,2.6,2.6,2.5,2.6,2.6,2.55,627776,1608356.65,31-MAY-2005,
ARSBONDS,N1,104,104.05,103.89,104.01,104.05,103.99,49488,5146463.62,31-MAY-2005,
ARVINDMILL,EQ,137.4,143.6,135.75,142.3,143.25,136.55,2901102,406247182.65,31-MAY-2005,
ASAHIINDIA,EQ,183.8,183.8,178.5,179.8,180,181.3,39948,7190859.95,31-MAY-2005,
ASAL,BE,92.9,93.5,90.7,92.35,91,90.7,2460,226750.6,31-MAY-2005,
ASHAPURMIN,EQ,469.95,482,460,469.05,467,462.15,5527,2619241.1,31-MAY-2005,
ASHIMASYN,BE,25.5,27.4,25.5,27.15,26.75,25.85,63730,1715834.15,31-MAY-2005,
