SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
1018GS2026,GS,123,123,123,123,123,123,1100,135300,25-JUL-2023,4,IN0020010081,
182D100823,TB,99.69,99.71,99.69,99.71,99.71,99.69,200,19940,25-JUL-2023,2,IN002022Y468,
182D121023,TB,98.3,98.3,98.3,98.3,98.3,98.3,29300,2880190,25-JUL-2023,1,IN002023Y029,
182D211223,TB,97.3,97.3,97.3,97.3,97.3,96.81,9000,875700,25-JUL-2023,3,IN002023Y128,
182D220923,TB,98.9,98.9,98.5,98.5,98.5,98.8,200,19740,25-JUL-2023,2,IN002022Y526,
20MICRONS,BE,111.45,111.45,108,111.45,111.45,106.15,311628,34595972.4,25-JUL-2023,1196,INE144J01027,
21STCENMGM,EQ,21.6,21.6,21.6,21.6,21.6,21.2,4483,96832.8,25-JUL-2023,11,INE253B01015,
360ONE,EQ,525,526,513.65,519.6,521.5,521.4,76342,39563066.05,25-JUL-2023,7265,INE466L01038,
364D010224,TB,95.95,96.32,95.95,96.32,96.32,95.7,10100,969132,25-JUL-2023,2,IN002022Z440,
364D021123,TB,98.14,98.14,98.14,98.14,98.14,97.85,500,49070,25-JUL-2023,1,IN002022Z317,
364D090524,TB,94,94,94,94,94,94,100,9400,25-JUL-2023,1,IN002023Z075,
364D110424,TB,95.1,95.1,95.1,95.1,95.1,95.1,100,9510,25-JUL-2023,1,IN002023Z034,
364D121023,TB,98.3,98.3,98.3,98.3,98.3,98.25,100,9830,25-JUL-2023,1,IN002022Z283,
364D161123,TB,97.88,97.95,97.88,97.95,97.95,97.5,14000,1370390,25-JUL-2023,2,IN002022Z333,
364D280624,TB,94.1,94.1,94.1,94.1,94.1,92.7,5000,470500,25-JUL-2023,1,IN002023Z141,
3IINFOLTD,EQ,34.25,35.35,33.75,33.85,33.8,34.3,879047,30311725.9,25-JUL-2023,3904,INE748C01038,
