SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,31.6,31.75,30.8,31,31,31.5,84153,2632381.45,24-SEP-2014,514,INE144J01027,
3IINFOTECH,EQ,8.35,8.75,8.3,8.4,8.4,8.5,943035,7972601,24-SEP-2014,2248,INE748C01020,
3MINDIA,EQ,6500,6525,6323.95,6364.55,6360,6400.8,340,2162489.9,24-SEP-2014,91,INE470A01017,
8KMILES,EQ,441.1,464.8,429.55,452.4,451.25,452.15,68427,30599585.25,24-SEP-2014,3075,INE650K01013,
A2ZMES,EQ,25,25,23.55,23.55,23.55,24.75,136433,3243565.3,24-SEP-2014,518,INE619I01012,
AARTIDRUGS,EQ,780,780,750,753.95,752.5,775.75,12039,9111325.65,24-SEP-2014,754,INE767A01016,
AARTIIND,EQ,304.5,304.5,286,288.25,287.65,298.8,100342,29577773.45,24-SEP-2014,2514,INE769A01020,
AARVEEDEN,EQ,51.05,51.95,48.65,49.15,48.8,51,1065,53515.25,24-SEP-2014,47,INE273D01019,
ABAN,EQ,664.3,673.45,635.05,643.95,642,669.75,631574,409817877,24-SEP-2014,19805,INE421A01028,
ABB,EQ,1201.2,1218,1155,1164.95,1165,1204.4,38889,45809357.9,24-SEP-2014,3088,INE117A01022,
ABBOTINDIA,EQ,3249.95,3260,3133.2,3213.4,3211,3251.8,2881,9269226.6,24-SEP-2014,429,INE358A01014,
ABCIL,EQ,294.9,305.05,282.1,290.8,290.55,297.55,25657,7502556.45,24-SEP-2014,886,INE605B01016,
ABGSHIP,EQ,243.05,251,232.4,239,237.95,244.5,121190,29425651.65,24-SEP-2014,2731,INE067H01016,
ABIRLANUVO,EQ,1678.1,1725,1678.1,1707.55,1722.15,1678.3,318562,543088096.55,24-SEP-2014,17966,INE069A01017,
ACC,EQ,1460.25,1472.9,1417.8,1430.2,1430.7,1464.1,441791,634956126.35,24-SEP-2014,13185,INE012A01025,
ACCELYA,EQ,734.85,736.95,720,729.6,726.5,729.3,18764,13702834.35,24-SEP-2014,824,INE793A01012,
ACE,EQ,35.3,35.95,33.15,33.85,33.95,35.3,356126,12216576.75,24-SEP-2014,1883,INE731H01025,
ACROPETAL,EQ,6.2,6.4,5.8,6.3,6.05,5.85,735950,4632554.2,24-SEP-2014,1565,INE055L01013,
ADANIENT,EQ,485.1,488.8,475.3,483.05,483,485.2,2493088,1198390619.75,24-SEP-2014,15028,INE423A01024,
ADANIPORTS,EQ,274.8,274.8,261.1,268.25,269.5,273.1,5118762,1368622946.15,24-SEP-2014,50835,INE742F01042,
ADANIPOWER,EQ,48.05,48.2,45.05,46.7,46.35,47.7,8402535,393433863.6,24-SEP-2014,30012,INE814H01011,
ADFFOODS,EQ,80.4,80.95,74.65,76.5,76.5,79.9,187006,14355507.85,24-SEP-2014,2160,INE982B01019,
ADHUNIK,EQ,41,41.6,38.75,39.35,38.75,41.2,57175,2282254.5,24-SEP-2014,644,INE400H01019,
ADORWELD,EQ,232.05,236,223.25,225.1,225.9,235,3673,837493.85,24-SEP-2014,154,INE045A01017,
ADSL,EQ,22.1,22.7,21.5,21.85,22,22.3,25845,566743.8,24-SEP-2014,196,INE102I01027,
ADVANIHOTR,EQ,75.65,77,72,75.2,76.05,72,5556,412967.4,24-SEP-2014,42,INE199C01026,
ADVANTA,EQ,324.85,335.05,311,319.05,316.45,321.65,20570,6617650.3,24-SEP-2014,842,INE517H01028,
AEGISCHEM,EQ,368.5,369.45,350,351.7,350,366.45,46012,16480510.8,24-SEP-2014,1623,INE208C01017,
AFL,EQ,68.55,70,67.65,69.7,70,69.7,11090,763729.45,24-SEP-2014,90,INE020G01017,
AFTEK,BE,6.15,6.45,5.95,6,6,6.15,69966,433366.55,24-SEP-2014,106,INE796A01023,
AGARIND,EQ,94,94,90,93.35,90.55,91.65,722,66896.45,24-SEP-2014,34,INE204E01012,
AGCNET,EQ,66.75,67.95,61.5,63.55,63.95,65.75,7195,460532.6,24-SEP-2014,344,INE676A01019,
AGRITECH,BE,7.05,7.15,7.05,7.15,7.15,7.35,540,3841,24-SEP-2014,5,INE449G01018,
AGRODUTCH,EQ,3.4,3.4,3.15,3.4,3.4,3.25,7535,24611.5,24-SEP-2014,15,INE135B01014,
AHLEAST,EQ,190,190,185,187,185,191.05,292,54901.9,24-SEP-2014,19,INE926K01017,
AHLUCONT,EQ,175,175,163.6,165.75,169.55,171.85,37921,6367007.2,24-SEP-2014,681,INE758C01029,
AHLWEST,EQ,108.05,108.9,108,108,108,109,3113,336254.35,24-SEP-2014,8,INE915K01010,
AHMEDFORGE,EQ,412.85,414,378.25,388.95,390.5,409.15,446020,174947232.65,24-SEP-2014,12605,INE425A01011,
AIAENG,EQ,906,953.25,886.35,938.4,937,905.2,79563,72591052.65,24-SEP-2014,5005,INE212H01026,
AICHAMP,BE,16.2,16.2,16.1,16.1,16.1,16.8,524,8458.9,24-SEP-2014,4,INE768E01024,
AIL,EQ,486.2,492,479.6,481.2,482,488.8,21279,10261846.95,24-SEP-2014,775,INE878A01011,
AJANTPHARM,EQ,1815,1844.8,1655.6,1784.05,1770,1802.95,72229,128889641.25,24-SEP-2014,6294,INE031B01031,
AJMERA,EQ,121,124.4,109.8,109.8,109.8,121.95,187608,21539782.9,24-SEP-2014,3066,INE298G01027,
AKSHOPTFBR,EQ,20.25,20.5,18.9,19.45,19.6,19.7,128714,2499995.6,24-SEP-2014,638,INE523B01011,
AKZOINDIA,EQ,1257.1,1273.3,1230,1255.8,1241.65,1250.85,10205,12737398.7,24-SEP-2014,927,INE133A01011,
ALBK,EQ,116,116.5,109.3,110.25,109.7,116.05,3990480,447855727.2,24-SEP-2014,28459,INE428A01015,
ALCHEM,EQ,52.7,54.9,51.1,51.8,52.15,53.7,4035,211648.25,24-SEP-2014,76,INE964B01033,
ALEMBICLTD,EQ,64.55,65.6,60.5,60.5,60.5,63.65,913563,56716868.95,24-SEP-2014,4020,INE426A01027,
ALICON,EQ,162.2,166.6,157.9,160.1,160.1,163.85,10723,1725182.5,24-SEP-2014,364,INE062D01024,
ALKALI,EQ,22.8,22.95,21.95,22.75,22.95,23,923,20838.45,24-SEP-2014,29,INE773I01017,
ALKYLAMINE,EQ,408.9,408.9,380.2,395.95,400.05,401.5,2292,899377.95,24-SEP-2014,197,INE150B01021,
ALLCARGO,EQ,242.8,243,230,231.9,231.3,240.2,35260,8217756.9,24-SEP-2014,656,INE418H01029,
ALLSEC,EQ,25.9,25.9,24.6,25.25,25.35,24.95,5849,145637.8,24-SEP-2014,59,INE835G01018,
ALMONDZ,EQ,17.65,18,17.65,17.9,17.9,18.55,3481,61939.05,24-SEP-2014,23,INE326B01027,
ALOKTEXT,EQ,12.1,12.4,11.55,11.7,11.65,12.1,13141001,156221679.5,24-SEP-2014,17365,INE270A01011,
ALPA,BE,11.2,12.15,11.2,11.3,11.3,11.7,5600,65660,24-SEP-2014,28,INE385I01010,
ALPHAGEO,EQ,500,500,460.1,483.4,489,484.2,16970,8142668.55,24-SEP-2014,1001,INE137C01018,
ALPSINDUS,EQ,2,2.2,2,2,2,2.1,15119,31359.2,24-SEP-2014,25,INE093B01015,
ALSTOMT&D,EQ,337.45,340.9,331,332.9,332,337.45,38601,12936856.1,24-SEP-2014,557,INE200A01026,
AMARAJABAT,EQ,632.1,641.9,625,629.7,625.1,636.8,95556,60427537.15,24-SEP-2014,4540,INE885A01032,
AMARJOTHI,EQ,85.6,90,82.55,83.7,84.85,88,4544,384022.8,24-SEP-2014,35,INE484D01012,
AMBIKCO,EQ,482.4,497.95,482.35,486.85,486,490.2,2944,1436239.3,24-SEP-2014,255,INE540G01014,
AMBUJACEM,EQ,213.8,216.6,210,212.05,212.8,213.8,3201491,681956473.3,24-SEP-2014,26338,INE079A01024,
AMDIND,EQ,27.2,29.35,26.55,27.1,27.5,27.4,11499,314594.4,24-SEP-2014,95,INE005I01014,
AMLSTEEL,EQ,4.9,4.9,4.9,4.9,4.9,4.7,3,14.7,24-SEP-2014,1,INE577F01018,
AMRUTANJAN,EQ,282.2,287.5,270.1,275,276.55,285.1,96276,26701678.25,24-SEP-2014,3167,INE098F01023,
AMTEKAUTO,EQ,232.75,234.75,213.9,215.75,217.9,232,801095,176453255,24-SEP-2014,12906,INE130C01021,
AMTEKINDIA,EQ,101.5,103.4,95.05,98.6,98.1,102.15,503118,49877623.6,24-SEP-2014,3714,INE068D01021,
AMTL,EQ,15,15,14.3,14.35,14.3,15.85,1753,25579.1,24-SEP-2014,19,INE436N01029,
ANANTRAJ,EQ,57.1,57.35,54.85,55.7,55.6,57.1,781408,43570343.3,24-SEP-2014,7822,INE242C01024,
ANDHRABANK,EQ,74.85,75,71.1,71.85,71.85,74.85,3639357,265822650.95,24-SEP-2014,17429,INE434A01013,
ANDHRACEMT,EQ,10.9,10.95,10.2,10.4,10.4,10.9,94982,1006246.2,24-SEP-2014,327,INE666E01012,
ANDHRSUGAR,EQ,143.6,145.45,142,143.65,144,143.65,12218,1745606.6,24-SEP-2014,173,INE715B01013,
ANGIND,EQ,26.25,27.75,26.25,26.25,26.25,27.6,37820,999939.7,24-SEP-2014,67,INE017D01010,
ANIKINDS,BE,31.3,34,31.3,33.85,33.85,32.9,1605,53099.65,24-SEP-2014,21,INE087B01017,
ANKITMETAL,EQ,8.6,8.85,8.15,8.3,8.25,8.4,50785,425323.35,24-SEP-2014,210,INE106I01010,
ANSALAPI,EQ,34.45,34.45,32.15,32.7,32.95,33.95,94429,3128418.75,24-SEP-2014,764,INE436A01026,
ANSALHSG,EQ,32.75,32.85,30.15,31.15,31,31.85,37652,1174071.35,24-SEP-2014,257,INE880B01015,
ANTGRAPHIC,BE,0.2,0.25,0.2,0.25,0.25,0.25,31552,6560.45,24-SEP-2014,9,INE414B01021,
APARINDS,EQ,397,397,374.65,385.9,388.5,394.25,51117,19590669.6,24-SEP-2014,2840,INE372A01015,
APCOTEXIND,EQ,340,341.95,320.1,332.6,331.15,338.3,15398,5095421.4,24-SEP-2014,749,INE116A01024,
APLAPOLLO,EQ,308.3,315,308,309.55,309,307.2,868,270094.25,24-SEP-2014,82,INE702C01019,
APLLTD,EQ,419.9,422.05,399.05,408,408.5,417.3,183162,74734248.4,24-SEP-2014,5242,INE901L01018,
APOLLOHOSP,EQ,1110.5,1118.35,1083.1,1088.85,1085,1110.25,92203,101324173.7,24-SEP-2014,17753,INE437A01024,
APOLLOTYRE,EQ,193,194,185.55,191.4,191.5,193.15,4637472,879003904,24-SEP-2014,38264,INE438A01022,
APTECHT,EQ,89.5,91.15,87.5,88.1,87.75,90.4,370888,33005626.75,24-SEP-2014,4507,INE266F01018,
ARCHIDPLY,EQ,26.6,26.7,25,25.75,25.95,26.5,13652,352110.75,24-SEP-2014,76,INE877I01016,
ARCHIES,EQ,30.4,31.9,27.6,30.9,30.9,30.55,743175,22457207.65,24-SEP-2014,4612,INE731A01020,
ARCOTECH,EQ,368.5,375.85,366,374.65,373,363.3,23597,8708971.9,24-SEP-2014,984,INE574I01027,
ARIES,EQ,94,96.7,88.05,89.75,90,94.9,56829,5180364.15,24-SEP-2014,1226,INE298I01015,
ARIHANT,EQ,37.15,39.55,37.15,38.35,39.55,37.25,2000,76700,24-SEP-2014,2,INE413D01011,
AROGRANITE,EQ,69.4,72.7,68,69.55,69.6,68.9,21137,1479853.85,24-SEP-2014,359,INE210C01013,
ARROWTEX,EQ,12.95,13.9,12.1,13.45,13.75,11.85,85579,1136572.95,24-SEP-2014,445,INE933J01015,
ARSHIYA,BE,19.5,20.1,18.85,19.95,20,19.65,104464,2023826.7,24-SEP-2014,90,INE968D01022,
ARSSINFRA,EQ,41,42.5,39.2,39.4,39.3,41.25,64262,2549311.65,24-SEP-2014,596,INE267I01010,
ARVIND,EQ,304.3,308.95,287.7,293.75,292.5,303.4,5112393,1507749947.1,24-SEP-2014,56620,INE034A01011,
ARVINDREM,EQ,51,51.7,47.15,49.1,49,51.5,2253936,110582014.9,24-SEP-2014,11795,INE211C01037,
ASAHIINDIA,EQ,110,113.7,108.5,110.8,111,109.5,71050,7876157.65,24-SEP-2014,1283,INE439A01020,
ASAHISONG,EQ,157.45,159.65,150,154.55,155.4,155.4,26824,4131679.1,24-SEP-2014,668,INE228I01012,
ASAL,EQ,56,56.75,54.8,56,56.75,57,4700,262564,24-SEP-2014,69,INE900C01027,
ASHAPURMIN,EQ,75.55,76.45,71.65,72.75,73,75.55,264745,19394666.85,24-SEP-2014,2166,INE348A01023,
ASHIANA,EQ,179,179,165.7,173.75,174,179.95,23099,3982535.3,24-SEP-2014,580,INE365D01021,
ASHIMASYN,EQ,8.4,9,8.4,8.8,8.8,8.75,4590,39824,24-SEP-2014,14,INE440A01010,
ASHOKA,EQ,140.4,140.4,134,135.75,135.45,140.9,34167,4646608.1,24-SEP-2014,802,INE442H01029,
ASHOKLEY,EQ,39.05,39.4,37.6,38.7,38.85,38.9,12905937,495303567.3,24-SEP-2014,27290,INE208A01029,
ASIANHOTNR,EQ,141.05,142,141,141,141,141.75,19288,2719923,24-SEP-2014,12,INE363A01022,
ASIANPAINT,EQ,630,641.65,625,637.85,639,634.8,1688958,1069360500.95,24-SEP-2014,55741,INE021A01026,
ASIANTILES,BE,102.95,102.95,94.6,98.55,99,99.55,15511,1522104.15,24-SEP-2014,167,INE022I01019,
ASIL,EQ,1.1,1.1,1.1,1.1,1.1,1.1,185,203.5,24-SEP-2014,2,INE988A01026,
ASSAMCO,EQ,4.9,4.9,4.55,4.55,4.6,4.8,1073733,4994520.25,24-SEP-2014,808,INE442A01024,
ASTEC,EQ,70,71.05,66.7,68.15,68.5,70.1,42837,2932844.75,24-SEP-2014,626,INE563J01010,
ASTRAL,EQ,813.15,823.9,795,808.9,811,815.95,12779,10311439.45,24-SEP-2014,701,INE006I01038,
ASTRAMICRO,EQ,115,118.5,113,115.8,115.8,114.85,458129,52977550.1,24-SEP-2014,5828,INE386C01029,
ASTRAZEN,EQ,936,948,923,926.4,928,934.5,9439,8806694.35,24-SEP-2014,508,INE203A01020,
ATFL,EQ,642.9,642.9,621.1,627.05,625,632.7,38497,24264140.1,24-SEP-2014,704,INE209A01019,
ATLANTA,EQ,68.25,69.35,67,68.1,69,68.7,88594,6049406.65,24-SEP-2014,776,INE285H01022,
ATLASCYCLE,EQ,284.45,287.85,270.1,273.65,274.3,282.5,65143,18117209.95,24-SEP-2014,2127,INE446A01017,
ATNINTER,EQ,0.5,0.55,0.45,0.45,0.45,0.5,24006,11978.55,24-SEP-2014,14,INE803A01027,
ATUL,EQ,1404.95,1464.95,1398.05,1453,1460,1403.9,79859,115083054.45,24-SEP-2014,4983,INE100A01010,
ATULAUTO,EQ,368.15,380.3,347.95,358.25,356,367.45,63118,23229157.6,24-SEP-2014,2623,INE951D01028,
AURIONPRO,EQ,284,288.8,271.1,273.1,275,284.95,59419,16544673.3,24-SEP-2014,1301,INE132H01018,
AUROPHARMA,EQ,815,818.9,763,799.15,798.45,812.25,2506943,1984186961.45,24-SEP-2014,68552,INE406A01037,
AUSOMENT,BE,21.1,21.1,21.1,21.1,21.1,20.7,5,105.5,24-SEP-2014,1,INE218C01016,
