SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
3IINFOTECH,EQ,133,133.85,129.1,129.85,130,132.7,230602,30107451.55,7-NOV-2007,
3MINDIA,EQ,1957,2100,1957,1998.35,2100,1992.6,1920,3805109.95,7-NOV-2007,
AARTIDRUGS,EQ,72.5,72.5,68.25,68.45,68.55,71.05,3791,263651.1,7-NOV-2007,
AARTIIND,EQ,31.15,33.15,28.6,29,28.6,30.1,131759,4027691.5,7-NOV-2007,
AARVEEDEN,EQ,68.5,71.75,65,68.35,71,69,26081,1758681.65,7-NOV-2007,
ABAN,EQ,5200,5250,5040,5085.45,5050,5174.55,96489,495773881.75,7-NOV-2007,
ABB,EQ,1591,1627,1570,1605.65,1605.1,1581.3,259428,416384266.8,7-NOV-2007,
ABGSHIP,EQ,779.9,779.9,730,741.4,743.55,753.35,6888,5119938.1,7-NOV-2007,
ABIRLANUVO,EQ,1619.25,1637,1575,1609.05,1603,1608.75,118570,191174947.1,7-NOV-2007,
ABSHEKINDS,EQ,18.25,19.2,18.25,18.65,18.65,18.75,53518,1006345.15,7-NOV-2007,
ACC,EQ,1030,1047.4,995,1024.55,1020.85,1021.2,345207,356181945.95,7-NOV-2007,
ACE,EQ,443,447.95,425,437.55,440,437.65,27950,12170414.8,7-NOV-2007,
ADANIENT,EQ,798,829,785,800.15,802.6,796.85,299343,239168279.85,7-NOV-2007,
ADHUNIK,EQ,178.95,180.75,160.1,162.35,161.05,174.35,380504,63537713.65,7-NOV-2007,
ADLABSFILM,EQ,905,919.4,840,850.25,849,887.35,656084,565624237.85,7-NOV-2007,
ADORWELD,EQ,222.65,222.65,213,215.75,215.5,217.55,3273,711653.8,7-NOV-2007,
ADSL,EQ,440,450,432,438.1,438,441.25,16333,7193109.15,7-NOV-2007,
ADVANIHOTR,BE,76.5,81.4,76.5,80,80,80,2285,182736.5,7-NOV-2007,
ADVANTA,EQ,1030,1040,999,1005.3,999,1050.1,1973,2002698.5,7-NOV-2007,
AEGISCHEM,EQ,192.95,192.95,179,180.15,181,187.05,9258,1688915.4,7-NOV-2007,
AFL,EQ,65.8,67.45,64.5,66,66,65.45,10239,676108.7,7-NOV-2007,
AFTEK,EQ,69.25,69.9,66.05,67.3,67.05,68.55,287629,19444308.3,7-NOV-2007,
AGRODUTCH,EQ,31.45,31.9,29.05,29.7,29.6,30.85,136556,4142479.1,7-NOV-2007,
AHMEDFORGE,EQ,224,224,211.1,218.85,219.7,212.45,131864,28992245.45,7-NOV-2007,
AIAENG,EQ,1415,1450,1390,1433.05,1438,1423.6,11162,15964210.25,7-NOV-2007,
AICHAMP,BE,60,65,60,60.1,60.1,62.25,75,4652.5,7-NOV-2007,
AIRDECCAN,EQ,153.9,153.9,146.2,147.15,146.3,148.7,99194,14713489.1,7-NOV-2007,
AJANTPHARM,EQ,87.3,91.4,86,86.95,87.5,88.55,4350,383064.3,7-NOV-2007,
AKRUTI,EQ,1013.85,1035.4,997,1018.3,1016,1003.75,223068,226303069.15,7-NOV-2007,
AKSHOPTFBR,BE,63,63.9,57.85,60,60,60.85,21376,1296635.35,7-NOV-2007,
ALBK,EQ,97.05,107.45,97.05,102.85,102.65,103.95,345382,35608516.15,7-NOV-2007,
ALCHEM,EQ,60.25,60.25,56,56.9,57.2,59.85,26259,1528433.55,7-NOV-2007,
ALEMBICLTD,EQ,100.5,100.6,97,97.35,98.45,97.9,55722,5507246.8,7-NOV-2007,
ALFALAVAL,EQ,1082.55,1082.55,1034,1040.05,1034,1093.5,922,974484.9,7-NOV-2007,
ALLCARGO,EQ,910,966.45,910,941.05,930,944.95,6675,6280353.5,7-NOV-2007,
ALLSEC,EQ,120,120,117.5,118.25,118.05,120.2,10027,1192306.15,7-NOV-2007,
ALOKTEXT,EQ,65.95,66.7,63.7,64.35,63.75,65.1,814347,52818904.4,7-NOV-2007,
ALPA,EQ,37,37,35.05,35.35,35.8,35.65,22835,812405.95,7-NOV-2007,
ALPHAGEO,EQ,628.9,658.85,600,658.85,658.85,598.95,18825,12072392,7-NOV-2007,
ALPSINDUS,EQ,47.5,48.5,47.25,47.25,47.25,47.65,22217,1055947.95,7-NOV-2007,
AMAR,EQ,30.3,30.3,28.55,28.85,28.9,29.7,25152,734455.1,7-NOV-2007,
AMARAJABAT,EQ,161,161,152.25,155.85,156.5,157.4,21666,3381150.25,7-NOV-2007,
AMBICAAGAR,EQ,14.35,14.8,13.9,14.05,14.05,14.7,15662,221808.85,7-NOV-2007,
AMBUJACEM,EQ,143.5,149.25,143,145.55,145.4,143.95,1895564,278029321.95,7-NOV-2007,
AMDMET,EQ,36.65,36.65,34.1,34.45,34.35,35.55,18914,652815.55,7-NOV-2007,
AML,EQ,42.9,43,41.3,41.5,41.4,42.15,4162,173994.4,7-NOV-2007,
AMTEKAUTO,EQ,466.95,486,445,467,484.8,450.85,253346,115101913.9,7-NOV-2007,
AMTEKINDIA,EQ,161.2,161.2,157,160.05,161,159.9,36485,5834212.2,7-NOV-2007,
ANANTRAJ,EQ,350,356.5,339,350.3,351,344.95,24494,8538054.9,7-NOV-2007,
ANDHRABANK,EQ,90,92.4,88.55,90.8,90.9,89.65,634485,57436732,7-NOV-2007,
ANDHRSUGAR,EQ,80.3,85,80.3,83.4,83.6,80.75,27452,2288037.45,7-NOV-2007,
ANGAUTO,EQ,169.85,184.9,148,154.55,153,155.6,76877,12321228.75,7-NOV-2007,
ANKURDRUGS,EQ,330.1,348,330,336.6,336,330.65,11863,4035615.35,7-NOV-2007,
ANSALHSG,EQ,176,178.8,160.3,171.15,171,175.15,8235,1407189.8,7-NOV-2007,
ANSALINFRA,EQ,243.8,249.85,238,242.85,244.3,241.3,143299,34989834.3,7-NOV-2007,
ANTGRAPHIC,BE,0.5,0.55,0.45,0.5,0.5,0.5,211600,112800,7-NOV-2007,
APARINDS,EQ,240.6,262.95,240.6,258.05,259,258.3,7348,1878954.6,7-NOV-2007,
APCOTEXIND,EQ,43.6,45.8,41.55,45.65,45.7,44.85,3939,174990.65,7-NOV-2007,
APIL,EQ,947,990,895,915.85,915.5,917.1,100867,92405512.85,7-NOV-2007,
APOLLOHOSP,EQ,464.3,469.4,455,460.15,460,459.85,18788,8665328.9,7-NOV-2007,
APOLLOTYRE,EQ,36,36.5,35.1,35.65,35.75,35.6,272195,9754616.6,7-NOV-2007,
APPAPER,EQ,83.6,85.95,83,85.75,85.95,84.05,1212,101710.75,7-NOV-2007,
APTECHT,EQ,368.7,369,355.1,358.5,359,362.4,250708,90549526.85,7-NOV-2007,
ARCHIES,EQ,129,131.7,105.65,126.5,126.95,128.6,13932,1779875,7-NOV-2007,
ARIHANT,EQ,618,621,618,621,621,620,595,368914,7-NOV-2007,
ARL,EQ,1.9,1.9,1.8,1.8,1.85,1.85,469712,864796.5,7-NOV-2007,
AROGRANITE,EQ,82.5,90,82.5,90,90,89.05,401,36082.5,7-NOV-2007,
ARROWGROUP,EQ,338,380,338,352,352,355.1,65,24189,7-NOV-2007,
ARSBONDS,N1,99.3,99.3,98.4,98.41,98.4,98.41,2020,199020.5,7-NOV-2007,
ARVINDMILL,EQ,72.7,73.45,67.6,69.6,70.2,71.7,2860026,198397723.1,7-NOV-2007,
ASAHIINDIA,EQ,99,99.95,98.6,99,99,98.85,274101,27136208.65,7-NOV-2007,
ASHAPURMIN,EQ,409,421.9,380,387.25,388.6,404.6,217117,85529677.65,7-NOV-2007,
ASHCO,EQ,35.5,35.5,33.7,34.1,33.75,34.9,257879,8965076.65,7-NOV-2007,
ASHIMASYN,EQ,11.4,11.5,9,9.8,9.6,10.05,190452,1952913.05,7-NOV-2007,
ASHOKLEY,EQ,38.8,38.8,37.25,37.4,37.55,38.6,1388715,52462132.9,7-NOV-2007,
ASIANELEC,EQ,456,456,421,430.75,430.15,446,50589,21907392.9,7-NOV-2007,
ASIANHOTEL,EQ,607,615,602,603.9,605,606.5,2166,1316773.5,7-NOV-2007,
ASIANPAINT,EQ,1030,1060,1021,1051.55,1057,1042.4,17733,18634931.5,7-NOV-2007,
ASIANTILES,EQ,96,98,93.75,94.05,94.9,94.65,5438,512962.5,7-NOV-2007,
ASIL,EQ,6,6,6,6,6,5.9,100,600,7-NOV-2007,
ASSAMCO,BE,26,26.45,24.5,25.8,26.3,25.6,62569,1578946.05,7-NOV-2007,
ASTRAL,EQ,130,132,125,127.2,125.25,130.45,7504,948363.75,7-NOV-2007,
ASTRAMICRO,EQ,133,135.95,132.05,135,135.95,134.65,10250,1375805.9,7-NOV-2007,
ASTRAZEN,EQ,535.1,537,531.05,535.2,531.05,544.05,186,99549.5,7-NOV-2007,
ATFL,EQ,146,152.9,142.5,148.6,147.25,143.25,9676,1425394.15,7-NOV-2007,
ATLANTA,EQ,246.9,247,235.05,236.15,237,238.8,27235,6457043.05,7-NOV-2007,
ATLASCYCLE,EQ,180.5,180.5,166.1,174.4,175.6,179.85,1059,182698.2,7-NOV-2007,
ATNINTER,BE,1.95,1.95,1.85,1.85,1.85,1.9,2850,5457.5,7-NOV-2007,
ATUL,EQ,85,99.4,85,95,93.65,93.8,67482,6485146.1,7-NOV-2007,
AURIONPRO,EQ,410,420,400,408.4,400.1,405.55,24797,10135574.55,7-NOV-2007,
AUROPHARMA,EQ,555,558,540,541.55,540,555.2,23781,12974752.6,7-NOV-2007,
AUTOAXLES,EQ,440,440,426,429.2,426,439.15,1613,696531.55,7-NOV-2007,
AUTOIND,EQ,178.2,178.2,170,172.7,172.45,177.45,11152,1925326.85,7-NOV-2007,
AVAYAGCL,EQ,250,250,244.1,245.35,245.95,247.25,7398,1825065.6,7-NOV-2007,
AVENTIS,EQ,1020,1025,1000,1007.3,1000,1017.75,25477,26094377.5,7-NOV-2007,
AVTNPL,EQ,94,97.9,94,96.6,97,96.5,480,45763.3,7-NOV-2007,
AXIS-IT&T,BE,10,10.6,10,10,10,10.5,2150,21778,7-NOV-2007,
AXISBANK,EQ,958.5,998,921,932.45,934.85,946.4,464193,440803373.55,7-NOV-2007,
AZTECSOFT,EQ,48.95,50,47.85,49.3,49.45,48.55,39963,1950634,7-NOV-2007,
BAGFILMS,EQ,93.5,93.7,88,89.25,89,89.9,213703,19215944.7,7-NOV-2007,
BAJAJAUTO,EQ,2488,2488.1,2435,2436.8,2435,2478.1,56626,138596032.7,7-NOV-2007,
BAJAJELEC,EQ,336,370,329.5,363.2,370,333.15,3340,1177576.55,7-NOV-2007,
BAJAJHIND,EQ,189.4,221.6,189.4,214.65,215.6,188.35,6610813,1387248867.4,7-NOV-2007,
BAJAUTOFIN,EQ,332,335.95,330,330,330,331.8,4044,1340987.7,7-NOV-2007,
BALAJITELE,EQ,298.35,298.4,274.95,284.35,280.05,290.85,307709,85640950.3,7-NOV-2007,
BALAMINES,EQ,101,108.95,100,103.35,102.2,99.55,3127,322493.05,7-NOV-2007,
BALKRISIND,EQ,604.85,604.85,600,602.25,602.25,594.05,488,293426.9,7-NOV-2007,
BALMLAWRIE,EQ,531,554,531,542.35,545,524.05,95698,52026259.25,7-NOV-2007,
BALPHARMA,EQ,29.5,29.5,27.7,28,27.95,29,1805,51572,7-NOV-2007,
BALRAMCHIN,EQ,80.05,89.9,80.05,88.55,88.85,79.4,12159469,1047879146.05,7-NOV-2007,
BANARISUG,EQ,768.6,850,768.6,840,842,840,1973,1649233.4,7-NOV-2007,
BANCOINDIA,EQ,143.6,143.6,136.4,137.05,137.4,140.9,6462,893410.6,7-NOV-2007,
BANKBARODA,EQ,364,378,351.35,370.55,372,359.9,979750,359155573.55,7-NOV-2007,
BANKBEES,EQ,931,931,920,920.8,921,922.72,23,21270,7-NOV-2007,
BANKINDIA,EQ,371.5,380,361.25,372.4,373.85,366.75,1041664,388065408.75,7-NOV-2007,
BANKRAJAS,EQ,182.05,187,175,185.4,184.1,184.15,213243,38927633.2,7-NOV-2007,
BANSWRAS,EQ,47.9,47.95,44.3,46.75,46.9,45.35,2307,105751.65,7-NOV-2007,
BARTRONICS,EQ,227.45,228,208.85,212.4,214,218.9,112549,24540464.85,7-NOV-2007,
BASF,EQ,250.2,250.2,241.1,247.8,248,247.1,16092,3965230.95,7-NOV-2007,
BASML,EQ,130,130,120,120,120,120,5747,690736.95,7-NOV-2007,
BATAINDIA,EQ,230,232.9,219,221.2,221.25,228.7,146179,32804666.2,7-NOV-2007,
BATLIBOI,EQ,83.1,83.6,82.5,82.65,83.4,84.05,865,71887.75,7-NOV-2007,
