SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 07-Apr-2025"," 105.17"," 105.17"," 107.50"," 104.50"," 107.50"," 106.74"," 105.37"," 2800"," 2.95"," 14"," 2787"," 99.54"
20MICRONS," EQ"," 07-Apr-2025"," 198.27"," 180.00"," 194.89"," 168.00"," 193.75"," 190.01"," 182.75"," 172631"," 315.48"," 7708"," 75998"," 44.02"
21STCENMGM," EQ"," 07-Apr-2025"," 71.78"," 70.34"," 70.34"," 70.34"," 70.34"," 70.34"," 70.34"," 1692"," 1.19"," 46"," 1692"," 100.00"
360ONE," EQ"," 07-Apr-2025"," 849.35"," 806.60"," 897.95"," 790.50"," 872.50"," 886.55"," 857.35"," 919861"," 7886.39"," 61036"," 254129"," 27.63"
3IINFOLTD," EQ"," 07-Apr-2025"," 22.20"," 21.48"," 21.54"," 20.22"," 20.65"," 20.78"," 20.64"," 883598"," 182.35"," 3920"," 384922"," 43.56"
3MINDIA," EQ"," 07-Apr-2025"," 28326.10"," 27499.95"," 27957.75"," 26820.10"," 27653.70"," 27429.70"," 27322.48"," 3942"," 1077.05"," 2608"," 1479"," 37.52"
3PLAND," EQ"," 07-Apr-2025"," 40.34"," 40.34"," 40.34"," 36.72"," 39.85"," 39.50"," 37.73"," 18081"," 6.82"," 380"," 11865"," 65.62"
563GS2026," GS"," 07-Apr-2025"," 100.93"," 101.99"," 102.00"," 101.99"," 101.99"," 101.99"," 101.99"," 381"," 0.39"," 5"," 381"," 100.00"
574GS2026," GS"," 07-Apr-2025"," 101.30"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 2"," 0.00"," 1"," 2"," 100.00"
577GS2030," GS"," 07-Apr-2025"," 94.00"," 94.87"," 94.87"," 94.87"," 94.87"," 94.87"," 94.87"," 24"," 0.02"," 1"," 24"," 100.00"
5PAISA," EQ"," 07-Apr-2025"," 354.85"," 321.00"," 363.05"," 320.60"," 361.90"," 350.40"," 337.34"," 45424"," 153.23"," 5784"," 16377"," 36.05"
610GS2031," GS"," 07-Apr-2025"," 96.20"," 98.61"," 98.61"," 98.61"," 98.61"," 98.61"," 98.61"," 4"," 0.00"," 2"," 4"," 100.00"
63MOONS," EQ"," 07-Apr-2025"," 769.85"," 731.35"," 740.85"," 731.35"," 731.35"," 731.35"," 731.78"," 80341"," 587.92"," 759"," 67678"," 84.24"
654GS2032," GS"," 07-Apr-2025"," 102.00"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 10500"," 10.58"," 2"," 10500"," 100.00"
664GS2035," GS"," 07-Apr-2025"," 98.60"," 101.50"," 101.50"," 101.50"," 101.50"," 101.50"," 101.50"," 125"," 0.13"," 4"," 125"," 100.00"
667GS2050," GS"," 07-Apr-2025"," 98.69"," 99.85"," 99.85"," 99.14"," 99.15"," 99.15"," 99.32"," 6"," 0.01"," 6"," 5"," 83.33"
675GS2029," GS"," 07-Apr-2025"," 101.00"," 102.05"," 102.05"," 102.05"," 102.05"," 102.05"," 102.05"," 100"," 0.10"," 1"," 100"," 100.00"
676GS2061," GS"," 07-Apr-2025"," 100.19"," 97.20"," 97.20"," 97.20"," 97.20"," 97.20"," 97.20"," 2566"," 2.49"," 1"," 2566"," 100.00"
679GS2031," GS"," 07-Apr-2025"," 100.58"," 102.30"," 102.30"," 102.30"," 102.30"," 102.30"," 102.30"," 1200"," 1.23"," 2"," 1200"," 100.00"
679GS2034A," GS"," 07-Apr-2025"," 95.80"," 95.80"," 95.80"," 95.80"," 95.80"," 95.80"," 95.80"," 4500"," 4.31"," 1"," 4500"," 100.00"
692GS2039," GS"," 07-Apr-2025"," 105.50"," 106.15"," 106.15"," 106.15"," 106.15"," 106.15"," 106.15"," 3165"," 3.36"," 6"," 3165"," 100.00"
695GS2061," GS"," 07-Apr-2025"," 103.45"," 102.30"," 102.32"," 101.26"," 101.54"," 101.54"," 102.07"," 54272"," 55.39"," 15"," 54272"," 100.00"
697GR2034," GS"," 07-Apr-2025"," 99.00"," 98.00"," 98.00"," 98.00"," 98.00"," 98.00"," 98.00"," 100"," 0.10"," 1"," 100"," 100.00"
699GS2026," GS"," 07-Apr-2025"," 103.52"," 103.55"," 103.55"," 103.55"," 103.55"," 103.55"," 103.55"," 2600"," 2.69"," 2"," 2600"," 100.00"
