SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,55,55.85,54.15,54.55,54.5,54.7,32960,1798864.05,09-SEP-2021,495,INE144J01027,,20202,61.29
21STCENMGM,EQ,36.9,36.9,36.9,36.9,36.9,36.2,6507,240108.3,09-SEP-2021,43,INE253B01015,,6507,100.00
3MINDIA,EQ,24350.05,24538.95,24001.25,24218.35,24275,24341.75,1147,27851574.9,09-SEP-2021,767,INE470A01017,,574,50.04
3PLAND,BE,13.15,14.1,13.15,13.9,13.55,13.45,1174,16295.15,09-SEP-2021,36,INE105C01023,,-,-
5PAISA,EQ,460.05,474.95,460.05,468.25,470,469.2,16510,7755650.1,09-SEP-2021,531,INE618L01018,,11459,69.41
610GS2031,GS,101,101,101,101,101,100,500,50500,09-SEP-2021,2,IN0020210095,,500,100.00
618GS2024,GS,103,103,103,103,103,102,100,10300,09-SEP-2021,1,IN0020190396,,100,100.00
63MOONS,EQ,93.8,96.45,92.95,95.8,95.5,94,45423,4304082.1,09-SEP-2021,791,INE111B01023,,26323,57.95
664GS2035,GS,101,101,101,101,101,102.49,700,70700,09-SEP-2021,1,IN0020210020,,700,100.00
667GS2050,GS,97,97,97,97,97,97.5,20,1940,09-SEP-2021,1,IN0020200252,,20,100.00
676GS2061,GS,97.3,97.4,97.25,97.4,97.4,97.11,3700,360015,09-SEP-2021,4,IN0020200401,,2700,72.97
719KL51,SG,99.8,99.8,99.8,99.8,99.8,100,100,9980,09-SEP-2021,1,IN2020210117,,,
759GS2026,GS,106.02,106.02,106.01,106.01,106.01,106.5,3000,318039.33,09-SEP-2021,2,IN0020150093,,3000,100.00
75GS2034,GS,108.5,108.5,108.5,108.5,108.5,107,600,65100,09-SEP-2021,1,IN0020040039,,600,100.00
795GS2032,GS,106.07,106.07,106.07,106.07,106.07,111.6,100,10607,09-SEP-2021,4,IN0020020106,,100,100.00
A2ZINFRA,EQ,4.35,4.4,4.25,4.35,4.4,4.3,288676,1246796.7,09-SEP-2021,259,INE619I01012,,165493,57.33
AAATECH,SM,47.5,48,47.5,48,48,47.5,9000,430500,09-SEP-2021,3,INE0D0U01013,,6000,66.67
AAKASH,EQ,284.8,284.8,277.15,280.85,279.1,283.6,67840,18976325.65,09-SEP-2021,322,INE087Z01016,,34507,50.87
AAREYDRUGS,EQ,37,38.05,37,37.3,37.4,37.15,40448,1519393.35,09-SEP-2021,272,INE198H01019,,34212,84.58
AARON,EQ,101,104.95,99,100.15,99,100.15,4956,500893.8,09-SEP-2021,243,INE721Z01010,,2413,48.69
AARTIDRUGS,EQ,610,612.5,606.05,608.15,608.75,609.75,101871,62017569.4,09-SEP-2021,5254,INE767A01016,,43753,42.95
AARTIIND,EQ,914.4,917.95,903.6,909.6,908,910.3,706685,643588798.6,09-SEP-2021,22656,INE769A01020,,293067,41.47
AARTISURF,EQ,1415.95,1431.1,1400,1408.6,1411,1402.55,10030,14175423.6,09-SEP-2021,3091,INE09EO01013,,3701,36.90
AARVEEDEN,EQ,18.8,18.85,18.2,18.55,18.55,18.35,13763,255295.4,09-SEP-2021,80,INE273D01019,,11894,86.42
AARVI,EQ,55.3,57.5,55.3,56.95,56.55,56.1,12917,730050.95,09-SEP-2021,183,INE754X01016,,7221,55.90
AAVAS,EQ,2432.35,2445,2409,2440.4,2433.95,2421.4,24613,59813155.5,09-SEP-2021,3944,INE216P01012,,13955,56.70
ABAN,EQ,44.8,47.6,42.4,44.25,44.1,44.55,658972,30174781.3,09-SEP-2021,6405,INE421A01028,,250855,38.07
ABB,EQ,1885.25,1913.45,1852.1,1869.45,1859.5,1876.75,227286,429903266.7,09-SEP-2021,32915,INE117A01022,,136927,60.24
ABBOTINDIA,EQ,19994.95,20942,19852.45,20706.9,20845,19994.95,29888,612613618.7,09-SEP-2021,10290,INE358A01014,,11050,36.97
ABCAPITAL,EQ,114.6,117.2,113.7,114.3,113.9,114.7,2465070,284326554.6,09-SEP-2021,21747,INE674K01013,,783124,31.77
ABFRL,EQ,213.5,216,213,214.4,214.9,214.5,1407445,301679549.9,09-SEP-2021,18426,INE647O01011,,591699,42.04
ABINFRA,SM,7,7,7,7,7,6.7,4000,28000,09-SEP-2021,1,INE00YB01017,,4000,100.00
ABSLBANETF,EQ,365.81,365.81,364.77,364.77,364.77,365.5,72,26278.62,09-SEP-2021,7,INF209KB1O58,,68,94.44
ABSLNN50ET,EQ,435,437,429.7,433.15,433.15,431,201,87079.45,09-SEP-2021,13,INF209KB1B87,,174,86.57
ACC,EQ,2440,2463,2433.5,2458.75,2458,2448.95,181417,444401142.85,09-SEP-2021,11102,INE012A01025,,51921,28.62
ACCELYA,EQ,1310,1313.25,1287.15,1296,1307,1302.7,26383,34215669.2,09-SEP-2021,2443,INE793A01012,,15158,57.45
ACCURACY,EQ,139.5,144.5,137.15,138.8,138.9,141.15,151262,21500342.9,09-SEP-2021,3564,INE648Z01015,,73283,48.45
ACE,EQ,234,241.25,234,237.05,236.9,232.9,516261,122913118.4,09-SEP-2021,10545,INE731H01025,,165373,32.03
ACRYSIL,EQ,630,649,625,639.4,639.8,628.25,73941,47294824.5,09-SEP-2021,2904,INE482D01024,,49926,67.52
ADANIENT,EQ,1561.6,1565.5,1535.05,1545,1545.25,1555.95,1243149,1925521822.4,09-SEP-2021,29357,INE423A01024,,177937,14.31
ADANIGREEN,BE,1170,1216.2,1148.5,1215.95,1216.2,1158.3,582097,696698287.2,09-SEP-2021,21879,INE364U01010,,-,-
ADANIPORTS,EQ,745.1,751,742,749.7,749,746.85,2829060,2111966370.45,09-SEP-2021,38702,INE742F01042,,789385,27.90
ADANIPOWER,BE,100,102.6,95.55,102.55,102.6,97.75,6156828,618421361.25,09-SEP-2021,49570,INE814H01011,,-,-
ADANITRANS,BE,1768.15,1820.15,1710.55,1806.75,1813,1733.5,621789,1104716461.25,09-SEP-2021,18381,INE931S01010,,-,-
ADFFOODS,EQ,918,923,899.95,916.75,915.5,912.15,11742,10698900.95,09-SEP-2021,939,INE982B01019,,8269,70.42
ADL,BE,39.5,43.3,39.2,41.95,39.3,41.25,2983,124436.9,09-SEP-2021,46,INE0CHO01012,,-,-
ADORWELD,EQ,675,698,670.15,692.05,691,669.65,15588,10685786.95,09-SEP-2021,1217,INE045A01017,,8293,53.20
ADROITINFO,BE,10.55,10.6,9.8,10.15,10.3,10.1,6570,66609.85,09-SEP-2021,38,INE737B01033,,-,-
ADSL,EQ,67.9,69.35,67.05,68.1,67.6,68.15,157154,10700354.15,09-SEP-2021,7809,INE102I01027,,58492,37.22
ADVANIHOTR,EQ,67.9,73.5,67,71.6,71,67.15,72641,5167896.8,09-SEP-2021,1197,INE199C01026,,36470,50.21
ADVENZYMES,EQ,366.3,376.5,364.3,366.55,369,366.3,163553,60505538.8,09-SEP-2021,7211,INE837H01020,,63827,39.03
AEGISCHEM,EQ,260.95,264.65,256.55,259.05,258.95,259.65,456825,118730848,09-SEP-2021,11339,INE208C01025,,240185,52.58
AFFLE,BE,4930,5097.1,4920,5059.75,5079.95,4906.85,73745,370516332.65,09-SEP-2021,11386,INE00WC01019,,-,-
AGARIND,EQ,324,324,314.4,315.3,315,318.25,10705,3408287.85,09-SEP-2021,450,INE204E01012,,5967,55.74
AGCNET,BE,1163.65,1163.65,1109,1159.35,1160.05,1108.25,16325,18974914.05,09-SEP-2021,321,INE676A01019,,-,-
AGRITECH,EQ,59.5,60.65,59.5,60.65,60.65,57.8,20809,1259633.2,09-SEP-2021,172,INE449G01018,,18255,87.73
AGROPHOS,EQ,15,15.3,14.65,15.05,15.15,15,23020,346153.2,09-SEP-2021,167,INE740V01019,,16919,73.50
AHLADA,EQ,158.4,158.4,148.4,148.4,148.4,156.2,120013,17988582.7,09-SEP-2021,1361,INE00PV01013,,79056,65.87
AHLEAST,EQ,180.5,198.7,179,194.3,194,180.65,32576,6290440.05,09-SEP-2021,889,INE926K01017,,12920,39.66
AHLUCONT,EQ,393.9,401.95,388.8,391.45,391.5,392.7,28685,11365988.65,09-SEP-2021,2207,INE758C01029,,12852,44.80
AHLWEST,EQ,283,291,281.5,283.75,282.7,281.8,2009,573962.6,09-SEP-2021,122,INE915K01010,,942,46.89
AIAENG,EQ,2058,2100,2035.05,2092.6,2089,2040.25,22274,46202347.55,09-SEP-2021,4852,INE212H01026,,11657,52.33
AILIMITED,SM,28.1,28.85,26.8,28.85,28.85,28.1,33000,912300,09-SEP-2021,10,INE0CAJ01017,,18000,54.55
AIRAN,BE,21.8,22.9,21.4,22.45,22.5,22.4,19625,436533.4,09-SEP-2021,253,INE645W01026,,-,-
AIROLAM,SM,50.65,50.65,50.1,50.45,50.1,50.1,12000,606000,09-SEP-2021,4,INE801L01010,,9000,75.00
AJANTPHARM,EQ,2110,2162.4,2110,2143.5,2158,2162.45,79689,170569646.15,09-SEP-2021,14312,INE031B01049,,30590,38.39
AJMERA,BE,419.9,422,405.2,409.25,410,412.15,34075,14149517.3,09-SEP-2021,815,INE298G01027,,-,-
AJOONI,EQ,52.35,52.35,51.2,51.5,51.55,52.35,16264,839937.35,09-SEP-2021,138,INE820Y01013,,11656,71.67
AJRINFRA,BE,1.6,1.6,1.5,1.55,1.6,1.55,1542432,2434879.65,09-SEP-2021,792,INE181G01025,,-,-
AKASH,EQ,176.75,190.05,172.8,183.85,184.8,176.3,173438,31526659.7,09-SEP-2021,2464,INE737W01013,,68815,39.68
AKG,EQ,24.55,24.95,23.15,24.1,24.1,24.8,2155,52259.2,09-SEP-2021,67,INE00Y801016,,1482,68.77
AKSHARCHEM,EQ,431,442.5,430,431.25,431.7,430.2,20845,9081721.4,09-SEP-2021,1315,INE542B01011,,10182,48.85
AKSHOPTFBR,BE,9.15,9.15,8.9,8.95,9,8.85,168595,1525486.35,09-SEP-2021,465,INE523B01011,,-,-
AKZOINDIA,EQ,2206.05,2234.95,2188,2195.85,2194,2225.05,15586,34301452.35,09-SEP-2021,2844,INE133A01011,,10803,69.31
ALANKIT,EQ,15.15,15.5,15.15,15.3,15.35,15.3,173862,2666351.2,09-SEP-2021,777,INE914E01040,,115126,66.22
ALBERTDAVD,EQ,599.8,607.4,588.5,593.85,593,597.4,18089,10824122.9,09-SEP-2021,1388,INE155C01010,,7169,39.63
ALEMBICLTD,EQ,116.7,116.7,113.5,114.4,114.4,117,663204,76190917.25,09-SEP-2021,9100,INE426A01027,,197263,29.74
ALICON,EQ,820,831.9,806.45,811.6,810,825,35523,29016583.35,09-SEP-2021,2625,INE062D01024,,22842,64.30
ALKALI,EQ,69.5,71,69.45,70.6,70.85,70.4,12409,871432,09-SEP-2021,266,INE773I01017,,7787,62.75
ALKEM,EQ,3745,3820,3743.65,3795.55,3794.1,3751.5,239894,910240812.1,09-SEP-2021,20540,INE540L01014,,126343,52.67
ALKYLAMINE,EQ,4015,4175,4015,4140.55,4137,4022,226626,934221137.9,09-SEP-2021,35755,INE150B01039,,96067,42.39
ALLCARGO,EQ,244.45,247,237.1,238.75,238,243.95,1391328,336303861.6,09-SEP-2021,17169,INE418H01029,,491990,35.36
ALLSEC,EQ,450,477,445,472.3,467,451.7,29029,13613961.1,09-SEP-2021,1481,INE835G01018,,19868,68.44
ALMONDZ,EQ,74.2,76.2,73.05,74.5,75,74.2,11093,825565.05,09-SEP-2021,146,INE326B01027,,8070,72.75
ALOKINDS,EQ,25,25.8,24.8,24.95,24.9,24.95,15382316,387011051.5,09-SEP-2021,23041,INE270A01029,,5202590,33.82
ALPA,EQ,53.45,57.35,52.15,52.95,52.95,52.15,181189,9928526.35,09-SEP-2021,2201,INE385I01010,,59168,32.66
ALPHAGEO,EQ,450,461.8,430.5,433.85,434.1,456.9,537276,238634930,09-SEP-2021,20246,INE137C01018,,147669,27.48
ALPSINDUS,BE,2,2,1.9,1.95,1.95,1.95,41668,81780.55,09-SEP-2021,50,INE093B01015,,-,-
AMARAJABAT,EQ,721.8,722.75,716.05,721.35,720.05,720.6,241783,173956851.65,09-SEP-2021,9419,INE885A01032,,99476,41.14
AMBER,EQ,3148,3148,3101.55,3118.2,3120.85,3148,31596,98381821.85,09-SEP-2021,5747,INE371P01015,,17630,55.80
AMBICAAGAR,EQ,15.1,16,15.1,15.9,15.65,15.6,14215,224293.1,09-SEP-2021,98,INE792B01012,,9409,66.19
AMBIKCO,EQ,1640,1650.75,1593,1605.7,1595,1635.75,39730,64158612.5,09-SEP-2021,5361,INE540G01014,,18136,45.65
AMBUJACEM,EQ,432.95,440.35,432.1,438.35,438.3,435.95,1362416,595496836.75,09-SEP-2021,18530,INE079A01024,,531759,39.03
AMDIND,EQ,28.05,29.5,28,28.75,28.6,28.85,8868,253025.25,09-SEP-2021,101,INE005I01014,,6312,71.18
AMJLAND,EQ,33.8,33.8,32.05,32.2,32.05,33.2,24058,784473.85,09-SEP-2021,798,INE606A01024,,12782,53.13
AMRUTANJAN,EQ,719.5,725,715.65,719.15,720,716,16084,11584098.7,09-SEP-2021,1967,INE098F01031,,8090,50.30
ANANTRAJ,BE,70,72.4,68,71.1,71,70,724188,50759705.8,09-SEP-2021,1368,INE242C01024,,-,-
ANDHRACEMT,BE,22.1,22.6,21,21.65,21.4,22.1,592350,12680596.5,09-SEP-2021,1797,INE666E01012,,-,-
ANDHRAPAP,EQ,232.95,233.5,226.85,231.3,231.05,232.75,18149,4183277.8,09-SEP-2021,886,INE435A01028,,8025,44.22
ANDHRSUGAR,EQ,535.95,553.5,530.85,543.55,543.4,533.75,66950,36288012.45,09-SEP-2021,2094,INE715B01013,,35736,53.38
ANDREWYU,EQ,25.2,25.55,24.75,24.8,24.75,25.15,88099,2206037.05,09-SEP-2021,665,INE449C01025,,55961,63.52
ANGELBRKG,EQ,1211,1247.95,1203,1228.85,1225,1206.8,285773,352395349.7,09-SEP-2021,17760,INE732I01013,,103745,36.30
ANIKINDS,EQ,18.5,19.8,18.5,19.1,19.1,19.1,15931,304440.6,09-SEP-2021,158,INE087B01017,,11269,70.74
ANKITMETAL,BE,1.85,1.85,1.8,1.8,1.8,1.8,4240,7634.5,09-SEP-2021,10,INE106I01010,,-,-
ANMOL,EQ,206.9,208.35,200.95,201.7,201.45,201.9,153285,31161697.15,09-SEP-2021,3877,INE02AR01019,,44399,28.96
ANSALAPI,EQ,9.45,9.45,9.25,9.3,9.25,9.45,93896,876374.4,09-SEP-2021,145,INE436A01026,,58769,62.59
ANSALHSG,EQ,6.6,6.6,6.2,6.35,6.3,6.5,169068,1073381.4,09-SEP-2021,216,INE880B01015,,101173,59.84
ANTGRAPHIC,BE,0.75,0.75,0.65,0.75,0.75,0.7,279278,202280.25,09-SEP-2021,255,INE414B01021,,-,-
ANUP,EQ,1000.05,1084,1000.05,1051.6,1055.1,1008,80115,84434161.65,09-SEP-2021,8245,INE294Z01018,,35737,44.61
ANURAS,EQ,747.4,759.9,736.25,751.4,748.2,742.9,61193,45707297.85,09-SEP-2021,3191,INE930P01018,,27937,45.65
APARINDS,EQ,668.9,684.5,651.2,661.1,658.9,666.85,111482,74586789.05,09-SEP-2021,8556,INE372A01015,,42214,37.87
APCL,EQ,417.85,425,417.05,421.75,422.7,417.85,13277,5590303.1,09-SEP-2021,830,INE071F01012,,7910,59.58
APCOTEXIND,EQ,347,391,344.05,387.1,389.9,343.45,2264838,852814572.1,09-SEP-2021,52725,INE116A01032,,492527,21.75
APEX,EQ,273.95,278.6,272.45,275,275.2,274.75,91794,25300327.25,09-SEP-2021,5389,INE346W01013,,36213,39.45
APLAPOLLO,EQ,1852.05,1901,1836.2,1879.5,1880,1839.8,411037,771642569.3,09-SEP-2021,31084,INE702C01027,,251701,61.24
APLLTD,EQ,764.85,769.8,761,765.8,764,765.45,98671,75512696.7,09-SEP-2021,5256,INE901L01018,,37160,37.66
APOLLO,EQ,114.45,115.85,113.25,113.85,114.8,114.15,63778,7303079.45,09-SEP-2021,1687,INE713T01010,,28905,45.32
APOLLOHOSP,EQ,4815.7,4820,4685,4719.55,4719,4811.4,838279,3968619270.65,09-SEP-2021,79012,INE437A01024,,453506,54.10
APOLLOPIPE,EQ,1568.9,1616,1559,1605.3,1600,1549.75,96667,154164523,09-SEP-2021,9047,INE126J01016,,50877,52.63
APOLLOTYRE,EQ,214.85,217.4,213.05,214.95,214.8,214.8,2610370,561010208,09-SEP-2021,21393,INE438A01022,,637935,24.44
APOLSINHOT,EQ,812,840,801.5,822.5,807,810.65,2072,1695461.2,09-SEP-2021,245,INE451F01024,,1191,57.48
APTECHT,EQ,289.85,293.35,286.05,287.3,287,289.75,184162,53242421.25,09-SEP-2021,5849,INE266F01018,,60114,32.64
APTUS,EQ,361.95,366.4,360,361.15,361.9,360.45,661118,239782671.15,09-SEP-2021,10885,INE852O01025,,355117,53.71
ARCHIDPLY,EQ,30.9,31,30.4,30.75,30.75,30.9,8076,247675.1,09-SEP-2021,111,INE877I01016,,4744,58.74
ARCHIES,BE,18.35,18.35,17.4,18.15,18.3,17.95,38846,701337.5,09-SEP-2021,155,INE731A01020,,-,-
ARENTERP,EQ,32.85,32.85,32.85,32.85,32.85,34.55,8936,293547.6,09-SEP-2021,55,INE610C01014,,8936,100.00
ARIES,EQ,152.1,152.95,149.5,151.45,150.95,152.1,22712,3444311.3,09-SEP-2021,770,INE298I01015,,14096,62.06
ARIHANT,EQ,25.1,26.85,24.65,26.25,26.6,25.1,14518,382518.15,09-SEP-2021,209,INE413D01011,,6258,43.11
