SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,88.2,94.8,88.15,89.9,90.4,87.5,684321,62825861.05,07-APR-2022,9684,INE144J01027,,270510,39.53
21STCENMGM,EQ,30.8,30.8,29.7,29.95,29.95,30.2,20714,626016.25,07-APR-2022,273,INE253B01015,,12030,58.08
3IINFOLTD,EQ,65,73,64.4,67.55,67.7,62.2,7082342,491331184.9,07-APR-2022,54951,INE748C01038,,2539118,35.85
3MINDIA,EQ,21555,21555,20920,21104.4,21134.6,21522,2781,58970538.75,07-APR-2022,1190,INE470A01017,,1712,61.56
3PLAND,EQ,18,19,17.65,18.25,18.25,17.3,20373,378784.15,07-APR-2022,211,INE105C01023,,17173,84.29
563GS2026,GS,97.12,97.12,97.12,97.12,97.12,92.5,1,97.12,07-APR-2022,1,IN0020210012,,1,100.00
5PAISA,EQ,374,379.25,363,371.3,371,374.05,27695,10300249.35,07-APR-2022,1514,INE618L01018,,14202,51.28
622GS2035,GS,99.26,99.26,99.26,99.26,99.26,99.26,2,198.52,07-APR-2022,1,IN0020200245,,2,100.00
63MOONS,BE,319.95,323.85,300,307.65,307,308.45,168831,53666244.15,07-APR-2022,2025,INE111B01023,,-,-
667GS2035,GS,97,97.99,97,97.99,97.99,97.99,2742,268449.99,07-APR-2022,3,IN0020210152,,2742,100.00
667GS2050,GS,96.97,96.97,96.01,96.95,96.95,96.79,318,30550.12,07-APR-2022,8,IN0020200252,,317,99.69
676GS2061,GS,97.25,97.25,97.25,97.25,97.25,97.25,130,12642.5,07-APR-2022,4,IN0020200401,,130,100.00
699GS2051,GS,100,100,100,100,100,98.79,4,400,07-APR-2022,3,IN0020210194,,4,100.00
726GS2029,GS,98.74,98.74,98.74,98.74,98.74,96.11,4,394.96,07-APR-2022,1,IN0020180454,,4,100.00
737GS2023,GS,100.16,100.16,100.16,100.16,100.16,100.1,4,400.64,07-APR-2022,1,IN0020180025,,4,100.00
74GS2035,GS,102.9,102.9,102.9,102.9,102.9,108,100,10290,07-APR-2022,1,IN0020050012,,100,100.00
772GS2055,GS,112,112,112,112,112,112,481,53872,07-APR-2022,5,IN0020150077,,481,100.00
795GS2032,GS,116,116,116,116,116,116,1,116,07-APR-2022,1,IN0020020106,,1,100.00
A2ZINFRA,EQ,11.7,12.05,11.5,11.95,12,11.5,802704,9586280.7,07-APR-2022,1220,INE619I01012,,553849,69.00
AAKASH,EQ,26.6,26.95,23.3,26.25,25.3,25.85,2060754,51887517,07-APR-2022,3135,INE087Z01024,,1067415,51.80
AAREYDRUGS,EQ,46.4,47.7,45.15,45.75,45.85,45.7,108797,5069552.35,07-APR-2022,1248,INE198H01019,,61187,56.24
AARON,EQ,116.05,121.15,116,117.65,119.85,117.4,4459,529819.9,07-APR-2022,127,INE721Z01010,,2806,62.93
AARTIDRUGS,EQ,516.4,531.4,514.15,519.8,522.6,512.3,449211,235443304.25,07-APR-2022,15047,INE767A01016,,160299,35.68
AARTIIND,EQ,970,975,958.45,963.05,964.1,973.6,518223,500215710.4,07-APR-2022,24944,INE769A01020,,246954,47.65
AARTISURF,EQ,895,960,868.1,927.15,929.15,882.8,83107,77023112.3,07-APR-2022,8637,INE09EO01013,,35123,42.26
AARVEEDEN,EQ,26.35,28.6,25.3,27.3,27,26,64558,1736847.65,07-APR-2022,662,INE273D01019,,26499,41.05
AARVI,EQ,113.15,115,110,111.1,111.75,114.3,21033,2365462.05,07-APR-2022,336,INE754X01016,,16772,79.74
AAVAS,EQ,2519.45,2519.45,2455,2484.1,2460.05,2497.35,52230,129824129.6,07-APR-2022,7770,INE216P01012,,23608,45.20
ABAN,EQ,51.2,59.2,50.75,55.8,56,50.45,2007675,112576517.35,07-APR-2022,15524,INE421A01028,,703928,35.06
ABB,EQ,2210,2237.85,2181.65,2192.15,2196,2209.45,98294,217591416.25,07-APR-2022,11183,INE117A01022,,29649,30.16
ABBOTINDIA,EQ,17676.15,18369.9,17650.2,18164.25,18150.1,17676.15,30763,555628144.65,07-APR-2022,12672,INE358A01014,,10138,32.96
ABCAPITAL,EQ,113.65,115.6,111.4,112.65,113.15,113.65,3274618,371645426.9,07-APR-2022,21679,INE674K01013,,1192430,36.41
ABCOTS,SM,46,46,45,45,45,44.1,12000,548000,07-APR-2022,3,INE08PH01015,,12000,100.00
ABFRL,EQ,316.65,322,306.6,311.1,311.1,315.55,4059735,1279762739.25,07-APR-2022,54885,INE647O01011,,834858,20.56
ABMINTLLTD,EQ,107,107,96.55,103.25,105.45,105.3,2274,231114.3,07-APR-2022,89,INE251C01025,,1343,59.06
ABSLAMC,EQ,532.9,532.9,525,525.85,527.8,529.5,134975,71560314.05,07-APR-2022,6484,INE404A01024,,94490,70.01
ABSLBANETF,EQ,37.99,37.99,37,37.45,37.3,37.52,8706,325938.39,07-APR-2022,148,INF209KB17D5,,4538,52.12
ABSLNN50ET,EQ,43.2,44.5,43,43.67,43.65,43.75,4327,189472.07,07-APR-2022,111,INF209KB16D7,,3831,88.54
ACC,EQ,2148,2180,2129.05,2136.7,2140,2145.5,420470,906188259.55,07-APR-2022,25825,INE012A01025,,143705,34.18
ACCELYA,EQ,972,978.35,960.3,963.7,962.1,970,12826,12419002.4,07-APR-2022,1577,INE793A01012,,8511,66.36
ACCORD,SM,27.8,27.8,27.8,27.8,27.8,26.5,2000,55600,07-APR-2022,1,INE113X01015,,2000,100.00
ACCURACY,EQ,238.3,239.7,231.15,232.35,234.35,237.05,37221,8771597.4,07-APR-2022,534,INE648Z01015,,25063,67.34
ACE,EQ,236.9,239.1,228.4,229.35,229.9,235.8,397513,92706754.45,07-APR-2022,8253,INE731H01025,,169194,42.56
ACEINTEG,SM,25.6,25.6,25.6,25.6,25.6,26,4500,115200,07-APR-2022,1,INE543V01017,,4500,100.00
ACRYSIL,EQ,878.7,880,827.9,832.65,835,867.65,152106,129984153.75,07-APR-2022,11466,INE482D01024,,76666,50.40
ADANIENT,EQ,2165.95,2214.95,2081.25,2099.05,2102,2160,3499044,7517483776.75,07-APR-2022,104450,INE423A01024,,633650,18.11
ADANIGREEN,EQ,2218,2329.75,2084.85,2166,2170,2197.4,2665993,5919611000.3,07-APR-2022,148183,INE364U01010,,673648,25.27
ADANIPORTS,EQ,850,866,813.6,817.4,820.45,849.85,11662093,9802703499.6,07-APR-2022,171399,INE742F01042,,2651968,22.74
ADANIPOWER,EQ,256.95,256.95,232.55,232.55,232.55,244.75,29413380,7365362763.3,07-APR-2022,192464,INE814H01011,,13290565,45.19
ADANITRANS,EQ,2510,2721.85,2382.3,2449.65,2458.8,2484.05,875734,2229429423.95,07-APR-2022,55718,INE931S01010,,240919,27.51
ADFFOODS,EQ,769.25,783,765,770.7,773.75,772.25,6314,4902951.1,07-APR-2022,693,INE982B01019,,3482,55.15
ADL,BE,49.5,51.2,46.8,50.35,51.2,48.8,3140,156283.35,07-APR-2022,44,INE0CHO01012,,-,-
ADORWELD,EQ,649,649,632.2,636.05,635,644.3,4566,2926160,07-APR-2022,454,INE045A01017,,2972,65.09
ADROITINFO,EQ,12.2,12.95,12.1,12.35,12.3,12.4,10730,133375.55,07-APR-2022,84,INE737B01033,,6656,62.03
ADSL,EQ,142,144.8,126.65,139.6,139.9,139.15,1020018,140014419.05,07-APR-2022,21389,INE102I01027,,445309,43.66
ADVANIHOTR,EQ,93,93.95,90.5,91.05,91.9,92.35,88593,8172111.6,07-APR-2022,2170,INE199C01026,,47129,53.20
ADVENZYMES,EQ,301,305.95,297.5,298.5,300.05,299.65,135280,40811576.55,07-APR-2022,3850,INE837H01020,,63585,47.00
AEGISCHEM,EQ,221.4,239,220.45,227.95,228.85,220.4,2778632,638168842.55,07-APR-2022,35764,INE208C01025,,1075041,38.69
AFFLE,EQ,1249,1275,1233.65,1245.8,1248.3,1254.05,296898,371887275.75,07-APR-2022,21821,INE00WC01027,,115897,39.04
AGARIND,EQ,649.9,654.75,631.2,635.1,637,647.35,36677,23555089.6,07-APR-2022,2552,INE204E01012,,17345,47.29
AGRITECH,BE,130,132,121.6,121.6,121.6,128,12745,1562249.35,07-APR-2022,241,INE449G01018,,-,-
AGROPHOS,EQ,25.95,30.4,25.95,30.4,30.4,25.35,874913,26150807.5,07-APR-2022,1977,INE740V01019,,337534,38.58
