SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 24-Jul-2025"," 107.54"," 108.50"," 108.60"," 108.50"," 108.50"," 108.50"," 108.52"," 2656"," 2.88"," 3"," 2656"," 100.00"
20MICRONS," EQ"," 24-Jul-2025"," 278.03"," 275.00"," 275.66"," 269.00"," 270.90"," 270.33"," 271.70"," 157093"," 426.82"," 4103"," 77548"," 49.36"
21STCENMGM," EQ"," 24-Jul-2025"," 58.98"," 59.95"," 59.95"," 58.58"," 59.79"," 59.62"," 59.62"," 10244"," 6.11"," 252"," 6066"," 59.22"
360ONE," EQ"," 24-Jul-2025"," 1125.00"," 1122.00"," 1140.70"," 1115.50"," 1116.90"," 1118.60"," 1125.13"," 2553892"," 28734.58"," 80420"," 1736451"," 67.99"
3IINFOLTD," EQ"," 24-Jul-2025"," 24.13"," 24.13"," 24.48"," 24.00"," 24.18"," 24.04"," 24.11"," 343189"," 82.74"," 1176"," 200312"," 58.37"
3MINDIA," EQ"," 24-Jul-2025"," 31525.00"," 31670.00"," 32090.00"," 31310.00"," 31620.00"," 31680.00"," 31755.29"," 14336"," 4552.44"," 5702"," 7937"," 55.36"
3PLAND," EQ"," 24-Jul-2025"," 47.66"," 47.66"," 48.70"," 47.64"," 47.90"," 48.11"," 48.15"," 2674"," 1.29"," 146"," 1486"," 55.57"
574GS2026," GS"," 24-Jul-2025"," 101.25"," 101.25"," 101.25"," 101.25"," 101.25"," 101.25"," 101.25"," 1"," 0.00"," 1"," 1"," 100.00"
579GS2030," GS"," 24-Jul-2025"," 99.50"," 98.28"," 98.28"," 98.28"," 98.28"," 98.28"," 98.28"," 1"," 0.00"," 1"," 1"," 100.00"
5PAISA," EQ"," 24-Jul-2025"," 392.90"," 396.85"," 397.90"," 387.35"," 387.35"," 388.50"," 390.75"," 20000"," 78.15"," 1450"," 11608"," 58.04"
601GS2030," GS"," 24-Jul-2025"," 100.00"," 99.10"," 99.10"," 99.10"," 99.10"," 99.10"," 99.10"," 600"," 0.59"," 2"," 600"," 100.00"
