SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,43.95,43.95,42.75,43.3,0.0,43.4,900,39020,26-SEP-1996,
21STCENMGM,EQ,10.75,10.75,10.6,10.6,0.0,10.75,300,3195,26-SEP-1996,
AARTIIND,EQ,18.75,18.75,18,18.35,0.0,19,1300,24220,26-SEP-1996,
ABANLLOYD,EQ,52.25,52.9,51,52.9,0.0,53,500,26050,26-SEP-1996,
ABB,EQ,818.55,818.55,807.75,810.1,0.0,820.55,2850,2316135,26-SEP-1996,
ABBOTTLAB,EQ,238,238.05,230.25,230.25,0.0,240,1100,258915,26-SEP-1996,
ABGHEAVY,EQ,25.25,25.25,25.2,25.2,0.0,27.5,200,5045,26-SEP-1996,
ABSIND,EQ,57.6,59.5,57.5,58,0.0,59.25,4500,265175,26-SEP-1996,
ACC,EQ,1849.95,1858,1791,1804,0.0,1844.65,104915,189964960.25,26-SEP-1996,
ACELAB,EQ,15,15,14.35,14.35,0.0,14.1,700,10220,26-SEP-1996,
ADANIEXPO,EQ,547.5,550,520,524.35,0.0,540,2800,1479830,26-SEP-1996,
ADITYASPIN,EQ,2.7,2.7,2.5,2.5,0.0,2.5,500,1280,26-SEP-1996,
ADVANIORLI,EQ,122.5,123,122.5,123,0.0,125.05,400,49100,26-SEP-1996,
AEC,EQ,18.75,18.75,18.75,18.75,0.0,18.75,100,1875,26-SEP-1996,
AEGISCHEM,EQ,22.25,22.5,21.6,22.5,0.0,22.15,2700,60235,26-SEP-1996,
AGRODUTCH,EQ,6,6,5.3,5.3,0.0,5.7,800,4680,26-SEP-1996,
AHMEDELEC,EQ,64,64,62,63,0.0,65.25,750,47400,26-SEP-1996,
AIMCOPEST,EQ,18,18,18,18,0.0,18.25,100,1800,26-SEP-1996,
AKAIMPEX,EQ,9,9,8.7,8.7,0.0,9,700,6195,26-SEP-1996,
AKARLAMIN,EQ,8.25,8.65,8.25,8.5,0.0,8.6,1000,8500,26-SEP-1996,
AKGACOUST,EQ,15.35,15.5,15.35,15.4,0.0,16.5,400,6175,26-SEP-1996,
ALBRMORARJ,EQ,175,175,175,175,0.0,175,50,8750,26-SEP-1996,
ALFALAVAL,EQ,166.5,166.5,164.15,165.35,0.0,166.65,450,74347.5,26-SEP-1996,
ALPHADRUG,EQ,5.7,5.7,5.5,5.5,0.0,5.5,4100,22740,26-SEP-1996,
ALPICFIN,EQ,52.25,53.35,51,52.15,0.0,54.3,3900,203105,26-SEP-1996,
ALPINEIND,EQ,21,21.35,20.5,20.95,0.0,20.6,1700,35535,26-SEP-1996,
ALPSINDUS,EQ,49.95,50,49.95,50,0.0,50,1500,74995,26-SEP-1996,
ALSAMARINE,EQ,5,5,5,5,0.0,5.1,600,3000,26-SEP-1996,
ALTOS,EQ,35.25,35.3,35.05,35.05,0.0,35.35,1500,52710,26-SEP-1996,
AMARAJABAT,EQ,68,70.8,67.55,69.75,0.0,67.9,85700,5929740,26-SEP-1996,
