SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,33.5,33.7,32.95,33.1,33,33.15,101985,3381001.25,17-JUL-2014,317,INE144J01027,
3IINFOTECH,BE,10,10.2,9.85,9.95,10,9.75,602275,6034234.1,17-JUL-2014,922,INE748C01020,
3MINDIA,EQ,4799.95,4850,4775.15,4795.75,4776.45,4766.45,213,1023299.1,17-JUL-2014,45,INE470A01017,
8KMILES,EQ,169.8,169.8,162.25,164.25,164,162.4,3223,526975.45,17-JUL-2014,60,INE650K01013,
A2ZMES,EQ,27.45,27.45,27.45,27.45,27.45,26.15,61201,1679967.45,17-JUL-2014,164,INE619I01012,
AARTIDRUGS,EQ,570,595,570,586.7,587.7,561.15,34435,20240121.65,17-JUL-2014,1477,INE767A01016,
AARTIIND,EQ,210.3,217.8,210.3,214.25,214.5,209.75,54277,11651305.3,17-JUL-2014,2452,INE769A01020,
AARVEEDEN,EQ,49,55.85,47.65,53.2,52.7,49.15,29911,1596214.15,17-JUL-2014,482,INE273D01019,
ABAN,EQ,745.65,777.7,741.8,765.5,763.4,750.85,1626266,1245125947.2,17-JUL-2014,47219,INE421A01028,
ABB,EQ,1090,1109,1085,1099.85,1105.1,1093.2,28429,31240120.1,17-JUL-2014,2605,INE117A01022,
ABBOTINDIA,EQ,2175,2179.9,2089.95,2136.25,2115,2176.95,2529,5407105.8,17-JUL-2014,635,INE358A01014,
ABCIL,EQ,207.9,217.05,204.25,213.85,215.4,204.55,31813,6734955.4,17-JUL-2014,1091,INE605B01016,
ABGSHIP,EQ,262.3,269.45,260,261.8,262.4,264.85,58467,15464667.5,17-JUL-2014,1610,INE067H01016,
ABIRLANUVO,EQ,1409.75,1417.4,1397.6,1406.95,1407,1406.1,113632,160034168.75,17-JUL-2014,8702,INE069A01017,
ACC,EQ,1438,1479.5,1437.1,1477,1479.5,1435.6,244439,358349563.4,17-JUL-2014,11425,INE012A01025,
ACCELYA,EQ,725,727,719.1,720.55,720.3,720.1,7552,5460161.1,17-JUL-2014,477,INE793A01012,
ACE,EQ,31.8,32.25,30.6,31.4,31.2,31.15,299465,9353618.1,17-JUL-2014,809,INE731H01025,
ACROPETAL,EQ,3.65,3.65,3.45,3.55,3.6,3.55,145711,519862.2,17-JUL-2014,147,INE055L01013,
ADANIENT,EQ,448.35,456.65,447.15,451.6,450.05,450,2093910,947804079.55,17-JUL-2014,31236,INE423A01024,
ADANIPORTS,EQ,285,289.65,282.55,285.65,284.3,281,6726603,1925666274.35,17-JUL-2014,67277,INE742F01042,
ADANIPOWER,EQ,59.65,61.85,59.1,61.45,61.35,59.5,10395193,632851515.85,17-JUL-2014,32543,INE814H01011,
ADFFOODS,EQ,61,62.5,60,60.1,60.3,61.3,135997,8274226.3,17-JUL-2014,1364,INE982B01019,
ADHUNIK,EQ,48.55,50.8,48.25,50.25,50.3,48.4,138770,6912788.85,17-JUL-2014,939,INE400H01019,
ADORWELD,BE,231,233.9,228,230.2,233,232.8,3305,761429,17-JUL-2014,62,INE045A01017,
ADSL,EQ,20.2,20.6,19.65,19.95,20,20.4,17155,340845.2,17-JUL-2014,107,INE102I01027,
ADVANIHOTR,EQ,80.05,80.05,74.25,79.95,80.05,72.8,175938,13938678.9,17-JUL-2014,1955,INE199C01026,
ADVANTA,BE,273,281.4,273,280.05,280.9,279.5,5229,1460056.25,17-JUL-2014,100,INE517H01028,
AEGISCHEM,EQ,267,274,258.95,272.55,273,268.3,58325,15745803.25,17-JUL-2014,3263,INE208C01017,
AFL,EQ,46,48.8,45.05,46.15,45.5,46.8,4562,212543.65,17-JUL-2014,49,INE020G01017,
AFTEK,BE,6.55,6.7,6.5,6.7,6.7,6.4,106533,708583.7,17-JUL-2014,174,INE796A01023,
AGARIND,EQ,121.5,123.95,117.75,119,119,120.8,1004,121476.05,17-JUL-2014,34,INE204E01012,
AGCNET,EQ,65.7,67.7,65,65.95,66.4,65.6,7438,487947.1,17-JUL-2014,172,INE676A01019,
AGRITECH,BE,8,8.75,8,8.3,8.3,8.35,6433,55735.5,17-JUL-2014,21,INE449G01018,
AGRODUTCH,BE,2.75,2.75,2.65,2.7,2.75,2.75,27945,74673.15,17-JUL-2014,35,INE135B01014,
AHLEAST,EQ,235.1,235.1,233,234.85,234.85,235.95,610,143177.95,17-JUL-2014,11,INE926K01017,
AHLUCONT,EQ,113.15,130.25,113.15,126.65,127,113.65,426961,52893866.05,17-JUL-2014,4137,INE758C01029,
AHLWEST,EQ,111,117,111,111.25,111.25,112.9,689,78295.25,17-JUL-2014,7,INE915K01010,
AHMEDFORGE,EQ,283.7,289.3,275.25,279.75,280,283.2,143098,40372533.8,17-JUL-2014,2318,INE425A01011,
AIAENG,EQ,724,735,721.2,733.6,734.95,728,252411,184065966.55,17-JUL-2014,4987,INE212H01026,
AIL,EQ,550.9,577.2,544.95,560.95,559.9,553.25,141361,79731144.8,17-JUL-2014,4145,INE878A01011,
AJANTPHARM,EQ,1436,1482,1436,1477.9,1478,1440.4,39096,57429594.9,17-JUL-2014,3133,INE031B01031,
AJMERA,EQ,74.65,80.45,74.1,79,78.5,76.7,22218,1722981.15,17-JUL-2014,327,INE298G01027,
AKSHOPTFBR,EQ,23.5,23.5,21.5,22.5,22.55,21.85,54233,1212014.95,17-JUL-2014,283,INE523B01011,
AKZOINDIA,EQ,1095.15,1120,1091.1,1103.15,1105,1100.85,11487,12703700.95,17-JUL-2014,663,INE133A01011,
ALBK,EQ,121.6,124.4,121.1,123.45,123,122.8,2946101,362478180.9,17-JUL-2014,19875,INE428A01015,
ALCHEM,EQ,52.55,58.05,52.55,57,57.4,52.8,11966,675151.2,17-JUL-2014,183,INE964B01033,
ALEMBICLTD,EQ,24.35,24.7,23.75,24.2,24.2,24.1,414152,10042687.6,17-JUL-2014,1696,INE426A01027,
ALICON,EQ,181.85,183.45,174.5,177.95,177.05,181.85,3678,653756.65,17-JUL-2014,229,INE062D01024,
ALKALI,EQ,20.8,21.95,20.8,21.55,21.95,21,2295,49102.6,17-JUL-2014,37,INE773I01017,
ALKYLAMINE,EQ,600,600,590,590.1,590,592,223,132010.75,17-JUL-2014,14,INE150B01013,
ALLCARGO,EQ,248.5,253,246.4,247.6,246.4,251,45057,11261407.75,17-JUL-2014,526,INE418H01029,
ALLSEC,EQ,27.7,28,26.6,26.8,26.6,27.6,5314,145091.4,17-JUL-2014,48,INE835G01018,
ALMONDZ,EQ,9.75,9.9,9.45,9.9,9.9,9,7766,74726.2,17-JUL-2014,22,INE326B01027,
ALOKTEXT,EQ,12.7,13.3,12.7,13.15,13.2,12.6,15661158,203753956.9,17-JUL-2014,14397,INE270A01011,
ALPA,BE,9.4,9.4,8.9,9.1,9.35,9.15,12279,111325.85,17-JUL-2014,45,INE385I01010,
ALPHAGEO,EQ,255.1,261.55,251,256.25,254,258.8,4678,1207181,17-JUL-2014,114,INE137C01018,
ALPSINDUS,BE,2.2,2.2,2.05,2.05,2.05,2.1,2300,4880,17-JUL-2014,6,INE093B01015,
ALSTOMT&D,EQ,328,344,328,342.15,339.1,330.65,48841,16525801.75,17-JUL-2014,1831,INE200A01026,
AMARAJABAT,EQ,470.05,487,465.25,483.95,483,471.1,129587,62332973.9,17-JUL-2014,4853,INE885A01032,
AMARJOTHI,EQ,79,80,78,80,80,80.1,600,47310,17-JUL-2014,6,INE484D01012,
AMBIKCO,EQ,391.25,416.8,391.25,408.45,404,397.6,10179,4164282.1,17-JUL-2014,401,INE540G01014,
AMBUJACEM,EQ,223.1,225.75,222,224.8,224.2,221.65,2077083,466251575.1,17-JUL-2014,16830,INE079A01024,
AMDIND,BE,20.7,21.25,20.7,21.25,21.25,21.75,809,16876.75,17-JUL-2014,8,INE005I01014,
AMRUTANJAN,EQ,172.2,178.9,172.2,174.45,174.5,173.8,54957,9641761.2,17-JUL-2014,1304,INE098F01023,
AMTEKAUTO,EQ,243.5,244.9,240.1,243.8,243.05,243.45,646586,157267932.9,17-JUL-2014,7424,INE130C01021,
AMTEKINDIA,BE,99,99.2,96.55,98.35,98,97.45,110380,10862281.05,17-JUL-2014,1923,INE068D01021,
AMTL,EQ,17,17,16.75,16.75,16.75,17.3,200,3375,17-JUL-2014,2,INE436N01029,
ANANTRAJ,EQ,67.35,67.5,66.25,66.65,66.85,67.25,996391,66554447.9,17-JUL-2014,7399,INE242C01024,
ANDHRABANK,EQ,88.7,89.65,87.25,88.95,88.7,88.7,3871314,343115634.95,17-JUL-2014,17500,INE434A01013,
ANDHRACEMT,EQ,9.3,9.7,9.2,9.65,9.7,9.35,18140,172315.6,17-JUL-2014,80,INE666E01012,
ANDHRSUGAR,EQ,142,142.5,140.55,141.3,141.5,141.95,10334,1464809.6,17-JUL-2014,167,INE715B01013,
ANGIND,BE,14.25,15.3,14.25,14.9,15.3,14.9,1811,26533.75,17-JUL-2014,8,INE017D01010,
ANIKINDS,BE,32.8,34.45,32.35,32.4,32.35,33.5,350,11603.75,17-JUL-2014,4,INE087B01017,
