SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 03-Oct-2024"," 113.87"," 116.99"," 116.99"," 111.75"," 111.99"," 111.78"," 111.78"," 7264"," 8.12"," 11"," 7262"," 99.97"
20MICRONS," EQ"," 03-Oct-2024"," 293.25"," 290.00"," 298.70"," 283.00"," 283.30"," 284.75"," 288.94"," 182664"," 527.80"," 4530"," 105578"," 57.80"
21STCENMGM," BE"," 03-Oct-2024"," 104.86"," 102.76"," 102.76"," 102.76"," 102.76"," 102.76"," 102.76"," 5392"," 5.54"," 101"," -"," -"
360ONE," EQ"," 03-Oct-2024"," 1014.05"," 994.00"," 998.45"," 940.00"," 970.95"," 955.45"," 964.08"," 1700571"," 16394.92"," 75535"," 1146566"," 67.42"
3IINFOLTD," EQ"," 03-Oct-2024"," 33.09"," 32.70"," 33.00"," 32.00"," 32.20"," 32.13"," 32.43"," 742818"," 240.88"," 4073"," 427900"," 57.60"
3MINDIA," EQ"," 03-Oct-2024"," 34430.05"," 33950.00"," 34989.00"," 33950.00"," 34594.00"," 34566.80"," 34556.68"," 5684"," 1964.20"," 3836"," 2195"," 38.62"
3PLAND," BE"," 03-Oct-2024"," 37.61"," 38.00"," 38.96"," 36.00"," 37.99"," 37.92"," 37.51"," 12333"," 4.63"," 120"," -"," -"
574GS2026," GS"," 03-Oct-2024"," 99.90"," 99.90"," 99.99"," 99.90"," 99.99"," 99.99"," 99.92"," 66"," 0.07"," 3"," 66"," 100.00"
5PAISA," EQ"," 03-Oct-2024"," 549.55"," 530.00"," 570.15"," 511.10"," 540.00"," 534.85"," 546.58"," 268680"," 1468.55"," 11125"," 76340"," 28.41"
618GS2024," GS"," 03-Oct-2024"," 102.39"," 102.39"," 102.41"," 102.39"," 102.41"," 102.41"," 102.41"," 111"," 0.11"," 3"," 111"," 100.00"
63MOONS," EQ"," 03-Oct-2024"," 407.80"," 400.00"," 428.15"," 395.60"," 403.90"," 406.70"," 415.59"," 1040902"," 4325.88"," 16976"," 329080"," 31.61"
654GS2032," GS"," 03-Oct-2024"," 100.00"," 100.00"," 100.20"," 99.50"," 99.50"," 99.50"," 99.69"," 20000"," 19.94"," 14"," 20000"," 100.00"
667GS2035," GS"," 03-Oct-2024"," 99.10"," 99.32"," 99.32"," 99.32"," 99.32"," 99.32"," 99.32"," 5000"," 4.97"," 2"," 2500"," 50.00"
667GS2050," GS"," 03-Oct-2024"," 99.50"," 97.10"," 99.50"," 97.10"," 99.25"," 99.04"," 99.08"," 12014"," 11.90"," 8"," 12005"," 99.93"
676GS2061," GS"," 03-Oct-2024"," 99.00"," 97.61"," 102.99"," 97.61"," 102.99"," 102.99"," 97.62"," 401"," 0.39"," 4"," 401"," 100.00"
689GS2025," GS"," 03-Oct-2024"," 101.27"," 101.50"," 101.50"," 101.50"," 101.50"," 101.50"," 101.50"," 10"," 0.01"," 3"," 10"," 100.00"
68GS2060," GS"," 03-Oct-2024"," 99.75"," 104.00"," 104.00"," 100.00"," 100.00"," 100.00"," 102.68"," 5"," 0.01"," 3"," 5"," 100.00"
695GS2061," GS"," 03-Oct-2024"," 101.30"," 102.65"," 102.65"," 102.65"," 102.65"," 102.65"," 102.65"," 11"," 0.01"," 1"," 11"," 100.00"
697GR2034," GS"," 03-Oct-2024"," 102.95"," 99.95"," 99.98"," 99.95"," 99.98"," 99.98"," 99.98"," 1998"," 2.00"," 14"," 1998"," 100.00"
699GS2026," GS"," 03-Oct-2024"," 103.59"," 103.00"," 103.60"," 103.00"," 103.60"," 103.56"," 103.52"," 27300"," 28.26"," 10"," 27300"," 100.00"
699GS2051," GS"," 03-Oct-2024"," 102.27"," 101.00"," 102.50"," 101.00"," 102.20"," 102.20"," 102.09"," 13110"," 13.38"," 13"," 13015"," 99.28"
702GS2027," GS"," 03-Oct-2024"," 102.99"," 102.99"," 104.00"," 102.32"," 104.00"," 104.00"," 102.66"," 201"," 0.21"," 3"," 201"," 100.00"
702GS2031," GS"," 03-Oct-2024"," 102.20"," 102.00"," 103.95"," 102.00"," 103.50"," 103.50"," 102.35"," 303"," 0.31"," 5"," 302"," 99.67"
704GS2029," GS"," 03-Oct-2024"," 103.21"," 103.21"," 103.21"," 102.75"," 102.76"," 102.76"," 102.83"," 1200"," 1.23"," 4"," 1200"," 100.00"
706GS2028," GS"," 03-Oct-2024"," 103.77"," 104.50"," 104.50"," 103.80"," 103.86"," 103.86"," 103.87"," 9851"," 10.23"," 13"," 9850"," 99.99"
709GS2054," GS"," 03-Oct-2024"," 103.15"," 102.80"," 102.90"," 102.80"," 102.90"," 102.90"," 102.83"," 720"," 0.74"," 2"," 720"," 100.00"
710GS2029," GS"," 03-Oct-2024"," 104.42"," 104.50"," 104.99"," 104.50"," 104.89"," 104.89"," 104.51"," 656903"," 686.54"," 18"," 656901"," 100.00"
716GS2050," GS"," 03-Oct-2024"," 103.00"," 100.15"," 100.15"," 100.15"," 100.15"," 100.15"," 100.15"," 24399"," 24.44"," 1"," 24399"," 100.00"
717GS2030," GS"," 03-Oct-2024"," 104.75"," 104.75"," 104.75"," 104.61"," 104.61"," 104.61"," 104.72"," 1300"," 1.36"," 2"," 1300"," 100.00"
718GS2033," GS"," 03-Oct-2024"," 104.25"," 103.27"," 103.27"," 103.27"," 103.27"," 103.27"," 103.27"," 11000"," 11.36"," 1"," 11000"," 100.00"
718GS2037," GS"," 03-Oct-2024"," 104.69"," 104.60"," 104.60"," 104.25"," 104.25"," 104.39"," 104.43"," 11672"," 12.19"," 7"," 11672"," 100.00"
723GS2039," GS"," 03-Oct-2024"," 106.08"," 106.08"," 106.13"," 106.08"," 106.12"," 106.12"," 106.11"," 1010"," 1.07"," 9"," 1010"," 100.00"
725GS2063," GS"," 03-Oct-2024"," 106.20"," 106.20"," 106.60"," 106.20"," 106.60"," 106.58"," 106.36"," 20493"," 21.80"," 17"," 20493"," 100.00"
726GS2032," GS"," 03-Oct-2024"," 104.00"," 104.00"," 104.00"," 103.50"," 103.80"," 103.80"," 103.94"," 30000"," 31.18"," 44"," 30000"," 100.00"
726GS2033," GS"," 03-Oct-2024"," 104.00"," 103.55"," 103.55"," 103.55"," 103.55"," 103.55"," 103.55"," 10000"," 10.36"," 1"," 10000"," 100.00"
732GS2030," GS"," 03-Oct-2024"," 104.53"," 105.00"," 105.25"," 105.00"," 105.00"," 105.00"," 105.20"," 1255"," 1.32"," 4"," 1255"," 100.00"
733GS2026," GS"," 03-Oct-2024"," 104.11"," 103.10"," 104.00"," 103.10"," 103.70"," 103.86"," 103.72"," 108499"," 112.54"," 60"," 100263"," 92.41"
734GS2064," GS"," 03-Oct-2024"," 108.30"," 108.10"," 108.89"," 108.10"," 108.51"," 108.52"," 108.49"," 24923"," 27.04"," 30"," 24921"," 99.99"
736GS2052," GS"," 03-Oct-2024"," 106.00"," 106.25"," 106.25"," 105.20"," 106.25"," 106.25"," 106.25"," 3360"," 3.57"," 4"," 3360"," 100.00"
737GS2028," GS"," 03-Oct-2024"," 105.00"," 104.82"," 105.10"," 104.82"," 105.10"," 105.10"," 104.95"," 3100"," 3.25"," 8"," 3100"," 100.00"
738GS2027," GS"," 03-Oct-2024"," 103.81"," 103.17"," 103.83"," 103.17"," 103.59"," 103.69"," 103.69"," 81254"," 84.25"," 39"," 75054"," 92.37"
73GS2053," GS"," 03-Oct-2024"," 107.02"," 107.20"," 107.65"," 107.20"," 107.39"," 107.32"," 107.38"," 29523"," 31.70"," 24"," 28223"," 95.60"
741GS2036," GS"," 03-Oct-2024"," 106.98"," 107.00"," 107.06"," 106.75"," 106.75"," 106.75"," 107.01"," 58075"," 62.15"," 11"," 58075"," 100.00"
746GS2073," GS"," 03-Oct-2024"," 110.50"," 110.50"," 110.90"," 110.04"," 110.90"," 110.90"," 110.33"," 2411"," 2.66"," 15"," 2411"," 100.00"
754GS2036," GS"," 03-Oct-2024"," 108.92"," 108.92"," 109.06"," 108.55"," 108.73"," 108.70"," 108.76"," 507638"," 552.12"," 267"," 501303"," 98.75"
759GS2026," GS"," 03-Oct-2024"," 104.00"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 300"," 0.31"," 1"," 300"," 100.00"
769GS2043," GS"," 03-Oct-2024"," 108.50"," 109.00"," 109.00"," 109.00"," 109.00"," 109.00"," 109.00"," 378"," 0.41"," 1"," 378"," 100.00"
813GS2045," GS"," 03-Oct-2024"," 114.00"," 114.00"," 115.00"," 114.00"," 115.00"," 115.00"," 114.24"," 1648"," 1.88"," 3"," 1648"," 100.00"
824GS2027," GS"," 03-Oct-2024"," 105.00"," 104.05"," 104.05"," 104.05"," 104.05"," 104.05"," 104.05"," 30"," 0.03"," 3"," 30"," 100.00"
83GS2042," GS"," 03-Oct-2024"," 112.80"," 114.00"," 114.10"," 114.00"," 114.10"," 114.10"," 114.04"," 1558"," 1.78"," 7"," 859"," 55.13"
