SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 17-Sep-2024"," 121.28"," 127.34"," 127.34"," 121.00"," 121.00"," 121.00"," 121.21"," 30"," 0.04"," 8"," 30"," 100.00"
20MICRONS," EQ"," 17-Sep-2024"," 302.70"," 302.70"," 302.70"," 294.70"," 294.80"," 295.40"," 296.88"," 127357"," 378.10"," 7339"," 73030"," 57.34"
21STCENMGM," BE"," 17-Sep-2024"," 131.00"," 132.90"," 132.90"," 128.38"," 128.38"," 128.38"," 130.44"," 15164"," 19.78"," 122"," -"," -"
360ONE," EQ"," 17-Sep-2024"," 1104.25"," 1104.90"," 1109.00"," 1076.00"," 1081.00"," 1085.50"," 1081.71"," 245008"," 2650.28"," 15560"," 167246"," 68.26"
3IINFOLTD," EQ"," 17-Sep-2024"," 33.46"," 33.46"," 33.55"," 33.01"," 33.10"," 33.11"," 33.22"," 404183"," 134.25"," 3081"," 218402"," 54.04"
3MINDIA," EQ"," 17-Sep-2024"," 35807.30"," 36128.00"," 36128.00"," 35594.50"," 35679.60"," 35726.60"," 35782.18"," 3326"," 1190.12"," 1870"," 1136"," 34.16"
3PLAND," BE"," 17-Sep-2024"," 42.79"," 44.00"," 44.00"," 40.65"," 42.00"," 41.99"," 41.71"," 15398"," 6.42"," 107"," -"," -"
522GS2025," GS"," 17-Sep-2024"," 100.20"," 99.50"," 99.50"," 99.50"," 99.50"," 99.50"," 99.50"," 1100"," 1.09"," 1"," 1100"," 100.00"
563GS2026," GS"," 17-Sep-2024"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 100.80"," 4457"," 4.49"," 2"," 4457"," 100.00"
574GS2026," GS"," 17-Sep-2024"," 99.80"," 99.80"," 100.10"," 98.80"," 98.80"," 98.80"," 99.46"," 3010"," 2.99"," 8"," 2395"," 79.57"
