SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
3IINFOTECH,EQ,91.9,92.95,91,91.8,92,91.7,116420,10704629.15,24-JUN-2005,
3MINDIA,EQ,684,684,650,659.3,650,665.9,4967,3285106.55,24-JUN-2005,
AARTIDRUGS,EQ,144.95,158,144.95,155.05,156.4,146.6,462712,70944301.15,24-JUN-2005,
AARTIIND,EQ,105.05,109,105,108.2,108.5,107.05,41106,4435140.05,24-JUN-2005,
ABANLOYD,EQ,385.55,415,385.55,409.1,408.1,412.7,7898,3249958.35,24-JUN-2005,
ABB,EQ,1301,1325.5,1294.5,1315.2,1312.3,1311.45,9984,13142306.95,24-JUN-2005,
ABSHEKINDS,EQ,30,31.85,30,31.3,31.35,30.15,326245,10167013.25,24-JUN-2005,
ACC,EQ,387.9,387.9,383.1,384.05,383.1,386.9,301172,115988488.8,24-JUN-2005,
ADANIEXPO,EQ,63.75,65.25,63,64.45,64.5,64.25,440006,28354392.15,24-JUN-2005,
ADLABSFILM,EQ,171,182.5,170,178.7,177.55,175.55,99006,17703582.15,24-JUN-2005,
ADORWELD,EQ,170,184.4,170,183.1,184.1,167.6,334240,60628245.85,24-JUN-2005,
AEGISCHEM,EQ,77,78.95,76.15,78.1,78.4,76.35,23229,1808599.55,24-JUN-2005,
AFTEKINFO,EQ,91.5,93.45,89.5,90.95,90.5,91.4,733115,67126124,24-JUN-2005,
AGRODUTCH,EQ,54,54,50,52.3,52.2,50.7,240339,12567452.25,24-JUN-2005,
AHMEDFORGE,EQ,362,362,352.15,355.2,360,359.8,16291,5784993.4,24-JUN-2005,
AJANTPHARM,EQ,88.05,90.45,88.05,89.05,88.7,89.7,81263,7278303.4,24-JUN-2005,
AKSHOPTFBR,EQ,57,58.75,56.25,57.95,58,56.55,43547,2516876.95,24-JUN-2005,
ALBK,EQ,88.2,88.5,87.2,88,88.15,88.7,852513,74968462.55,24-JUN-2005,
ALEMBICLTD,EQ,250,262,245,252.75,252.05,248,90085,22984383.65,24-JUN-2005,
ALFALAVAL,EQ,690,694,679,680.35,679,697.3,1518,1035883.75,24-JUN-2005,
ALLSEC,EQ,149.2,152,148.1,150.35,151,150.8,80532,12118758.5,24-JUN-2005,
ALOKTEXT,EQ,61.95,62.8,61.4,62.05,61.85,61.95,977218,60894485.9,24-JUN-2005,
ALPSINDUS,EQ,131,133.8,129,132.45,133.75,132.85,110388,14609158.7,24-JUN-2005,
AMARAJABAT,EQ,152.15,174.4,148.25,164.55,160.3,150.3,8198975,1351529350.3,24-JUN-2005,
AMBICAAGAR,EQ,20.4,21.4,20.25,20.65,20.65,19.85,138118,2879608.5,24-JUN-2005,
AMTEKAUTO,EQ,169.8,172.95,166.4,169.65,169.55,167.5,227863,38815043.85,24-JUN-2005,
AMTREXAPPL,EQ,56,58.7,53.5,56.65,56.3,53.35,146478,8339091.45,24-JUN-2005,
ANDHRABANK,EQ,99,99.45,97.25,97.6,97.3,99.45,584178,57350329.8,24-JUN-2005,
ANDHRSUGAR,EQ,116.5,122.4,115,120.25,119.5,116.55,161245,19329596,24-JUN-2005,
ANTGRAPHIC,BE,3.8,4.2,3.8,4,4,3.8,11478,45651.6,24-JUN-2005,
APARINDS,EQ,145,149.9,142.1,148.65,149,145.95,19571,2875116.25,24-JUN-2005,
APCOTEXLAT,EQ,63,65.9,63,65,65,65.5,19425,1252753.45,24-JUN-2005,
APIL,EQ,207.9,211.15,205,208.5,208.7,206.05,79446,16601233.7,24-JUN-2005,
APOLLOHOSP,EQ,330.85,342.5,330.85,338.85,338,329.85,179186,60584331.6,24-JUN-2005,
APOLLOTYRE,EQ,250.35,257.95,250,253.35,253,249.95,24357,6191899.6,24-JUN-2005,
APPAPER,EQ,107,109,107,108.75,108.1,108.05,8658,938630.4,24-JUN-2005,
APTECHT,EQ,53.25,55.5,52.25,54.7,54.6,53.2,699548,38073957.75,24-JUN-2005,
ARCHIES,EQ,112.1,122.9,112.1,120.8,119.3,116.85,33466,4002493.9,24-JUN-2005,
ARHAMFISCL,EQ,14.5,17.5,14.4,17.15,17.05,14.55,820638,13752854.9,24-JUN-2005,
ARL,EQ,2.5,2.55,2.4,2.5,2.5,2.45,693513,1713997.1,24-JUN-2005,
ARSBONDS,N1,104.7,104.79,104.5,104.58,104.57,104.72,19487,2037945.44,24-JUN-2005,
ARVINDMILL,EQ,131.1,133,130,131.45,131.9,131.6,708481,93425731.65,24-JUN-2005,
ASAHIINDIA,EQ,174.15,176.4,173.6,174.45,173.6,174.7,24211,4233673.25,24-JUN-2005,
ASAL,BE,112,114,110,112.3,114,110.5,8138,918812.7,24-JUN-2005,
ASHAPURMIN,EQ,524.15,524.15,480.05,485,481.9,530.5,41937,20846887.2,24-JUN-2005,
ASHIMASYN,BE,24,24.3,23.25,23.65,24,23.6,42033,1004029.35,24-JUN-2005,
ASHOKLEY,EQ,23.95,24.1,23.7,23.95,23.85,23.85,2088500,50027027.15,24-JUN-2005,
ASIANELEC,EQ,164,180.3,161,180.3,180.3,163.9,534056,93309471.8,24-JUN-2005,
ASIANHOTEL,EQ,303.9,306.95,302.3,305.15,305,305,1650,503246.85,24-JUN-2005,
ASIANPAINT,EQ,401.5,410,398.5,400.8,410,402.6,21752,8721750.35,24-JUN-2005,
