SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,30.3,30.55,30.2,30.3,30.3,30.3,80615,2452837.15,11-JUL-2013,323,INE144J01027,
3IINFOTECH,EQ,5.1,5.2,5,5.1,5.1,5,570042,2903619.9,11-JUL-2013,806,INE748C01020,
3MINDIA,EQ,3565,3565,3401,3426.15,3440,3514.1,449,1545757.3,11-JUL-2013,95,INE470A01017,
A2ZMES,EQ,12.7,13.2,12.7,12.8,12.75,12.9,53036,686902.8,11-JUL-2013,354,INE619I01012,
AANJANEYA,EQ,48.6,49.75,46,48.7,48.8,47.15,25014,1195467.95,11-JUL-2013,431,INE928K01013,
AARTIDRUGS,EQ,200,205.05,199.1,203.6,204,198.95,3080,623952.05,11-JUL-2013,88,INE767A01016,
AARTIIND,EQ,78.55,79.35,77.9,79.05,79.35,77.65,3650,287599.65,11-JUL-2013,392,INE769A01020,
AARVEEDEN,EQ,36,37.25,36,36.6,37.25,37.3,1565,57230.6,11-JUL-2013,58,INE273D01019,
ABAN,EQ,246.2,251.9,244.5,247.15,246.2,243.3,180910,44928085.1,11-JUL-2013,5201,INE421A01028,
ABB,EQ,596,604.9,592,594.95,596,589.7,34821,20814960.75,11-JUL-2013,2424,INE117A01022,
ABBOTINDIA,EQ,1422,1435,1411.95,1413.95,1416.75,1418.4,41077,58451649.25,11-JUL-2013,108,INE358A01014,
ABCIL,EQ,74,75,73.6,73.9,73.65,74.2,1515,112351.6,11-JUL-2013,57,INE605B01016,
ABGSHIP,EQ,272,278.8,272,273.1,273.95,274.7,7867,2163684.45,11-JUL-2013,482,INE067H01016,
ABIRLANUVO,EQ,1027,1048,1027,1041.65,1042,1020.65,107940,112039969.9,11-JUL-2013,4327,INE069A01017,
ACC,EQ,1264.6,1269.7,1244.45,1250.25,1250,1249.9,162056,203519042.6,11-JUL-2013,12443,INE012A01025,
ACCELYA,EQ,540.9,549,525.5,531.75,537.45,533,14315,7703430.35,11-JUL-2013,1157,INE793A01012,
ACE,EQ,11.9,12.6,11.6,11.7,11.75,11.7,182517,2189707.9,11-JUL-2013,687,INE731H01025,
ACROPETAL,EQ,5,5.1,4.9,5,5,5.1,23588,117330.5,11-JUL-2013,86,INE055L01013,
ADANIENT,EQ,203.8,206.95,201.5,203.45,203.5,200.1,927062,189604804,11-JUL-2013,13569,INE423A01024,
ADANIPORTS,EQ,150.15,151.8,149.4,150,149.95,149.25,1400737,210923818.65,11-JUL-2013,10565,INE742F01042,
ADANIPOWER,EQ,40.35,41.25,39.6,39.95,39.95,39.8,4500337,181643199.35,11-JUL-2013,14480,INE814H01011,
ADFFOODS,EQ,48,48,45.45,47.2,47,45.75,1372,63875.6,11-JUL-2013,203,INE982B01019,
ADHUNIK,EQ,23.35,23.75,23.15,23.45,23.4,23.55,22043,516672.7,11-JUL-2013,221,INE400H01019,
